config,fold_id,scheme,strategy,display_strategy,basis,status,solver_status,mode,capacity_infeasible,sum_of_caps,deployed_gross,sharpe,sortino,ann_return,ann_vol,max_drawdown,terminal_wealth,defaulted
orig,cpcv_01,cpcv,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.8706183999999999,0.8270874799999997,1.6587944349195312,5.329130093623592,5.271894805062956,2.3120413967490694,-0.6741454639137335,133.78169932775174,False
orig,cpcv_01,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.8706183999999999,0.8270874799999997,1.4610035720554686,4.247356520784261,3.027735185114288,2.272484689241442,-0.7640923366262765,41.06726276916255,False
orig,cpcv_02,cpcv,orig E1 capped,E1 capped,gross,ok,optimal,hard,True,0.7379385750000002,0.5291651297931218,0.15452469463901103,0.28926218475847165,-0.11469638989828446,0.7414513146115828,-0.7174963351700921,0.7226244089845754,False
orig,cpcv_02,cpcv,orig E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.7379385750000002,0.5291651297931218,-0.04002135987173412,-0.07009223682858524,-0.23666121170986298,0.7403299645648469,-0.789937275750226,0.48668304484534625,False
orig,cpcv_02,cpcv,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.7623161601262697,0.574220554248113,1.2240871394286101,0.19613835077544683,0.8894445681395197,-0.7018052050464616,1.612193280553128,False
orig,cpcv_02,cpcv,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.7623161601262697,-1.0344162753262465,-1.2238307113115294,-0.8623086672752637,1.021059390975905,-0.9950147907344896,0.005055346670807235,False
orig,cpcv_02,cpcv,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.7379385750000002,0.7010416462500002,-0.1733942965194643,-0.28912891289036385,-0.5013418228593861,1.0690448326650845,-0.9450387580712625,0.15636558968226422,False
orig,cpcv_02,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.7379385750000002,0.7010416462500002,-0.41069749069516687,-0.634028706860789,-0.6277465850159514,1.0767631607954136,-0.9709176225300722,0.07170836849122009,False
orig,cpcv_02,cpcv,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.7379385750000002,0.7010416462500001,-0.17339429651946434,-0.2891289128903639,-0.5013418228593859,1.0690448326650845,-0.9450387580712625,0.15636558968226438,False
orig,cpcv_02,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.7379385750000002,0.7010416462500001,-0.4106974906951669,-0.634028706860789,-0.6277465850159514,1.0767631607954133,-0.9709176225300721,0.07170836849122014,False
orig,cpcv_03,cpcv,orig E1 capped,E1 capped,gross,ok,infeasible,hard,True,0.433050675,0.0,0.0,,0.0,0.0,0.0,1.0,False
orig,cpcv_03,cpcv,orig E1 capped,E1 capped,full_cost_net,ok,infeasible,hard,True,0.433050675,0.0,0.0,,0.0,0.0,0.0,1.0,False
orig,cpcv_03,cpcv,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.9999969505865808,1.3274783496213591,4.1309739128695,1.927945402499704,1.3505261208126944,-0.7430024675077646,17.545588158015672,False
orig,cpcv_03,cpcv,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.9999969505865808,-0.47902144641335104,-0.5712520689504765,-1.0,1.9909427875039143,-1.0,0.0,True
orig,cpcv_03,cpcv,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.433050675,0.41139814124999996,0.9169283785593988,2.7310580622851646,0.7041004536490767,1.0244237136312884,-0.6768108543929456,4.143053220555436,False
orig,cpcv_03,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.433050675,0.41139814124999996,0.8057886391789836,2.2677160891411248,0.5235409123952448,1.0224710518968303,-0.7052273417091117,3.073342696438333,False
orig,cpcv_03,cpcv,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.433050675,0.41139814124999985,0.9078631133812223,2.6657205833261743,0.6790715118382644,1.000757757944739,-0.6695767449533496,3.982763470315727,False
orig,cpcv_03,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.433050675,0.41139814124999985,0.7924843830348905,2.1949105345978532,0.49860269415076797,0.997984958055959,-0.690732143629972,2.9410157981960467,False
orig+VIX,kfold_00,kfold,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.1217517000000004,0.8865010674290033,0.6080548768490953,1.2870474715998594,0.20771853262707896,0.9831222667244173,-0.6466037180239237,1.6803732499378212,False
orig+VIX,kfold_00,kfold,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.1217517000000004,0.8865010674290033,-0.7227416546102253,-0.7206104546080151,-1.0,8.342747322604193,-1.0,0.0,True
orig+VIX,kfold_00,kfold,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.9999987529914217,-0.5782292727186058,-0.7354178419158474,-0.51165123739719,0.7213174087643865,-0.9377004631541739,0.13931816704037545,False
orig+VIX,kfold_00,kfold,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.9999987529914217,-2.496962240614507,-2.0476782271367737,-1.0,5.524516215465788,-1.0,0.0,True
orig+VIX,kfold_00,kfold,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.1217517000000004,0.9999999999999999,0.2704201005798994,0.4915129685359441,-0.3870713609362514,1.397964423777389,-0.8715329291023496,0.26024192580904043,False
orig+VIX,kfold_00,kfold,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.1217517000000004,0.9999999999999999,-0.9110810241393915,-0.8979585299039266,-1.0,8.424921254603662,-1.0,0.0,True
orig+VIX,kfold_00,kfold,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.1217517000000004,1.0,0.603646281810762,1.2105316672812927,-0.10410430279475458,1.5692475846732998,-0.8797137865270962,0.7391081473452861,False
orig+VIX,kfold_00,kfold,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.1217517000000004,1.0,-0.8398329832024388,-0.8339362682942508,-1.0,8.457685540711417,-1.0,0.0,True
orig+VIX,kfold_01,kfold,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.17122985,0.8938519589327748,0.7390014083224802,1.026687300335896,-1.0,2.861221457268919,-1.0,0.0,True
orig+VIX,kfold_01,kfold,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.17122985,0.8938519589327748,0.5518060474037174,0.745936830160571,-1.0,2.830815452011826,-1.0,0.0,True
orig+VIX,kfold_01,kfold,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.9999994535469197,1.0041576712592468,1.812751079239826,0.3843017513028175,1.0911062371602507,-0.8527235879528338,2.3802105850357385,False
orig+VIX,kfold_01,kfold,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.9999994535469197,-1.6418175131766604,-1.673147173231981,-0.9794940523783553,1.1862045922908682,-0.9999832701786218,3.150258919796999e-05,False
orig+VIX,kfold_01,kfold,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.17122985,0.9999999999999997,1.3389428279117797,5.695657888790004,4.880970909686586,3.4954677085368844,-0.8265485837429156,112.68447434016255,False
orig+VIX,kfold_01,kfold,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.17122985,0.9999999999999997,1.1693497415157024,4.537303844898608,2.322252828833887,3.4860536741694386,-0.92260421117949,24.57463897611066,False
orig+VIX,kfold_01,kfold,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.17122985,0.9999999999999998,1.6422720128913117,6.102582498106746,7.40392791855747,2.9293332557081206,-0.7265694178547925,291.93501196959346,False
orig+VIX,kfold_01,kfold,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.17122985,0.9999999999999998,1.4480946845760494,4.896928159601783,3.895046933511752,2.90818720887095,-0.8653921607186914,69.07988836837785,False
orig+VIX,kfold_02,kfold,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.0439178500000004,0.8534905045977401,0.6842223017714223,1.4973299223430765,0.30369566817244875,1.0187418597814364,-0.6095111608392814,2.0283205618982567,False
orig+VIX,kfold_02,kfold,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.0439178500000004,0.8534905045977401,0.3282300122248099,0.6225607444354004,-0.1124032779411388,1.031598340006469,-0.7249840075260623,0.7276264970698648,False
