config,fold_id,scheme,strategy,display_strategy,basis,is_sharpe,oos_sharpe,status
larger+VIX,cpcv_00,cpcv,larger+VIX Equal premium capped,Equal premium capped,gross,0.9416203777547038,0.41669271343945524,ok
larger+VIX,cpcv_00,cpcv,larger+VIX Equal premium capped,Equal premium capped,full_cost_net,0.3870937256965796,-2.630552752623379,ok
larger+VIX,cpcv_00,cpcv,larger+VIX Equal risk capped,Equal risk capped,gross,0.9887911728744285,0.5458218819959174,ok
larger+VIX,cpcv_00,cpcv,larger+VIX Equal risk capped,Equal risk capped,full_cost_net,0.31948124727126426,-2.4902094646299755,ok
larger+VIX,cpcv_01,cpcv,larger+VIX E1 capped,E1 capped,gross,1.652271134501768,0.2408119233270258,ok
larger+VIX,cpcv_01,cpcv,larger+VIX E1 capped,E1 capped,full_cost_net,-0.2896563141534069,-0.19549878048550465,ok
larger+VIX,cpcv_01,cpcv,larger+VIX GM paper,GM paper,gross,2.5916810963257,0.8634847710469917,ok
larger+VIX,cpcv_01,cpcv,larger+VIX GM paper,GM paper,full_cost_net,-2.007381617173067,-2.031280452110808,ok
larger+VIX,cpcv_01,cpcv,larger+VIX Equal premium capped,Equal premium capped,gross,0.64433685799664,1.2919794907100501,ok
larger+VIX,cpcv_01,cpcv,larger+VIX Equal premium capped,Equal premium capped,full_cost_net,-0.8436519549218559,0.4796915696995929,ok
larger+VIX,cpcv_01,cpcv,larger+VIX Equal risk capped,Equal risk capped,gross,0.7299072911341744,1.4713660487489575,ok
larger+VIX,cpcv_01,cpcv,larger+VIX Equal risk capped,Equal risk capped,full_cost_net,-0.9058754121818469,0.7165603612825241,ok
larger+VIX,cpcv_02,cpcv,larger+VIX E1 capped,E1 capped,gross,1.014262833323797,1.3250103562658746,ok
larger+VIX,cpcv_02,cpcv,larger+VIX E1 capped,E1 capped,full_cost_net,-0.6800912517415212,0.4811255721268578,ok
larger+VIX,cpcv_02,cpcv,larger+VIX GM paper,GM paper,gross,2.637775874232082,0.8136982574254109,ok
larger+VIX,cpcv_02,cpcv,larger+VIX GM paper,GM paper,full_cost_net,-2.3593802238363417,-1.9469344252378917,ok
larger+VIX,cpcv_02,cpcv,larger+VIX Equal premium capped,Equal premium capped,gross,1.0131403211113899,0.09901696025832146,ok
larger+VIX,cpcv_02,cpcv,larger+VIX Equal premium capped,Equal premium capped,full_cost_net,-0.8348122689630401,-0.6568862063072474,ok
larger+VIX,cpcv_02,cpcv,larger+VIX Equal risk capped,Equal risk capped,gross,1.041015341439392,0.09546595084636786,ok
larger+VIX,cpcv_02,cpcv,larger+VIX Equal risk capped,Equal risk capped,full_cost_net,-1.072800274342422,-0.9280827089589933,ok
larger+VIX,cpcv_03,cpcv,larger+VIX E1 capped,E1 capped,gross,0.6492633298379874,2.1860312363482923,ok
larger+VIX,cpcv_03,cpcv,larger+VIX E1 capped,E1 capped,full_cost_net,-0.7966906424412404,1.9473123444229838,ok
larger+VIX,cpcv_03,cpcv,larger+VIX GM paper,GM paper,gross,3.328981599203521,1.1977953573140054,ok
larger+VIX,cpcv_03,cpcv,larger+VIX GM paper,GM paper,full_cost_net,-2.4578304337194377,-2.846030943298007,ok
larger+VIX,cpcv_03,cpcv,larger+VIX Equal premium capped,Equal premium capped,gross,0.624365815817865,0.8691952660586294,ok
larger+VIX,cpcv_03,cpcv,larger+VIX Equal premium capped,Equal premium capped,full_cost_net,-0.9450170636582905,0.6928039456133817,ok
larger+VIX,cpcv_03,cpcv,larger+VIX Equal risk capped,Equal risk capped,gross,0.6573853686494116,0.8683408618393395,ok
larger+VIX,cpcv_03,cpcv,larger+VIX Equal risk capped,Equal risk capped,full_cost_net,-0.9342608837316593,0.6937359197800764,ok
