Return basis,Strategy,Requested method,Status,Simulation,Reason,N paths,Defaulted path share,Ann. return p05,Ann. return p50,Ann. return p95,Sortino p05,Sortino p50,Sortino p95,Max DD p05,Max DD p50,Max DD p95,Terminal wealth p05,Terminal wealth p50,Terminal wealth p95
Full-cost net,larger E1 capped,egarch_or_ewma,ok,garch11_residual_fallback_insufficient_egarch_obs,insufficient_egarch_obs,20,0.0,-0.44368247442243086,-0.07821539120362214,0.5092793373918545,-0.9452305457028215,0.35223690875905184,1.6807677244067571,-0.9584819543842618,-0.8242976072563701,-0.4991928241626726,0.05901997251082355,0.6693199842626212,7.83155757171754
Full-cost net,larger GM paper,circular_block_bootstrap,ok,circular_block_bootstrap,,20,1.0,-1.0,-1.0,-1.0,-2.2858403697456997,-1.9200138624020484,-1.7720996497829107,-1.0,-1.0,-1.0,0.0,0.0,0.0
Full-cost net,larger GM paper,egarch_or_ewma,ok,garch11_residual_fallback_insufficient_egarch_obs,insufficient_egarch_obs,20,1.0,-1.0,-1.0,-1.0,-1.6338741646609232,-1.2623357018472063,0.13177251938062862,-1.0,-1.0,-1.0,0.0,0.0,0.0
Full-cost net,larger Equal premium capped,circular_block_bootstrap,ok,circular_block_bootstrap,,20,0.0,-0.7169339187962591,-0.2918262785582699,1.212918994925908,-0.5233969393749904,0.9969997805085444,3.354744654982199,-0.9984618166015611,-0.9634789907702297,-0.8014523933976642,0.001818892584806128,0.18721276923095098,55.644073204617236
Full-cost net,larger Equal premium capped,egarch_or_ewma,ok,garch11_residual_fallback_insufficient_egarch_obs,insufficient_egarch_obs,20,0.0,-0.823996914467527,-0.4270431798299333,0.3905642052669497,-0.9883225344313847,0.3053421522643067,1.600577667616083,-0.9997037973441931,-0.9918039210479765,-0.8359191227407318,0.00018152470891584307,0.06174850890100476,5.566805303935702
Full-cost net,larger Equal risk capped,circular_block_bootstrap,ok,circular_block_bootstrap,,20,0.0,-0.6650611209277629,-0.13442436175879074,1.9328435334875178,-0.3481603019918779,1.1281824334115678,3.8358184388622485,-0.9960709521097694,-0.935731754932021,-0.7606428841113775,0.0042161925090296315,0.49101590321880845,218.34375574013845
Full-cost net,larger Equal risk capped,egarch_or_ewma,ok,garch11_residual_fallback_insufficient_egarch_obs,insufficient_egarch_obs,20,0.0,-0.7361900407021363,-0.32857461968837076,0.445740515750746,-0.8827563449983912,0.47048161439427305,1.692420299734534,-0.9993919233565924,-0.9829426257293212,-0.7769891469258315,0.0013852269070726197,0.1367463956931464,7.386250848871394
Full-cost net,larger+VIX E1 capped,circular_block_bootstrap,ok,circular_block_bootstrap,,20,0.0,0.6694552376990481,1.4306116129319713,4.329183085250326,2.253725315856901,3.7451077989611763,7.94699495612344,-0.584768364600404,-0.43830908388043543,-0.3473229175702319,13.055477784855672,84.8480091352113,4329.054481322892
Full-cost net,larger+VIX E1 capped,egarch_or_ewma,ok,garch11_residual_fallback_insufficient_egarch_obs,insufficient_egarch_obs,20,0.0,0.376618756446921,1.581629933159577,3.0136040440709926,1.6006329190502462,4.68202783021945,7.1421178868162585,-0.7938118000132103,-0.45738150423642504,-0.29721889607333096,5.067630219978945,114.87874864078722,1045.0915795484996
Full-cost net,larger+VIX GM paper,circular_block_bootstrap,ok,circular_block_bootstrap,,20,1.0,-1.0,-1.0,-1.0,-2.772919572408348,-1.839877007184378,-1.6921263305491543,-1.0,-1.0,-1.0,0.0,0.0,0.0
Full-cost net,larger+VIX GM paper,egarch_or_ewma,ok,garch11_residual_fallback_insufficient_egarch_obs,insufficient_egarch_obs,20,1.0,-1.0,-1.0,-1.0,-1.609175642034064,-0.967234421479124,0.20719068885834993,-1.0,-1.0,-1.0,0.0,0.0,0.0
Full-cost net,larger+VIX Equal premium capped,circular_block_bootstrap,ok,circular_block_bootstrap,,20,0.0,-0.8440092315670387,-0.5937780161748942,0.2728984949843318,-1.0930238116354345,0.1666310162753524,2.1418068163700004,-0.9998941131617756,-0.9941302603588881,-0.8949260801565754,9.243345095835795e-05,0.011061736992754576,3.39076618043939
Full-cost net,larger+VIX Equal premium capped,egarch_or_ewma,ok,garch11_residual_fallback_insufficient_egarch_obs,insufficient_egarch_obs,20,0.0,-0.9400636006445224,-0.6831568046726748,-0.3517137233754824,-1.5947527766331262,-0.42868038556318777,0.2561991055485366,-0.999998496576139,-0.9989046302455021,-0.930346750285029,7.845860323054774e-07,0.0031969020015587555,0.12634694828503137
Full-cost net,larger+VIX Equal risk capped,circular_block_bootstrap,ok,circular_block_bootstrap,,20,0.0,-0.7828472593941374,-0.43701014597052246,1.048316510465171,-0.8213745361922832,0.527699404036978,2.8038001355010893,-0.999485767958559,-0.9765928850212118,-0.8331152789711335,0.0004843759672632954,0.05656955325882392,36.070427722673394
Full-cost net,larger+VIX Equal risk capped,egarch_or_ewma,ok,garch11_residual_fallback_insufficient_egarch_obs,insufficient_egarch_obs,20,0.0,-0.8836143504727366,-0.558498919456366,-0.1791569049845046,-1.3703085180876255,-0.0800786262718985,0.6116604566982105,-0.9999601303997626,-0.9950093861261731,-0.8892980008778895,2.16613759082276e-05,0.016780339733402636,0.43953246038676863
