feasible,max_breach,scenario_cvar_loss,worst_stress_return,short_margin_used,collateral_used,gross_nav,breach_base,breach_cap,breach_cvar,breach_stress,breach_margin,breach_collateral,breach_assignment,method,method_status,solver,predicted_annual_vol,breach_volatility,breach_sign,breach_positive_edge,expected_net_return,predictable_cost,net_utility,continuous_l1_distance,integer_contracts,available,selected,config,strategy,return_date,decision_date
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1174266491717957,0,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2020-02-28,2020-01-31
True,0.0,0.0897173842140862,-0.0186329785979945,0.1772592001953125,0.1810692001953125,0.080035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2490348322572555,0.0,0.0,0.000648,0.0126858813191471,0.0031006481628296,0.0063330917893695,0.0078293795528871,480,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-02-28,2020-01-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878643795528871,0,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-02-28,2020-01-31
False,0.0361387505284491,0.1361387505284491,-0.0622260481141718,0.2051623970794678,0.2403593970794678,0.149231,0.0,0.0,0.0361387505284491,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2416061155730386,0.0,0.0,0.011605,0.0173908690530317,0.0040478518423406,0.0108358023688163,0.0325807949769324,219,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2020-03-31,2020-02-28
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818117949769324,0,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2020-03-31,2020-02-28
False,0.0255556405557182,0.1255556405557182,-0.0554814638104731,0.1799623970794677,0.2065443970794677,0.131546,0.0,0.0,0.0255556405557182,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2449080236556431,0.0,0.0,0.011605,0.0154851608264811,0.0035707319017737,0.009744993578366,0.0262438326744764,184,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-03-31,2020-02-28
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1577898326744764,0,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-03-31,2020-02-28
False,0.0206365548086948,0.1206365548086948,-0.05946251357273,0.1985814015502929,0.2385824015502929,0.139668,0.0,0.0,0.0206365548086948,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2465207028613277,0.0,0.0,0.018555,0.0205585716274498,0.0034608694081863,0.0123283284556222,0.0242595564676984,170,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2020-04-30,2020-03-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1639275564676984,0,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2020-04-30,2020-03-31
False,0.0350747340859233,0.1350747340859233,-0.0372598783876813,0.1638474008789062,0.1743294008789062,0.0971519999999999,0.0,0.0,0.0350747340859233,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2460566483701242,0.0,0.0,0.00361,0.0182580687512636,0.0025641852163991,0.0107376944010499,0.0309555674587126,142,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-04-30,2020-03-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1281075674587126,0,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-04-30,2020-03-31
True,0.0,0.0951592943754747,-0.0327377080262118,0.1679216001586914,0.1725016001586914,0.060583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2471877791720933,0.0,0.0,0.00066,0.0099426215264067,0.0017636024976976,0.0051709570525351,0.0070027903510014,236,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2020-05-29,2020-04-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675857903510014,0,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2020-05-29,2020-04-30
True,0.0,0.0939368132773761,-0.0313873088285071,0.1604251001586914,0.1645951001586914,0.058953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2473243242684445,0.0,0.0,0.00066,0.0096178862231379,0.0016963997538481,0.0049911011069456,0.0058459100594537,224,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-05-29,2020-04-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647989100594537,0,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-05-29,2020-04-30
True,0.0,0.0955371038195214,-0.0309006663981203,0.1465358000488281,0.1506978000488281,0.047858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2471569384447091,0.0,0.0,0.0006,0.0083044228786192,0.0015894569633531,0.004340016010965,0.0041396985493273,255,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2020-06-30,2020-05-29
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519976985493273,0,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2020-06-30,2020-05-29
True,0.0,0.0959572668597032,-0.0434235368922458,0.1791663997802734,0.1863843997802734,0.059388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2474038147267742,0.0,0.0,0.0012,0.0099059425563747,0.0019454900562116,0.005237962331106,0.0036564405296852,310,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-06-30,2020-05-29
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630444405296852,0,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-06-30,2020-05-29
False,0.004754331212408,0.104754331212408,-0.0466491628061328,0.2068525988769531,0.2142405988769531,0.0694519999999999,0.0,0.0,0.004754331212408,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.246890458686237,0.0,0.0,0.001125,0.0092820421753378,0.0021187161965035,0.0048543628910371,0.0069369708351686,294,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2020-07-31,2020-06-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0763889708351686,0,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2020-07-31,2020-06-30
False,0.0065691555228873,0.1065691555228873,-0.0484232453819514,0.2152522987670898,0.2226402987670898,0.0705269999999999,0.0,0.0,0.0065691555228873,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2469241337485218,0.0,0.0,0.001125,0.0094765145306787,0.0021656655069829,0.004957560678314,0.0073802619558005,302,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-07-31,2020-06-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779072619558005,0,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-07-31,2020-06-30
True,0.0,0.0982510214864334,-0.0387794431270874,0.1297866003417969,0.1371666003417969,0.05106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2454308415847503,0.0,0.0,0.00019,0.005609346503043,0.0015311526830079,0.0031724917247848,0.0102582069534015,245,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2020-08-31,2020-07-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0613182069534015,0,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2020-08-31,2020-07-31
True,0.0,0.0977970623408439,-0.0506668204526748,0.155015,0.16475,0.0644749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2470391164127816,0.0,0.0,0.00095,0.0073127054119685,0.0019463630350019,0.0040441224273396,0.0097968539269367,326,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-08-31,2020-07-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0742718539269367,0,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-08-31,2020-07-31
True,0.0,0.0987800277433145,-0.0302233371090367,0.1144656003417968,0.1184256003417968,0.050945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2425665994537247,0.0,0.0,0.0,0.006390552424659,0.0014145866690484,0.0035706000504625,0.0130489874951988,192,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2020-09-30,2020-08-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0639939874951988,0,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2020-09-30,2020-08-31
False,0.0005212333930356,0.1005212333930356,-0.0320775466530267,0.1395008001708984,0.1426368001708984,0.055936,0.0,0.0,0.0005212333930356,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2444111416346349,0.0,0.0,0.0,0.0076951934353354,0.0016496104087655,0.0041955342498189,0.0187640971479461,255,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-09-30,2020-08-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0747000971479461,0,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-09-30,2020-08-31
True,0.0,0.0989784857902327,-0.0344731887555369,0.1149337998046875,0.1218377998046875,0.0498939999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2417856747112228,0.0,0.0,0.0004849999999999,0.0051253523161607,0.0014552453530446,0.0027375511640483,0.0116210953637617,198,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2020-10-30,2020-09-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0615150953637617,0,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2020-10-30,2020-09-30
True,0.0,0.0994817863557419,-0.05096776538881,0.1664027999267578,0.1725517999267578,0.060337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2453943249742079,0.0,0.0,0.0009699999999999,0.0068223627047181,0.0018174213565686,0.0035947788867227,0.0113066623816503,281,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-10-30,2020-09-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0716436623816503,0,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-10-30,2020-09-30
False,0.0182433879237934,0.1182433879237934,-0.037113301187115,0.1695601999511718,0.1795931999511719,0.08981,0.0,0.0,0.0182433879237934,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2497245667285321,0.0,0.0,0.00198,0.0153597407051376,0.0024204918942599,0.0081886785415456,0.0169721978272888,262,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2020-11-30,2020-10-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1067821978272888,0,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2020-11-30,2020-10-30
False,0.0111602462854719,0.1111602462854719,-0.031058304910195,0.13756,0.145614,0.085146,0.0,0.0,0.0111602462854719,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2509285878818474,0.0009285878818474,0.0,0.001485,0.0143128432976912,0.0021772805065684,0.0075711244773038,0.011337683917944,215,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-11-30,2020-10-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096483683917944,0,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-11-30,2020-10-30
True,0.0,0.098595455486811,-0.0418318443370132,0.1391662008666992,0.1444612008666992,0.062889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2474917115715876,0.0,0.0,0.000725,0.0091463976187347,0.0017264717645527,0.0046816236151593,0.009071238098643,281,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2020-12-31,2020-11-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071960238098643,0,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2020-12-31,2020-11-30
False,0.0013088126079059,0.101308812607906,-0.0615973603651393,0.1801198010253906,0.1903728010253906,0.081851,0.0,0.0,0.0013088126079059,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.247807927340523,0.0,0.0,0.00145,0.0118187953711687,0.0022479457552619,0.0061127985315203,0.0105999753539999,382,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-12-31,2020-11-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0924509753539999,0,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2020-12-31,2020-11-30
True,0.0,0.098011317865479,-0.0401670101929556,0.1488378002929687,0.1552658002929687,0.069199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2450291796466186,0.0,0.0,0.0004,0.0076711787970752,0.0018384075552524,0.0040924672907221,0.0124848806096855,269,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2021-01-29,2020-12-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816838806096855,0,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2021-01-29,2020-12-31
False,0.0036992097332402,0.1036992097332402,-0.044440551506046,0.1676617999267578,0.1791387999267578,0.08818,0.0,0.0,0.0036992097332402,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2460780132360723,0.0,0.0,0.0008,0.0094351578251834,0.0022758219173077,0.0049997914574581,0.0184559185453947,330,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2021-01-29,2020-12-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1066359185453948,0,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2021-01-29,2020-12-31
False,0.0188762241944863,0.1188762241944863,-0.0436538968241489,0.141397600402832,0.160675600402832,0.099512,0.0,0.0,0.0188762241944863,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2471391613719091,0.0,0.0,0.00662,0.0150304809431169,0.0025882155288611,0.0081897895850443,0.0186642469099668,225,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2021-02-26,2021-01-29
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1181762469099668,0,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2021-02-26,2021-01-29
True,0.0,0.0931331204445261,-0.0240111795490884,0.0940284002685546,0.1053704002685547,0.075328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2482601647598034,0.0,0.0,0.001986,0.0112956813551647,0.0017888001875562,0.0055470671463888,0.0192063041233944,142,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2021-02-26,2021-01-29
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945343041233945,0,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2021-02-26,2021-01-29
True,0.0,0.0969157031725622,-0.0270018574092304,0.1100385,0.1177165,0.062702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2461178387098646,0.0,0.0,0.00105,0.0079435750369682,0.0016043052391158,0.0042221002555852,0.0126142778691887,220,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2021-03-31,2021-02-26
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753162778691887,0,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2021-03-31,2021-02-26
True,0.0,0.0961310901758615,-0.0192472523066213,0.0963495,0.0979695,0.049814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2459911134694914,0.0,0.0,0.0,0.0069553889041584,0.0013499242058035,0.0036870354949905,0.0161396925289019,195,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2021-03-31,2021-02-26
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0659536925289019,0,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2021-03-31,2021-02-26
True,0.0,0.0915466085226534,-0.0382070634059538,0.1148960000915527,0.1220810000915527,0.0488619999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.240844521832451,0.0,0.0,0.0,0.0047676130332886,0.0016356589727129,0.0025940837212455,0.0158611291712621,315,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2021-04-30,2021-03-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647231291712621,0,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2021-04-30,2021-03-31
True,0.0,0.0976142380794993,-0.0486436042342591,0.1454655995483398,0.1563955995483398,0.061877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2423663321164291,0.0,0.0,0.0,0.0058326963098134,0.0020231138772598,0.003174005787343,0.0172978425068739,386,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2021-04-30,2021-03-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0791748425068739,0,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2021-04-30,2021-03-31
True,0.0,0.0914785287375667,-0.0213969044724107,0.1115937997436523,0.1142177997436523,0.040382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2374340290047459,0.0,0.0,0.0,0.0037804596856526,0.0012385162394732,0.002191918117036,0.0140297098820096,277,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2021-06-30,2021-04-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544117098820096,0,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2021-06-30,2021-04-30
True,0.0,0.0913656555567519,-0.0455417806893497,0.1385437997436523,0.1506127997436523,0.055477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2422372490136435,0.0,0.0,0.0,0.0046857454341414,0.0016309405270263,0.0026483398387007,0.0119457567322835,363,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2021-06-30,2021-04-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0674227567322835,0,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2021-06-30,2021-04-30
True,0.0,0.0917061385341611,-0.0781221055951314,0.2557896997680664,0.2698216997680664,0.0622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2405858864037649,0.0,0.0,0.0,0.004592683907087,0.0019879950525061,0.0026465436152307,0.0104492806295908,348,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2021-07-30,2021-06-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726492806295908,0,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2021-07-30,2021-06-30
True,0.0,0.0936227421397684,-0.1026896232389543,0.2861056997680664,0.3093526997680664,0.080556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2399133291808816,0.0,0.0,0.000238,0.0057323721978049,0.0025129188537635,0.0032907442054492,0.0193547888055486,458,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2021-07-30,2021-06-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999107888055486,0,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2021-07-30,2021-06-30
True,0.0,0.0858538651643517,-0.0423581928005837,0.1854470010986328,0.1920390010986328,0.040101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2416837920932582,0.0,0.0,0.0,0.0048401012594596,0.0014408858995295,0.0027101154656891,0.0091146406809748,309,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2021-08-31,2021-07-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492156406809748,0,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2021-08-31,2021-07-30
True,0.0,0.090455254169991,-0.058996907774165,0.2397398013305664,0.2519468013305664,0.054557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2429634589079083,0.0,0.0,0.0002529999999999,0.0057876810912258,0.0018065011522103,0.0032602403348423,0.0107189120081145,382,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2021-08-31,2021-07-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652759120081145,0,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2021-08-31,2021-07-30
True,0.0,0.0888855998940169,-0.0495464512305517,0.1940028012084961,0.2042098012084961,0.0373499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2396193533414217,0.0,0.0,0.002646,0.0051097722174058,0.0017363618532287,0.0030237291781224,0.0090606868962892,412,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2021-09-30,2021-08-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464106868962892,0,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2021-09-30,2021-08-31
True,0.0,0.0841453761167523,-0.0729901436712623,0.2357448021850586,0.2587908021850586,0.050152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2385464850194283,0.0,0.0,0.004644,0.0047094191721103,0.0019872192942659,0.0029084583740618,0.0109988672325275,451,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2021-09-30,2021-08-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611508672325275,0,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2021-09-30,2021-08-31
