train_end,n_obs,valid,fallback,variance_ratio,forecast_variance,baseline_variance,failure_reason,raw_variance_ratio,realized_variance,underlying,decision_date,config
2019-06-28,756,True,False,1.2076496129566747,0.0026463080445943,0.0021912879499173,,1.2076496129566747,0.0033466132532101,JNJ,2019-06-28,larger
2019-06-28,756,True,False,0.9476458040496114,0.0015166934857837,0.001600485623745,,0.9476458040496114,0.0049451756106449,KO,2019-06-28,larger
2019-06-28,756,True,False,1.365204551527563,0.0047184339702531,0.0034562102543341,,1.365204551527563,0.0038444962582583,LLY,2019-06-28,larger
2019-06-28,756,True,False,1.2099977830628357,0.0115154280560922,0.0095169001276544,,1.2099977830628357,0.0081385058746659,LRCX,2019-06-28,larger
2019-06-28,756,True,False,0.9170156117432188,0.0034815163717452,0.0037965726288203,,0.9170156117432188,0.0011896440442546,MA,2019-06-28,larger
2019-06-28,756,True,False,0.8189325590789939,0.0024722390180161,0.0030188554486056,,0.8189325590789939,0.0044284194038407,MRK,2019-06-28,larger
2019-06-28,756,True,False,1.057262626276651,0.0169207418192795,0.0160042939178406,,1.057262626276651,0.0095856197662248,MU,2019-06-28,larger
2019-06-28,756,True,False,0.8562150279286059,0.0105985288367977,0.0123783494695698,,0.8562150279286059,0.0166947565847585,NFLX,2019-06-28,larger
2019-06-28,756,True,False,0.785099142188056,0.0038000378293576,0.004840201224481,,0.785099142188056,0.0017802925176333,NKE,2019-06-28,larger
2019-06-28,756,True,False,1.3217610173464136,0.0047326236127062,0.0035805441003302,,1.3217610173464136,0.0014042108255897,ORCL,2019-06-28,larger
2019-06-28,756,True,False,0.8386644786651383,0.0020215734803619,0.0024104675132773,,0.8386644786651383,0.0075193062573926,PFE,2019-06-28,larger
2019-06-28,756,True,False,1.1177562525437077,0.0022637895151241,0.0020252980110577,,1.1177562525437077,0.0032477023164311,PG,2019-06-28,larger
2019-06-28,756,True,False,0.8218739147170319,0.005095985334686,0.0062004466177036,,0.8218739147170319,0.0051548821417537,PYPL,2019-06-28,larger
2019-06-28,756,True,False,0.8150654357866668,0.0070167539728637,0.0086088228806947,,0.8150654357866668,0.0034218735820713,QCOM,2019-06-28,larger
2019-06-28,756,True,False,0.6815890957124497,0.0021148844396034,0.0031028730549053,,0.6815890957124497,0.0100960993665033,SBUX,2019-06-28,larger
2019-06-28,756,True,False,0.7472919857778582,0.0024533224674872,0.0032829503248767,,0.7472919857778582,0.0032039928841398,T,2019-06-28,larger
2019-06-28,756,True,False,1.1798857920900263,0.0058340052548013,0.0049445508149285,,1.1798857920900263,0.0079480561727559,TXN,2019-06-28,larger
2019-06-28,756,True,False,0.8814115827415829,0.0068785649891057,0.007804032898808,,0.8814115827415829,0.0026158995458025,UAL,2019-06-28,larger
2019-06-28,756,True,False,1.352011661636299,0.0046583971261063,0.0034455302851962,,1.352011661636299,0.0051285890847229,UNH,2019-06-28,larger
2019-06-28,756,True,False,0.6296330429556224,0.0019202552363428,0.0030498006066021,,0.6296330429556224,0.0010945790487263,V,2019-06-28,larger
2019-06-28,756,True,False,0.8758695730270075,0.0024756321140697,0.0028264848903404,,0.8758695730270075,0.0026264548237944,VZ,2019-06-28,larger
2019-06-28,756,True,False,0.9701005526009296,0.0035037943808241,0.0036117847489419,,0.9701005526009296,0.0040225177100843,WFC,2019-06-28,larger
2019-06-28,756,True,False,0.5512889038923126,0.0016963193578853,0.0030770061684692,,0.5512889038923126,0.0005854002905373,WMT,2019-06-28,larger
2019-06-28,756,True,False,1.1063936566446662,0.0027799128043797,0.0025125892467698,,1.1063936566446662,0.0009367958232625,XOM,2019-06-28,larger
2019-07-31,756,True,False,0.6265039281664131,0.0029919720098358,0.0047756636077166,,0.6265039281664131,0.011441580536248,AAPL,2019-07-31,larger
2019-07-31,756,True,False,1.260586244886856,0.0080556884634256,0.0063904302431513,,1.260586244886856,0.0058450803070115,AMZN,2019-07-31,larger
2019-07-31,756,True,False,1.0971084421933075,0.0047506789126448,0.0043301817121628,,1.0971084421933075,0.0059421703038376,GOOGL,2019-07-31,larger
2019-07-31,756,True,False,0.8439396955792806,0.0024932929631208,0.0029543496723536,,0.8439396955792806,0.0070689399375011,JPM,2019-07-31,larger
2019-07-31,756,True,False,0.9411355359161858,0.0063965497737227,0.0067966297410029,,0.9411355359161858,0.0075936744240701,META,2019-07-31,larger
2019-07-31,756,True,False,1.5073437335371818,0.0057553968562854,0.003818237823419,,1.5073437335371818,0.006790218577253,MSFT,2019-07-31,larger
2019-07-31,756,True,False,1.1749717532759103,0.0213668026246045,0.0181849500339325,,1.1749717532759103,0.0254468998146069,NVDA,2019-07-31,larger
2019-07-31,756,True,False,1.085639717175839,0.0195297893542104,0.0179891994049506,,1.085639717175839,0.0139529438923621,TSLA,2019-07-31,larger
2019-07-31,756,True,False,1.300803660702964,0.0129225777863714,0.0099343030595316,,1.300803660702964,0.0135582002054771,AAL,2019-07-31,larger
2019-07-31,756,True,False,1.043979672207932,0.0064559309709068,0.0061839623344897,,1.043979672207932,0.0082807750211086,ADBE,2019-07-31,larger
2019-07-31,756,True,False,0.8736878318704937,0.0081859169379508,0.009369384165996,,0.8736878318704937,0.0092905606288456,AMAT,2019-07-31,larger
2019-07-31,756,True,False,1.7961998382129838,0.0540343927173012,0.0300826175171351,,1.7961998382129838,0.0481843996327331,AMD,2019-07-31,larger
2019-07-31,756,True,False,2.0,0.0796545209587558,0.0073359191938477,,10.858151358258942,0.0110442496550333,AVGO,2019-07-31,larger
2019-07-31,756,True,False,2.0,0.011156195083218,0.0053807485712048,,2.07335372310845,0.0068160245691688,BA,2019-07-31,larger
2019-07-31,756,True,False,0.9687902291947909,0.0044354708482752,0.0045783604278933,,0.9687902291947909,0.0101463628736803,BAC,2019-07-31,larger
2019-07-31,756,True,False,1.2072767336864112,0.0055416451809271,0.004590202913963,,1.2072767336864112,0.0084944130459032,BKNG,2019-07-31,larger
2019-07-31,756,True,False,0.9514069005887196,0.0037201112882327,0.0039101159408564,,0.9514069005887196,0.0116878738467105,C,2019-07-31,larger
2019-07-31,756,True,False,0.842129770749789,0.0036585586235872,0.0043444119311087,,0.842129770749789,0.0054201128777798,CCL,2019-07-31,larger
2019-07-31,756,True,False,0.864692304949744,0.0054350707459326,0.0062855546589471,,0.864692304949744,0.0028653489133329,CHTR,2019-07-31,larger
2019-07-31,756,True,False,2.0,2.140646607487559e+18,0.010972155357292,,1.9509809493035352e+20,0.0050569022867504,CMCSA,2019-07-31,larger
2019-07-31,756,True,False,0.8710260525578676,0.0026583423588266,0.0030519665296119,,0.8710260525578676,0.0067204049291386,COST,2019-07-31,larger
2019-07-31,756,True,False,1.028961713485053,0.0063742114776648,0.0061947994703084,,1.028961713485053,0.0069396766948784,CRM,2019-07-31,larger
2019-07-31,756,True,False,1.1134074250414454,0.0040443289680803,0.0036323890761998,,1.1134074250414454,0.0168008923560199,CSCO,2019-07-31,larger
2019-07-31,756,True,False,0.8125895040747888,0.0024819022573218,0.0030543124725044,,0.8125895040747888,0.004704782176329,CVX,2019-07-31,larger
2019-07-31,756,True,False,1.1048653318714088,0.00614913205562,0.0055655036665913,,1.1048653318714088,0.0050414373476085,DAL,2019-07-31,larger
2019-07-31,756,True,False,0.996194419543558,0.002829814752652,0.0028406249795583,,0.996194419543558,0.0077876101921228,DIS,2019-07-31,larger
2019-07-31,756,True,False,1.0032372648256154,0.0083225674596912,0.0082957120428913,,1.0032372648256154,0.0321290467821553,GE,2019-07-31,larger
2019-07-31,756,True,False,1.2252131011603693,0.0056412703746691,0.0046043177054884,,1.2252131011603693,0.0030789197526507,GILD,2019-07-31,larger
2019-07-31,756,True,False,1.2526318108303989,0.0054845157873425,0.0043783941457679,,1.2526318108303989,0.0060427092453187,GOOG,2019-07-31,larger
2019-07-31,756,True,False,0.8272703814583674,0.003714737567739,0.0044903548476985,,0.8272703814583674,0.0084270833162118,GS,2019-07-31,larger
2019-07-31,756,True,False,0.873763550432499,0.0023393247871742,0.0026772972917173,,0.873763550432499,0.0070852843326376,HD,2019-07-31,larger
2019-07-31,756,True,False,1.2074543738787022,0.0069266202546795,0.0057365482328157,,1.2074543738787022,0.0071445170761602,INTC,2019-07-31,larger
2019-07-31,756,True,False,1.5309040370926372,0.0034664310640343,0.0022643033005631,,1.5309040370926372,0.0022503767891424,JNJ,2019-07-31,larger
2019-07-31,756,True,False,2.0,0.0038559350702954,0.0016891086364459,,2.2828224230792022,0.0022008274894699,KO,2019-07-31,larger
2019-07-31,756,True,False,0.9027254078006426,0.0031497866318129,0.0034891968306142,,0.9027254078006426,0.0069510400440597,LLY,2019-07-31,larger
2019-07-31,756,True,False,0.8581082255645621,0.008254482004541,0.0096193950350613,,0.8581082255645621,0.0127144529134337,LRCX,2019-07-31,larger
2019-07-31,756,True,False,1.488481083327405,0.0055318479634019,0.0037164382035919,,1.488481083327405,0.0086494076322526,MA,2019-07-31,larger
2019-07-31,756,True,False,0.8476948496514466,0.0026274056399937,0.0030994710432345,,0.8476948496514466,0.0034121758217679,MRK,2019-07-31,larger
2019-07-31,756,True,False,0.9449839295182396,0.0146018441641378,0.0154519497189565,,0.9449839295182396,0.0164048364372257,MU,2019-07-31,larger
2019-07-31,756,True,False,1.7805048527184009,0.0214808368114667,0.0120644640640381,,1.7805048527184009,0.0088378363132113,NFLX,2019-07-31,larger
2019-07-31,756,True,False,0.9193025710865436,0.0044069402765254,0.0047937865237522,,0.9193025710865436,0.0090299396679769,NKE,2019-07-31,larger
2019-07-31,756,True,False,1.3824822927248974,0.0049284149895462,0.0035649027951253,,1.3824822927248974,0.0054990440846797,ORCL,2019-07-31,larger
2019-07-31,756,True,False,2.0,0.0149081602657585,0.002587043063999,,5.762625475091096,0.0048954288686988,PFE,2019-07-31,larger
2019-07-31,756,True,False,1.84978603735563,0.0038741638684671,0.0020943848586972,,1.84978603735563,0.0032026710448675,PG,2019-07-31,larger
2019-07-31,756,True,False,2.0,0.012516341235405,0.0060959697348554,,2.0532157769483748,0.0074389587107486,PYPL,2019-07-31,larger
2019-07-31,756,True,False,1.0878963354073676,0.009216249727733,0.008471624940516,,1.0878963354073676,0.0100525447499524,QCOM,2019-07-31,larger
2019-07-31,756,True,False,1.7200217041404702,0.0056765421740652,0.0033002735723628,,1.7200217041404702,0.0028827806797649,SBUX,2019-07-31,larger
2019-07-31,756,True,False,0.8773097005512636,0.0029237553154807,0.0033326376234568,,0.8773097005512636,0.0025267684426707,T,2019-07-31,larger
2019-07-31,756,True,False,1.4356593521313812,0.007084312489304,0.0049345358136571,,1.4356593521313812,0.0083490226678496,TXN,2019-07-31,larger
2019-07-31,756,True,False,1.0119593826781053,0.0074795778244482,0.0073911838285978,,1.0119593826781053,0.007457655110849,UAL,2019-07-31,larger
2019-07-31,756,True,False,1.6930264292276236,0.0060439491856356,0.0035699083495069,,1.6930264292276236,0.0056579666613668,UNH,2019-07-31,larger
2019-07-31,756,True,False,1.454565657376384,0.0043468920168817,0.0029884467537355,,1.454565657376384,0.0068080538668811,V,2019-07-31,larger
2019-07-31,756,True,False,1.317895068017584,0.0037851208527308,0.0028720957719529,,1.317895068017584,0.0016226134978988,VZ,2019-07-31,larger
2019-07-31,756,True,False,1.089996816116663,0.0039673316152196,0.0036397644071604,,1.089996816116663,0.0078748379438505,WFC,2019-07-31,larger
2019-07-31,756,True,False,0.8060672321159952,0.0024857140933876,0.0030837552927966,,0.8060672321159952,0.0068886400979666,WMT,2019-07-31,larger
2019-07-31,756,True,False,0.689082454601324,0.0017112704004645,0.0024834044010809,,0.689082454601324,0.0064319082711596,XOM,2019-07-31,larger
2019-08-30,756,True,False,1.5059153648166093,0.0076156075708314,0.0050571285403937,,1.5059153648166093,0.0037349017428959,AAPL,2019-08-30,larger
2019-08-30,756,True,False,0.8423761877119922,0.0055044026095939,0.0065343758404954,,0.8423761877119922,0.0025970722117465,AMZN,2019-08-30,larger
2019-08-30,756,True,False,1.2779013830333907,0.0056922072950774,0.0044543400380126,,1.2779013830333907,0.0025862454657182,GOOGL,2019-08-30,larger
2019-08-30,756,True,False,1.4099785379800065,0.0043991738118524,0.0031200289177131,,1.4099785379800065,0.0028827998301369,JPM,2019-08-30,larger
2019-08-30,756,True,False,1.1376890633479706,0.0079442476296473,0.0069827933532815,,1.1376890633479706,0.004281732238992,META,2019-08-30,larger
2019-08-30,756,True,False,1.250957464614963,0.00499554699374,0.0039933787798913,,1.250957464614963,0.0024953113536081,MSFT,2019-08-30,larger
2019-08-30,756,True,False,0.7931159152054356,0.0148596988974199,0.0187358475760393,,0.7931159152054356,0.0096050348799526,NVDA,2019-08-30,larger
2019-08-30,756,True,False,1.044411703772382,0.0191146128609718,0.0183017987944126,,1.044411703772382,0.016243681693097,TSLA,2019-08-30,larger
2019-08-30,756,True,False,1.4502292012296123,0.0146586997458235,0.0101078503545473,,1.4502292012296123,0.010286978406906,AAL,2019-08-30,larger
2019-08-30,756,True,False,1.7589555722753745,0.0112183794618023,0.0063778640226201,,1.7589555722753745,0.0035297080558629,ADBE,2019-08-30,larger
2019-08-30,756,True,False,0.9798992249762646,0.0092312571455593,0.0094206188863788,,0.9798992249762646,0.0070745170098523,AMAT,2019-08-30,larger
2019-08-30,756,True,False,1.1328931764482708,0.0349662534236171,0.0308645635356721,,1.1328931764482708,0.0053136120589722,AMD,2019-08-30,larger
2019-08-30,756,True,False,1.259398429237626,0.009547208376015,0.0075807688451655,,1.259398429237626,0.0057279612844796,AVGO,2019-08-30,larger
2019-08-30,756,True,False,1.324450101304919,0.0073482801295047,0.0055481743874419,,1.324450101304919,0.0048751013857611,BA,2019-08-30,larger
2019-08-30,756,True,False,0.9016875470637918,0.0042917817747697,0.0047597216893427,,0.9016875470637918,0.004681596546884,BAC,2019-08-30,larger
2019-08-30,756,True,False,2.0,2.351855872318827e+25,0.0047423198401827,,4.95929408301617e+27,0.002456212130931,BKNG,2019-08-30,larger
2019-08-30,756,True,False,1.6650501989016784,0.0069195821558335,0.004155779904052,,1.6650501989016784,0.00508800732465,C,2019-08-30,larger
2019-08-30,756,True,False,1.1917803335925088,0.0052398899784237,0.0043966910937593,,1.1917803335925088,0.0147017698416407,CCL,2019-08-30,larger
2019-08-30,756,True,False,0.5484056606806834,0.0033765974674818,0.0061571163639901,,0.5484056606806834,0.0020024231005514,CHTR,2019-08-30,larger
2019-08-30,756,True,False,0.5,0.0051091488215627,0.0110901385885948,,0.4606929643617794,0.0031123353401396,CMCSA,2019-08-30,larger
2019-08-30,756,True,False,1.0851534331856003,0.0034958276398081,0.0032215053953667,,1.0851534331856003,0.002458682689699,COST,2019-08-30,larger
2019-08-30,756,True,False,0.807898463303834,0.0050806354616971,0.0062887054406816,,0.807898463303834,0.0032112771007992,CRM,2019-08-30,larger
2019-08-30,756,True,False,1.887742146084647,0.0077190237554959,0.0040890244313853,,1.887742146084647,0.0033318437856573,CSCO,2019-08-30,larger
2019-08-30,756,True,False,1.2024167827766368,0.0037585749025671,0.0031258503344304,,1.2024167827766368,0.0028136425060199,CVX,2019-08-30,larger
2019-08-30,756,True,False,1.0071305029815485,0.0054854515248033,0.0054466144244107,,1.0071305029815485,0.0016023143610848,DAL,2019-08-30,larger
2019-08-30,756,True,False,1.5011153837544118,0.004560039120997,0.0030377672298527,,1.5011153837544118,0.0022944706003436,DIS,2019-08-30,larger
2019-08-30,756,True,False,2.0,0.0208279783851226,0.0091762296845005,,2.269775180137743,0.0092286881661757,GE,2019-08-30,larger
2019-08-30,756,True,False,0.7968883708128152,0.0036912369486725,0.0046320627629532,,0.7968883708128152,0.0029137711856128,GILD,2019-08-30,larger
2019-08-30,756,True,False,1.3169490249777935,0.0059431285673812,0.0045128007649965,,1.3169490249777935,0.0025209011058188,GOOG,2019-08-30,larger
2019-08-30,756,True,False,1.1062593248224182,0.005178828707523,0.0046813876198099,,1.1062593248224182,0.0042485134051608,GS,2019-08-30,larger
2019-08-30,756,True,False,1.2724032387780615,0.003624769627594,0.0028487585673509,,1.2724032387780615,0.0017706526190378,HD,2019-08-30,larger
2019-08-30,756,True,False,1.3660638304770962,0.0080798032633182,0.005914660122797,,1.3660638304770962,0.0051359729009767,INTC,2019-08-30,larger
2019-08-30,756,True,False,1.2236910217279109,0.0028202204556869,0.0023046834581696,,1.2236910217279109,0.0013532832001126,JNJ,2019-08-30,larger
2019-08-30,756,True,False,1.1414773802358538,0.0019848179307959,0.0017388149473323,,1.1414773802358538,0.0010104087811765,KO,2019-08-30,larger
2019-08-30,756,True,False,1.228995963424146,0.0044978726525122,0.0036597944878358,,1.228995963424146,0.0025668013002367,LLY,2019-08-30,larger
2019-08-30,756,True,False,1.0734522713020218,0.0105455078024025,0.0098239186634833,,1.0734522713020218,0.0064097517861448,LRCX,2019-08-30,larger
2019-08-30,756,True,False,0.8396866574029239,0.0033063385952558,0.0039375862008836,,0.8396866574029239,0.0048414373275464,MA,2019-08-30,larger
2019-08-30,756,True,False,1.0528138848593376,0.0030138611462277,0.0028626723009361,,1.0528138848593376,0.0032999264497567,MRK,2019-08-30,larger
2019-08-30,756,True,False,1.0834205393534104,0.0168855106529621,0.0155853706290629,,1.0834205393534104,0.0188852469426176,MU,2019-08-30,larger
2019-08-30,756,True,False,1.200429187365857,0.0146384849381026,0.0121943760549711,,1.200429187365857,0.0096743662599678,NFLX,2019-08-30,larger
2019-08-30,756,True,False,1.071925260144037,0.005320184663869,0.0049632048629529,,1.071925260144037,0.0044796190066173,NKE,2019-08-30,larger
2019-08-30,756,True,False,1.501665126107763,0.0055653778979834,0.0037061378074408,,1.501665126107763,0.0054672839130541,ORCL,2019-08-30,larger
2019-08-30,756,True,False,1.6389234966629815,0.0043532612512301,0.0026561711148164,,1.6389234966629815,0.0017125674207708,PFE,2019-08-30,larger
2019-08-30,756,True,False,1.3959749279200055,0.003027252710718,0.002168558080931,,1.3959749279200055,0.0018096222866641,PG,2019-08-30,larger
2019-08-30,756,True,False,0.8727500904716029,0.005464927202524,0.0062617320378288,,0.8727500904716029,0.0064853597794035,PYPL,2019-08-30,larger
2019-08-30,756,True,False,1.2883953396045793,0.0112322819703653,0.0087180398943484,,1.2883953396045793,0.0054011764506004,QCOM,2019-08-30,larger
2019-08-30,756,True,False,0.991423041075848,0.0033078754105635,0.0033364923685594,,0.991423041075848,0.0040974105389337,SBUX,2019-08-30,larger
2019-08-30,756,True,False,0.8787642548558673,0.0029568073344147,0.0033647332809408,,0.8787642548558673,0.0033649298097001,T,2019-08-30,larger
2019-08-30,756,True,False,1.3577911436851935,0.0069917923639767,0.0051493872209242,,1.3577911436851935,0.0028549646251543,TXN,2019-08-30,larger
2019-08-30,756,True,False,1.0429722659617215,0.0076645172473071,0.0073487258457824,,1.0429722659617215,0.0031003299745469,UAL,2019-08-30,larger
2019-08-30,756,True,False,2.0,0.0085630909216124,0.0037112133735451,,2.3073561284978292,0.0033524591242839,UNH,2019-08-30,larger
2019-08-30,756,True,False,0.9256711548983624,0.0029217418754785,0.0031563497036907,,0.9256711548983624,0.0029515701470147,V,2019-08-30,larger
2019-08-30,756,True,False,0.9091383738110348,0.0026219533983854,0.0028839981612419,,0.9091383738110348,0.0008791785093437,VZ,2019-08-30,larger
2019-08-30,756,True,False,0.9926956057243717,0.0037961991377063,0.0038241321063733,,0.9926956057243717,0.0043210881743084,WFC,2019-08-30,larger
2019-08-30,756,True,False,0.7291531559642406,0.0023554484023161,0.0032303890932231,,0.7291531559642406,0.0009477862432749,WMT,2019-08-30,larger
2019-08-30,756,True,False,1.6675367951416007,0.0043009326117302,0.0025792130190236,,1.6675367951416007,0.0019608511928826,XOM,2019-08-30,larger
2019-09-30,756,True,False,0.8430819680650282,0.0042228884784716,0.0050088705943546,,0.8430819680650282,0.0039954460773575,AAPL,2019-09-30,larger
2019-09-30,756,True,False,0.9915650963468472,0.0064677486880245,0.0065227676043188,,0.9915650963468472,0.0021207982586142,AMZN,2019-09-30,larger
2019-09-30,756,True,False,0.9126794554550912,0.0040818000892646,0.0044723260339297,,0.9126794554550912,0.0030939054446427,GOOGL,2019-09-30,larger
2019-09-30,756,True,False,0.8753344106754346,0.0027615052930197,0.0031548003361239,,0.8753344106754346,0.0040779707800012,JPM,2019-09-30,larger
2019-09-30,756,True,False,1.245142798674141,0.0087599612359306,0.0070353065088265,,1.245142798674141,0.0059049821990211,META,2019-09-30,larger
2019-09-30,756,True,False,0.9983332553840406,0.0039959738229232,0.004002645210277,,0.9983332553840406,0.0034182981941378,MSFT,2019-09-30,larger
2019-09-30,756,True,False,0.9148538587543312,0.0171758189718723,0.018774385446938,,0.9148538587543312,0.0110131842498238,NVDA,2019-09-30,larger
2019-09-30,756,True,False,0.93028739473162,0.017262374611402,0.0185559588457952,,0.93028739473162,0.0469822875622227,TSLA,2019-09-30,larger
2019-09-30,756,True,False,1.1820630239689,0.0120189722443584,0.0101677930877183,,1.1820630239689,0.0103309844170495,AAL,2019-09-30,larger
2019-09-30,756,True,False,1.355793748253889,0.0085196519964511,0.0062838849990446,,1.355793748253889,0.0046983817101421,ADBE,2019-09-30,larger
2019-09-30,756,True,False,1.0353937806636504,0.0098548705477827,0.0095179927983207,,1.0353937806636504,0.0145008583323148,AMAT,2019-09-30,larger
2019-09-30,756,True,False,0.7294646870037048,0.0221115228334652,0.0303119852508404,,0.7294646870037048,0.0083328707840905,AMD,2019-09-30,larger
2019-09-30,756,True,False,2.0,9.145889751738406e+53,0.0075808159218407,,1.2064518972672375e+56,0.0055014358084423,AVGO,2019-09-30,larger
2019-09-30,756,True,False,1.0499816098178734,0.0058724417224934,0.0055928995970815,,1.0499816098178734,0.008661357217056,BA,2019-09-30,larger
2019-09-30,756,True,False,0.9127583372137432,0.0043819281141217,0.0048007538638297,,0.9127583372137432,0.0042952522465895,BAC,2019-09-30,larger
2019-09-30,756,True,False,2.0,28849532.70580927,0.0047578588809068,,6063553675.705217,0.0015647201088211,BKNG,2019-09-30,larger
2019-09-30,756,True,False,1.0150179950410685,0.0042915026238636,0.0042280064440532,,1.0150179950410685,0.0051022673579639,C,2019-09-30,larger
2019-09-30,756,True,False,2.0,0.0096021965856322,0.004602743548283,,2.086189787657021,0.0043692529128025,CCL,2019-09-30,larger
2019-09-30,756,True,False,0.6540918563488811,0.0039463198260756,0.0060332807812405,,0.6540918563488811,0.0063599466504832,CHTR,2019-09-30,larger
2019-09-30,756,True,False,0.5,0.0047232644347052,0.0111244992075158,,0.4245822078457368,0.0023617851378297,CMCSA,2019-09-30,larger
2019-09-30,756,True,False,1.017565005467001,0.0032601524616787,0.0032038763559705,,1.017565005467001,0.0013230986072935,COST,2019-09-30,larger
2019-09-30,756,True,False,0.9491828893204052,0.0058829717395019,0.0061979327753305,,0.9491828893204052,0.0061931513939654,CRM,2019-09-30,larger
2019-09-30,756,True,False,0.7250365176164975,0.0029672973279047,0.0040926177589778,,0.7250365176164975,0.0042060977976967,CSCO,2019-09-30,larger
2019-09-30,756,True,False,1.178898588656328,0.0036563903645263,0.0031015308693293,,1.178898588656328,0.0029505586066137,CVX,2019-09-30,larger
2019-09-30,756,True,False,1.0795819335362629,0.0056657012303205,0.0052480511708472,,1.0795819335362629,0.0050081658951164,DAL,2019-09-30,larger
2019-09-30,756,True,False,1.1115887056223168,0.0034137375282924,0.0030710437331956,,1.1115887056223168,0.0016800597190467,DIS,2019-09-30,larger
2019-09-30,756,True,False,1.3593504203219342,0.0127052134969069,0.0093465329520389,,1.3593504203219342,0.0080050224743205,GE,2019-09-30,larger
2019-09-30,756,True,False,0.9052420788958182,0.0041960496083536,0.004635279011192,,0.9052420788958182,0.0039072511683152,GILD,2019-09-30,larger
2019-09-30,756,True,False,0.92850546624928,0.0042052469156097,0.0045290491746882,,0.92850546624928,0.0030939041558627,GOOG,2019-09-30,larger
2019-09-30,756,True,False,0.9970248225888918,0.0046949866110888,0.0047089967117345,,0.9970248225888918,0.0031931549773062,GS,2019-09-30,larger
2019-09-30,756,True,False,0.8047235489104542,0.002274582594211,0.0028265391230202,,0.8047235489104542,0.0015559661640882,HD,2019-09-30,larger
2019-09-30,756,True,False,1.0460646956429158,0.0062154784462222,0.0059417725042351,,1.0460646956429158,0.0102223087365576,INTC,2019-09-30,larger
2019-09-30,756,True,False,0.8962913050397296,0.0020785765081696,0.0023190858780868,,0.8962913050397296,0.0065359757301358,JNJ,2019-09-30,larger
2019-09-30,756,True,False,0.7175210666726115,0.0012131302760482,0.0016907242621794,,0.7175210666726115,0.0024903034393621,KO,2019-09-30,larger
2019-09-30,756,True,False,1.0921362189723012,0.0039966241816491,0.0036594557640529,,1.0921362189723012,0.0043629179617837,LLY,2019-09-30,larger
2019-09-30,756,True,False,0.8860116293318757,0.0087797345595027,0.0099092768862677,,0.8860116293318757,0.0255470731602701,LRCX,2019-09-30,larger
2019-09-30,756,True,False,1.1215027551366636,0.004528596373543,0.004037971688256,,1.1215027551366636,0.006548157774589,MA,2019-09-30,larger
2019-09-30,756,True,False,1.2667853578823474,0.0036741057190054,0.0029003380060749,,1.2667853578823474,0.0053074723974982,MRK,2019-09-30,larger
2019-09-30,756,True,False,1.42168036773212,0.0225644896732678,0.0158717037847705,,1.42168036773212,0.0148525454147152,MU,2019-09-30,larger
2019-09-30,756,True,False,1.4353994245746602,0.01764153152004,0.0122903292407739,,1.4353994245746602,0.010504603995025,NFLX,2019-09-30,larger
2019-09-30,756,True,False,0.8697976236530074,0.0043512118076327,0.0050025565594883,,0.8697976236530074,0.0027842401258354,NKE,2019-09-30,larger
2019-09-30,756,True,False,1.2634465640553,0.0047237158519484,0.0037387539658081,,1.2634465640553,0.0036189642491419,ORCL,2019-09-30,larger
2019-09-30,756,True,False,0.8664834436428982,0.0022963695740528,0.0026502174864395,,0.8664834436428982,0.0027491917860668,PFE,2019-09-30,larger
2019-09-30,756,True,False,0.809482509423923,0.0017502076303771,0.0021621314975943,,0.809482509423923,0.0033809918931326,PG,2019-09-30,larger
2019-09-30,756,True,False,1.160141184053216,0.0073002740981905,0.0062925738681953,,1.160141184053216,0.0127919460462242,PYPL,2019-09-30,larger
2019-09-30,756,True,False,0.8708036866262846,0.0076375765471947,0.0087707214203291,,0.8708036866262846,0.0086094456892537,QCOM,2019-09-30,larger
2019-09-30,756,True,False,0.9318873855958172,0.0031658609148054,0.0033972569687498,,0.9318873855958172,0.0023720318691656,SBUX,2019-09-30,larger
2019-09-30,756,True,False,0.9587130523353632,0.0032303493261312,0.0033694642189989,,0.9587130523353632,0.0037576790937706,T,2019-09-30,larger
2019-09-30,756,True,False,0.8954742157884438,0.004612291345533,0.005150669069206,,0.8954742157884438,0.0092533999881414,TXN,2019-09-30,larger
2019-09-30,756,True,False,0.958303208601311,0.0067292527161391,0.0070220496558294,,0.958303208601311,0.0044537262876684,UAL,2019-09-30,larger
2019-09-30,756,True,False,2.0,0.008538317352959,0.0037564115912743,,2.272998351083894,0.0096231910525524,UNH,2019-09-30,larger
2019-09-30,756,True,False,1.2112242992179922,0.0038679147151335,0.0031933926008839,,1.2112242992179922,0.0045051222901189,V,2019-09-30,larger
2019-09-30,756,True,False,0.7080109628378727,0.00200601001692,0.0028333036099886,,0.7080109628378727,0.0013317318426698,VZ,2019-09-30,larger
2019-09-30,756,True,False,0.8808529039812687,0.0033658441761317,0.003821119463782,,0.8808529039812687,0.0026812191631373,WFC,2019-09-30,larger
2019-09-30,756,True,False,0.5,0.0015489138785291,0.0031932243736576,,0.4850626505631212,0.001258090983083,WMT,2019-09-30,larger
2019-09-30,756,True,False,0.9352856753042836,0.0023934267462428,0.002559032827552,,0.9352856753042836,0.0035011737812579,XOM,2019-09-30,larger
2019-10-31,756,True,False,0.7068307861049905,0.0035920416109359,0.0050818975086384,,0.7068307861049905,0.0021535495059943,AAPL,2019-10-31,larger
