underlying,quote_symbol,asset_class,moneyness_bucket,tenor_bucket,chain_timestamp,source_url,n_quotes,n_liquid_quotes,total_volume,total_open_interest,fill_relative_spread,fill_abs_spread,median_relative_spread,p25_relative_spread,p75_relative_spread,median_abs_spread,p25_abs_spread,p75_abs_spread,median_mid,fill_method
JPM,JPM,equity_option,put_near,46_120d,2026-07-04 17:39:53,https://cdn.cboe.com/api/global/delayed_quotes/options/JPM.json,24,6,890.0,23651.0,0.09247694334650852,0.7000000000000002,0.10529320508842693,0.09247694334650852,0.12301568849913048,0.9749999999999996,0.7000000000000002,1.1375000000000002,7.1,cboe_current_liquid_quartile_p25_relative_spread
JPM,JPM,equity_option,put_near,all,2026-07-04 17:39:53,https://cdn.cboe.com/api/global/delayed_quotes/options/JPM.json,69,18,3549.0,43755.0,0.09547911547911551,0.44500000000000006,0.11150859025653101,0.09547911547911551,0.1599065784351887,0.9749999999999996,0.44500000000000006,1.8874999999999993,7.1,cboe_current_liquid_quartile_p25_relative_spread
JPM,JPM,equity_option,put_near,le_45d,2026-07-04 17:39:53,https://cdn.cboe.com/api/global/delayed_quotes/options/JPM.json,45,12,2659.0,20104.0,0.09957002457002445,0.43000000000000016,0.11150859025653101,0.09957002457002445,0.18015037593984956,1.1449999999999987,0.43000000000000016,2.0000000000000004,10.05,cboe_current_liquid_quartile_p25_relative_spread
JPM,JPM,equity_option,put_wing,46_120d,2026-07-04 17:39:53,https://cdn.cboe.com/api/global/delayed_quotes/options/JPM.json,36,9,680.0,52796.0,0.15204678362573087,0.39999999999999947,0.24324324324324334,0.15204678362573087,0.27941176470588247,0.4700000000000002,0.39999999999999947,0.7600000000000002,2.7199999999999998,cboe_current_liquid_quartile_p25_relative_spread
JPM,JPM,equity_option,put_wing,all,2026-07-04 17:39:53,https://cdn.cboe.com/api/global/delayed_quotes/options/JPM.json,77,20,12532.0,76035.0,0.06500610500610493,0.3974999999999995,0.22746680329618724,0.06500610500610493,0.2980386147716825,0.71,0.3974999999999995,2.4374999999999982,2.9425,cboe_current_liquid_quartile_p25_relative_spread
JPM,JPM,equity_option,put_wing,le_45d,2026-07-04 17:39:53,https://cdn.cboe.com/api/global/delayed_quotes/options/JPM.json,41,11,11852.0,23239.0,0.057157286567095095,0.22,0.06887589343729691,0.057157286567095095,0.3117408906882591,2.0999999999999943,0.22,2.599999999999998,33.75,cboe_current_liquid_quartile_p25_relative_spread
KO,KO,equity_option,all,all,2026-07-03 19:53:25,https://cdn.cboe.com/api/global/delayed_quotes/options/KO.json,255,64,69833.0,311504.0,0.08971291866028716,0.09750000000000004,0.17094017094017092,0.08971291866028716,0.28913043478260875,0.15000000000000002,0.09750000000000004,0.265,0.9075,cboe_current_liquid_quartile_p25_relative_spread
KO,KO,equity_option,atm,46_120d,2026-07-03 19:53:25,https://cdn.cboe.com/api/global/delayed_quotes/options/KO.json,12,5,10002.0,65995.0,0.08450704225352121,0.16000000000000014,0.08471454880294658,0.08450704225352121,0.08588957055214726,0.22999999999999998,0.16000000000000014,0.30000000000000027,2.715,cboe_current_liquid_quartile_p25_relative_spread
KO,KO,equity_option,atm,all,2026-07-03 19:53:25,https://cdn.cboe.com/api/global/delayed_quotes/options/KO.json,64,16,53223.0,127135.0,0.0803898441864796,0.08499999999999991,0.11973905723905735,0.0803898441864796,0.144142798461481,0.13999999999999996,0.08499999999999991,0.1850000000000001,1.145,cboe_current_liquid_quartile_p25_relative_spread
KO,KO,equity_option,atm,le_45d,2026-07-03 19:53:25,https://cdn.cboe.com/api/global/delayed_quotes/options/KO.json,52,13,43221.0,61140.0,0.10526315789473673,0.07000000000000006,0.13333333333333333,0.10526315789473673,0.15034168564920278,0.1299999999999999,0.07000000000000006,0.16000000000000014,0.915,cboe_current_liquid_quartile_p25_relative_spread
KO,KO,equity_option,call_near,46_120d,2026-07-03 19:53:25,https://cdn.cboe.com/api/global/delayed_quotes/options/KO.json,15,5,2084.0,21744.0,0.08612440191387569,0.09000000000000008,0.24615384615384622,0.08612440191387569,0.25783972125435545,0.20000000000000007,0.09000000000000008,0.32000000000000006,1.2999999999999998,cboe_current_liquid_quartile_p25_relative_spread
KO,KO,equity_option,call_near,all,2026-07-03 19:53:25,https://cdn.cboe.com/api/global/delayed_quotes/options/KO.json,52,13,3098.0,29776.0,0.24615384615384622,0.050000000000000044,0.28571428571428575,0.24615384615384622,0.35151515151515145,0.13,0.050000000000000044,0.2899999999999999,0.69,cboe_current_liquid_quartile_p25_relative_spread
KO,KO,equity_option,call_near,le_45d,2026-07-03 19:53:25,https://cdn.cboe.com/api/global/delayed_quotes/options/KO.json,37,10,1014.0,8032.0,0.3378787878787879,0.0475,0.41938490214352286,0.3378787878787879,0.7932254802831142,0.12499999999999999,0.0475,0.21249999999999997,0.1775,cboe_current_liquid_quartile_p25_relative_spread
KO,KO,equity_option,put_near,46_120d,2026-07-03 19:53:25,https://cdn.cboe.com/api/global/delayed_quotes/options/KO.json,12,5,1846.0,38532.0,0.06635071090047404,0.21999999999999997,0.13333333333333333,0.06635071090047404,0.1538461538461538,0.26,0.21999999999999997,0.34999999999999964,1.4300000000000002,cboe_current_liquid_quartile_p25_relative_spread
KO,KO,equity_option,put_near,all,2026-07-03 19:53:25,https://cdn.cboe.com/api/global/delayed_quotes/options/KO.json,72,18,12346.0,82729.0,0.09854673014282139,0.065,0.17094017094017092,0.09854673014282139,0.2880952380952381,0.13,0.065,0.21500000000000002,0.7424999999999999,cboe_current_liquid_quartile_p25_relative_spread
KO,KO,equity_option,put_near,le_45d,2026-07-03 19:53:25,https://cdn.cboe.com/api/global/delayed_quotes/options/KO.json,60,15,10500.0,44197.0,0.1174554512358689,0.05,0.28571428571428575,0.1174554512358689,0.8470588235294118,0.13,0.05,0.20000000000000018,0.125,cboe_current_liquid_quartile_p25_relative_spread
KO,KO,equity_option,put_wing,46_120d,2026-07-03 19:53:25,https://cdn.cboe.com/api/global/delayed_quotes/options/KO.json,18,5,443.0,52908.0,0.2787878787878788,0.07,0.2978723404255319,0.2787878787878788,0.3529411764705882,0.08999999999999997,0.07,0.22999999999999998,0.375,cboe_current_liquid_quartile_p25_relative_spread
KO,KO,equity_option,put_wing,all,2026-07-03 19:53:25,https://cdn.cboe.com/api/global/delayed_quotes/options/KO.json,67,17,1166.0,71864.0,0.22580645161290308,0.08999999999999997,0.3529411764705882,0.22580645161290308,0.8571428571428571,0.17,0.08999999999999997,0.2799999999999999,0.245,cboe_current_liquid_quartile_p25_relative_spread
KO,KO,equity_option,put_wing,le_45d,2026-07-03 19:53:25,https://cdn.cboe.com/api/global/delayed_quotes/options/KO.json,49,13,723.0,18956.0,0.038314176245210725,0.16999999999999998,0.9473684210526316,0.038314176245210725,1.764705882352941,0.18000000000000002,0.16999999999999998,0.3999999999999986,0.18,cboe_current_liquid_quartile_p25_relative_spread
LLY,LLY,equity_option,all,all,2026-07-04 00:41:25,https://cdn.cboe.com/api/global/delayed_quotes/options/LLY.json,594,149,13929.0,71300.0,0.09838230439088813,4.850000000000001,0.15384615384615385,0.09838230439088813,0.32922732362821955,7.149999999999999,4.850000000000001,8.25,42.6,cboe_current_liquid_quartile_p25_relative_spread
LLY,LLY,equity_option,atm,46_120d,2026-07-04 00:41:25,https://cdn.cboe.com/api/global/delayed_quotes/options/LLY.json,32,8,1240.0,7928.0,0.08483119781169023,7.337499999999995,0.10086630904795157,0.08483119781169023,0.10767405362816462,7.650000000000006,7.337499999999995,8.662499999999998,83.6125,cboe_current_liquid_quartile_p25_relative_spread
LLY,LLY,equity_option,atm,all,2026-07-04 00:41:25,https://cdn.cboe.com/api/global/delayed_quotes/options/LLY.json,128,32,2947.0,16933.0,0.10404624277456648,6.699999999999999,0.15130324221233313,0.10404624277456648,0.1834271922767498,7.574999999999996,6.699999999999999,8.649999999999999,50.8625,cboe_current_liquid_quartile_p25_relative_spread
LLY,LLY,equity_option,atm,le_45d,2026-07-04 00:41:25,https://cdn.cboe.com/api/global/delayed_quotes/options/LLY.json,96,24,1707.0,9005.0,0.14579078025327596,6.900000000000002,0.17146356399265159,0.14579078025327596,0.21795276888626341,7.200000000000003,6.900000000000002,7.887500000000001,42.05,cboe_current_liquid_quartile_p25_relative_spread
LLY,LLY,equity_option,call_near,46_120d,2026-07-04 00:41:25,https://cdn.cboe.com/api/global/delayed_quotes/options/LLY.json,33,9,1298.0,7858.0,0.11841038118410377,6.399999999999999,0.1385281385281385,0.11841038118410377,0.15327793167128342,7.299999999999997,6.399999999999999,7.75,54.875,cboe_current_liquid_quartile_p25_relative_spread
LLY,LLY,equity_option,call_near,all,2026-07-04 00:41:25,https://cdn.cboe.com/api/global/delayed_quotes/options/LLY.json,76,19,7379.0,17944.0,0.15048723864140837,4.675000000000001,0.24242424242424243,0.15048723864140837,0.3989671918276052,6.25,4.675000000000001,7.524999999999999,26.175,cboe_current_liquid_quartile_p25_relative_spread
LLY,LLY,equity_option,call_near,le_45d,2026-07-04 00:41:25,https://cdn.cboe.com/api/global/delayed_quotes/options/LLY.json,43,11,6081.0,10086.0,0.26464133406618745,3.749999999999999,0.3944636678200693,0.26464133406618745,0.4957228892554376,4.700000000000001,3.749999999999999,6.675000000000001,13.1,cboe_current_liquid_quartile_p25_relative_spread
LLY,LLY,equity_option,put_near,46_120d,2026-07-04 00:41:25,https://cdn.cboe.com/api/global/delayed_quotes/options/LLY.json,44,11,473.0,7237.0,0.07747333505223705,7.425000000000001,0.08457231125699934,0.07747333505223705,0.09251348853668649,10.299999999999997,7.425000000000001,10.949999999999996,128.275,cboe_current_liquid_quartile_p25_relative_spread
LLY,LLY,equity_option,put_near,all,2026-07-04 00:41:25,https://cdn.cboe.com/api/global/delayed_quotes/options/LLY.json,181,46,1530.0,16189.0,0.08469603513672853,5.124999999999998,0.11674550614947968,0.08469603513672853,0.30967616831491174,7.350000000000001,5.124999999999998,9.462499999999995,61.7,cboe_current_liquid_quartile_p25_relative_spread
LLY,LLY,equity_option,put_near,le_45d,2026-07-04 00:41:25,https://cdn.cboe.com/api/global/delayed_quotes/options/LLY.json,137,35,1057.0,8952.0,0.1076139594100446,4.9750000000000005,0.16216216216216214,0.1076139594100446,0.35178843226788437,7.0,4.9750000000000005,8.0,37.925,cboe_current_liquid_quartile_p25_relative_spread
LLY,LLY,equity_option,put_wing,46_120d,2026-07-04 00:41:25,https://cdn.cboe.com/api/global/delayed_quotes/options/LLY.json,60,15,1219.0,11266.0,0.06908202547679489,3.5249999999999995,0.1868300153139357,0.06908202547679489,0.22756625038074924,6.1,3.5249999999999995,10.25,28.525,cboe_current_liquid_quartile_p25_relative_spread
LLY,LLY,equity_option,put_wing,all,2026-07-04 00:41:25,https://cdn.cboe.com/api/global/delayed_quotes/options/LLY.json,209,53,2073.0,20234.0,0.12278630460448649,2.46,0.26778242677824277,0.12278630460448649,0.6451612903225806,3.95,2.46,7.49,13.4,cboe_current_liquid_quartile_p25_relative_spread
LLY,LLY,equity_option,put_wing,le_45d,2026-07-04 00:41:25,https://cdn.cboe.com/api/global/delayed_quotes/options/LLY.json,149,38,854.0,8968.0,0.4145114942528736,1.675,0.6370595439984925,0.4145114942528736,0.7798878387113684,3.09,1.675,7.1875,4.5,cboe_current_liquid_quartile_p25_relative_spread
LRCX,LRCX,equity_option,all,all,2026-07-03 19:33:19,https://cdn.cboe.com/api/global/delayed_quotes/options/LRCX.json,354,89,36342.0,134503.0,0.0862895493767977,1.9000000000000004,0.11764705882352931,0.0862895493767977,0.1663442940038685,2.3999999999999986,1.9000000000000004,2.8000000000000007,20.05,cboe_current_liquid_quartile_p25_relative_spread
LRCX,LRCX,equity_option,atm,46_120d,2026-07-03 19:33:19,https://cdn.cboe.com/api/global/delayed_quotes/options/LRCX.json,12,5,1305.0,12199.0,0.05409769882922893,3.0,0.05952380952380953,0.05409769882922893,0.06751054852320681,3.0500000000000043,3.0,3.200000000000003,47.4,cboe_current_liquid_quartile_p25_relative_spread
LRCX,LRCX,equity_option,atm,all,2026-07-03 19:33:19,https://cdn.cboe.com/api/global/delayed_quotes/options/LRCX.json,83,21,9692.0,28197.0,0.09771986970684039,2.25,0.11263318112633189,0.09771986970684039,0.13119143239625167,2.3999999999999986,2.25,2.8000000000000007,22.6,cboe_current_liquid_quartile_p25_relative_spread
LRCX,LRCX,equity_option,atm,le_45d,2026-07-03 19:33:19,https://cdn.cboe.com/api/global/delayed_quotes/options/LRCX.json,71,18,8387.0,15998.0,0.10588751554157838,2.25,0.11599972544443676,0.10588751554157838,0.13193578913354573,2.375,2.25,2.4499999999999993,20.737499999999997,cboe_current_liquid_quartile_p25_relative_spread
LRCX,LRCX,equity_option,call_near,46_120d,2026-07-03 19:33:19,https://cdn.cboe.com/api/global/delayed_quotes/options/LRCX.json,18,5,876.0,7949.0,0.04084458290065771,2.8500000000000085,0.05021921084097248,0.04084458290065771,0.08123791102514502,2.950000000000003,2.8500000000000085,3.1499999999999986,62.724999999999994,cboe_current_liquid_quartile_p25_relative_spread
LRCX,LRCX,equity_option,call_near,all,2026-07-03 19:33:19,https://cdn.cboe.com/api/global/delayed_quotes/options/LRCX.json,92,23,13695.0,28664.0,0.08542901294382856,1.9249999999999998,0.10122699386503069,0.08542901294382856,0.22425438652704968,2.6000000000000014,1.9249999999999998,2.8000000000000043,27.5,cboe_current_liquid_quartile_p25_relative_spread
LRCX,LRCX,equity_option,call_near,le_45d,2026-07-03 19:33:19,https://cdn.cboe.com/api/global/delayed_quotes/options/LRCX.json,74,19,12819.0,20715.0,0.09289184385491409,1.9000000000000004,0.1338028169014085,0.09289184385491409,0.237863989707721,2.4499999999999993,1.9000000000000004,2.75,15.8,cboe_current_liquid_quartile_p25_relative_spread
LRCX,LRCX,equity_option,put_near,46_120d,2026-07-03 19:33:19,https://cdn.cboe.com/api/global/delayed_quotes/options/LRCX.json,12,5,1833.0,29725.0,0.06262230919765172,2.8999999999999986,0.07259073842302874,0.06262230919765172,0.07736063708759951,3.1499999999999986,2.8999999999999986,3.200000000000003,43.95,cboe_current_liquid_quartile_p25_relative_spread
LRCX,LRCX,equity_option,put_near,all,2026-07-03 19:33:19,https://cdn.cboe.com/api/global/delayed_quotes/options/LRCX.json,76,19,7144.0,39330.0,0.09260404111386378,1.8500000000000005,0.14068965517241364,0.09260404111386378,0.159529013330183,2.400000000000002,1.8500000000000005,2.799999999999999,16.15,cboe_current_liquid_quartile_p25_relative_spread
LRCX,LRCX,equity_option,put_near,le_45d,2026-07-03 19:33:19,https://cdn.cboe.com/api/global/delayed_quotes/options/LRCX.json,64,16,5311.0,9605.0,0.126949165757056,1.7750000000000008,0.14495709237758705,0.126949165757056,0.16486671223513333,2.0,1.7750000000000008,2.5124999999999993,13.6375,cboe_current_liquid_quartile_p25_relative_spread
LRCX,LRCX,equity_option,put_wing,46_120d,2026-07-03 19:33:19,https://cdn.cboe.com/api/global/delayed_quotes/options/LRCX.json,18,5,1834.0,15426.0,0.04437977446344121,2.6000000000000085,0.0732519422863486,0.04437977446344121,0.07426376440460944,2.8999999999999986,2.6000000000000085,2.950000000000003,39.05,cboe_current_liquid_quartile_p25_relative_spread
LRCX,LRCX,equity_option,put_wing,all,2026-07-03 19:33:19,https://cdn.cboe.com/api/global/delayed_quotes/options/LRCX.json,103,26,5811.0,38312.0,0.08232464190825817,1.5,0.1893774523684318,0.08232464190825817,0.24513578987632278,2.0250000000000004,1.5,2.8874999999999993,10.6125,cboe_current_liquid_quartile_p25_relative_spread
LRCX,LRCX,equity_option,put_wing,le_45d,2026-07-03 19:33:19,https://cdn.cboe.com/api/global/delayed_quotes/options/LRCX.json,85,22,3977.0,22886.0,0.16617259552042157,1.4499999999999997,0.21490579327346354,0.16617259552042157,0.26754297269969657,1.899999999999999,1.4499999999999997,2.6374999999999993,8.375,cboe_current_liquid_quartile_p25_relative_spread
MA,MA,equity_option,all,all,2026-07-03 20:41:58,https://cdn.cboe.com/api/global/delayed_quotes/options/MA.json,477,120,8386.0,50910.0,0.1536987916298261,1.1375000000000002,0.2820976491862568,0.1536987916298261,0.6363348129359543,1.7749999999999995,1.1375000000000002,3.3000000000000007,7.575,cboe_current_liquid_quartile_p25_relative_spread
MA,MA,equity_option,atm,46_120d,2026-07-03 20:41:58,https://cdn.cboe.com/api/global/delayed_quotes/options/MA.json,41,11,408.0,4902.0,0.11581834806461438,3.0999999999999996,0.15034168564920275,0.11581834806461438,0.170351404662495,3.3000000000000007,3.0999999999999996,3.9999999999999982,23.65,cboe_current_liquid_quartile_p25_relative_spread
MA,MA,equity_option,atm,all,2026-07-03 20:41:58,https://cdn.cboe.com/api/global/delayed_quotes/options/MA.json,120,30,5128.0,15205.0,0.15121780269844054,1.3750000000000004,0.21530720338983048,0.15121780269844054,0.27777777777777785,2.2500000000000004,1.3750000000000004,3.3000000000000007,9.475,cboe_current_liquid_quartile_p25_relative_spread
MA,MA,equity_option,atm,le_45d,2026-07-03 20:41:58,https://cdn.cboe.com/api/global/delayed_quotes/options/MA.json,79,20,4720.0,10303.0,0.19898950641274776,1.275,0.2325017325017324,0.19898950641274776,0.3011695906432749,1.7999999999999994,1.275,2.625,7.875,cboe_current_liquid_quartile_p25_relative_spread
MA,MA,equity_option,call_near,46_120d,2026-07-03 20:41:58,https://cdn.cboe.com/api/global/delayed_quotes/options/MA.json,37,10,624.0,4623.0,0.14984258166076347,1.4499999999999988,0.1882069473261495,0.14984258166076347,0.22142857142857136,2.3,1.4499999999999988,3.0749999999999984,11.85,cboe_current_liquid_quartile_p25_relative_spread
MA,MA,equity_option,call_near,all,2026-07-03 20:41:58,https://cdn.cboe.com/api/global/delayed_quotes/options/MA.json,89,23,983.0,6691.0,0.21428571428571422,1.2000000000000002,0.631578947368421,0.21428571428571422,1.3097727469109133,1.55,1.2000000000000002,2.925,3.55,cboe_current_liquid_quartile_p25_relative_spread
MA,MA,equity_option,call_near,le_45d,2026-07-03 20:41:58,https://cdn.cboe.com/api/global/delayed_quotes/options/MA.json,52,13,359.0,2068.0,0.7450980392156863,1.2,1.225806451612903,0.7450980392156863,1.5,1.35,1.2,1.9,1.55,cboe_current_liquid_quartile_p25_relative_spread
MA,MA,equity_option,put_near,46_120d,2026-07-03 20:41:58,https://cdn.cboe.com/api/global/delayed_quotes/options/MA.json,42,11,374.0,5820.0,0.09779286926994901,0.6999999999999993,0.12173913043478249,0.09779286926994901,0.15031256301673718,1.200000000000001,0.6999999999999993,2.05,8.3,cboe_current_liquid_quartile_p25_relative_spread
MA,MA,equity_option,put_near,all,2026-07-03 20:41:58,https://cdn.cboe.com/api/global/delayed_quotes/options/MA.json,142,36,1297.0,13659.0,0.1360579012646688,0.8749999999999999,0.26592514244771226,0.1360579012646688,0.8725961538461537,1.6999999999999995,0.8749999999999999,4.399999999999999,7.15,cboe_current_liquid_quartile_p25_relative_spread
MA,MA,equity_option,put_near,le_45d,2026-07-03 20:41:58,https://cdn.cboe.com/api/global/delayed_quotes/options/MA.json,100,25,923.0,7839.0,0.16740088105726875,1.1500000000000001,0.5625,0.16740088105726875,1.044776119402985,2.5999999999999996,1.1500000000000001,4.399999999999999,3.5999999999999996,cboe_current_liquid_quartile_p25_relative_spread
MA,MA,equity_option,put_wing,46_120d,2026-07-03 20:41:58,https://cdn.cboe.com/api/global/delayed_quotes/options/MA.json,50,13,148.0,8047.0,0.3157894736842105,1.0,0.4489795918367347,0.3157894736842105,0.6105263157894738,1.2000000000000002,1.0,1.9,3.25,cboe_current_liquid_quartile_p25_relative_spread
MA,MA,equity_option,put_wing,all,2026-07-03 20:41:58,https://cdn.cboe.com/api/global/delayed_quotes/options/MA.json,126,32,978.0,15355.0,0.5424242424242423,0.7375,0.89198606271777,0.5424242424242423,1.2355769230769231,1.1000000000000003,0.7375,1.9125,1.6625,cboe_current_liquid_quartile_p25_relative_spread
MA,MA,equity_option,put_wing,le_45d,2026-07-03 20:41:58,https://cdn.cboe.com/api/global/delayed_quotes/options/MA.json,76,19,830.0,7308.0,0.9285714285714286,0.45,1.1515151515151516,0.9285714285714286,1.331269349845201,0.9500000000000001,0.45,1.5,0.7,cboe_current_liquid_quartile_p25_relative_spread
META,META,equity_option,all,all,2026-07-03 21:08:49,https://cdn.cboe.com/api/global/delayed_quotes/options/META.json,807,202,117744.0,510716.0,0.06647602098298545,0.4600000000000001,0.08941897654584222,0.06647602098298545,0.14458081963802785,1.0,0.4600000000000001,1.6000000000000014,11.6,cboe_current_liquid_quartile_p25_relative_spread
META,META,equity_option,atm,46_120d,2026-07-03 21:08:49,https://cdn.cboe.com/api/global/delayed_quotes/options/META.json,36,9,7910.0,62929.0,0.03649000868809733,1.1499999999999986,0.04002163331530561,0.03649000868809733,0.049512378094523586,1.6499999999999986,1.1499999999999986,1.8500000000000014,35.675,cboe_current_liquid_quartile_p25_relative_spread
META,META,equity_option,atm,all,2026-07-03 21:08:49,https://cdn.cboe.com/api/global/delayed_quotes/options/META.json,197,50,49099.0,149284.0,0.055299931833674196,0.9000000000000004,0.07508882287844373,0.055299931833674196,0.08985212434223343,1.1499999999999986,0.9000000000000004,1.5,16.2125,cboe_current_liquid_quartile_p25_relative_spread
META,META,equity_option,atm,le_45d,2026-07-03 21:08:49,https://cdn.cboe.com/api/global/delayed_quotes/options/META.json,161,41,41189.0,86355.0,0.06327372764786787,0.8999999999999986,0.07792207792207795,0.06327372764786787,0.09375000000000008,1.0999999999999996,0.8999999999999986,1.3000000000000007,14.325,cboe_current_liquid_quartile_p25_relative_spread
META,META,equity_option,call_near,46_120d,2026-07-03 21:08:49,https://cdn.cboe.com/api/global/delayed_quotes/options/META.json,44,11,4881.0,55390.0,0.04609323366634993,0.9250000000000007,0.053667262969588556,0.04609323366634993,0.062242105720366606,1.5500000000000007,0.9250000000000007,1.9250000000000007,27.3,cboe_current_liquid_quartile_p25_relative_spread
META,META,equity_option,call_near,all,2026-07-03 21:08:49,https://cdn.cboe.com/api/global/delayed_quotes/options/META.json,212,53,35717.0,148327.0,0.07317073170731704,0.3599999999999999,0.10852713178294578,0.07317073170731704,0.15510204081632667,0.8499999999999996,0.3599999999999999,1.6999999999999993,6.325,cboe_current_liquid_quartile_p25_relative_spread
META,META,equity_option,call_near,le_45d,2026-07-03 21:08:49,https://cdn.cboe.com/api/global/delayed_quotes/options/META.json,168,42,30836.0,92937.0,0.08790231421035573,0.3350000000000001,0.12132352941176466,0.08790231421035573,0.16116658370179493,0.4500000000000002,0.3350000000000001,1.6874999999999996,4.525,cboe_current_liquid_quartile_p25_relative_spread
META,META,equity_option,put_near,46_120d,2026-07-03 21:08:49,https://cdn.cboe.com/api/global/delayed_quotes/options/META.json,40,10,2988.0,53849.0,0.04792059789311032,0.8750000000000009,0.058493190940732215,0.04792059789311032,0.07115413491352153,1.4749999999999979,0.8750000000000009,2.075000000000002,22.975,cboe_current_liquid_quartile_p25_relative_spread
META,META,equity_option,put_near,all,2026-07-03 21:08:49,https://cdn.cboe.com/api/global/delayed_quotes/options/META.json,206,52,21986.0,115986.0,0.08282342657342666,0.4474999999999998,0.11868252229698015,0.08282342657342666,0.1675531914893617,0.7750000000000008,0.4474999999999998,1.3124999999999978,5.75,cboe_current_liquid_quartile_p25_relative_spread
META,META,equity_option,put_near,le_45d,2026-07-03 21:08:49,https://cdn.cboe.com/api/global/delayed_quotes/options/META.json,166,42,18998.0,62137.0,0.092761448729051,0.36249999999999993,0.14093649966500407,0.092761448729051,0.17520987654321002,0.6749999999999998,0.36249999999999993,1.022499999999999,4.575,cboe_current_liquid_quartile_p25_relative_spread
META,META,equity_option,put_wing,46_120d,2026-07-03 21:08:49,https://cdn.cboe.com/api/global/delayed_quotes/options/META.json,50,13,2707.0,49355.0,0.06412213740458009,0.75,0.07662835249042145,0.06412213740458009,0.12738853503184713,1.0,0.75,1.049999999999999,10.575,cboe_current_liquid_quartile_p25_relative_spread
META,META,equity_option,put_wing,all,2026-07-03 21:08:49,https://cdn.cboe.com/api/global/delayed_quotes/options/META.json,192,48,10942.0,97119.0,0.11297250308173554,0.1725,0.19471405787195262,0.11297250308173554,0.3213859020310632,0.5899999999999996,0.1725,1.0124999999999997,3.7350000000000003,cboe_current_liquid_quartile_p25_relative_spread
META,META,equity_option,put_wing,le_45d,2026-07-03 21:08:49,https://cdn.cboe.com/api/global/delayed_quotes/options/META.json,142,36,8235.0,47764.0,0.19411591644601356,0.13749999999999993,0.22427255490362932,0.19411591644601356,0.44770857814336085,0.28500000000000003,0.13749999999999993,1.0250000000000001,0.9125000000000001,cboe_current_liquid_quartile_p25_relative_spread
MRK,MRK,equity_option,all,all,2026-07-04 23:34:30,https://cdn.cboe.com/api/global/delayed_quotes/options/MRK.json,202,51,9584.0,108804.0,0.07690683929074023,0.22999999999999998,0.12658227848101264,0.07690683929074023,0.1972061836468616,0.33999999999999986,0.22999999999999998,0.69,3.35,cboe_current_liquid_quartile_p25_relative_spread
MRK,MRK,equity_option,atm,46_120d,2026-07-04 23:34:30,https://cdn.cboe.com/api/global/delayed_quotes/options/MRK.json,6,5,1304.0,10471.0,0.047781569965870255,0.2999999999999998,0.04819277108433739,0.047781569965870255,0.050420168067226864,0.3000000000000007,0.2999999999999998,0.34999999999999964,7.25,cboe_current_liquid_quartile_p25_relative_spread
MRK,MRK,equity_option,atm,all,2026-07-04 23:34:30,https://cdn.cboe.com/api/global/delayed_quotes/options/MRK.json,41,11,2658.0,19023.0,0.04941865014162086,0.3500000000000003,0.12658227848101264,0.04941865014162086,0.17890109890109895,0.4400000000000004,0.3500000000000003,0.8999999999999999,3.95,cboe_current_liquid_quartile_p25_relative_spread
MRK,MRK,equity_option,atm,le_45d,2026-07-04 23:34:30,https://cdn.cboe.com/api/global/delayed_quotes/options/MRK.json,35,9,1354.0,8552.0,0.12658227848101264,0.4400000000000004,0.16000000000000014,0.12658227848101264,0.2923076923076924,0.5,0.4400000000000004,1.3499999999999996,3.585,cboe_current_liquid_quartile_p25_relative_spread
MRK,MRK,equity_option,call_near,46_120d,2026-07-04 23:34:30,https://cdn.cboe.com/api/global/delayed_quotes/options/MRK.json,11,5,1673.0,17202.0,0.057142857142857086,0.25,0.06451612903225802,0.057142857142857086,0.07894736842105271,0.30000000000000027,0.25,0.34999999999999964,4.425,cboe_current_liquid_quartile_p25_relative_spread
MRK,MRK,equity_option,call_near,all,2026-07-04 23:34:30,https://cdn.cboe.com/api/global/delayed_quotes/options/MRK.json,30,8,5200.0,26041.0,0.06267281105990778,0.22499999999999998,0.07690683929074023,0.06267281105990778,0.10847457627118638,0.29500000000000015,0.22499999999999998,0.34999999999999964,3.0625,cboe_current_liquid_quartile_p25_relative_spread
MRK,MRK,equity_option,call_near,le_45d,2026-07-04 23:34:30,https://cdn.cboe.com/api/global/delayed_quotes/options/MRK.json,19,5,3527.0,8839.0,0.19661016949152543,0.29000000000000004,0.22972972972972963,0.19661016949152543,0.3929618768328445,0.33999999999999986,0.29000000000000004,0.6699999999999999,1.475,cboe_current_liquid_quartile_p25_relative_spread
MRK,MRK,equity_option,put_near,46_120d,2026-07-04 23:34:30,https://cdn.cboe.com/api/global/delayed_quotes/options/MRK.json,12,5,527.0,16504.0,0.06896551724137924,0.34999999999999964,0.08030592734225614,0.06896551724137924,0.08955223880597009,0.34999999999999964,0.34999999999999964,0.9499999999999993,8.525,cboe_current_liquid_quartile_p25_relative_spread
MRK,MRK,equity_option,put_near,all,2026-07-04 23:34:30,https://cdn.cboe.com/api/global/delayed_quotes/options/MRK.json,80,20,1396.0,36130.0,0.07997996525721184,0.23499999999999993,0.10925166565147221,0.07997996525721184,0.1579470325218787,0.34999999999999964,0.23499999999999993,0.7999999999999998,4.25,cboe_current_liquid_quartile_p25_relative_spread
