config,participation,aum,asset_id,train_volume,cap_contracts,w_cap,bound,has_volume,weight,utilization
larger+VIX,0.10,25000000.0,BA_call_atm,130.5,13.05,0.00026621999999999995,0.00026621999999999995,True,2.11790752839344e-06,0.007955478658227932
larger+VIX,0.10,25000000.0,BA_call_call_near,139.0,13.9,0.00014178,0.00014178,True,-3.497086621397841e-08,0.00024665584859626474
larger+VIX,0.10,25000000.0,BA_call_put_near,33.5,3.35,0.00015075,0.00015075,True,3.982779538363425e-06,0.02641976476526318
larger+VIX,0.10,25000000.0,BA_put_atm,136.5,13.65,0.0004368,0.0004368,True,-8.172493448792633e-08,0.00018709920899250533
larger+VIX,0.10,25000000.0,BA_put_call_near,32.5,3.25,0.0002158,0.0002158,True,1.9329978258107283e-07,0.0008957357858251754
larger+VIX,0.10,25000000.0,BA_put_put_near,115.0,11.5,8.924e-05,8.924e-05,True,1.4768403840089158e-06,0.01654908543264137
larger+VIX,0.10,25000000.0,BA_put_put_wing,66.0,6.6000000000000005,5.5703999999999994e-05,5.5703999999999994e-05,True,1.537781574191324e-06,0.02760630429037994
larger+VIX,0.10,25000000.0,CCL_call_atm,50.0,5.0,2.2799999999999995e-05,2.2799999999999995e-05,True,-9.872008848079854e-07,0.04329828442140288
larger+VIX,0.10,25000000.0,CCL_put_atm,47.0,4.7,3.008e-05,3.008e-05,True,-3.949223617849909e-06,0.13129067878490389
larger+VIX,0.10,25000000.0,CHTR_call_atm,32.0,3.2,0.00034227199999999996,0.00034227199999999996,True,2.7240598126978347e-06,0.007958757399664111
larger+VIX,0.10,25000000.0,CMCSA_call_atm,141.0,14.100000000000001,6.147600000000002e-05,6.147600000000002e-05,True,-7.005439371853564e-07,0.01139540531565743
larger+VIX,0.10,25000000.0,CMCSA_put_atm,96.0,9.600000000000001,3.878400000000001e-05,3.878400000000001e-05,True,1.983574275470616e-07,0.005114413870334714
larger+VIX,0.10,25000000.0,CMCSA_put_put_near,60.0,6.0,8.16e-06,8.16e-06,True,1.6956511532438695e-07,0.02078003864269448
larger+VIX,0.10,25000000.0,COST_call_atm,101.5,10.15,0.00017661,0.00017661,True,1.0473942358958873e-06,0.005930548869802884
larger+VIX,0.10,25000000.0,COST_call_call_near,63.0,6.300000000000001,3.150000000000001e-05,3.150000000000001e-05,True,9.297445005859217e-07,0.029515698431299097
larger+VIX,0.10,25000000.0,COST_call_put_near,22.0,2.2,0.00010912000000000001,0.00010912000000000001,True,-1.1446805106616914e-06,0.01049010731911374
larger+VIX,0.10,25000000.0,COST_put_atm,73.0,7.300000000000001,0.00024236000000000003,0.00024236000000000003,True,-3.628611107607944e-07,0.0014971988395807657
larger+VIX,0.10,25000000.0,COST_put_put_near,50.0,5.0,2.66e-05,2.66e-05,True,-1.5776025348471232e-07,0.005930836597169637
larger+VIX,0.10,25000000.0,CRM_call_atm,189.5,18.95,0.00033731,0.00033731,True,-5.146677396094405e-07,0.0015258004198198704
larger+VIX,0.10,25000000.0,CRM_call_call_near,111.0,11.100000000000001,0.00011766000000000002,0.00011766000000000002,True,-2.0704966648796374e-07,0.0017597285950022412
larger+VIX,0.10,25000000.0,CRM_call_put_near,38.0,3.8000000000000003,0.00014212,0.00014212,True,-6.462728929477567e-07,0.004547374704107492
larger+VIX,0.10,25000000.0,CRM_put_atm,99.0,9.9,0.00017107200000000003,0.00017107200000000003,True,3.613877130412481e-07,0.002112488969797793
larger+VIX,0.10,25000000.0,CRM_put_put_near,91.0,9.1,9.828e-05,9.828e-05,True,-9.729556057119036e-09,9.899833187951807e-05
larger+VIX,0.10,25000000.0,CSCO_call_atm,305.0,30.5,5.49e-05,5.49e-05,True,3.595219276379762e-07,0.006548668991584266
larger+VIX,0.10,25000000.0,CSCO_call_put_near,60.5,6.050000000000001,7.477800000000001e-05,7.477800000000001e-05,True,-2.7338888115811052e-06,0.03656006862420906
larger+VIX,0.10,25000000.0,CSCO_put_atm,226.0,22.6,0.00011390400000000001,0.00011390400000000001,True,8.182208687317941e-07,0.00718342524171051
larger+VIX,0.10,25000000.0,CSCO_put_put_near,100.0,10.0,1.8e-05,1.8e-05,True,5.795923682763718e-07,0.03219957601535399
larger+VIX,0.10,25000000.0,CVX_call_atm,115.0,11.5,9.522e-05,9.522e-05,True,-5.409069627823407e-08,0.0005680602423675076
larger+VIX,0.10,25000000.0,CVX_call_call_near,89.0,8.9,2.3496000000000003e-05,2.3496000000000003e-05,True,2.7604870807381323e-06,0.11748753322855515
larger+VIX,0.10,25000000.0,CVX_call_put_near,28.0,2.8000000000000003,7.728000000000002e-05,7.728000000000002e-05,True,-5.762159694042714e-06,0.07456210784216762
larger+VIX,0.10,25000000.0,CVX_put_atm,111.0,11.100000000000001,0.00011544000000000002,0.00011544000000000002,True,-4.459124634589833e-07,0.00386272057743402
larger+VIX,0.10,25000000.0,CVX_put_put_near,80.0,8.0,2.88e-05,2.88e-05,True,5.024650651048026e-08,0.0017446703649472313
larger+VIX,0.10,25000000.0,C_call_atm,306.0,30.6,0.000356184,0.000356184,True,1.894099018241068e-06,0.005317754357975282
larger+VIX,0.10,25000000.0,C_call_call_near,134.0,13.4,5.2528e-05,5.2528e-05,True,7.271491971869095e-07,0.013843077923905526
larger+VIX,0.10,25000000.0,C_call_put_near,36.0,3.6,4.68e-05,4.68e-05,True,1.7798575053617834e-06,0.038031143276961187
larger+VIX,0.10,25000000.0,C_put_atm,272.0,27.200000000000003,0.00014144000000000003,0.00014144000000000003,True,2.217859736402382e-06,0.015680569403297383
larger+VIX,0.10,25000000.0,C_put_call_near,38.0,3.8000000000000003,3.3592e-05,3.3592e-05,True,-2.804779091179161e-07,0.008349544805844133
larger+VIX,0.10,25000000.0,C_put_put_near,129.5,12.950000000000001,2.6936000000000004e-05,2.6936000000000004e-05,True,1.0833764885152992e-06,0.04022039235652283
larger+VIX,0.10,25000000.0,DAL_call_atm,153.0,15.3,0.000108936,0.000108936,True,6.214430803154396e-07,0.005704662189867808
larger+VIX,0.10,25000000.0,DAL_call_call_near,147.0,14.700000000000001,6.350400000000002e-05,6.350400000000002e-05,True,-2.6339118031906705e-06,0.04147631335334262
larger+VIX,0.10,25000000.0,DAL_call_put_near,41.5,4.15,4.349200000000001e-05,4.349200000000001e-05,True,-2.4084403392535644e-07,0.005537662878813492
larger+VIX,0.10,25000000.0,DAL_put_atm,102.5,10.25,5.4940000000000006e-05,5.4940000000000006e-05,True,2.0488455521555727e-06,0.03729241995186699
larger+VIX,0.10,25000000.0,DAL_put_call_near,28.5,2.85,2.9412000000000002e-05,2.9412000000000002e-05,True,4.492195955334178e-07,0.015273344061383712
larger+VIX,0.10,25000000.0,DAL_put_put_near,92.0,9.200000000000001,2.8336000000000004e-05,2.8336000000000004e-05,True,1.205881576537317e-07,0.004255652091111366
larger+VIX,0.10,25000000.0,DIS_call_atm,284.0,28.400000000000002,0.0005964000000000001,0.0005964000000000001,True,1.6036608408238291e-06,0.0026889014769011215
larger+VIX,0.10,25000000.0,DIS_call_call_near,239.5,23.950000000000003,0.00015902800000000002,0.00015902800000000002,True,2.5062827272215556e-07,0.001576000910041977
larger+VIX,0.10,25000000.0,DIS_call_put_near,34.0,3.4000000000000004,0.000115328,0.000115328,True,4.294286152878645e-07,0.0037235416836142524
larger+VIX,0.10,25000000.0,DIS_put_atm,167.0,16.7,0.00044087999999999994,0.00044087999999999994,True,2.025764339445874e-07,0.0004594820221933121
larger+VIX,0.10,25000000.0,DIS_put_put_near,106.0,10.600000000000001,8.692e-05,8.692e-05,True,3.225168545122345e-07,0.0037105022378305856
larger+VIX,0.10,25000000.0,GE_call_atm,498.0,49.800000000000004,5.179200000000001e-05,5.179200000000001e-05,True,2.1621868415422236e-07,0.004174750620833764
larger+VIX,0.10,25000000.0,GE_call_put_near,150.5,15.05,5.4180000000000006e-05,5.4180000000000006e-05,True,2.83560511699618e-07,0.005233675003684348
larger+VIX,0.10,25000000.0,GE_put_atm,551.0,55.1,0.000105792,0.000105792,True,1.4170805827756965e-06,0.013394969211052786
larger+VIX,0.10,25000000.0,GE_put_call_near,115.5,11.55,4.2504000000000005e-05,4.2504000000000005e-05,True,1.3737236211440126e-07,0.0032319866862977895
larger+VIX,0.10,25000000.0,GILD_call_atm,316.5,31.650000000000002,0.00011773800000000002,0.00011773800000000002,True,-2.7884326677508323e-07,0.0023683370430539266
larger+VIX,0.10,25000000.0,GILD_call_call_near,209.0,20.900000000000002,4.598000000000001e-05,4.598000000000001e-05,True,-8.161310901279484e-07,0.017749697479946678
larger+VIX,0.10,25000000.0,GILD_call_put_near,38.5,3.85,5.5902e-05,5.5902e-05,True,-6.485200071225848e-06,0.11601016191237966
larger+VIX,0.10,25000000.0,GILD_put_atm,116.0,11.600000000000001,5.939200000000001e-05,5.939200000000001e-05,True,-1.751484680007953e-06,0.02949024582448735
larger+VIX,0.10,25000000.0,GILD_put_call_near,27.5,2.75,5.72e-05,5.72e-05,True,3.93895915713286e-06,0.06886292232749756
larger+VIX,0.10,25000000.0,GILD_put_put_near,97.0,9.700000000000001,1.4744000000000001e-05,1.4744000000000001e-05,True,4.987785491223101e-08,0.0033829255909000955
larger+VIX,0.10,25000000.0,GOOGL_call_atm,104.0,10.4,0.00068224,0.00068224,True,5.209058052923366e-07,0.0007635228149805592
larger+VIX,0.10,25000000.0,GOOGL_call_call_near,91.5,9.15,0.00021777,0.00021777,True,1.6170785603575913e-07,0.000742562593726221
larger+VIX,0.10,25000000.0,GOOGL_call_put_near,21.0,2.1,0.0006183240000000001,0.0006183240000000001,True,-4.050672390628167e-06,0.006551051537103795
larger+VIX,0.10,25000000.0,GOOGL_put_atm,64.0,6.4,0.001010432,0.001010432,True,-9.887209416435627e-07,0.0009785130930567943
larger+VIX,0.10,25000000.0,GOOGL_put_put_near,42.0,4.2,0.00031248,0.00031248,True,-1.6500154938621753e-07,0.000528038752516057
larger+VIX,0.10,25000000.0,GOOG_call_atm,54.0,5.4,0.0004929120000000001,0.0004929120000000001,True,4.1705082360303575e-07,0.0008460959027230736
larger+VIX,0.10,25000000.0,GOOG_call_call_near,45.0,4.5,0.0001116,0.0001116,True,7.402975325336026e-08,0.0006633490434888912
larger+VIX,0.10,25000000.0,GOOG_put_atm,51.0,5.1000000000000005,0.0010608000000000002,0.0010608000000000002,True,-6.931119482919101e-07,0.0006533860749358126
larger+VIX,0.10,25000000.0,GOOG_put_put_near,30.0,3.0,0.0002382,0.0002382,True,-1.409966702022106e-09,5.919255675995407e-06
larger+VIX,0.10,25000000.0,GS_call_atm,214.0,21.400000000000002,0.0005136,0.0005136,True,-1.4861448655403244e-07,0.0002893584239759199
larger+VIX,0.10,25000000.0,GS_call_call_near,114.0,11.4,8.3448e-05,8.3448e-05,True,6.314318546164844e-08,0.0007566770379355818
larger+VIX,0.10,25000000.0,GS_call_put_near,25.0,2.5,0.0001131,0.0001131,True,-9.0052930383064e-07,0.007962239644833245
larger+VIX,0.10,25000000.0,GS_put_atm,110.0,11.0,0.0002288,0.0002288,True,4.3176823267393314e-07,0.001887098919029428
larger+VIX,0.10,25000000.0,GS_put_put_near,86.0,8.6,7.5336e-05,7.5336e-05,True,-9.97877292461478e-09,0.00013245689875510753
larger+VIX,0.10,25000000.0,HD_call_atm,155.5,15.55,0.00029856,0.00029856,True,8.99988095772994e-07,0.0030144295812332324
larger+VIX,0.10,25000000.0,HD_call_call_near,106.0,10.600000000000001,2.4592e-05,2.4592e-05,True,-4.8052212377549386e-08,0.001953977406373999
larger+VIX,0.10,25000000.0,HD_call_put_near,24.5,2.45,0.00015582,0.00015582,True,1.3524992535608789e-06,0.008679882258765748
larger+VIX,0.10,25000000.0,HD_put_atm,99.5,9.950000000000001,0.00010507200000000003,0.00010507200000000003,True,-1.5014296835828682e-07,0.0014289531783756547
larger+VIX,0.10,25000000.0,HD_put_put_near,65.0,6.5,2.21e-05,2.21e-05,True,1.1308539018815722e-06,0.0511698598136458
larger+VIX,0.10,25000000.0,INTC_call_atm,487.0,48.7,0.00025324000000000006,0.00025324000000000006,True,2.388172310920587e-06,0.009430470347972621
larger+VIX,0.10,25000000.0,INTC_call_call_near,315.5,31.55,7.6982e-05,7.6982e-05,True,-4.015839827178285e-06,0.05216595862900788
larger+VIX,0.10,25000000.0,INTC_call_put_near,90.0,9.0,0.000126,0.000126,True,-5.134326189149025e-06,0.04074862054880178
larger+VIX,0.10,25000000.0,INTC_put_atm,352.5,35.25,0.00018471,0.00018471,True,-8.111155930723271e-07,0.0043912922585259435
larger+VIX,0.10,25000000.0,INTC_put_call_near,44.5,4.45,4.8238e-05,4.8238e-05,True,-1.2635469147806959e-06,0.026194015398248182
larger+VIX,0.10,25000000.0,INTC_put_put_near,270.0,27.0,7.128e-05,7.128e-05,True,3.1870809536402834e-08,0.0004471213459091307
larger+VIX,0.10,25000000.0,JNJ_call_atm,172.5,17.25,0.00012075,0.00012075,True,-2.728578340304122e-07,0.0022596922072911983
larger+VIX,0.10,25000000.0,JNJ_put_atm,70.0,7.0,4.816e-05,4.816e-05,True,1.3054250758052237e-06,0.027106002404593516
larger+VIX,0.10,25000000.0,JNJ_put_put_near,73.5,7.3500000000000005,3.3516e-05,3.3516e-05,True,1.3329104921802458e-06,0.03976937857083917
larger+VIX,0.10,25000000.0,JPM_call_atm,331.5,33.15,0.0005197919999999999,0.0005197919999999999,True,4.197699946893141e-06,0.008075730189947405
larger+VIX,0.10,25000000.0,JPM_call_call_near,163.0,16.3,3.912e-05,3.912e-05,True,-2.036124040663647e-07,0.005204816054866173
larger+VIX,0.10,25000000.0,JPM_call_put_near,50.0,5.0,0.000147,0.000147,True,5.653957437462744e-06,0.03846229549294384
larger+VIX,0.10,25000000.0,JPM_put_atm,194.0,19.400000000000002,0.00019400000000000003,0.00019400000000000003,True,-1.3302968614602823e-06,0.006857200316805578
larger+VIX,0.10,25000000.0,JPM_put_put_near,113.0,11.3,4.52e-05,4.52e-05,True,-1.5612862320360677e-06,0.034541730797258134
larger+VIX,0.10,25000000.0,KO_call_atm,197.0,19.700000000000003,6.698e-05,6.698e-05,True,-2.549887214188144e-06,0.03806938211687286
larger+VIX,0.10,25000000.0,KO_call_put_near,37.0,3.7,2.8564e-05,2.8564e-05,True,-2.3011336135379495e-06,0.08056062223560949
larger+VIX,0.10,25000000.0,KO_put_atm,109.0,10.9,3.1827999999999994e-05,3.1827999999999994e-05,True,-6.86391009505726e-07,0.021565634331586217
larger+VIX,0.10,25000000.0,LLY_call_atm,50.0,5.0,6.6e-05,6.6e-05,True,-1.1361832690749675e-06,0.017214898016287384
larger+VIX,0.10,25000000.0,LLY_put_atm,33.0,3.3000000000000003,3.828e-05,3.828e-05,True,-2.209442909203674e-06,0.0577179443365641
larger+VIX,0.10,25000000.0,LLY_put_put_near,36.0,3.6,1.44e-05,1.44e-05,True,-2.65993218563355e-06,0.18471751289121877
larger+VIX,0.10,25000000.0,LRCX_call_atm,33.0,3.3000000000000003,0.00012342,0.00012342,True,3.4384362992742344e-07,0.0027859636195707617
larger+VIX,0.10,25000000.0,LRCX_call_call_near,41.0,4.1000000000000005,7.790000000000001e-05,7.790000000000001e-05,True,6.258911144863512e-07,0.008034545757206048
larger+VIX,0.10,25000000.0,LRCX_put_atm,51.0,5.1000000000000005,0.00034272,0.00034272,True,-1.320314422236427e-06,0.003852458048075475
larger+VIX,0.10,25000000.0,LRCX_put_put_near,29.5,2.95,8.791000000000002e-05,8.791000000000002e-05,True,9.639138446315804e-07,0.010964780396218635
larger+VIX,0.10,25000000.0,MA_call_atm,119.0,11.9,0.000198492,0.000198492,True,3.8088540800616427e-07,0.0019188955121927547
larger+VIX,0.10,25000000.0,MA_call_call_near,54.0,5.4,6.264e-05,6.264e-05,True,-1.3314638101853229e-06,0.02125580795315011
larger+VIX,0.10,25000000.0,MA_call_put_near,23.0,2.3000000000000003,0.00013800000000000005,0.00013800000000000005,True,1.6036552364620669e-06,0.011620690119290336
larger+VIX,0.10,25000000.0,MA_put_atm,63.0,6.300000000000001,0.00020966400000000006,0.00020966400000000006,True,-2.9457886205357496e-06,0.014050044931584578
larger+VIX,0.10,25000000.0,MA_put_put_near,53.5,5.3500000000000005,3.0174e-05,3.0174e-05,True,-8.750816836147816e-07,0.029001182594776354
larger+VIX,0.10,25000000.0,META_call_atm,1445.0,144.5,0.002312,0.002312,True,-7.78469504206754e-07,0.00033670826306520505
larger+VIX,0.10,25000000.0,META_call_call_near,810.5,81.05000000000001,0.000272328,0.000272328,True,-1.3569147429308668e-09,4.982648655044163e-06
larger+VIX,0.10,25000000.0,META_call_put_near,287.5,28.75,0.00138,0.00138,True,9.405442145109024e-07,0.0006815537786310887
larger+VIX,0.10,25000000.0,META_call_put_wing,47.0,4.7,0.00079712,0.00079712,True,-1.4562288156787823e-05,0.018268627254099536
larger+VIX,0.10,25000000.0,META_put_atm,698.5,69.85000000000001,0.0031348680000000003,0.0031348680000000003,True,-1.284307367215237e-06,0.0004096846716401574
larger+VIX,0.10,25000000.0,META_put_call_near,71.0,7.1000000000000005,0.00044247200000000007,0.00044247200000000007,True,6.41728064901407e-07,0.001450324686989023
larger+VIX,0.10,25000000.0,META_put_put_near,425.0,42.5,0.00068,0.00068,True,-2.6812430355246164e-06,0.003943004464006789
larger+VIX,0.10,25000000.0,MRK_call_atm,151.0,15.100000000000001,2.5972e-05,2.5972e-05,True,9.396292920451536e-07,0.036178549670612715
larger+VIX,0.10,25000000.0,MRK_put_atm,74.5,7.45,2.5031999999999997e-05,2.5031999999999997e-05,True,2.392066439803393e-07,0.009556034035647943
larger+VIX,0.10,25000000.0,MRK_put_put_near,53.0,5.300000000000001,1.272e-05,1.272e-05,True,7.424721155373295e-08,0.005837044933469572
larger+VIX,0.10,25000000.0,MSFT_call_atm,818.0,81.80000000000001,0.0010634000000000002,0.0010634000000000002,True,4.089399359508826e-07,0.000384558901590072
larger+VIX,0.10,25000000.0,MSFT_call_call_near,399.5,39.95,0.00025727800000000005,0.00025727800000000005,True,-4.88896984059712e-07,0.001900267353056662
larger+VIX,0.10,25000000.0,MSFT_call_put_near,116.0,11.600000000000001,0.0004292000000000001,0.0004292000000000001,True,1.255538268004892e-06,0.002925298853692665
larger+VIX,0.10,25000000.0,MSFT_put_atm,393.0,39.300000000000004,0.0004951800000000001,0.0004951800000000001,True,-5.033875751392088e-07,0.0010165749326289605
larger+VIX,0.10,25000000.0,MSFT_put_put_near,277.0,27.700000000000003,0.00022381600000000003,0.00022381600000000003,True,-3.5342593802730654e-06,0.015790914770494803
larger+VIX,0.10,25000000.0,MU_call_atm,505.0,50.5,0.00070296,0.00070296,True,-5.3700724039500895e-08,7.639228980240824e-05
larger+VIX,0.10,25000000.0,MU_call_call_near,635.0,63.5,0.0004318,0.0004318,True,-1.2138687974847067e-07,0.00028111829492466576
larger+VIX,0.10,25000000.0,MU_call_put_near,169.0,16.900000000000002,0.00044616,0.00044616,True,4.9353447575054816e-08,0.00011061827051966741
larger+VIX,0.10,25000000.0,MU_put_atm,423.0,42.300000000000004,0.00043484400000000004,0.00043484400000000004,True,1.5919426232914614e-07,0.00036609511072740135
larger+VIX,0.10,25000000.0,MU_put_call_near,101.0,10.100000000000001,0.00025654000000000003,0.00025654000000000003,True,5.244881508999604e-08,0.00020444692870505977
larger+VIX,0.10,25000000.0,MU_put_put_near,239.5,23.950000000000003,0.000137952,0.000137952,True,-1.3723460089082683e-06,0.00994799646912164
larger+VIX,0.10,25000000.0,NFLX_call_atm,338.0,33.800000000000004,0.0015548000000000003,0.0015548000000000003,True,6.300091252599411e-08,4.052026789683181e-05
larger+VIX,0.10,25000000.0,NFLX_call_call_near,235.0,23.5,0.0007755,0.0007755,True,4.350335156216571e-08,5.609716513496545e-05
larger+VIX,0.10,25000000.0,NFLX_call_put_near,48.0,4.800000000000001,0.00048864,0.00048864,True,-2.8434574674645123e-07,0.0005819125465505305
larger+VIX,0.10,25000000.0,NFLX_put_atm,264.0,26.400000000000002,0.001613568,0.001613568,True,6.516823508753195e-08,4.0387659576498756e-05
larger+VIX,0.10,25000000.0,NFLX_put_call_near,39.5,3.95,0.00045899,0.00045899,True,5.331233544533793e-07,0.0011615140949767517
larger+VIX,0.10,25000000.0,NFLX_put_put_near,204.0,20.400000000000002,0.00022276800000000003,0.00022276800000000003,True,8.107154735353277e-08,0.000363928155540889
larger+VIX,0.10,25000000.0,NFLX_put_put_wing,100.0,10.0,2.7200000000000004e-05,2.7200000000000004e-05,True,1.5187244468982122e-08,0.0005583545760655191
larger+VIX,0.10,25000000.0,NKE_call_atm,129.0,12.9,6.243600000000001e-05,6.243600000000001e-05,True,2.13538526962261e-10,3.4201186328762407e-06
larger+VIX,0.10,25000000.0,NKE_call_call_near,65.5,6.550000000000001,2.1746000000000005e-05,2.1746000000000005e-05,True,3.426845216173196e-08,0.0015758508305772074
larger+VIX,0.10,25000000.0,NKE_call_put_near,35.0,3.5,9.45e-05,9.45e-05,True,2.2677847174327325e-07,0.002399772187759505
larger+VIX,0.10,25000000.0,NKE_put_atm,84.5,8.450000000000001,7.503600000000002e-05,7.503600000000002e-05,True,-7.446148631189603e-08,0.0009923434926154915
larger+VIX,0.10,25000000.0,NKE_put_put_near,69.0,6.9,2.4288000000000002e-05,2.4288000000000002e-05,True,-2.8974646030240985e-07,0.011929613813505015
larger+VIX,0.10,25000000.0,NVDA_call_atm,216.0,21.6,0.0012873600000000002,0.0012873600000000002,True,1.65778698156429e-07,0.00012877415653463599
larger+VIX,0.10,25000000.0,NVDA_call_call_near,232.0,23.200000000000003,0.0004825600000000001,0.0004825600000000001,True,2.217300557880261e-07,0.0004594870187914996
larger+VIX,0.10,25000000.0,NVDA_call_put_near,100.0,10.0,0.0017484,0.0017484,True,3.0820892103143336e-06,0.0017628055423898042
larger+VIX,0.10,25000000.0,NVDA_call_put_wing,32.0,3.2,0.000694784,0.000694784,True,8.015401719082645e-07,0.0011536537570068749
larger+VIX,0.10,25000000.0,NVDA_put_atm,152.0,15.200000000000001,0.000932672,0.000932672,True,-1.4611559696325333e-07,0.00015666343254997829
larger+VIX,0.10,25000000.0,NVDA_put_call_near,47.5,4.75,0.0006308,0.0006308,True,-1.8433986843252273e-06,0.0029223187766728395
larger+VIX,0.10,25000000.0,NVDA_put_put_near,142.0,14.200000000000001,0.00039646400000000007,0.00039646400000000007,True,2.71321520399124e-08,6.843534858123914e-05
larger+VIX,0.10,25000000.0,NVDA_put_put_wing,103.0,10.3,7.333600000000002e-05,7.333600000000002e-05,True,4.064427320721571e-09,5.5421993573709645e-05
larger+VIX,0.10,25000000.0,ORCL_call_atm,156.0,15.600000000000001,5.1168e-05,5.1168e-05,True,-5.435691192700496e-07,0.010623223875665447
larger+VIX,0.10,25000000.0,ORCL_call_put_near,29.0,2.9000000000000004,4.0716e-05,4.0716e-05,True,4.130063095539635e-06,0.10143587522201676
larger+VIX,0.10,25000000.0,ORCL_put_atm,85.0,8.5,4.862e-05,4.862e-05,True,1.4316940778492498e-06,0.029446607936019126
larger+VIX,0.10,25000000.0,ORCL_put_put_near,35.0,3.5,1.176e-05,1.176e-05,True,-7.964033794303805e-06,0.677213758019031
larger+VIX,0.10,25000000.0,PFE_call_atm,352.0,35.2,0.000137984,0.000137984,True,1.3241019436235339e-06,0.00959605420645534
larger+VIX,0.10,25000000.0,PFE_call_put_near,42.5,4.25,3.502000000000001e-05,3.502000000000001e-05,True,-9.467148613916892e-06,0.2703354829787804
larger+VIX,0.10,25000000.0,PFE_put_atm,177.0,17.7,3.4692e-05,3.4692e-05,True,-3.8444405220492755e-07,0.011081634157872926
larger+VIX,0.10,25000000.0,PG_call_atm,103.0,10.3,6.386000000000002e-05,6.386000000000002e-05,True,-3.3808734201760995e-08,0.000529419577227701
larger+VIX,0.10,25000000.0,PG_put_atm,94.0,9.4,0.00012972,0.00012972,True,-6.5586336590404505e-06,0.05055992644958719
larger+VIX,0.10,25000000.0,PG_put_put_near,49.5,4.95,1.5047999999999999e-05,1.5047999999999999e-05,True,7.76334759304624e-07,0.05159056082566614
larger+VIX,0.10,25000000.0,PYPL_call_atm,135.0,13.5,0.0003483,0.0003483,True,6.875764542680306e-07,0.0019740926048464843
larger+VIX,0.10,25000000.0,PYPL_call_call_near,119.0,11.9,0.00012566400000000002,0.00012566400000000002,True,1.1186900603891144e-06,0.008902231827644465
larger+VIX,0.10,25000000.0,PYPL_call_put_near,32.5,3.25,0.00013,0.00013,True,-4.6214709290774767e-07,0.0035549776377519055
larger+VIX,0.10,25000000.0,PYPL_put_atm,93.0,9.3,0.00018786,0.00018786,True,-7.369982304297791e-08,0.0003923124829286591
larger+VIX,0.10,25000000.0,PYPL_put_put_near,59.5,5.95,9.1868e-05,9.1868e-05,True,-3.252218183879595e-07,0.003540099037618752
larger+VIX,0.10,25000000.0,QCOM_call_atm,253.5,25.35,0.00028899,0.00028899,True,-6.718446025725925e-09,2.324802251194133e-05
larger+VIX,0.10,25000000.0,QCOM_call_call_near,189.0,18.900000000000002,0.00010735200000000001,0.00010735200000000001,True,5.5025569975963026e-08,0.0005125714469778208
larger+VIX,0.10,25000000.0,QCOM_call_put_near,46.0,4.6000000000000005,0.00024196000000000005,0.00024196000000000005,True,-1.2031569580496113e-06,0.004972544875391019
larger+VIX,0.10,25000000.0,QCOM_put_atm,147.0,14.700000000000001,0.0002499,0.0002499,True,1.2781346324761337e-07,0.0005114584363649995
larger+VIX,0.10,25000000.0,QCOM_put_put_near,60.0,6.0,2.0399999999999998e-05,2.0399999999999998e-05,True,1.5554570560628056e-07,0.00762478949050395
larger+VIX,0.10,25000000.0,SBUX_call_atm,195.0,19.5,6.786e-05,6.786e-05,True,-5.1314631356172575e-08,0.0007561837806686203
larger+VIX,0.10,25000000.0,SBUX_call_put_near,41.0,4.1000000000000005,0.00011529200000000001,0.00011529200000000001,True,-9.618540310943118e-08,0.0008342764728639557
larger+VIX,0.10,25000000.0,SBUX_put_atm,123.5,12.350000000000001,5.977400000000001e-05,5.977400000000001e-05,True,2.0214103424472646e-08,0.0003381755181930713
larger+VIX,0.10,25000000.0,SBUX_put_put_near,72.0,7.2,7.488000000000001e-06,7.488000000000001e-06,True,-5.73522211137287e-07,0.0765921756326505
larger+VIX,0.10,25000000.0,TSLA_call_atm,275.0,27.5,0.0039875,0.0039875,True,1.5039948350675065e-06,0.00037717738810470384
larger+VIX,0.10,25000000.0,TSLA_call_call_near,223.0,22.3,0.0021006600000000003,0.0021006600000000003,True,1.1484524994452568e-07,5.4671031934975517e-05
larger+VIX,0.10,25000000.0,TSLA_call_put_near,53.5,5.3500000000000005,0.0014706080000000002,0.0014706080000000002,True,1.4780414296425517e-06,0.001005054664222248
larger+VIX,0.10,25000000.0,TSLA_put_atm,209.5,20.950000000000003,0.003579936,0.003579936,True,-7.612930110852895e-07,0.00021265548073632866
larger+VIX,0.10,25000000.0,TSLA_put_call_near,55.0,5.5,0.0015994,0.0015994,True,-6.855530339999644e-07,0.00042863138301860973
larger+VIX,0.10,25000000.0,TSLA_put_put_near,234.5,23.450000000000003,0.0011725000000000004,0.0011725000000000004,True,4.162644190007425e-08,3.550229586360276e-05
larger+VIX,0.10,25000000.0,TSLA_put_put_wing,103.5,10.350000000000001,0.00021321000000000003,0.00021321000000000003,True,-1.2184130749078214e-06,0.005714615050456457
larger+VIX,0.10,25000000.0,TXN_call_atm,46.0,4.6000000000000005,7.452000000000001e-05,7.452000000000001e-05,True,-8.089800230361697e-07,0.010855877925874525
larger+VIX,0.10,25000000.0,TXN_call_call_near,39.5,3.95,1.5958e-05,1.5958e-05,True,8.441764959267108e-07,0.05289989321510909
larger+VIX,0.10,25000000.0,TXN_put_atm,35.0,3.5,2.926e-05,2.926e-05,True,-1.109802058863007e-06,0.03792898355649374
