source,trial_key,count_status
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal risk capped X=0.05|participation=0.05|aum=1000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.10|participation=0.1|aum=1000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal premium capped X=0.10|participation=0.1|aum=1000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal risk capped X=0.10|participation=0.1|aum=1000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal premium|participation=nan|aum=1000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal risk|participation=nan|aum=1000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=inf|participation=inf|aum=5000000.0|mode=uncapped,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.02|participation=0.02|aum=5000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.02|participation=0.02|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal premium capped X=0.02|participation=0.02|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal risk capped X=0.02|participation=0.02|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.05|participation=0.05|aum=5000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.05|participation=0.05|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal premium capped X=0.05|participation=0.05|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal risk capped X=0.05|participation=0.05|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.10|participation=0.1|aum=5000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.10|participation=0.1|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal premium capped X=0.10|participation=0.1|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal risk capped X=0.10|participation=0.1|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal premium|participation=nan|aum=5000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal risk|participation=nan|aum=5000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=inf|participation=inf|aum=10000000.0|mode=uncapped,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.02|participation=0.02|aum=10000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.02|participation=0.02|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal premium capped X=0.02|participation=0.02|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal risk capped X=0.02|participation=0.02|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.05|participation=0.05|aum=10000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.05|participation=0.05|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal premium capped X=0.05|participation=0.05|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal risk capped X=0.05|participation=0.05|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.10|participation=0.1|aum=10000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.10|participation=0.1|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal premium capped X=0.10|participation=0.1|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal risk capped X=0.10|participation=0.1|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal premium|participation=nan|aum=10000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal risk|participation=nan|aum=10000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=inf|participation=inf|aum=25000000.0|mode=uncapped,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.02|participation=0.02|aum=25000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.02|participation=0.02|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal premium capped X=0.02|participation=0.02|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal risk capped X=0.02|participation=0.02|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.05|participation=0.05|aum=25000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.05|participation=0.05|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal premium capped X=0.05|participation=0.05|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal risk capped X=0.05|participation=0.05|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.10|participation=0.1|aum=25000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=GM X=0.10|participation=0.1|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal premium capped X=0.10|participation=0.1|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal risk capped X=0.10|participation=0.1|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal premium|participation=nan|aum=25000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger+VIX|strategy=Equal risk|participation=nan|aum=25000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=inf|participation=inf|aum=1000000.0|mode=uncapped,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.02|participation=0.02|aum=1000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.02|participation=0.02|aum=1000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal premium capped X=0.02|participation=0.02|aum=1000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal risk capped X=0.02|participation=0.02|aum=1000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.05|participation=0.05|aum=1000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.05|participation=0.05|aum=1000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal premium capped X=0.05|participation=0.05|aum=1000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal risk capped X=0.05|participation=0.05|aum=1000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.10|participation=0.1|aum=1000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal premium capped X=0.10|participation=0.1|aum=1000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal risk capped X=0.10|participation=0.1|aum=1000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal premium|participation=nan|aum=1000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal risk|participation=nan|aum=1000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=inf|participation=inf|aum=5000000.0|mode=uncapped,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.02|participation=0.02|aum=5000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.02|participation=0.02|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal premium capped X=0.02|participation=0.02|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal risk capped X=0.02|participation=0.02|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.05|participation=0.05|aum=5000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.05|participation=0.05|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal premium capped X=0.05|participation=0.05|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal risk capped X=0.05|participation=0.05|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.10|participation=0.1|aum=5000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.10|participation=0.1|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal premium capped X=0.10|participation=0.1|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal risk capped X=0.10|participation=0.1|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal premium|participation=nan|aum=5000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal risk|participation=nan|aum=5000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=inf|participation=inf|aum=10000000.0|mode=uncapped,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.02|participation=0.02|aum=10000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.02|participation=0.02|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal premium capped X=0.02|participation=0.02|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal risk capped X=0.02|participation=0.02|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.05|participation=0.05|aum=10000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.05|participation=0.05|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal premium capped X=0.05|participation=0.05|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal risk capped X=0.05|participation=0.05|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.10|participation=0.1|aum=10000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.10|participation=0.1|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal premium capped X=0.10|participation=0.1|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal risk capped X=0.10|participation=0.1|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal premium|participation=nan|aum=10000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal risk|participation=nan|aum=10000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=inf|participation=inf|aum=25000000.0|mode=uncapped,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.02|participation=0.02|aum=25000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.02|participation=0.02|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal premium capped X=0.02|participation=0.02|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal risk capped X=0.02|participation=0.02|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.05|participation=0.05|aum=25000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.05|participation=0.05|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal premium capped X=0.05|participation=0.05|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal risk capped X=0.05|participation=0.05|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.10|participation=0.1|aum=25000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=GM X=0.10|participation=0.1|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal premium capped X=0.10|participation=0.1|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal risk capped X=0.10|participation=0.1|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal premium|participation=nan|aum=25000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=orig|strategy=Equal risk|participation=nan|aum=25000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=inf|participation=inf|aum=1000000.0|mode=uncapped,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.02|participation=0.02|aum=1000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.02|participation=0.02|aum=1000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal premium capped X=0.02|participation=0.02|aum=1000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal risk capped X=0.02|participation=0.02|aum=1000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.05|participation=0.05|aum=1000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal premium capped X=0.05|participation=0.05|aum=1000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal risk capped X=0.05|participation=0.05|aum=1000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.10|participation=0.1|aum=1000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal premium capped X=0.10|participation=0.1|aum=1000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal risk capped X=0.10|participation=0.1|aum=1000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal premium|participation=nan|aum=1000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal risk|participation=nan|aum=1000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=inf|participation=inf|aum=5000000.0|mode=uncapped,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.02|participation=0.02|aum=5000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.02|participation=0.02|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal premium capped X=0.02|participation=0.02|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal risk capped X=0.02|participation=0.02|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.05|participation=0.05|aum=5000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.05|participation=0.05|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal premium capped X=0.05|participation=0.05|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal risk capped X=0.05|participation=0.05|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.10|participation=0.1|aum=5000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.10|participation=0.1|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal premium capped X=0.10|participation=0.1|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal risk capped X=0.10|participation=0.1|aum=5000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal premium|participation=nan|aum=5000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal risk|participation=nan|aum=5000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=inf|participation=inf|aum=10000000.0|mode=uncapped,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.02|participation=0.02|aum=10000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.02|participation=0.02|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal premium capped X=0.02|participation=0.02|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal risk capped X=0.02|participation=0.02|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.05|participation=0.05|aum=10000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.05|participation=0.05|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal premium capped X=0.05|participation=0.05|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal risk capped X=0.05|participation=0.05|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.10|participation=0.1|aum=10000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.10|participation=0.1|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal premium capped X=0.10|participation=0.1|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal risk capped X=0.10|participation=0.1|aum=10000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal premium|participation=nan|aum=10000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal risk|participation=nan|aum=10000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=inf|participation=inf|aum=25000000.0|mode=uncapped,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.02|participation=0.02|aum=25000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.02|participation=0.02|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal premium capped X=0.02|participation=0.02|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal risk capped X=0.02|participation=0.02|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.05|participation=0.05|aum=25000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.05|participation=0.05|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal premium capped X=0.05|participation=0.05|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal risk capped X=0.05|participation=0.05|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.10|participation=0.1|aum=25000000.0|mode=hard,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=GM X=0.10|participation=0.1|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal premium capped X=0.10|participation=0.1|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal risk capped X=0.10|participation=0.1|aum=25000000.0|mode=relaxed,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal premium|participation=nan|aum=25000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p2_liquidity_results.csv,config=larger|strategy=Equal risk|participation=nan|aum=25000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p3_combined_results.csv,config=orig+VIX|strategy=GM paper|participation=nan|aum=1000000.0|mode=uncapped,known_lower_bound
analysis/artifacts/breadth_solutions/p3_combined_results.csv,config=orig+VIX|strategy=Delta neutral|participation=nan|aum=1000000.0|mode=uncapped,known_lower_bound
analysis/artifacts/breadth_solutions/p3_combined_results.csv,config=orig+VIX|strategy=Equal premium|participation=nan|aum=1000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p3_combined_results.csv,config=orig+VIX|strategy=Equal risk|participation=nan|aum=1000000.0|mode=naive,known_lower_bound
analysis/artifacts/breadth_solutions/p3_combined_results.csv,config=orig+VIX|strategy=GM combined|participation=0.05|aum=1000000.0|mode=hard,known_lower_bound
