config,return_date,strategy,display_strategy,train_start,train_end,status,solver_status,capacity_infeasible,deployed_gross,gross_ret,net_ret
orig+VIX,2023-09-29,orig+VIX Equal risk capped,Equal risk capped,2020-07-31,2023-08-31,ok,reference,True,0.609716,-0.16925291510009766,-0.18248492826832072
orig+VIX,2023-10-31,orig+VIX E1 capped,E1 capped,2020-08-31,2023-09-29,ok,optimal,True,0.7684410000000002,-0.11712291119384778,-0.13766413032268263
orig+VIX,2023-10-31,orig+VIX GM paper,GM paper,2020-08-31,2023-09-29,ok,optimal,False,0.9981359999999999,0.09602504321289053,0.043142213075891785
orig+VIX,2023-10-31,orig+VIX Equal premium capped,Equal premium capped,2020-08-31,2023-09-29,ok,reference,True,0.853588,-0.36189494586181664,-0.38254119103248296
orig+VIX,2023-10-31,orig+VIX Equal risk capped,Equal risk capped,2020-08-31,2023-09-29,ok,reference,True,0.8517350000000002,-0.39542193640136736,-0.41634377886097756
orig+VIX,2023-11-30,orig+VIX E1 capped,E1 capped,2020-09-30,2023-10-31,ok,optimal,True,0.7477820000000001,0.7905421815490723,0.7713694639737754
orig+VIX,2023-11-30,orig+VIX GM paper,GM paper,2020-09-30,2023-10-31,ok,optimal,False,1.00142,-0.035127958465576106,-0.1681279582937492
orig+VIX,2023-11-30,orig+VIX Equal premium capped,Equal premium capped,2020-09-30,2023-10-31,ok,reference,True,0.789619,0.9788991506347655,0.9586418663911876
orig+VIX,2023-11-30,orig+VIX Equal risk capped,Equal risk capped,2020-09-30,2023-10-31,ok,reference,True,0.790677,0.9808011494750977,0.9612316068036232
orig+VIX,2023-12-29,orig+VIX E1 capped,E1 capped,2020-10-30,2023-11-30,ok,optimal,True,0.569761,-0.035705891845703094,-0.05323693461736244
orig+VIX,2023-12-29,orig+VIX GM paper,GM paper,2020-10-30,2023-11-30,ok,optimal,False,1.0013010000000002,-0.04749391412353513,-1.1884545374680697
orig+VIX,2023-12-29,orig+VIX Equal premium capped,Equal premium capped,2020-10-30,2023-11-30,ok,reference,True,0.588551,-0.1471028999023438,-0.16549772441591107
orig+VIX,2023-12-29,orig+VIX Equal risk capped,Equal risk capped,2020-10-30,2023-11-30,ok,reference,True,0.58919,-0.16162692553710944,-0.18075969034361636
orig+VIX,2024-01-31,orig+VIX E1 capped,E1 capped,2020-11-30,2023-12-29,ok,optimal,True,0.6474080000000001,0.624968117706299,0.609355943459417
orig+VIX,2024-01-31,orig+VIX GM paper,GM paper,2020-11-30,2023-12-29,ok,optimal,False,1.002369,0.6164721105957032,0.3871761657304559
orig+VIX,2024-01-31,orig+VIX Equal premium capped,Equal premium capped,2020-11-30,2023-12-29,ok,reference,True,0.7009399999999999,0.4215241307983401,0.40500561598549223
orig+VIX,2024-01-31,orig+VIX Equal risk capped,Equal risk capped,2020-11-30,2023-12-29,ok,reference,True,0.6998589999999999,0.40151012387084983,0.38496830345783223
orig+VIX,2024-02-29,orig+VIX E1 capped,E1 capped,2020-12-31,2024-01-31,ok,optimal,True,0.741274,0.6262039234619139,0.604023022748333
orig+VIX,2024-02-29,orig+VIX GM paper,GM paper,2020-12-31,2024-01-31,ok,optimal,False,1.002277,0.3020569180297852,-1.3212703023033292
orig+VIX,2024-02-29,orig+VIX Equal premium capped,Equal premium capped,2020-12-31,2024-01-31,ok,reference,True,0.8041239999999998,0.3534809411010739,0.33077333365300143
orig+VIX,2024-02-29,orig+VIX Equal risk capped,Equal risk capped,2020-12-31,2024-01-31,ok,reference,True,0.804445,0.41834392559814415,0.3955042274296219
orig+VIX,2024-04-30,orig+VIX E1 capped,E1 capped,2021-01-29,2024-02-29,ok,optimal,True,0.7272090000000001,0.5077188759765625,0.4862726492243916
orig+VIX,2024-04-30,orig+VIX GM paper,GM paper,2021-01-29,2024-02-29,ok,optimal,False,0.9975289999999999,0.9832778593139648,0.9015570423510018
orig+VIX,2024-04-30,orig+VIX Equal premium capped,Equal premium capped,2021-01-29,2024-02-29,ok,reference,True,0.751115,0.12401490417480468,0.10292222729344391
orig+VIX,2024-04-30,orig+VIX Equal risk capped,Equal risk capped,2021-01-29,2024-02-29,ok,reference,True,0.7437830000000001,0.240474876586914,0.2195231656353415
orig+VIX,2024-05-31,orig+VIX E1 capped,E1 capped,2021-02-26,2024-04-30,ok,optimal,False,0.8679129999999999,-0.19957921405029277,-0.22389822305844345
orig+VIX,2024-05-31,orig+VIX GM paper,GM paper,2021-02-26,2024-04-30,ok,optimal,False,1.006916,-0.08304715161132803,-0.14354814766475057
orig+VIX,2024-05-31,orig+VIX Equal premium capped,Equal premium capped,2021-02-26,2024-04-30,ok,reference,False,0.975144,0.2812797301635743,0.25607017509120733
orig+VIX,2024-05-31,orig+VIX Equal risk capped,Equal risk capped,2021-02-26,2024-04-30,ok,reference,False,0.9760730000000001,0.3321477333374025,0.30627427546898495
orig+VIX,2024-06-28,orig+VIX E1 capped,E1 capped,2021-03-31,2024-05-31,ok,optimal,False,0.785029,0.27810004907226593,0.25868412857324297
orig+VIX,2024-06-28,orig+VIX GM paper,GM paper,2021-03-31,2024-05-31,ok,optimal,False,0.991705,0.23711002032470724,0.18407209437520705
orig+VIX,2024-06-28,orig+VIX Equal premium capped,Equal premium capped,2021-03-31,2024-05-31,ok,reference,False,0.9766060000000001,0.538208112731934,0.5150433887040224
orig+VIX,2024-06-28,orig+VIX Equal risk capped,Equal risk capped,2021-03-31,2024-05-31,ok,reference,False,0.976556,0.500810105712891,0.47777089020026997
orig+VIX,2024-07-31,orig+VIX E1 capped,E1 capped,2021-04-30,2024-06-28,ok,optimal,True,0.7289050000000001,0.2831209239501954,0.26272630949208786
orig+VIX,2024-07-31,orig+VIX GM paper,GM paper,2021-04-30,2024-06-28,ok,optimal,False,1.000457,0.18064793927001943,0.12908653668896558
orig+VIX,2024-07-31,orig+VIX Equal premium capped,Equal premium capped,2021-04-30,2024-06-28,ok,reference,True,0.7496860000000001,0.0722669055175782,0.05128482621453998
orig+VIX,2024-07-31,orig+VIX Equal risk capped,Equal risk capped,2021-04-30,2024-06-28,ok,reference,True,0.750467,0.03797791448974616,0.016444706392044362
orig+VIX,2024-08-30,orig+VIX E1 capped,E1 capped,2021-06-30,2024-07-31,ok,optimal,False,0.9002649999999999,-0.019419043945312575,-0.04476875087906458
orig+VIX,2024-08-30,orig+VIX GM paper,GM paper,2021-06-30,2024-07-31,ok,optimal,False,0.998879,0.11998997125244132,0.08911416279057162
orig+VIX,2024-08-30,orig+VIX Equal premium capped,Equal premium capped,2021-06-30,2024-07-31,ok,reference,False,0.9853629999999999,-0.508287006958008,-0.5341530006337981
orig+VIX,2024-08-30,orig+VIX Equal risk capped,Equal risk capped,2021-06-30,2024-07-31,ok,reference,False,0.984965,-0.4929280343627931,-0.5190986009935925
orig+VIX,2024-09-30,orig+VIX E1 capped,E1 capped,2021-07-30,2024-08-30,ok,optimal,True,0.7098829999999999,0.1647249351196285,0.14172676319679592
orig+VIX,2024-09-30,orig+VIX GM paper,GM paper,2021-07-30,2024-08-30,ok,optimal,False,1.0005540000000002,0.1188219317016605,-0.04334442308384007
orig+VIX,2024-09-30,orig+VIX Equal premium capped,Equal premium capped,2021-07-30,2024-08-30,ok,reference,True,0.8304410000000001,0.1236238740844724,0.09781090442454837
orig+VIX,2024-09-30,orig+VIX Equal risk capped,Equal risk capped,2021-07-30,2024-08-30,ok,reference,True,0.830709,0.05166592291259738,0.02561769806572132
orig+VIX,2024-10-31,orig+VIX E1 capped,E1 capped,2021-08-31,2024-09-30,ok,optimal,False,0.7960809999999999,-0.0915780919189453,-0.11124778835214016
orig+VIX,2024-10-31,orig+VIX GM paper,GM paper,2021-08-31,2024-09-30,ok,optimal,False,1.001271,-0.10742395153808579,-0.1652474230263192
orig+VIX,2024-10-31,orig+VIX Equal premium capped,Equal premium capped,2021-08-31,2024-09-30,ok,reference,False,0.982028,-0.2696610806274414,-0.29266995686769004
orig+VIX,2024-10-31,orig+VIX Equal risk capped,Equal risk capped,2021-08-31,2024-09-30,ok,reference,False,0.9810480000000001,-0.2921210830688476,-0.31507802283003283
orig+VIX,2024-11-29,orig+VIX E1 capped,E1 capped,2021-09-30,2024-10-31,ok,optimal,False,0.849522,0.5119759812011719,0.4874602774871501
orig+VIX,2024-11-29,orig+VIX GM paper,GM paper,2021-09-30,2024-10-31,ok,optimal,False,0.9989330000000001,0.04412598815917955,-0.13373616303567698
orig+VIX,2024-11-29,orig+VIX Equal premium capped,Equal premium capped,2021-09-30,2024-10-31,ok,reference,False,0.983984,0.08427996209716807,0.06015816753076027
orig+VIX,2024-11-29,orig+VIX Equal risk capped,Equal risk capped,2021-09-30,2024-10-31,ok,reference,False,0.9846139999999999,0.12778796716308605,0.10208728769251962
orig+VIX,2024-12-31,orig+VIX E1 capped,E1 capped,2021-10-29,2024-11-29,ok,optimal,False,0.8076709999999999,0.7086620164794922,0.6852595204222363
orig+VIX,2024-12-31,orig+VIX GM paper,GM paper,2021-10-29,2024-11-29,ok,optimal,False,1.000072,0.409238041259766,0.3434379207988316
orig+VIX,2024-12-31,orig+VIX Equal premium capped,Equal premium capped,2021-10-29,2024-11-29,ok,reference,False,0.986264,0.5054671072998052,0.4780286779927723
orig+VIX,2024-12-31,orig+VIX Equal risk capped,Equal risk capped,2021-10-29,2024-11-29,ok,reference,False,0.9806350000000001,0.499729083068848,0.472577133459353
orig+VIX,2025-01-31,orig+VIX E1 capped,E1 capped,2021-11-30,2024-12-31,ok,optimal,False,0.826416,-0.02592883978271454,-0.051231494303460336
orig+VIX,2025-01-31,orig+VIX GM paper,GM paper,2021-11-30,2024-12-31,ok,optimal,False,0.9981169999999999,0.15638712390136758,0.12277520667028258
orig+VIX,2025-01-31,orig+VIX Equal premium capped,Equal premium capped,2021-11-30,2024-12-31,ok,reference,False,0.979502,-0.3453327990722651,-0.3714965658960769
orig+VIX,2025-01-31,orig+VIX Equal risk capped,Equal risk capped,2021-11-30,2024-12-31,ok,reference,False,0.9847570000000002,-0.3444958190307613,-0.373432000812734
orig+VIX,2025-02-28,orig+VIX E1 capped,E1 capped,2021-12-31,2025-01-31,ok,optimal,False,0.887792,0.21319705413818352,0.19034237435299559
orig+VIX,2025-02-28,orig+VIX GM paper,GM paper,2021-12-31,2025-01-31,ok,optimal,False,0.9947690000000001,0.05914298419189446,-0.10373288329706451
orig+VIX,2025-02-28,orig+VIX Equal premium capped,Equal premium capped,2021-12-31,2025-01-31,ok,reference,False,0.9834440000000001,-0.0732739577026367,-0.0962846383688661
orig+VIX,2025-02-28,orig+VIX Equal risk capped,Equal risk capped,2021-12-31,2025-01-31,ok,reference,False,0.9827300000000001,-0.12553296026611327,-0.15010148547984806
orig+VIX,2025-04-30,orig+VIX E1 capped,E1 capped,2022-01-31,2025-02-28,ok,optimal,False,0.896518,0.3181888449707027,0.29318643097405
orig+VIX,2025-04-30,orig+VIX GM paper,GM paper,2022-01-31,2025-02-28,ok,optimal,False,1.003124,0.2008179287719723,0.17468501714529655
orig+VIX,2025-04-30,orig+VIX Equal premium capped,Equal premium capped,2022-01-31,2025-02-28,ok,reference,False,0.9835999999999999,-0.007487158996582671,-0.030857689239274868
orig+VIX,2025-04-30,orig+VIX Equal risk capped,Equal risk capped,2022-01-31,2025-02-28,ok,reference,False,0.9882180000000002,-0.037884152404785695,-0.06399713543237635
orig+VIX,2025-05-30,orig+VIX E1 capped,E1 capped,2022-02-28,2025-04-30,ok,optimal,False,0.890833,0.5849219522705081,0.5602285074815929
orig+VIX,2025-05-30,orig+VIX GM paper,GM paper,2022-02-28,2025-04-30,ok,optimal,False,0.996253,0.1291650407714846,-0.02357615598174942
orig+VIX,2025-05-30,orig+VIX Equal premium capped,Equal premium capped,2022-02-28,2025-04-30,ok,reference,False,0.988526,0.8274859655151373,0.8024594885594544
orig+VIX,2025-05-30,orig+VIX Equal risk capped,Equal risk capped,2022-02-28,2025-04-30,ok,reference,False,0.986247,0.6914289476318362,0.6664591499773346
orig+VIX,2025-06-30,orig+VIX E1 capped,E1 capped,2022-04-29,2025-05-30,ok,optimal,False,0.891494,-0.10023000048828126,-0.12459761544721797
orig+VIX,2025-06-30,orig+VIX GM paper,GM paper,2022-04-29,2025-05-30,ok,optimal,False,0.983971,0.13809803558349612,0.07441686743472066
orig+VIX,2025-06-30,orig+VIX Equal premium capped,Equal premium capped,2022-04-29,2025-05-30,ok,reference,False,0.9850360000000001,-0.46586610229492187,-0.4906311792057615
orig+VIX,2025-06-30,orig+VIX Equal risk capped,Equal risk capped,2022-04-29,2025-05-30,ok,reference,False,0.9897369999999999,-0.5600820676269531,-0.586293996876527
orig+VIX,2025-07-31,orig+VIX E1 capped,E1 capped,2022-05-31,2025-06-30,ok,optimal,False,0.8868330000000001,-0.13793508630371137,-0.16123093772903485
orig+VIX,2025-07-31,orig+VIX GM paper,GM paper,2022-05-31,2025-06-30,ok,optimal,False,1.0001680000000002,-0.030576061035156532,-0.12048106590881132
orig+VIX,2025-07-31,orig+VIX Equal premium capped,Equal premium capped,2022-05-31,2025-06-30,ok,reference,False,0.9822240000000001,-0.3683011137695313,-0.39320396271574726
orig+VIX,2025-07-31,orig+VIX Equal risk capped,Equal risk capped,2022-05-31,2025-06-30,ok,reference,False,0.9844770000000002,-0.3212141032714843,-0.3468843869772241
orig+VIX,2025-08-29,orig+VIX E1 capped,E1 capped,2022-06-30,2025-07-31,ok,optimal,False,0.8317720000000001,0.10997383666992254,0.08650732594106446
orig+VIX,2025-08-29,orig+VIX GM paper,GM paper,2022-06-30,2025-07-31,ok,optimal,False,0.96505,-0.030092110290526997,-0.09481019624285396
orig+VIX,2025-08-29,orig+VIX Equal premium capped,Equal premium capped,2022-06-30,2025-07-31,ok,reference,False,0.982978,-0.16237815563964786,-0.18716318350451727
orig+VIX,2025-08-29,orig+VIX Equal risk capped,Equal risk capped,2022-06-30,2025-07-31,ok,reference,False,0.986896,-0.07486113116455018,-0.1025136288048145
orig+VIX,2025-09-30,orig+VIX E1 capped,E1 capped,2022-07-29,2025-08-29,ok,optimal,False,0.8909829999999999,0.752604028686523,0.7286332386761244
orig+VIX,2025-09-30,orig+VIX GM paper,GM paper,2022-07-29,2025-08-29,ok,optimal,False,1.0005209999999998,0.4292669928588864,0.38728148754548575
orig+VIX,2025-09-30,orig+VIX Equal premium capped,Equal premium capped,2022-07-29,2025-08-29,ok,reference,False,0.981694,0.6657250480957027,0.6417099527852417
orig+VIX,2025-09-30,orig+VIX Equal risk capped,Equal risk capped,2022-07-29,2025-08-29,ok,reference,False,0.9852520000000001,0.4501820269165035,0.42492913361337
orig+VIX,2025-10-31,orig+VIX E1 capped,E1 capped,2022-08-31,2025-09-30,ok,optimal,False,0.8899319999999998,-0.2667579799804688,-0.2903699762395535
orig+VIX,2025-10-31,orig+VIX GM paper,GM paper,2022-08-31,2025-09-30,ok,optimal,False,0.9776980000000001,-0.07971801397705082,-0.2556048741288865
orig+VIX,2025-10-31,orig+VIX Equal premium capped,Equal premium capped,2022-08-31,2025-09-30,ok,reference,False,0.983841,-0.721429983154297,-0.7450577799758346
orig+VIX,2025-10-31,orig+VIX Equal risk capped,Equal risk capped,2022-08-31,2025-09-30,ok,reference,False,0.98571,-0.721531982421875,-0.747181848879925
orig+VIX,2025-11-28,orig+VIX E1 capped,E1 capped,2022-09-30,2025-10-31,ok,optimal,False,0.8836669999999999,0.17205396948242202,0.14439304641810946
orig+VIX,2025-11-28,orig+VIX GM paper,GM paper,2022-09-30,2025-10-31,ok,optimal,False,0.997996,-0.009776997192382744,-0.04758777243804456
orig+VIX,2025-11-28,orig+VIX Equal premium capped,Equal premium capped,2022-09-30,2025-10-31,ok,reference,False,0.9818089999999999,0.010708977294921818,-0.012472985690269434
orig+VIX,2025-11-28,orig+VIX Equal risk capped,Equal risk capped,2022-09-30,2025-10-31,ok,reference,False,0.9870950000000001,0.08849096887207018,0.062348326473475726
orig+VIX,2025-12-31,orig+VIX E1 capped,E1 capped,2022-10-31,2025-11-28,ok,optimal,False,0.886899,-0.2964229008789053,-0.3231001208924685
orig+VIX,2025-12-31,orig+VIX GM paper,GM paper,2022-10-31,2025-11-28,ok,optimal,False,0.976719,-0.21944496313476514,-0.2879710727445924
orig+VIX,2025-12-31,orig+VIX Equal premium capped,Equal premium capped,2022-10-31,2025-11-28,ok,reference,False,0.981896,-0.4708259363403315,-0.4965664159562177
orig+VIX,2025-12-31,orig+VIX Equal risk capped,Equal risk capped,2022-10-31,2025-11-28,ok,reference,False,0.9842320000000001,-0.4768299351806637,-0.5058933405953581
orig+VIX,2026-01-30,orig+VIX E1 capped,E1 capped,2022-11-30,2025-12-31,ok,optimal,False,0.689801,0.001896004394531206,-0.020522401191485726
orig+VIX,2026-01-30,orig+VIX GM paper,GM paper,2022-11-30,2025-12-31,ok,optimal,False,0.9671190000000001,-0.02518594580078142,-0.11413579382024122
orig+VIX,2026-01-30,orig+VIX Equal premium capped,Equal premium capped,2022-11-30,2025-12-31,ok,reference,False,0.9832649999999998,-0.39874698754882815,-0.42623567974631793
orig+VIX,2026-01-30,orig+VIX Equal risk capped,Equal risk capped,2022-11-30,2025-12-31,ok,reference,False,0.9826559999999999,-0.41188798754882816,-0.4401155843120578
orig+VIX,2026-02-27,orig+VIX E1 capped,E1 capped,2022-12-30,2026-01-30,ok,optimal,False,0.8914350000000001,-0.00041004174804689514,-0.02462889125313222
orig+VIX,2026-02-27,orig+VIX GM paper,GM paper,2022-12-30,2026-01-30,ok,optimal,False,0.9932620000000001,0.05133904370117183,0.012633294894012777
orig+VIX,2026-02-27,orig+VIX Equal premium capped,Equal premium capped,2022-12-30,2026-01-30,ok,reference,False,0.9792199999999999,-0.41720707580566396,-0.4398774178884346
orig+VIX,2026-02-27,orig+VIX Equal risk capped,Equal risk capped,2022-12-30,2026-01-30,ok,reference,False,0.9796490000000001,-0.430897066040039,-0.45539008037831863
orig+VIX,2026-03-31,orig+VIX E1 capped,E1 capped,2023-01-31,2026-02-27,ok,optimal,False,0.8892730000000001,-0.043692908691406386,-0.06814992879468124
orig+VIX,2026-03-31,orig+VIX GM paper,GM paper,2023-01-31,2026-02-27,ok,optimal,False,0.9939810000000001,-0.05824297961425783,-0.08974344226670877
orig+VIX,2026-03-31,orig+VIX Equal premium capped,Equal premium capped,2023-01-31,2026-02-27,ok,reference,False,0.9852879999999999,-0.4611738567504884,-0.48344746555426543
orig+VIX,2026-03-31,orig+VIX Equal risk capped,Equal risk capped,2023-01-31,2026-02-27,ok,reference,False,0.988715,-0.506896888244629,-0.5309620562399614
orig+VIX,2026-04-30,orig+VIX E1 capped,E1 capped,2023-02-28,2026-03-31,ok,optimal,False,0.889352,1.2359319937744142,1.2043653924828184
orig+VIX,2026-04-30,orig+VIX GM paper,GM paper,2023-02-28,2026-03-31,ok,optimal,False,0.9997690000000001,0.047082095214843744,0.0074948389248867195
orig+VIX,2026-04-30,orig+VIX Equal premium capped,Equal premium capped,2023-02-28,2026-03-31,ok,reference,False,0.9831920000000001,2.06878394140625,2.037324057405963
orig+VIX,2026-04-30,orig+VIX Equal risk capped,Equal risk capped,2023-02-28,2026-03-31,ok,reference,False,0.985835,1.8849920266113283,1.8520122494099909
larger,2021-01-29,larger E1 capped,E1 capped,2017-11-30,2020-12-31,ok,optimal,False,0.60412,-0.029310104780109383,-0.04358187410319561
larger,2021-01-29,larger GM paper,GM paper,2017-11-30,2020-12-31,ok,optimal,False,0.990285,-0.13737016224986093,-0.26135259121193444
larger,2021-01-29,larger Equal premium capped,Equal premium capped,2017-11-30,2020-12-31,ok,reference,False,0.938115,0.018653014821767837,-0.0023153516735124856
larger,2021-01-29,larger Equal risk capped,Equal risk capped,2017-11-30,2020-12-31,ok,reference,False,0.9316130000000002,-0.029067993143320023,-0.049667746061892844
larger,2021-02-26,larger E1 capped,E1 capped,2017-12-29,2021-01-29,ok,optimal,False,0.710102,-0.06825201664896999,-0.0880104050252556
larger,2021-02-26,larger GM paper,GM paper,2017-12-29,2021-01-29,ok,optimal,False,1.0114610000000002,-0.24167608341536861,-0.4932411914792338
larger,2021-02-26,larger Equal premium capped,Equal premium capped,2017-12-29,2021-01-29,ok,reference,False,0.947806,0.01753002217179263,-0.009529883902235428
larger,2021-02-26,larger Equal risk capped,Equal risk capped,2017-12-29,2021-01-29,ok,reference,False,0.941703,-0.003239972823324607,-0.029304084369451058
larger,2021-03-31,larger E1 capped,E1 capped,2018-01-31,2021-02-26,ok,optimal,False,0.684152,-0.350257028755616,-0.3702658958801385
larger,2021-03-31,larger GM paper,GM paper,2018-01-31,2021-02-26,ok,optimal,False,0.9921519999999999,-0.2651739499026976,-0.4112040870399205
larger,2021-03-31,larger Equal premium capped,Equal premium capped,2018-01-31,2021-02-26,ok,reference,False,0.928682,-0.28676102736315845,-0.31341187274128807
larger,2021-03-31,larger Equal risk capped,Equal risk capped,2018-01-31,2021-02-26,ok,reference,False,0.9351169999999999,-0.29523399351916424,-0.320533202094698
larger,2021-04-30,larger E1 capped,E1 capped,2018-02-28,2021-03-31,ok,optimal,False,0.542718,0.4091160263917292,0.3952871141948548
larger,2021-04-30,larger GM paper,GM paper,2018-02-28,2021-03-31,ok,optimal,False,1.002462,0.05009588466004214,-0.9048122208839632
larger,2021-04-30,larger Equal premium capped,Equal premium capped,2018-02-28,2021-03-31,ok,reference,False,0.9205429999999999,0.5651100517884581,0.5444999533949072
larger,2021-04-30,larger Equal risk capped,Equal risk capped,2018-02-28,2021-03-31,ok,reference,False,0.920483,0.5532080751649227,0.532762197725166
larger,2021-06-30,larger E1 capped,E1 capped,2018-04-30,2021-04-30,ok,optimal,False,0.603182,-0.2035110285455213,-0.21914212237595454
larger,2021-06-30,larger GM paper,GM paper,2018-04-30,2021-04-30,ok,optimal,False,0.999531,-0.13822120093087126,-1.841196770802412
larger,2021-06-30,larger Equal premium capped,Equal premium capped,2018-04-30,2021-04-30,ok,reference,False,0.9349649999999999,-0.10244706547179043,-0.12455474316571646
larger,2021-06-30,larger Equal risk capped,Equal risk capped,2018-04-30,2021-04-30,ok,reference,False,0.9380620000000001,-0.0543560329400522,-0.07611448582100688
larger,2021-07-30,larger E1 capped,E1 capped,2018-05-31,2021-06-30,ok,optimal,False,0.562195,0.1376960210711348,0.12375469846054854
larger,2021-07-30,larger GM paper,GM paper,2018-05-31,2021-06-30,ok,optimal,False,1.004799,0.1648289548492431,0.06706590828512185
larger,2021-07-30,larger Equal premium capped,Equal premium capped,2018-05-31,2021-06-30,ok,reference,False,0.9242569999999999,0.020382053444181675,-0.001045322075641935
larger,2021-07-30,larger Equal risk capped,Equal risk capped,2018-05-31,2021-06-30,ok,reference,False,0.9224139999999998,0.04500207981136917,0.02341846670026452
larger,2021-08-31,larger E1 capped,E1 capped,2018-06-29,2021-07-30,ok,optimal,False,0.5793510000000001,-0.03147735172825659,-0.047420668406941195
larger,2021-08-31,larger GM paper,GM paper,2018-06-29,2021-07-30,ok,optimal,False,0.996596,0.13998416191690813,-0.9787570119296901
larger,2021-08-31,larger Equal premium capped,Equal premium capped,2018-06-29,2021-07-30,ok,reference,False,0.9217500000000001,-0.2333106060537388,-0.25609566705551634
larger,2021-08-31,larger Equal risk capped,Equal risk capped,2018-06-29,2021-07-30,ok,reference,False,0.9266000000000001,-0.22224360471096533,-0.24513079617586778
larger,2021-09-30,larger E1 capped,E1 capped,2018-07-31,2021-08-31,ok,optimal,True,0.521677,-0.1364969881794318,-0.14978817797998936
larger,2021-09-30,larger GM paper,GM paper,2018-07-31,2021-08-31,ok,optimal,False,1.014932,-0.1826879697769237,-5.4678018373129404
larger,2021-09-30,larger Equal premium capped,Equal premium capped,2018-07-31,2021-08-31,ok,reference,True,0.827612,-0.3810579384562071,-0.4013968953579667
larger,2021-09-30,larger Equal risk capped,Equal risk capped,2018-07-31,2021-08-31,ok,reference,True,0.8186439999999999,-0.38182893370558224,-0.40132003249753223
larger,2021-10-29,larger E1 capped,E1 capped,2018-08-31,2021-09-30,ok,optimal,False,0.6638130000000001,0.21569099403094782,0.19879506868767913
larger,2021-10-29,larger GM paper,GM paper,2018-08-31,2021-09-30,ok,optimal,False,0.9955660000000001,0.13965386013550649,-0.08494825137378337
larger,2021-10-29,larger Equal premium capped,Equal premium capped,2018-08-31,2021-09-30,ok,reference,False,0.9332670000000001,-0.0430179015921708,-0.06715628341201826
larger,2021-10-29,larger Equal risk capped,Equal risk capped,2018-08-31,2021-09-30,ok,reference,False,0.919497,0.013143099285497922,-0.009386960987917695
larger,2021-11-30,larger E1 capped,E1 capped,2018-09-28,2021-10-29,ok,optimal,False,0.6511560000000001,0.6472048983070374,0.6317088954196713
larger,2021-11-30,larger GM paper,GM paper,2018-09-28,2021-10-29,ok,optimal,False,0.9910079999999999,-0.016551113413238512,-0.24092070002649363
larger,2021-11-30,larger Equal premium capped,Equal premium capped,2018-09-28,2021-10-29,ok,reference,False,0.9446089999999999,0.7805922129611969,0.7585350665337564
larger,2021-11-30,larger Equal risk capped,Equal risk capped,2018-09-28,2021-10-29,ok,reference,False,0.9522439999999999,0.6788041490501402,0.6571662424177664
larger,2021-12-31,larger E1 capped,E1 capped,2018-10-31,2021-11-30,ok,optimal,False,0.6585909999999999,-0.22962702736731794,-0.24697549164373755
larger,2021-12-31,larger GM paper,GM paper,2018-10-31,2021-11-30,ok,optimal,False,0.991033,-0.35821287694541243,-0.523343015276787
larger,2021-12-31,larger Equal premium capped,Equal premium capped,2018-10-31,2021-11-30,ok,reference,False,0.9258759999999999,-0.15110902104491258,-0.1749474076059046
larger,2021-12-31,larger Equal risk capped,Equal risk capped,2018-10-31,2021-11-30,ok,reference,False,0.9189039999999999,-0.06790500532205047,-0.09062389011129512
larger,2022-01-31,larger E1 capped,E1 capped,2018-11-30,2021-12-31,ok,optimal,False,0.601755,0.006036982946318464,-0.01027866810849793
larger,2022-01-31,larger GM paper,GM paper,2018-11-30,2021-12-31,ok,optimal,False,0.985321,-2.1085760796509563,-2.9856769628760564
larger,2022-01-31,larger Equal premium capped,Equal premium capped,2018-11-30,2021-12-31,ok,reference,False,0.950056,0.9527438278233007,0.9278270172325555
larger,2022-01-31,larger Equal risk capped,Equal risk capped,2018-11-30,2021-12-31,ok,reference,False,0.918606,0.7990118873864713,0.7759819982049778
larger,2022-02-28,larger E1 capped,E1 capped,2018-12-31,2022-01-31,ok,optimal,False,0.578372,-0.030549015508270314,-0.04501106288793277
larger,2022-02-28,larger GM paper,GM paper,2018-12-31,2022-01-31,ok,optimal,False,0.9871970000000001,-0.01587907192840579,-0.16335127361602514
larger,2022-02-28,larger Equal premium capped,Equal premium capped,2018-12-31,2022-01-31,ok,reference,False,0.932099,-0.06924900396289248,-0.09236846808265473
larger,2022-02-28,larger Equal risk capped,Equal risk capped,2018-12-31,2022-01-31,ok,reference,False,0.9294939999999999,-0.05831200497207643,-0.08037842576540681
larger,2022-04-29,larger E1 capped,E1 capped,2019-01-31,2022-02-28,ok,optimal,False,0.65405,-0.12663107718582153,-0.14329447942901896
larger,2022-04-29,larger GM paper,GM paper,2019-01-31,2022-02-28,ok,optimal,False,0.98508,0.07504887882766717,-0.4149434256233946
larger,2022-04-29,larger Equal premium capped,Equal premium capped,2019-01-31,2022-02-28,ok,reference,False,0.941767,-0.4491840985711349,-0.47552713278084213
larger,2022-04-29,larger Equal risk capped,Equal risk capped,2019-01-31,2022-02-28,ok,reference,False,0.921098,-0.41064708751319645,-0.4329815100019912
larger,2022-05-31,larger E1 capped,E1 capped,2019-02-28,2022-04-29,ok,optimal,False,0.725589,-0.40238698161145026,-0.42008882628597627
larger,2022-05-31,larger GM paper,GM paper,2019-02-28,2022-04-29,ok,optimal,False,0.99724,-0.30827801945791633,-0.5365541780287781
