config,path_id,strategy,display_strategy,basis,status,capacity_infeasible,deployed_gross,sharpe,sortino,ann_return,ann_vol,max_drawdown,terminal_wealth,defaulted
larger,15,larger Equal premium capped,Equal premium capped,gross,ok,False,0.9360660000000001,0.6957774907646852,1.676680172827248,0.20714366029127262,1.5161495032639292,-0.8843483643220087,2.563272566054982,False
larger,15,larger Equal risk capped,Equal risk capped,gross,ok,False,0.925602,0.7986164157039064,1.9320202240185438,0.4276342989952897,1.4159599821745492,-0.7898333194240935,5.930412012254321,False
larger,15,larger E1 capped,E1 capped,full_cost_net,ok,False,0.6473,0.7622060020771091,1.6991243615056202,0.35740693165848736,1.229911334076476,-0.9244629787411097,4.608401539399463,False
larger,15,larger GM paper,GM paper,full_cost_net,ok,False,1.002654,-2.19356134050711,-1.8643747754588182,-1.0,8.480431085900307,-1.0,0.0,True
larger,15,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.9360660000000001,0.48934202294647905,1.082655833886515,-0.13258982254091178,1.5162737565136848,-0.9535245233315374,0.49104644068563325,False
larger,15,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.925602,0.5612620836998929,1.2386961467239315,0.011897427754067547,1.4123867775244134,-0.9010390726579536,1.0609195677253327,False
larger,16,larger Stock Markowitz,Stock Markowitz,gross,ok,False,0.9999999999999998,0.7420924685695987,1.3619020162953879,0.03368741434073086,0.04610479486595099,-0.052260411328156176,1.1801742721565938,False
larger,16,larger Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,0.9999999999999998,0.7420924685695987,1.3619020162953879,0.03368741434073086,0.04610479486595099,-0.052260411328156176,1.1801742721565938,False
larger,16,larger E1 capped,E1 capped,gross,ok,False,0.671397,0.7345233341464643,1.5507037255234966,0.29663107023402846,1.250709961521631,-0.9238384706238274,3.6650687057606883,False
larger,16,larger GM paper,GM paper,gross,ok,False,0.9902710000000001,0.17910030037181476,0.2268992775980429,-1.0,0.7091101042561845,-1.0,0.0,True
larger,16,larger Equal premium capped,Equal premium capped,gross,ok,False,0.9360660000000001,0.6957774907646852,1.676680172827248,0.20714366029127262,1.5161495032639292,-0.8843483643220087,2.563272566054982,False
larger,16,larger Equal risk capped,Equal risk capped,gross,ok,False,0.923084,0.8345164307259576,2.046455498692953,0.4958793405901485,1.4401962389488854,-0.8057658299254361,7.490017305963324,False
larger,16,larger E1 capped,E1 capped,full_cost_net,ok,False,0.671397,0.5344535775083493,1.056622750479598,0.0038582966835403187,1.2467699166368005,-0.9469066303456994,1.0194409234231054,False
larger,16,larger GM paper,GM paper,full_cost_net,ok,False,0.9902710000000001,-2.154795757981959,-1.8408840409279914,-1.0,9.692322050085847,-1.0,0.0,True
larger,16,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.9360660000000001,0.48934202294647905,1.082655833886515,-0.13258982254091178,1.5162737565136848,-0.9535245233315374,0.49104644068563325,False
larger,16,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.923084,0.6048615902187732,1.3566313925673517,0.06707772733272299,1.4367035721923345,-0.901492994468093,1.3835035433370537,False
larger,17,larger Stock Markowitz,Stock Markowitz,gross,ok,False,0.9999999999999999,0.9060599070749557,2.6721850189436527,0.0608541035153809,0.06772887083671081,-0.057479196869897664,1.3436257030278118,False
larger,17,larger Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,0.9999999999999999,0.9060599070749557,2.6721850189436527,0.0608541035153809,0.06772887083671081,-0.057479196869897664,1.3436257030278118,False
larger,17,larger E1 capped,E1 capped,gross,ok,False,0.6645380000000001,0.8039989277238668,1.7400571710196386,0.3397608171849362,1.4549977167200867,-0.9589723740064962,4.316545877170408,False
larger,17,larger GM paper,GM paper,gross,ok,False,0.9913810000000001,0.2739811031593755,0.4071349620328326,-0.10480714301551441,0.713328111819495,-0.8873628050702544,0.5748877318065007,False
larger,17,larger Equal premium capped,Equal premium capped,gross,ok,False,0.9360660000000001,0.6957774907646852,1.676680172827248,0.20714366029127262,1.5161495032639292,-0.8843483643220087,2.563272566054982,False
larger,17,larger Equal risk capped,Equal risk capped,gross,ok,False,0.921686,0.83233080972746,2.0416355565120106,0.49214385426306984,1.442010250930875,-0.7908383908548371,7.396963447038024,False
larger,17,larger E1 capped,E1 capped,full_cost_net,ok,False,0.6645380000000001,0.6402639907906728,1.3119049175722306,0.047902680318520297,1.4507476282633367,-0.9759907061038178,1.263585856011947,False
larger,17,larger GM paper,GM paper,full_cost_net,ok,False,0.9913810000000001,-2.6262058031218327,-2.1042817057801666,-1.0,5.282640240944553,-1.0,0.0,True
larger,17,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.9360660000000001,0.48934202294647905,1.082655833886515,-0.13258982254091178,1.5162737565136848,-0.9535245233315374,0.49104644068563325,False
larger,17,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.921686,0.6000566269546049,1.3460818370247614,0.05983462197688949,1.4389886201621975,-0.8995207548059138,1.3371819735714183,False
larger,18,larger Stock Markowitz,Stock Markowitz,gross,ok,False,1.0,0.9026120032479897,2.1267151135079665,0.034357876218817474,0.038263432198667,-0.04014114879965247,1.1840066152690312,False
larger,18,larger Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,1.0,0.9026120032479897,2.1267151135079665,0.034357876218817474,0.038263432198667,-0.04014114879965247,1.1840066152690312,False
larger,18,larger E1 capped,E1 capped,gross,ok,False,0.639465,0.8187870245651029,1.8960087555860008,0.45362959591810026,1.367124066139461,-0.9355170599646411,6.490359951135744,False
larger,18,larger GM paper,GM paper,gross,ok,False,1.001862,1.0484418930074018,2.155473975790076,0.7662189880977135,0.8913380928045074,-0.6452488272043206,17.187897184433204,False
larger,18,larger Equal premium capped,Equal premium capped,gross,ok,False,0.9360660000000001,0.6957774907646852,1.676680172827248,0.20714366029127262,1.5161495032639292,-0.8843483643220087,2.563272566054982,False
larger,18,larger Equal risk capped,Equal risk capped,gross,ok,False,0.92387,0.768527092105084,1.8464544930128068,0.37365063035902324,1.4093177365243674,-0.7845244435374559,4.890817403290425,False
larger,18,larger E1 capped,E1 capped,full_cost_net,ok,False,0.639465,0.6455311120946755,1.4007306279544236,0.14325342792626294,1.361906690025885,-0.9556305311009787,1.9530463997045107,False
larger,18,larger GM paper,GM paper,full_cost_net,ok,False,1.001862,-1.6813612795350932,-1.5230572252689583,-1.0,18.50278609181126,-1.0,0.0,True
larger,18,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.9360660000000001,0.48934202294647905,1.082655833886515,-0.13258982254091178,1.5162737565136848,-0.9535245233315374,0.49104644068563325,False
larger,18,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.92387,0.5298004150494836,1.160721363015047,-0.027585175700204023,1.405652744635506,-0.9068083907675475,0.8694765127082209,False
larger,19,larger Stock Markowitz,Stock Markowitz,gross,ok,False,1.0,-0.9408356989888159,-1.0464157647093453,-0.04223195233591093,0.04472533848074105,-0.1865763427761925,0.8059381641639313,False
larger,19,larger Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,1.0,-0.9408356989888159,-1.0464157647093453,-0.04223195233591093,0.04472533848074105,-0.1865763427761925,0.8059381641639313,False
larger,19,larger E1 capped,E1 capped,gross,ok,False,0.650696,0.9697785453673307,2.523902895003916,0.7833045917938395,1.085561079357732,-0.8171943581184146,18.035477256393968,False
larger,19,larger GM paper,GM paper,gross,ok,False,0.9941129999999998,-0.1215277699502337,-0.15512492430539035,-0.2627899732857075,0.6111899915513228,-0.8797707390534173,0.2177489988404834,False
larger,19,larger Equal premium capped,Equal premium capped,gross,ok,False,0.9360660000000001,0.6957774907646852,1.676680172827248,0.20714366029127262,1.5161495032639292,-0.8843483643220087,2.563272566054982,False
larger,19,larger Equal risk capped,Equal risk capped,gross,ok,False,0.9180159999999999,0.8092692131597767,1.9722127780735832,0.4507884882128397,1.4191997847455178,-0.8012178993662091,6.427180611892217,False
larger,19,larger E1 capped,E1 capped,full_cost_net,ok,False,0.650696,0.739991915607908,1.7601093587096475,0.39374609658377846,1.0813924159176287,-0.8604287012939665,5.25918345404186,False
larger,19,larger GM paper,GM paper,full_cost_net,ok,False,0.9941129999999998,-1.2522862588731456,-1.1864718647074954,-1.0,29.651890036484918,-1.0,0.0,True
larger,19,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.9360660000000001,0.48934202294647905,1.082655833886515,-0.13258982254091178,1.5162737565136848,-0.9535245233315374,0.49104644068563325,False
larger,19,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.9180159999999999,0.5750693746357336,1.2793287968539222,0.03269655194694865,1.4157764890946307,-0.8973819656382485,1.1745287039230203,False
larger,20,larger Stock Markowitz,Stock Markowitz,gross,ok,False,1.0,-0.2615398562233504,-0.3406220861741769,-0.022188521255454896,0.07501119752549822,-0.20954570985887366,0.8938726641937843,False
larger,20,larger Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,1.0,-0.2615398562233504,-0.3406220861741769,-0.022188521255454896,0.07501119752549822,-0.20954570985887366,0.8938726641937843,False
larger,20,larger E1 capped,E1 capped,gross,ok,False,0.6573150000000001,0.7782336615224366,1.882935580854215,0.4290369694240057,1.2273546455573296,-0.8954461021424357,5.959602875580103,False
larger,20,larger GM paper,GM paper,gross,ok,False,0.985384,0.7591424414504498,1.5636637530530593,0.3435164020013559,0.6156942000060638,-0.560293413888597,4.377386194691323,False
larger,20,larger Equal premium capped,Equal premium capped,gross,ok,False,0.9360660000000001,0.6957774907646852,1.676680172827248,0.20714366029127262,1.5161495032639292,-0.8843483643220087,2.563272566054982,False
larger,20,larger Equal risk capped,Equal risk capped,gross,ok,False,0.9232049999999999,0.8129688031002317,1.9898581435084868,0.4576445273100145,1.4249177984015258,-0.8108996686009537,6.580488463490963,False
larger,20,larger E1 capped,E1 capped,full_cost_net,ok,False,0.6573150000000001,0.5790904546894633,1.2904251751837883,0.11609024209087826,1.2225844524820095,-0.9209718173633026,1.7317952961972531,False
larger,20,larger GM paper,GM paper,full_cost_net,ok,False,0.985384,-4.140662173557694,-2.6681117842786555,-1.0,2.395234906267452,-1.0,0.0,True
larger,20,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.9360660000000001,0.48934202294647905,1.082655833886515,-0.13258982254091178,1.5162737565136848,-0.9535245233315374,0.49104644068563325,False
larger,20,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.9232049999999999,0.5818520052934466,1.3002658200714488,0.04079622617108192,1.4213545213042778,-0.9003461255816094,1.221317399240654,False
larger,21,larger Stock Markowitz,Stock Markowitz,gross,ok,False,1.0,0.30921056100465366,0.881324410263044,0.02564779990260324,0.09535108321243972,-0.09023838795587069,1.1349879842773845,False
larger,21,larger Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,1.0,0.30921056100465366,0.881324410263044,0.02564779990260324,0.09535108321243972,-0.09023838795587069,1.1349879842773845,False
larger,21,larger E1 capped,E1 capped,gross,ok,False,0.643555,0.7338181620492049,1.6917521860164082,0.3590557354847579,1.153818403343072,-0.8957019501061436,4.636458091015856,False
larger,21,larger GM paper,GM paper,gross,ok,False,0.9970049999999999,-0.1058975953346301,-0.13362395745047978,-0.4217982998597676,0.6783529045283935,-0.9768260268064674,0.06462444430110748,False
larger,21,larger Equal premium capped,Equal premium capped,gross,ok,False,0.9360660000000001,0.6957774907646852,1.676680172827248,0.20714366029127262,1.5161495032639292,-0.8843483643220087,2.563272566054982,False
larger,21,larger Equal risk capped,Equal risk capped,gross,ok,False,0.925597,0.8443487367573406,2.079643410823773,0.5122714052606661,1.461042542551287,-0.8068541865244838,7.909494018500967,False
larger,21,larger E1 capped,E1 capped,full_cost_net,ok,False,0.643555,0.5222079621354334,1.1172108376632714,0.06189823367810132,1.1490108861570134,-0.9292084487977383,1.3502509517118084,False
larger,21,larger GM paper,GM paper,full_cost_net,ok,False,0.9970049999999999,-1.5168531586499985,-1.399338030096152,-1.0,20.930979530362478,-1.0,0.0,True
larger,21,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.9360660000000001,0.48934202294647905,1.082655833886515,-0.13258982254091178,1.5162737565136848,-0.9535245233315374,0.49104644068563325,False
larger,21,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.925597,0.6151537280842467,1.3877072169886469,0.07426474375762182,1.45825735715154,-0.9043124869285181,1.4307264773478643,False
larger,22,larger Stock Markowitz,Stock Markowitz,gross,ok,False,1.0,-0.5580498516121292,-0.6746595922802294,-0.02587123773133515,0.04510960249754824,-0.129246256008265,0.8771660875113567,False
larger,22,larger Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,1.0,-0.5580498516121292,-0.6746595922802294,-0.02587123773133515,0.04510960249754824,-0.129246256008265,0.8771660875113567,False
larger,22,larger E1 capped,E1 capped,gross,ok,False,0.611519,0.9196107970144359,2.212066660421999,0.6736062564422851,1.2922126621472223,-0.9217545462271759,13.130052226814016,False
larger,22,larger GM paper,GM paper,gross,ok,False,0.990943,0.06782672110260655,0.08715622564597329,-0.3977894952627742,0.798498046708163,-0.9695837100307675,0.07920300050131106,False
larger,22,larger Equal premium capped,Equal premium capped,gross,ok,False,0.9360660000000001,0.6957774907646852,1.676680172827248,0.20714366029127262,1.5161495032639292,-0.8843483643220087,2.563272566054982,False
larger,22,larger Equal risk capped,Equal risk capped,gross,ok,False,0.9209939999999999,0.846955765458563,2.092767715653813,0.5239373724294978,1.4484958566883956,-0.790719401612114,8.219314497028495,False
larger,22,larger E1 capped,E1 capped,full_cost_net,ok,False,0.611519,0.7438616590946325,1.67872471378786,0.33341472825368745,1.287636806252687,-0.9412919556924979,4.215278167313811,False
larger,22,larger GM paper,GM paper,full_cost_net,ok,False,0.990943,-2.711166628939197,-2.1461399050304752,-1.0,7.844298469424362,-1.0,0.0,True
larger,22,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.9360660000000001,0.48934202294647905,1.082655833886515,-0.13258982254091178,1.5162737565136848,-0.9535245233315374,0.49104644068563325,False
larger,22,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.9209939999999999,0.6186980758373258,1.399175358732291,0.08781254356179735,1.4452041727405978,-0.8961247991008238,1.5232469309562857,False
larger,23,larger Stock Markowitz,Stock Markowitz,gross,ok,False,1.0,-0.6672755010345689,-0.7846741511604655,-0.025906183405175254,0.038210212178172394,-0.14495232818931758,0.8770087625150377,False
larger,23,larger Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,1.0,-0.6672755010345689,-0.7846741511604655,-0.025906183405175254,0.038210212178172394,-0.14495232818931758,0.8770087625150377,False
larger,23,larger E1 capped,E1 capped,gross,ok,False,0.6576190000000001,0.9652598845515428,2.4024883203788763,0.7889592786723643,1.3171481201822257,-0.8964408074839068,18.3232402112152,False
larger,23,larger GM paper,GM paper,gross,ok,False,0.988767,0.3581026997565797,0.513893698495841,-0.034931904110856005,0.6180376476571765,-0.8597350087048118,0.8371239992420401,False
larger,23,larger Equal premium capped,Equal premium capped,gross,ok,False,0.9360660000000001,0.6957774907646852,1.676680172827248,0.20714366029127262,1.5161495032639292,-0.8843483643220087,2.563272566054982,False
larger,23,larger Equal risk capped,Equal risk capped,gross,ok,False,0.920795,0.8445267015501932,2.0780941711765855,0.5167436582994658,1.4432813537512217,-0.8039835246750349,8.027141874078412,False
larger,23,larger E1 capped,E1 capped,full_cost_net,ok,False,0.6576190000000001,0.7787671559985195,1.806498438627549,0.4004162170164878,1.3129440418449552,-0.9289418919160836,5.386239451478582,False
larger,23,larger GM paper,GM paper,full_cost_net,ok,False,0.988767,-1.960149775345092,-1.7168698945697842,-1.0,7.146415498274341,-1.0,0.0,True
larger,23,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.9360660000000001,0.48934202294647905,1.082655833886515,-0.13258982254091178,1.5162737565136848,-0.9535245233315374,0.49104644068563325,False
larger,23,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.920795,0.6161611160055253,1.3879215395941555,0.08362524574520314,1.4400467665329226,-0.8987231431876703,1.494154724000874,False
larger,24,larger Stock Markowitz,Stock Markowitz,gross,ok,False,1.0,-0.5665960911383243,-0.7391542824507823,-0.024442444658011153,0.0420940113639501,-0.1368110721809055,0.8836178563708958,False
larger,24,larger Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,1.0,-0.5665960911383243,-0.7391542824507823,-0.024442444658011153,0.0420940113639501,-0.1368110721809055,0.8836178563708958,False
larger,24,larger E1 capped,E1 capped,gross,ok,False,0.6784730000000001,0.9368680237979281,2.1662551064107567,0.6365342356130965,1.4183089275900471,-0.9471018741795417,11.73884788592153,False
larger,24,larger GM paper,GM paper,gross,ok,False,0.995901,-0.0841180646750146,-0.10680546467086204,-0.2910515792121807,0.6549914936593859,-0.9103354878455454,0.17909076731534032,False
larger,24,larger Equal premium capped,Equal premium capped,gross,ok,False,0.9360660000000001,0.6957774907646852,1.676680172827248,0.20714366029127262,1.5161495032639292,-0.8843483643220087,2.563272566054982,False
larger,24,larger Equal risk capped,Equal risk capped,gross,ok,False,0.922947,0.8028311430704135,1.9493408657307336,0.43560734338497986,1.4239824987247012,-0.791503338539171,6.097872728985585,False
larger,24,larger E1 capped,E1 capped,full_cost_net,ok,False,0.6784730000000001,0.7516781691305549,1.6295693724010025,0.25177024295073713,1.4142719315404897,-0.9663628648506405,3.073428516513128,False
larger,24,larger GM paper,GM paper,full_cost_net,ok,False,0.995901,-1.936647676010873,-1.7012869379483115,-1.0,9.760570514997681,-1.0,0.0,True
larger,24,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.9360660000000001,0.48934202294647905,1.082655833886515,-0.13258982254091178,1.5162737565136848,-0.9535245233315374,0.49104644068563325,False
larger,24,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.922947,0.5663549624008775,1.2544991933650258,0.016827994310159466,1.4205504393726514,-0.9018028009656822,1.0870198415324137,False
larger,25,larger Stock Markowitz,Stock Markowitz,gross,ok,False,1.0,-0.4699458431371399,-0.47342186525086727,-0.09203714238983762,0.1663712100907295,-0.4082066491031032,0.6170784999867713,False
larger,25,larger Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,1.0,-0.4699458431371399,-0.47342186525086727,-0.09203714238983762,0.1663712100907295,-0.4082066491031032,0.6170784999867713,False
larger,25,larger E1 capped,E1 capped,gross,ok,False,0.60579,0.9373902194645326,2.405305807363565,0.7270635692741503,1.1457739131514582,-0.8620689901976704,15.36532024424393,False
larger,25,larger GM paper,GM paper,gross,ok,False,0.9970579999999999,1.0803194149736535,1.8919387169061312,0.6010009020229794,0.6580428141690196,-0.7540878652657971,10.518598617093406,False
larger,25,larger Equal premium capped,Equal premium capped,gross,ok,False,0.9360660000000001,0.6957774907646852,1.676680172827248,0.20714366029127262,1.5161495032639292,-0.8843483643220087,2.563272566054982,False
larger,25,larger Equal risk capped,Equal risk capped,gross,ok,False,0.9200979999999999,0.8359788879535255,2.0477039780819637,0.49932856971220185,1.4371226494883544,-0.7995874839550235,7.57676962915984,False
larger,25,larger E1 capped,E1 capped,full_cost_net,ok,False,0.60579,0.7444944466548121,1.765480884383304,0.3873518503272817,1.140771944919836,-0.8928580616719802,5.139644594274951,False
larger,25,larger GM paper,GM paper,full_cost_net,ok,False,0.9970579999999999,-4.260109709864215,-2.697416632824157,-1.0,2.048686645889759,-1.0,0.0,True
larger,25,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.9360660000000001,0.48934202294647905,1.082655833886515,-0.13258982254091178,1.5162737565136848,-0.9535245233315374,0.49104644068563325,False
larger,25,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.9200979999999999,0.6048603629032981,1.3558593562361443,0.06829808373777135,1.4338762751382037,-0.8977645431541853,1.3914328326788965,False
larger,26,larger Stock Markowitz,Stock Markowitz,gross,ok,False,1.0,0.10184292405994998,0.14812838359284072,0.004240954053895685,0.05749624002954871,-0.09266542125927268,1.021385391566052,False
larger,26,larger Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,1.0,0.10184292405994998,0.14812838359284072,0.004240954053895685,0.05749624002954871,-0.09266542125927268,1.021385391566052,False
larger,26,larger E1 capped,E1 capped,gross,ok,False,0.696939,0.6544695718252562,1.4150908265755364,0.2442187649027976,1.088369446902702,-0.8761661632807531,2.9818358695534766,False
larger,26,larger GM paper,GM paper,gross,ok,False,0.997468,0.13320185013933536,0.19057941262569505,-0.08707691133679263,0.5396505659075076,-0.6258527193898729,0.6341192752912816,False
larger,26,larger Equal premium capped,Equal premium capped,gross,ok,False,0.9360660000000001,0.6957774907646852,1.676680172827248,0.20714366029127262,1.5161495032639292,-0.8843483643220087,2.563272566054982,False
larger,26,larger Equal risk capped,Equal risk capped,gross,ok,False,0.9244899999999999,0.8178138212285956,1.9960451869394273,0.4647483889630504,1.4270619896244177,-0.802270196942177,6.742409798231138,False
larger,26,larger E1 capped,E1 capped,full_cost_net,ok,False,0.696939,0.4134560521079712,0.8211593032799254,-0.04741002484499979,1.08373562768092,-0.9108146264098782,0.7843863617339252,False
larger,26,larger GM paper,GM paper,full_cost_net,ok,False,0.997468,-2.8962014692936164,-2.2329932558220515,-1.0,3.2373952479362855,-1.0,0.0,True
larger,26,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.9360660000000001,0.48934202294647905,1.082655833886515,-0.13258982254091178,1.5162737565136848,-0.9535245233315374,0.49104644068563325,False
larger,26,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.9244899999999999,0.5855307348456213,1.3049251255752654,0.04363320347056243,1.42336153626862,-0.9010030072458429,1.2380535768630807,False
larger,27,larger Stock Markowitz,Stock Markowitz,gross,ok,False,1.0,-0.3533695901919597,-0.4501493314557669,-0.01763546450646092,0.04720255228652042,-0.1384859527642046,0.9148784074912452,False
larger,27,larger Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,1.0,-0.3533695901919597,-0.4501493314557669,-0.01763546450646092,0.04720255228652042,-0.1384859527642046,0.9148784074912452,False
larger,27,larger E1 capped,E1 capped,gross,ok,False,0.6429630000000001,1.0340696894536723,2.688718630504046,0.9166736063327974,1.1931730085478862,-0.8897403564575732,25.866687246939108,False
larger,27,larger GM paper,GM paper,gross,ok,False,0.992275,0.3552250349225537,0.5216913228664085,-0.019572191754127166,0.6065984436092575,-0.8468950870505877,0.9058955036436378,False
larger,27,larger Equal premium capped,Equal premium capped,gross,ok,False,0.9360660000000001,0.6957774907646852,1.676680172827248,0.20714366029127262,1.5161495032639292,-0.8843483643220087,2.563272566054982,False
larger,27,larger Equal risk capped,Equal risk capped,gross,ok,False,0.919727,0.846091887990245,2.089266709346045,0.5218008802246086,1.447265912623637,-0.792320877460665,8.161860258515786,False
larger,27,larger E1 capped,E1 capped,full_cost_net,ok,False,0.6429630000000001,0.8335284312235447,2.002976428733865,0.5124140938741717,1.1877921727033074,-0.9161038909940588,7.913226178368877,False
larger,27,larger GM paper,GM paper,full_cost_net,ok,False,0.992275,-2.884428551896847,-2.227654846795664,-1.0,4.168054172983348,-1.0,0.0,True
larger,27,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.9360660000000001,0.48934202294647905,1.082655833886515,-0.13258982254091178,1.5162737565136848,-0.9535245233315374,0.49104644068563325,False
larger,27,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.919727,0.6176366962918867,1.395631053858851,0.08620196658214851,1.44403168611904,-0.8959739570405649,1.512003943158985,False
larger,28,larger Stock Markowitz,Stock Markowitz,gross,ok,False,1.0,-0.06458566062938592,-0.09714881384322417,-0.003350839610393619,0.03989221484180076,-0.08268291552622942,0.9833577076024128,False
larger,28,larger Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,1.0,-0.06458566062938592,-0.09714881384322417,-0.003350839610393619,0.03989221484180076,-0.08268291552622942,0.9833577076024128,False
larger,28,larger E1 capped,E1 capped,gross,ok,False,0.609217,0.8440356284377862,2.065803183620467,0.5473073814945426,1.1783976316765168,-0.8851937817067168,8.869170152856482,False
larger,28,larger GM paper,GM paper,gross,ok,False,1.002356,-0.040619250271966584,-0.05527286464565484,-0.28511531981578886,0.6424283808807916,-0.8730129288459784,0.18671531930283702,False
larger,28,larger Equal premium capped,Equal premium capped,gross,ok,False,0.9360660000000001,0.6957774907646852,1.676680172827248,0.20714366029127262,1.5161495032639292,-0.8843483643220087,2.563272566054982,False
larger,28,larger Equal risk capped,Equal risk capped,gross,ok,False,0.9226099999999999,0.8198417478618573,2.0005725019826146,0.46652182889164173,1.4364394114447951,-0.7951726887211777,6.783325522572999,False
larger,28,larger E1 capped,E1 capped,full_cost_net,ok,False,0.609217,0.6497129786916381,1.4713521471219766,0.22985951608686483,1.1742282566066062,-0.911330020763682,2.8136983069641373,False
larger,28,larger GM paper,GM paper,full_cost_net,ok,False,1.002356,-3.4325145639783186,-2.4488086216029394,-1.0,3.5697408982069754,-1.0,0.0,True
larger,28,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.9360660000000001,0.48934202294647905,1.082655833886515,-0.13258982254091178,1.5162737565136848,-0.9535245233315374,0.49104644068563325,False
larger,28,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.9226099999999999,0.5858657676239734,1.3061004665298688,0.03987794918983467,1.4332201084087208,-0.9023277571196866,1.2159391590194455,False
larger,29,larger Stock Markowitz,Stock Markowitz,gross,ok,False,1.0,-0.46817266918833356,-0.5223913625619947,-0.027008900528147195,0.055111590079789455,-0.16041484636775105,0.8720559260558737,False
larger,29,larger Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,1.0,-0.46817266918833356,-0.5223913625619947,-0.027008900528147195,0.055111590079789455,-0.16041484636775105,0.8720559260558737,False
larger,29,larger E1 capped,E1 capped,gross,ok,False,0.649052,1.0270898463353977,2.675557123638666,0.9113482873724292,1.2581405346405372,-0.9007802936921513,25.509336265202993,False
larger,29,larger GM paper,GM paper,gross,ok,False,0.9925539999999999,0.17563324336451203,0.24770741740148453,-0.10637524268025267,0.6150525021064758,-0.6825036985502829,0.5698702177037599,False
larger,29,larger Equal premium capped,Equal premium capped,gross,ok,False,0.9360660000000001,0.6957774907646852,1.676680172827248,0.20714366029127262,1.5161495032639292,-0.8843483643220087,2.563272566054982,False
larger,29,larger Equal risk capped,Equal risk capped,gross,ok,False,0.923378,0.8479500018706817,2.0893914771889612,0.5224500423076321,1.4490914109263866,-0.8085350851078213,8.179283340957086,False
larger,29,larger E1 capped,E1 capped,full_cost_net,ok,False,0.649052,0.8374706916779375,2.0229386342659916,0.5072588290912021,1.2537813944961909,-0.9220011381177682,7.77927604557718,False
larger,29,larger GM paper,GM paper,full_cost_net,ok,False,0.9925539999999999,-1.4635998627875038,-1.357840856306765,-1.0,32.859803517493006,-1.0,0.0,True
larger,29,larger Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.9360660000000001,0.48934202294647905,1.082655833886515,-0.13258982254091178,1.5162737565136848,-0.9535245233315374,0.49104644068563325,False
larger,29,larger Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.923378,0.6206511960935543,1.400638994598151,0.08798738524449279,1.4459115711188308,-0.9008029339331788,1.524471464926841,False
larger,30,larger Stock Markowitz,Stock Markowitz,gross,ok,False,1.0,1.1560333192640535,2.167521583955736,0.04969595135351623,0.04281335346026923,-0.03882941962945008,1.2744347672127687,False
larger,30,larger Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,1.0,1.1560333192640535,2.167521583955736,0.04969595135351623,0.04281335346026923,-0.03882941962945008,1.2744347672127687,False
larger,30,larger E1 capped,E1 capped,gross,ok,False,0.6428,0.8400926965895292,1.915848823924134,0.4320492856838103,1.4918143433638096,-0.959074132674253,6.022680503708109,False
