config,fold_id,scheme,strategy,display_strategy,basis,is_sharpe,oos_sharpe,status
orig,kfold_11,kfold,orig E1 capped,E1 capped,gross,1.1230672168453188,-0.25587197758880464,ok
orig,kfold_11,kfold,orig E1 capped,E1 capped,full_cost_net,0.30375491333707333,-0.35733026299946447,ok
orig,kfold_11,kfold,orig GM paper,GM paper,gross,1.7716082252310816,-0.9363481307141608,ok
orig,kfold_11,kfold,orig GM paper,GM paper,full_cost_net,-1.1692554196246157,-1.635346861257506,ok
orig,kfold_11,kfold,orig Equal premium capped,Equal premium capped,gross,0.9066419942215102,-0.10323719609013803,ok
orig,kfold_11,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,0.1788851916511907,-0.2023465301879854,ok
orig,kfold_11,kfold,orig Equal risk capped,Equal risk capped,gross,0.9390539060399962,-0.1774402512429585,ok
orig,kfold_11,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,0.25078117029182145,-0.27173859602225264,ok
orig,cpcv_00_01,cpcv,orig E1 capped,E1 capped,gross,1.1760917849617767,1.0253542571620702,ok
orig,cpcv_00_01,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.1938946660835464,0.8676902285976492,ok
orig,cpcv_00_01,cpcv,orig GM paper,GM paper,gross,1.9322263748423596,-0.41372204157431935,ok
orig,cpcv_00_01,cpcv,orig GM paper,GM paper,full_cost_net,-1.1551974944439525,-2.7624183724209805,ok
orig,cpcv_00_01,cpcv,orig Equal premium capped,Equal premium capped,gross,0.8614839455078946,1.2570402308850883,ok
orig,cpcv_00_01,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.1732897248537127,0.9899521441273036,ok
orig,cpcv_00_01,cpcv,orig Equal risk capped,Equal risk capped,gross,0.8614839455078946,1.2570402308850883,ok
orig,cpcv_00_01,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.1732897248537127,0.9899521441273036,ok
orig,cpcv_00_02,cpcv,orig E1 capped,E1 capped,gross,1.0114110926598077,1.7723940238211315,ok
orig,cpcv_00_02,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.1956191932566758,1.6222855646451595,ok
orig,cpcv_00_02,cpcv,orig GM paper,GM paper,gross,1.8374627595615696,2.1276404248091385,ok
orig,cpcv_00_02,cpcv,orig GM paper,GM paper,full_cost_net,-1.0749809428743848,-2.6675753296733036,ok
orig,cpcv_00_02,cpcv,orig Equal premium capped,Equal premium capped,gross,0.6988863905178659,1.720976185091266,ok
orig,cpcv_00_02,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.2728793248278616,1.561051788654632,ok
orig,cpcv_00_02,cpcv,orig Equal risk capped,Equal risk capped,gross,0.6988863905178659,1.720976185091266,ok
orig,cpcv_00_02,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.2728793248278616,1.561051788654632,ok
orig,cpcv_00_03,cpcv,orig E1 capped,E1 capped,gross,1.089030476087246,1.8397666340454741,ok
orig,cpcv_00_03,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.1431377613908378,1.718109395586174,ok
orig,cpcv_00_03,cpcv,orig GM paper,GM paper,gross,1.9493974148417448,1.152448823620256,ok
