config,asset_id,weight,cap_bound,utilization,underlying,mark
larger,TSLA_call_put_near,0.013744,0.018382600000000002,0.747663551401869,TSLA,68.72
larger,TSLA_put_atm,0.02136,0.0447492,0.477326968973747,TSLA,42.72
larger,TSLA_put_call_near,-0.0,0.0199925,0.0,TSLA,72.7
larger,TSLA_put_put_near,0.0025,0.014656250000000004,0.1705756929637526,TSLA,12.5
larger,TSLA_put_put_wing,-0.002575,0.0026651250000000004,0.9661835748792269,TSLA,5.15
larger,TXN_call_atm,0.00081,0.0009315000000000001,0.8695652173913042,TXN,4.05
larger,TXN_call_call_near,0.000101,0.00019947499999999998,0.5063291139240507,TXN,1.01
larger,TXN_put_atm,0.000209,0.00036575,0.5714285714285714,TXN,2.09
larger,TXN_put_put_near,0.000196,0.00025235000000000004,0.7766990291262135,TXN,0.98
larger,T_call_atm,-0.00056,0.0005705000000000002,0.9815950920245395,T,0.28
larger,T_call_put_near,-0.000378,0.000378,1.0,T,1.26
larger,T_put_atm,0.00082,0.00085075,0.9638554216867469,T,0.41
larger,UAL_call_atm,-0.0009,0.001005,0.8955223880597014,UAL,3.0
larger,UAL_call_call_near,-0.00039,0.0004907500000000001,0.7947019867549667,UAL,1.3
larger,UAL_call_put_near,-0.000446,0.0005129,0.8695652173913042,UAL,4.46
larger,UAL_put_atm,0.00022000000000000003,0.00031900000000000006,0.689655172413793,UAL,1.1
larger,UAL_put_put_near,0.000225,0.00023625000000000002,0.9523809523809522,UAL,0.75
larger,UNH_call_atm,0.00168,0.0021210000000000005,0.7920792079207919,UNH,8.4
larger,UNH_call_call_near,0.000336,0.0003906,0.8602150537634408,UNH,1.68
larger,UNH_put_atm,0.00226,0.0024577500000000003,0.9195402298850573,UNH,11.3
larger,UNH_put_put_near,0.000475,0.0009975,0.4761904761904762,UNH,4.75
larger,VZ_call_atm,0.000273,0.00035685000000000003,0.7650273224043715,VZ,0.39
larger,VZ_call_put_near,0.000244,0.0004758,0.5128205128205128,VZ,2.44
larger,VZ_put_atm,0.001302,0.0013237000000000001,0.983606557377049,VZ,2.17
larger,V_call_atm,-0.00288,0.002961,0.9726443768996961,V,3.6
larger,V_call_call_near,-0.000174,0.0004937250000000001,0.35242290748898675,V,0.87
larger,V_call_put_near,-0.0,0.00195,0.0,V,10.0
larger,V_put_atm,0.0024,0.00291,0.8247422680412371,V,6.0
larger,V_put_put_near,0.00019,0.0008549999999999999,0.22222222222222227,V,1.9
larger,WFC_call_atm,-0.0017399999999999998,0.001798,0.9677419354838709,WFC,1.16
larger,WFC_call_call_near,-0.000245,0.00024762499999999996,0.9893992932862192,WFC,0.35
larger,WFC_call_put_near,0.000239,0.0004660500000000001,0.5128205128205128,WFC,2.39
larger,WFC_put_atm,0.000768,0.0008088,0.9495548961424333,WFC,0.96
larger,WFC_put_put_near,0.000295,0.0003392499999999999,0.8695652173913045,WFC,0.59
larger,WMT_call_atm,0.002156,0.0022785,0.9462365591397849,WMT,1.96
larger,WMT_call_put_near,0.0008050000000000002,0.0015295000000000003,0.5263157894736842,WMT,8.05
larger,WMT_put_atm,0.00042,0.00043890000000000004,0.9569377990430622,WMT,0.84
larger,WMT_put_put_near,0.00034,0.00034340000000000005,0.99009900990099,WMT,0.68
larger,XOM_call_atm,-0.001476,0.0015252,0.967741935483871,XOM,1.23
larger,XOM_call_put_near,-0.00019,0.0002755000000000001,0.6896551724137929,XOM,1.9
larger,XOM_put_atm,0.00108,0.0010881,0.9925558312655086,XOM,1.08
larger,XOM_put_put_near,0.000125,0.00013625,0.9174311926605504,XOM,0.25
larger+VIX,AAL_call_atm,0.00071,0.0007135500000000001,0.9950248756218905,AAL,0.71
larger+VIX,AAL_call_call_near,0.00038,0.0003914,0.970873786407767,AAL,0.38
larger+VIX,AAL_call_put_near,0.00025,0.0003375,0.7407407407407407,AAL,1.25
larger+VIX,AAL_put_atm,0.000688,0.0007138000000000001,0.9638554216867469,AAL,0.86
larger+VIX,AAL_put_call_near,0.00032,0.00039600000000000003,0.8080808080808081,AAL,1.6
larger+VIX,AAL_put_put_near,0.00021,0.00021,1.0,AAL,0.42
larger+VIX,AAPL_call_atm,0.00135,0.02781675,0.0485319097306479,AAPL,2.7
larger+VIX,AAPL_call_call_near,0.000122,0.0116205,0.010498687664041995,AAPL,1.22
larger+VIX,AAPL_call_put_near,0.018795,0.019511,0.9633027522935779,AAPL,8.95
larger+VIX,AAPL_put_atm,0.006815,0.013389125000000002,0.5089951733216322,AAPL,2.35
larger+VIX,AAPL_put_call_near,0.00692,0.007157875,0.9667673716012084,AAPL,8.65
larger+VIX,AAPL_put_put_near,0.00357,0.005055750000000001,0.7061266874350984,AAPL,1.05
larger+VIX,ADBE_call_atm,0.004308,0.004658025,0.9248554913294799,ADBE,10.77
larger+VIX,ADBE_call_call_near,0.000172,0.00021070000000000003,0.8163265306122448,ADBE,0.43
larger+VIX,ADBE_call_put_near,0.002715,0.0029865,0.9090909090909091,ADBE,27.15
larger+VIX,ADBE_put_atm,0.00207,0.0020700000000000007,0.9999999999999996,ADBE,6.9
larger+VIX,ADBE_put_put_near,-0.00051,0.0006630000000000001,0.7692307692307692,ADBE,1.7
larger+VIX,AMAT_call_atm,0.00114,0.00123025,0.9266409266409266,AMAT,1.9
larger+VIX,AMAT_call_call_near,0.00055,0.0006105000000000001,0.9009009009009007,AMAT,1.1
larger+VIX,AMAT_call_put_near,0.000674,0.001011,0.6666666666666667,AMAT,6.74
larger+VIX,AMAT_put_atm,0.000808,0.000808,1.0,AMAT,2.02
larger+VIX,AMAT_put_call_near,0.00044000000000000007,0.0005720000000000001,0.7692307692307692,AMAT,4.4
larger+VIX,AMAT_put_put_near,0.00022799999999999996,0.00023370000000000002,0.9756097560975607,AMAT,1.14
larger+VIX,AMD_call_atm,0.015876,0.015876,1.0,AMD,4.41
larger+VIX,AMD_call_call_near,0.001947,0.008013675000000001,0.24295969077857532,AMD,1.77
larger+VIX,AMD_call_put_near,0.01036,0.010619000000000002,0.9756097560975607,AMD,7.4
larger+VIX,AMD_call_put_wing,0.006054,0.0061549000000000005,0.9836065573770492,AMD,10.09
larger+VIX,AMD_put_atm,0.00261,0.004717574999999999,0.5532503457814663,AMD,2.61
larger+VIX,AMD_put_call_near,0.00555,0.006105,0.9090909090909091,AMD,9.25
larger+VIX,AMD_put_put_near,-0.000404,0.0018887,0.21390374331550802,AMD,1.01
larger+VIX,AMZN_call_atm,0.0,0.07442325,0.0,AMZN,53.35
larger+VIX,AMZN_call_call_near,0.00984,0.011961750000000002,0.8226221079691515,AMZN,12.3
larger+VIX,AMZN_call_put_near,0.052208000000000004,0.0665652,0.7843137254901961,AMZN,261.04
larger+VIX,AMZN_put_atm,0.0,0.0346599,0.0,AMZN,46.68
larger+VIX,AMZN_put_put_near,0.0,0.017911550000000002,0.0,AMZN,21.26
larger+VIX,AMZN_put_put_wing,0.001006,0.0029174000000000005,0.34482758620689646,AMZN,10.06
larger+VIX,AVGO_call_atm,0.0042,0.0042,1.0,AVGO,8.4
larger+VIX,AVGO_call_call_near,0.001025,0.00103525,0.9900990099009902,AVGO,2.05
larger+VIX,AVGO_put_atm,0.0019,0.0019,1.0,AVGO,9.5
larger+VIX,AVGO_put_put_near,0.000372,0.00042315,0.8791208791208791,AVGO,1.86
larger+VIX,AVGO_put_put_wing,0.000338,0.000338,1.0,AVGO,3.38
larger+VIX,BAC_call_atm,0.003577,0.0036247750000000007,0.9868198715782357,BAC,0.49
larger+VIX,BAC_call_put_near,0.005952,0.0061256,0.97165991902834,BAC,2.48
larger+VIX,BAC_call_put_wing,0.00168,0.0017808000000000004,0.9433962264150942,BAC,3.36
larger+VIX,BAC_put_atm,0.00198,0.002001,0.9895052473763117,BAC,0.6
larger+VIX,BAC_put_call_near,0.001584,0.0017622,0.898876404494382,BAC,1.98
larger+VIX,BA_call_atm,0.00306,0.0033277499999999995,0.9195402298850576,BA,5.1
larger+VIX,BA_call_call_near,-0.0,0.00177225,0.0,BA,2.55
larger+VIX,BA_call_put_near,0.001125,0.001884375,0.5970149253731343,BA,11.25
larger+VIX,BA_put_atm,0.0048,0.00546,0.8791208791208791,BA,8.0
larger+VIX,BA_put_call_near,0.0016600000000000002,0.0026975,0.6153846153846155,BA,16.6
larger+VIX,BA_put_put_near,0.00097,0.0011155,0.8695652173913044,BA,1.94
larger+VIX,BA_put_put_wing,0.000633,0.0006963,0.9090909090909092,BA,2.11
larger+VIX,CCL_call_atm,0.00022799999999999996,0.00028499999999999993,0.8,CCL,1.14
larger+VIX,CCL_put_atm,0.00032,0.000376,0.8510638297872342,CCL,1.6
larger+VIX,CHTR_call_atm,0.002674,0.0042784,0.625,CHTR,26.74
larger+VIX,CMCSA_call_atm,0.000763,0.0007684500000000002,0.9929078014184395,CMCSA,1.09
larger+VIX,CMCSA_put_atm,0.000404,0.0004848000000000001,0.8333333333333333,CMCSA,1.01
larger+VIX,CMCSA_put_put_near,0.00010200000000000001,0.000102,1.0000000000000002,CMCSA,0.34
larger+VIX,COST_call_atm,0.002175,0.002207625,0.9852216748768472,COST,4.35
larger+VIX,COST_call_call_near,0.000375,0.00039375000000000006,0.9523809523809522,COST,1.25
larger+VIX,COST_call_put_near,0.00124,0.0013640000000000002,0.909090909090909,COST,12.4
larger+VIX,COST_put_atm,0.00249,0.0030295000000000005,0.8219178082191779,COST,8.3
larger+VIX,COST_put_put_near,0.000266,0.0003325,0.8,COST,1.33
larger+VIX,CRM_call_atm,0.004005,0.004216375,0.949868073878628,CRM,4.45
larger+VIX,CRM_call_call_near,0.000265,0.0014707500000000003,0.18018018018018014,CRM,2.65
larger+VIX,CRM_call_put_near,0.000935,0.0017765,0.5263157894736842,CRM,9.35
larger+VIX,CRM_put_atm,0.001728,0.0021384000000000004,0.808080808080808,CRM,4.32
larger+VIX,CRM_put_put_near,0.00108,0.0012285,0.8791208791208791,CRM,2.7
larger+VIX,CSCO_call_atm,0.000675,0.00068625,0.9836065573770492,CSCO,0.45
larger+VIX,CSCO_call_put_near,0.000927,0.0009347250000000001,0.9917355371900826,CSCO,3.09
larger+VIX,CSCO_put_atm,0.001386,0.0014238000000000002,0.9734513274336282,CSCO,1.26
larger+VIX,CSCO_put_put_near,0.000225,0.000225,1.0,CSCO,0.45
larger+VIX,CVX_call_atm,0.001035,0.00119025,0.8695652173913043,CVX,2.07
larger+VIX,CVX_call_call_near,0.000264,0.00029370000000000004,0.898876404494382,CVX,0.66
larger+VIX,CVX_call_put_near,0.00069,0.0009660000000000003,0.7142857142857141,CVX,6.9
larger+VIX,CVX_put_atm,0.0013,0.0014430000000000003,0.9009009009009007,CVX,2.6
larger+VIX,CVX_put_put_near,0.00036,0.00036,1.0,CVX,0.9
larger+VIX,C_call_atm,0.004365,0.0044523,0.9803921568627451,C,2.91
larger+VIX,C_call_call_near,-0.000588,0.0006566,0.8955223880597014,C,0.98
larger+VIX,C_call_put_near,0.000325,0.000585,0.5555555555555555,C,3.25
larger+VIX,C_put_atm,0.00169,0.0017680000000000003,0.9558823529411764,C,1.3
larger+VIX,C_put_call_near,0.000221,0.00041989999999999996,0.5263157894736843,C,2.21
larger+VIX,C_put_put_near,0.000312,0.00033670000000000005,0.9266409266409265,C,0.52
larger+VIX,DAL_call_atm,0.001246,0.0013617,0.9150326797385621,DAL,1.78
larger+VIX,DAL_call_call_near,0.000756,0.0007938000000000002,0.9523809523809522,DAL,1.08
larger+VIX,DAL_call_put_near,0.000524,0.0005436500000000001,0.9638554216867469,DAL,2.62
larger+VIX,DAL_put_atm,0.00067,0.0006867500000000001,0.975609756097561,DAL,1.34
larger+VIX,DAL_put_call_near,0.000258,0.00036765,0.7017543859649122,DAL,2.58
larger+VIX,DAL_put_put_near,0.000308,0.00035420000000000004,0.8695652173913042,DAL,0.77
larger+VIX,DIS_call_atm,0.00735,0.007455000000000001,0.9859154929577464,DIS,5.25
larger+VIX,DIS_call_call_near,0.001826,0.00198785,0.9185803757828809,DIS,1.66
larger+VIX,DIS_call_put_near,0.000848,0.0014416000000000001,0.588235294117647,DIS,8.48
larger+VIX,DIS_put_atm,0.00528,0.005510999999999999,0.9580838323353295,DIS,6.6
larger+VIX,DIS_put_put_near,0.001025,0.0010865,0.9433962264150945,DIS,2.05
larger+VIX,GE_call_atm,0.000468,0.0006474000000000001,0.7228915662650601,GE,0.26
larger+VIX,GE_call_put_near,0.00063,0.0006772500000000001,0.9302325581395348,GE,0.9
larger+VIX,GE_put_atm,0.001296,0.0013224,0.9800362976406534,GE,0.48
larger+VIX,GE_put_call_near,0.00046,0.0005313000000000001,0.8658008658008657,GE,0.92
larger+VIX,GILD_call_atm,0.001395,0.0014717250000000001,0.947867298578199,GILD,0.93
larger+VIX,GILD_call_call_near,0.00055,0.0005747500000000001,0.9569377990430622,GILD,0.55
larger+VIX,GILD_call_put_near,0.000363,0.000698775,0.5194805194805194,GILD,3.63
larger+VIX,GILD_put_atm,0.00064,0.0007424,0.8620689655172414,GILD,1.28
larger+VIX,GILD_put_call_near,0.00052,0.000715,0.7272727272727272,GILD,5.2
larger+VIX,GILD_put_put_near,0.000152,0.0001843,0.8247422680412372,GILD,0.38
larger+VIX,GOOGL_call_atm,0.0016399999999999997,0.008528,0.19230769230769226,GOOGL,16.4
larger+VIX,GOOGL_call_call_near,0.0,0.002722125,0.0,GOOGL,5.95
larger+VIX,GOOGL_call_put_near,0.007361,0.007729050000000001,0.9523809523809523,GOOGL,73.61
larger+VIX,GOOGL_put_atm,0.007894,0.0126304,0.625,GOOGL,39.47
larger+VIX,GOOGL_put_put_near,0.0037200000000000006,0.003906,0.9523809523809526,GOOGL,18.6
larger+VIX,GOOG_call_atm,0.0,0.006161400000000001,0.0,GOOG,22.82
larger+VIX,GOOG_call_call_near,-0.0,0.001395,0.0,GOOG,6.2
larger+VIX,GOOG_put_atm,0.0052,0.013260000000000001,0.392156862745098,GOOG,52.0
larger+VIX,GOOG_put_put_near,0.0,0.0029775,0.0,GOOG,19.85
larger+VIX,GS_call_atm,0.006,0.00642,0.9345794392523364,GS,6.0
larger+VIX,GS_call_call_near,0.000183,0.0010431000000000001,0.17543859649122806,GS,1.83
larger+VIX,GS_call_put_near,0.001131,0.00141375,0.8,GS,11.31
larger+VIX,GS_put_atm,0.0026,0.00286,0.9090909090909091,GS,5.2
larger+VIX,GS_put_put_near,0.000876,0.0009417,0.930232558139535,GS,2.19
larger+VIX,HD_call_atm,0.00336,0.003732,0.9003215434083601,HD,4.8
larger+VIX,HD_call_call_near,0.00029,0.00030740000000000005,0.9433962264150942,HD,0.58
larger+VIX,HD_call_put_near,0.00159,0.0019477500000000003,0.8163265306122448,HD,15.9
larger+VIX,HD_put_atm,0.001056,0.0013134000000000004,0.8040201005025124,HD,2.64
larger+VIX,HD_put_put_near,0.000255,0.00027625,0.9230769230769231,HD,0.85
larger+VIX,INTC_call_atm,0.00312,0.0031655000000000003,0.9856262833675563,INTC,1.3
larger+VIX,INTC_call_call_near,0.000915,0.000962275,0.9508716323296356,INTC,0.61
larger+VIX,INTC_call_put_near,0.0014,0.001575,0.8888888888888888,INTC,3.5
larger+VIX,INTC_put_atm,0.002227,0.002308875,0.9645390070921984,INTC,1.31
larger+VIX,INTC_put_call_near,0.000542,0.0006029750000000001,0.8988764044943819,INTC,2.71
larger+VIX,INTC_put_put_near,0.000858,0.000891,0.962962962962963,INTC,0.66
larger+VIX,JNJ_call_atm,0.0014,0.001509375,0.9275362318840579,JNJ,1.75
larger+VIX,JNJ_put_atm,0.000516,0.000602,0.8571428571428571,JNJ,1.72
larger+VIX,JNJ_put_put_near,0.00034199999999999996,0.00041894999999999996,0.8163265306122449,JNJ,1.14
larger+VIX,JPM_call_atm,0.006272,0.006497399999999999,0.9653092006033184,JPM,3.92
larger+VIX,JPM_call_call_near,0.00042,0.000489,0.8588957055214725,JPM,0.6
larger+VIX,JPM_call_put_near,0.00147,0.0018375,0.8,JPM,7.35
larger+VIX,JPM_put_atm,0.00225,0.0024250000000000005,0.9278350515463915,JPM,2.5
larger+VIX,JPM_put_put_near,0.0005,0.000565,0.8849557522123894,JPM,1.0
larger+VIX,KO_call_atm,0.000765,0.00083725,0.9137055837563451,KO,0.85
larger+VIX,KO_call_put_near,0.000193,0.00035705000000000003,0.5405405405405405,KO,1.93
larger+VIX,KO_put_atm,0.000365,0.00039784999999999994,0.9174311926605505,KO,0.73
larger+VIX,LLY_call_atm,0.00066,0.000825,0.8,LLY,3.3
larger+VIX,LLY_put_atm,0.00029,0.0004785,0.6060606060606061,LLY,2.9
larger+VIX,LLY_put_put_near,0.0001,0.00018,0.5555555555555556,LLY,1.0
larger+VIX,LRCX_call_atm,0.000935,0.00154275,0.606060606060606,LRCX,9.35
larger+VIX,LRCX_call_call_near,0.00095,0.0009737500000000001,0.9756097560975608,LRCX,4.75
larger+VIX,LRCX_put_atm,0.00336,0.004284,0.7843137254901962,LRCX,16.8
larger+VIX,LRCX_put_put_near,0.000745,0.0010988750000000002,0.6779661016949151,LRCX,7.45
larger+VIX,MA_call_atm,0.002085,0.00248115,0.8403361344537815,MA,4.17
larger+VIX,MA_call_call_near,0.00058,0.000783,0.7407407407407408,MA,2.9
larger+VIX,MA_call_put_near,0.0015,0.0017250000000000004,0.8695652173913042,MA,15.0
larger+VIX,MA_put_atm,0.002496,0.002620800000000001,0.9523809523809521,MA,8.32
larger+VIX,MA_put_put_near,0.000282,0.000377175,0.7476635514018692,MA,1.41
larger+VIX,META_call_atm,0.0172,0.0289,0.5951557093425606,META,4.0
larger+VIX,META_call_call_near,0.000504,0.0034041,0.14805675508945096,META,0.84
larger+VIX,META_call_put_near,0.0168,0.01725,0.9739130434782607,META,12.0
larger+VIX,META_call_put_wing,0.00848,0.009964,0.8510638297872339,META,42.4
larger+VIX,META_put_atm,0.021318,0.03918585000000001,0.5440229062276305,META,11.22
larger+VIX,META_put_call_near,0.004674,0.005530900000000001,0.8450704225352111,META,15.58
larger+VIX,META_put_put_near,0.0084,0.0085,0.9882352941176469,META,4.0
larger+VIX,MRK_call_atm,0.000301,0.00032465000000000006,0.9271523178807946,MRK,0.43
larger+VIX,MRK_put_atm,0.000252,0.00031289999999999996,0.8053691275167786,MRK,0.84
larger+VIX,MRK_put_put_near,0.00012,0.000159,0.7547169811320755,MRK,0.6
larger+VIX,MSFT_call_atm,0.00325,0.013292500000000002,0.24449877750611243,MSFT,3.25
larger+VIX,MSFT_call_call_near,0.003059,0.0032159750000000003,0.9511889862327909,MSFT,1.61
larger+VIX,MSFT_call_put_near,0.004625,0.005365000000000001,0.8620689655172412,MSFT,9.25
larger+VIX,MSFT_put_atm,0.00063,0.006189750000000001,0.10178117048346055,MSFT,3.15
larger+VIX,MSFT_put_put_near,0.002626,0.0027977,0.9386281588447652,MSFT,2.02
larger+VIX,MU_call_atm,0.004524,0.008787,0.5148514851485149,MU,3.48
larger+VIX,MU_call_call_near,0.00017,0.0053975,0.031496062992125984,MU,1.7
larger+VIX,MU_call_put_near,0.00528,0.005577,0.9467455621301775,MU,6.6
larger+VIX,MU_put_atm,0.002313,0.00543555,0.425531914893617,MU,2.57
larger+VIX,MU_put_call_near,0.003175,0.0032067500000000004,0.99009900990099,MU,6.35
larger+VIX,MU_put_put_near,0.001584,0.0017244,0.9185803757828809,MU,1.44
larger+VIX,NFLX_call_atm,0.0,0.019435000000000004,0.0,NFLX,11.5
larger+VIX,NFLX_call_call_near,0.000825,0.00969375,0.08510638297872342,NFLX,8.25
larger+VIX,NFLX_call_put_near,0.00509,0.006108000000000001,0.8333333333333333,NFLX,25.45
larger+VIX,NFLX_put_atm,0.0,0.0201696,0.0,NFLX,15.28
larger+VIX,NFLX_put_call_near,0.002905,0.005737375,0.5063291139240507,NFLX,29.05
larger+VIX,NFLX_put_put_near,0.0,0.0027846000000000004,0.0,NFLX,2.73
larger+VIX,NFLX_put_put_wing,-0.0,0.0003400000000000001,0.0,NFLX,0.68
larger+VIX,NKE_call_atm,0.000121,0.00078045,0.15503875968992248,NKE,1.21
larger+VIX,NKE_call_call_near,8.3e-05,0.00027182500000000006,0.3053435114503816,NKE,0.83
larger+VIX,NKE_call_put_near,0.000675,0.00118125,0.5714285714285715,NKE,6.75
larger+VIX,NKE_put_atm,0.00044400000000000006,0.0009379500000000001,0.4733727810650888,NKE,2.22
larger+VIX,NKE_put_put_near,0.000264,0.0003036,0.8695652173913044,NKE,0.88
larger+VIX,NVDA_call_atm,0.0149,0.016092000000000002,0.9259259259259258,NVDA,14.9
larger+VIX,NVDA_call_call_near,0.00208,0.006032000000000001,0.34482758620689646,NVDA,5.2
larger+VIX,NVDA_call_put_near,0.021855,0.021855,1.0,NVDA,43.71
larger+VIX,NVDA_call_put_wing,0.005428,0.008684800000000001,0.6249999999999999,NVDA,54.28
larger+VIX,NVDA_put_atm,0.003068,0.0116584,0.26315789473684215,NVDA,15.34
larger+VIX,NVDA_put_call_near,0.006640000000000001,0.007885000000000001,0.8421052631578947,NVDA,33.2
larger+VIX,NVDA_put_put_near,0.000698,0.0049558000000000015,0.1408450704225352,NVDA,6.98
larger+VIX,NVDA_put_put_wing,-0.000356,0.0009167000000000001,0.38834951456310673,NVDA,1.78
larger+VIX,ORCL_call_atm,0.000574,0.0006396,0.8974358974358974,ORCL,0.82
larger+VIX,ORCL_call_put_near,0.000351,0.00050895,0.6896551724137931,ORCL,3.51
larger+VIX,ORCL_put_atm,0.000572,0.00060775,0.9411764705882353,ORCL,1.43
larger+VIX,ORCL_put_put_near,8.4e-05,0.000147,0.5714285714285714,ORCL,0.84
larger+VIX,PFE_call_atm,0.001666,0.0017248,0.9659090909090908,PFE,0.98
larger+VIX,PFE_call_put_near,0.000412,0.00043775000000000004,0.9411764705882352,PFE,2.06
larger+VIX,PFE_put_atm,0.000392,0.00043365,0.903954802259887,PFE,0.49
larger+VIX,PG_call_atm,0.000775,0.0007982500000000001,0.9708737864077668,PG,1.55
larger+VIX,PG_put_atm,0.00138,0.0016215,0.851063829787234,PG,3.45
larger+VIX,PG_put_put_near,0.000152,0.0001881,0.8080808080808082,PG,0.76
larger+VIX,PYPL_call_atm,0.00387,0.00435375,0.888888888888889,PYPL,6.45
larger+VIX,PYPL_call_call_near,0.00132,0.0015708000000000002,0.8403361344537814,PYPL,2.64
larger+VIX,PYPL_call_put_near,0.001,0.001625,0.6153846153846154,PYPL,10.0
larger+VIX,PYPL_put_atm,0.001515,0.00234825,0.6451612903225806,PYPL,5.05
larger+VIX,PYPL_put_put_near,0.000386,0.0011483499999999998,0.3361344537815127,PYPL,3.86
larger+VIX,QCOM_call_atm,-0.0,0.003612375,0.0,QCOM,2.85
larger+VIX,QCOM_call_call_near,0.000284,0.0013419,0.21164021164021166,QCOM,1.42
larger+VIX,QCOM_call_put_near,0.00263,0.0030245000000000003,0.8695652173913042,QCOM,13.15
larger+VIX,QCOM_put_atm,0.000425,0.00312375,0.1360544217687075,QCOM,4.25
larger+VIX,QCOM_put_put_near,0.000255,0.00025499999999999996,1.0000000000000002,QCOM,0.85
larger+VIX,SBUX_call_atm,0.000522,0.00084825,0.6153846153846153,SBUX,0.87
larger+VIX,SBUX_call_put_near,0.001406,0.00144115,0.975609756097561,SBUX,7.03
larger+VIX,SBUX_put_atm,0.000726,0.0007471750000000001,0.9716599190283399,SBUX,1.21
larger+VIX,SBUX_put_put_near,7.8e-05,9.360000000000001e-05,0.8333333333333333,SBUX,0.26
larger+VIX,TSLA_call_atm,0.02175,0.04984375,0.43636363636363634,TSLA,36.25
larger+VIX,TSLA_call_call_near,0.002355,0.026258250000000004,0.0896860986547085,TSLA,23.55
larger+VIX,TSLA_call_put_near,0.013744,0.018382600000000002,0.747663551401869,TSLA,68.72
larger+VIX,TSLA_put_atm,0.029904,0.0447492,0.6682577565632458,TSLA,42.72
larger+VIX,TSLA_put_call_near,0.0,0.0199925,0.0,TSLA,72.7
larger+VIX,TSLA_put_put_near,0.0075,0.014656250000000004,0.5117270788912578,TSLA,12.5
larger+VIX,TSLA_put_put_wing,0.002575,0.0026651250000000004,0.9661835748792269,TSLA,5.15
larger+VIX,TXN_call_atm,0.00081,0.0009315000000000001,0.8695652173913042,TXN,4.05
larger+VIX,TXN_call_call_near,0.000101,0.00019947499999999998,0.5063291139240507,TXN,1.01
larger+VIX,TXN_put_atm,0.000209,0.00036575,0.5714285714285714,TXN,2.09
larger+VIX,TXN_put_put_near,0.000196,0.00025235000000000004,0.7766990291262135,TXN,0.98
larger+VIX,T_call_atm,0.00056,0.0005705000000000002,0.9815950920245395,T,0.28
larger+VIX,T_call_put_near,0.000378,0.000378,1.0,T,1.26
larger+VIX,T_put_atm,0.00082,0.00085075,0.9638554216867469,T,0.41
larger+VIX,UAL_call_atm,0.0009,0.001005,0.8955223880597014,UAL,3.0
larger+VIX,UAL_call_call_near,0.00039,0.0004907500000000001,0.7947019867549667,UAL,1.3
larger+VIX,UAL_call_put_near,0.000446,0.0005129,0.8695652173913042,UAL,4.46
larger+VIX,UAL_put_atm,0.00022000000000000003,0.00031900000000000006,0.689655172413793,UAL,1.1
larger+VIX,UAL_put_put_near,0.000225,0.00023625000000000002,0.9523809523809522,UAL,0.75
larger+VIX,UNH_call_atm,0.00168,0.0021210000000000005,0.7920792079207919,UNH,8.4
larger+VIX,UNH_call_call_near,0.000336,0.0003906,0.8602150537634408,UNH,1.68
larger+VIX,UNH_put_atm,0.00226,0.0024577500000000003,0.9195402298850573,UNH,11.3
larger+VIX,UNH_put_put_near,0.00095,0.0009975,0.9523809523809524,UNH,4.75
larger+VIX,VZ_call_atm,0.000351,0.00035685000000000003,0.9836065573770492,VZ,0.39
larger+VIX,VZ_call_put_near,0.000244,0.0004758,0.5128205128205128,VZ,2.44
larger+VIX,VZ_put_atm,0.001302,0.0013237000000000001,0.983606557377049,VZ,2.17
larger+VIX,V_call_atm,0.00288,0.002961,0.9726443768996961,V,3.6
larger+VIX,V_call_call_near,-8.7e-05,0.0004937250000000001,0.17621145374449337,V,0.87
larger+VIX,V_call_put_near,0.001,0.00195,0.5128205128205129,V,10.0
larger+VIX,V_put_atm,0.0024,0.00291,0.8247422680412371,V,6.0
larger+VIX,V_put_put_near,0.00019,0.0008549999999999999,0.22222222222222227,V,1.9
larger+VIX,WFC_call_atm,0.0017399999999999998,0.001798,0.9677419354838709,WFC,1.16
larger+VIX,WFC_call_call_near,-0.000245,0.00024762499999999996,0.9893992932862192,WFC,0.35
larger+VIX,WFC_call_put_near,0.000239,0.0004660500000000001,0.5128205128205128,WFC,2.39
larger+VIX,WFC_put_atm,0.000768,0.0008088,0.9495548961424333,WFC,0.96
larger+VIX,WFC_put_put_near,0.000295,0.0003392499999999999,0.8695652173913045,WFC,0.59
larger+VIX,WMT_call_atm,0.002156,0.0022785,0.9462365591397849,WMT,1.96
larger+VIX,WMT_call_put_near,0.0008050000000000002,0.0015295000000000003,0.5263157894736842,WMT,8.05
larger+VIX,WMT_put_atm,0.00042,0.00043890000000000004,0.9569377990430622,WMT,0.84
larger+VIX,WMT_put_put_near,0.00034,0.00034340000000000005,0.99009900990099,WMT,0.68
larger+VIX,XOM_call_atm,-0.000492,0.0015252,0.32258064516129037,XOM,1.23
larger+VIX,XOM_call_put_near,0.00019,0.0002755000000000001,0.6896551724137929,XOM,1.9
larger+VIX,XOM_put_atm,0.00108,0.0010881,0.9925558312655086,XOM,1.08
larger+VIX,XOM_put_put_near,0.000125,0.00013625,0.9174311926605504,XOM,0.25
larger+VIX,VIX_call_vix_atm,-0.020619,0.097258875,0.2120012183978069,VX_FRONT,2.37
larger+VIX,VIX_call_vix_call_near,-0.03255,0.102660375,0.3170648850639792,VX_FRONT,1.55
larger+VIX,VIX_call_vix_call_wing,-0.01855,0.02425325,0.7648459484811314,VX_FRONT,0.35
