config,fold_id,scheme,strategy,display_strategy,basis,is_sharpe,oos_sharpe,status
orig,kfold_10,kfold,orig Equal premium capped,Equal premium capped,gross,0.9047929129692189,-0.3658411343917527,ok
orig,kfold_10,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,-0.1104351518681518,-0.4778357273636489,ok
orig,kfold_10,kfold,orig Equal risk capped,Equal risk capped,gross,0.9047929129692189,-0.3658411343917527,ok
orig,kfold_10,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,-0.1104351518681518,-0.4778357273636489,ok
orig,kfold_11,kfold,orig E1 capped,E1 capped,gross,1.1794392133286031,0.4020170143129985,ok
orig,kfold_11,kfold,orig E1 capped,E1 capped,full_cost_net,-0.25391794554288477,0.3058494765731226,ok
orig,kfold_11,kfold,orig GM paper,GM paper,gross,1.8576546040313393,0.004976633396757955,ok
orig,kfold_11,kfold,orig GM paper,GM paper,full_cost_net,-1.4201014864501316,-0.8896234744305214,ok
orig,kfold_11,kfold,orig Equal premium capped,Equal premium capped,gross,0.9073246547282208,0.5225485862201833,ok
orig,kfold_11,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,-0.6407015164852758,0.39959666208353845,ok
orig,kfold_11,kfold,orig Equal risk capped,Equal risk capped,gross,0.9474066314783666,0.4736029209733514,ok
orig,kfold_11,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,-0.3748000049595196,0.37191767453441305,ok
orig,cpcv_00_01,cpcv,orig E1 capped,E1 capped,gross,1.2227147090682808,0.15181725358635628,ok
orig,cpcv_00_01,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.04249015143155946,0.017624220696150487,ok
orig,cpcv_00_01,cpcv,orig GM paper,GM paper,gross,1.8592127115184127,1.0081121440172038,ok
orig,cpcv_00_01,cpcv,orig GM paper,GM paper,full_cost_net,-1.0758768441140842,0.2809532991875995,ok
orig,cpcv_00_01,cpcv,orig Equal premium capped,Equal premium capped,gross,0.9246537952652687,-0.24538938652460507,ok
orig,cpcv_00_01,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.07834117679499475,-0.48697144858760316,ok
orig,cpcv_00_01,cpcv,orig Equal risk capped,Equal risk capped,gross,0.9246537952652687,-0.24538938652460507,ok
orig,cpcv_00_01,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.07834117679499475,-0.48697144858760316,ok
orig,cpcv_00_02,cpcv,orig E1 capped,E1 capped,gross,1.2218044504119874,-0.8915915703154014,ok
orig,cpcv_00_02,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.015913648470814258,-1.03755008783117,ok
orig,cpcv_00_02,cpcv,orig GM paper,GM paper,gross,1.9184574358765818,-0.6396721980349285,ok
orig,cpcv_00_02,cpcv,orig GM paper,GM paper,full_cost_net,-0.8234017121619688,-1.219022645355635,ok
orig,cpcv_00_02,cpcv,orig Equal premium capped,Equal premium capped,gross,0.9309726961586637,-0.6468663588128066,ok
orig,cpcv_00_02,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.07151507603993049,-0.7930706041117167,ok
orig,cpcv_00_02,cpcv,orig Equal risk capped,Equal risk capped,gross,0.9309726961586637,-0.6468663588128066,ok
orig,cpcv_00_02,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.07151507603993049,-0.7930706041117167,ok
orig,cpcv_00_03,cpcv,orig E1 capped,E1 capped,gross,1.1950733662758628,-0.04435463100267348,ok
