path_id,return_date,strategy,basis,ret
path_00,2015-07-31,larger Equal risk capped,gross,0.5166037202008725
path_00,2015-07-31,larger GM paper,full_cost_net,-7.797501470548111
path_00,2015-07-31,larger GM paper,gross,0.04067968973359223
path_00,2015-07-31,larger+VIX E1 capped,full_cost_net,-1.8867891560392813
path_00,2015-07-31,larger+VIX E1 capped,gross,0.2803016996102707
path_00,2015-07-31,larger+VIX Equal premium capped,full_cost_net,-0.920198129375866
path_00,2015-07-31,larger+VIX Equal premium capped,gross,0.6785282680655745
path_00,2015-07-31,larger+VIX Equal risk capped,full_cost_net,-4.282842045075217
path_00,2015-07-31,larger+VIX Equal risk capped,gross,0.5011923468419192
path_00,2015-07-31,larger+VIX GM paper,full_cost_net,-2.674108985935417
path_00,2015-07-31,larger+VIX GM paper,gross,-0.11540538495411662
path_00,2015-07-31,orig E1 capped,full_cost_net,0.0958154751989646
path_00,2015-07-31,orig E1 capped,gross,0.3137192109137271
path_00,2015-07-31,orig Equal premium capped,full_cost_net,-1.0965423513842711
path_00,2015-07-31,orig Equal premium capped,gross,0.6424028242185742
path_00,2015-07-31,orig Equal risk capped,full_cost_net,-1.1161404078560335
path_00,2015-07-31,orig Equal risk capped,gross,0.6227267944599544
path_00,2015-07-31,orig GM paper,full_cost_net,-3.0822648173128315
path_00,2015-07-31,orig GM paper,gross,0.12546604929646932
path_00,2015-07-31,orig+VIX E1 capped,full_cost_net,0.2943495362242679
path_00,2015-07-31,orig+VIX E1 capped,gross,0.4129200965814625
path_00,2015-07-31,orig+VIX Equal premium capped,full_cost_net,-1.1585760588500926
path_00,2015-07-31,orig+VIX Equal premium capped,gross,0.5931732534508831
path_00,2015-07-31,orig+VIX Equal risk capped,full_cost_net,-1.158758690977086
path_00,2015-07-31,orig+VIX Equal risk capped,gross,0.590786008677571
path_00,2015-07-31,orig+VIX GM paper,full_cost_net,-2.6450956281908504
path_00,2015-07-31,orig+VIX GM paper,gross,-0.13469637618610475
path_00,2015-08-31,larger E1 capped,full_cost_net,-0.4028865483381374
path_00,2015-08-31,larger E1 capped,gross,0.20440478097323198
path_00,2015-08-31,larger Equal premium capped,full_cost_net,-0.0068340598627875115
path_00,2015-08-31,larger Equal premium capped,gross,0.6711545340140138
path_00,2015-08-31,larger Equal risk capped,full_cost_net,-0.09827536993680874
path_00,2015-08-31,larger Equal risk capped,gross,0.71481925066728
path_00,2015-08-31,larger GM paper,full_cost_net,-1.6704965182677167
path_00,2015-08-31,larger GM paper,gross,0.013530473612115165
path_00,2015-08-31,larger+VIX E1 capped,full_cost_net,-0.10584459500463239
path_00,2015-08-31,larger+VIX E1 capped,gross,0.5063409073752371
path_00,2015-08-31,larger+VIX Equal premium capped,full_cost_net,-0.014087614447109043
path_00,2015-08-31,larger+VIX Equal premium capped,gross,0.6038090711228619
path_00,2015-08-31,larger+VIX Equal risk capped,full_cost_net,-0.1113289005738678
path_00,2015-08-31,larger+VIX Equal risk capped,gross,0.6351396226641861
path_00,2015-08-31,larger+VIX GM paper,full_cost_net,-2.4440336393264475
path_00,2015-08-31,larger+VIX GM paper,gross,0.2416039952795191
path_00,2015-08-31,orig E1 capped,full_cost_net,0.2495217371981033
path_00,2015-08-31,orig E1 capped,gross,0.2952559691275334
path_00,2015-08-31,orig Equal premium capped,full_cost_net,0.19505048737186217
path_00,2015-08-31,orig Equal premium capped,gross,0.27740997518258037
path_00,2015-08-31,orig Equal risk capped,full_cost_net,0.19498052827355788
path_00,2015-08-31,orig Equal risk capped,gross,0.2774099751825804
path_00,2015-08-31,orig GM paper,full_cost_net,-5.379333862677422
path_00,2015-08-31,orig GM paper,gross,-0.007115840478203683
path_00,2015-08-31,orig+VIX E1 capped,full_cost_net,0.3286177759161615
path_00,2015-08-31,orig+VIX E1 capped,gross,0.42018611013642093
path_00,2015-08-31,orig+VIX Equal premium capped,full_cost_net,0.059431496317465776
path_00,2015-08-31,orig+VIX Equal premium capped,gross,0.15676395481221
path_00,2015-08-31,orig+VIX Equal risk capped,full_cost_net,0.05017850813175384
path_00,2015-08-31,orig+VIX Equal risk capped,gross,0.14854537443402782
path_00,2015-08-31,orig+VIX GM paper,full_cost_net,-4.08266583366754
path_00,2015-08-31,orig+VIX GM paper,gross,0.3322501207561278
path_00,2015-09-30,larger E1 capped,full_cost_net,-0.41276030939555763
path_00,2015-09-30,larger E1 capped,gross,-0.17385443225306207
path_00,2015-09-30,larger Equal premium capped,full_cost_net,-0.9543894051048347
path_00,2015-09-30,larger Equal premium capped,gross,-0.44793115618181056
path_00,2015-09-30,larger Equal risk capped,full_cost_net,-2.255611617050265
path_00,2015-09-30,larger Equal risk capped,gross,-0.422450075510706
path_00,2015-09-30,larger GM paper,full_cost_net,-3.2029730561837666
path_00,2015-09-30,larger GM paper,gross,-0.0834160175086528
path_00,2015-09-30,larger+VIX E1 capped,full_cost_net,-0.7284833559759103
path_00,2015-09-30,larger+VIX E1 capped,gross,-0.1654913433076846
path_00,2015-09-30,larger+VIX Equal premium capped,full_cost_net,-0.8643165981547056
path_00,2015-09-30,larger+VIX Equal premium capped,gross,-0.4644321823883415
path_00,2015-09-30,larger+VIX Equal risk capped,full_cost_net,-1.7753768544866568
path_00,2015-09-30,larger+VIX Equal risk capped,gross,-0.4259414260737955
path_00,2015-09-30,larger+VIX GM paper,full_cost_net,-2.5891803410304286
path_00,2015-09-30,larger+VIX GM paper,gross,-0.1484699675815916
path_00,2015-09-30,orig E1 capped,full_cost_net,-0.34764436064036064
path_00,2015-09-30,orig E1 capped,gross,-0.229685328960202
path_00,2015-09-30,orig Equal premium capped,full_cost_net,-0.7503514064375398
path_00,2015-09-30,orig Equal premium capped,gross,-0.3281180269489242
path_00,2015-09-30,orig Equal risk capped,full_cost_net,-0.763750469232231
path_00,2015-09-30,orig Equal risk capped,gross,-0.34179794488743487
path_00,2015-09-30,orig GM paper,full_cost_net,-3.428101267462704
path_00,2015-09-30,orig GM paper,gross,-0.08719359817498983
path_00,2015-09-30,orig+VIX E1 capped,full_cost_net,-0.3647514751155998
path_00,2015-09-30,orig+VIX E1 capped,gross,-0.21019037179628375
path_00,2015-09-30,orig+VIX Equal premium capped,full_cost_net,-0.9320116034153144
path_00,2015-09-30,orig+VIX Equal premium capped,gross,-0.4980513681821204
path_00,2015-09-30,orig+VIX Equal risk capped,full_cost_net,-0.9516960525089755
path_00,2015-09-30,orig+VIX Equal risk capped,gross,-0.5127315085106413
path_00,2015-09-30,orig+VIX GM paper,full_cost_net,-3.2093480519386564
path_00,2015-09-30,orig+VIX GM paper,gross,-0.09211888382295273
path_00,2015-10-30,larger E1 capped,full_cost_net,0.10195329806139813
path_00,2015-10-30,larger E1 capped,gross,0.2649730772490531
path_00,2015-10-30,larger Equal premium capped,full_cost_net,0.42924381486935925
path_00,2015-10-30,larger Equal premium capped,gross,0.5645206648422239
path_00,2015-10-30,larger Equal risk capped,full_cost_net,0.3183963874166016
path_00,2015-10-30,larger Equal risk capped,gross,0.5254859034123451
path_00,2015-10-30,larger GM paper,full_cost_net,-6.178480106673034
path_00,2015-10-30,larger GM paper,gross,0.10246941127914572
path_00,2015-10-30,larger+VIX E1 capped,full_cost_net,-0.0755704770095551
path_00,2015-10-30,larger+VIX E1 capped,gross,0.101497238250633
path_00,2015-10-30,larger+VIX Equal premium capped,full_cost_net,0.4663586792346372
path_00,2015-10-30,larger+VIX Equal premium capped,gross,0.587963079128461
path_00,2015-10-30,larger+VIX Equal risk capped,full_cost_net,0.3523937466346251
path_00,2015-10-30,larger+VIX Equal risk capped,gross,0.5528913845010077
path_00,2015-10-30,larger+VIX GM paper,full_cost_net,-3.10908782810097
path_00,2015-10-30,larger+VIX GM paper,gross,-0.06488489650476392
path_00,2015-10-30,orig E1 capped,full_cost_net,-0.06238118762978853
path_00,2015-10-30,orig E1 capped,gross,-0.025207963248678855
path_00,2015-10-30,orig Equal premium capped,full_cost_net,0.15990672072865453
path_00,2015-10-30,orig Equal premium capped,gross,0.2313450957885803
path_00,2015-10-30,orig Equal risk capped,full_cost_net,0.1360424076268555
path_00,2015-10-30,orig Equal risk capped,gross,0.20744355090873035
path_00,2015-10-30,orig GM paper,full_cost_net,-2.004352889605124
path_00,2015-10-30,orig GM paper,gross,0.10179984379432722
path_00,2015-10-30,orig+VIX E1 capped,full_cost_net,-0.1623587165317209
path_00,2015-10-30,orig+VIX E1 capped,gross,-0.08568469534244513
path_00,2015-10-30,orig+VIX Equal premium capped,full_cost_net,0.26774865487270166
path_00,2015-10-30,orig+VIX Equal premium capped,gross,0.35005255688288384
path_00,2015-10-30,orig+VIX Equal risk capped,full_cost_net,0.30863957738750775
path_00,2015-10-30,orig+VIX Equal risk capped,gross,0.39000516990516787
path_00,2015-10-30,orig+VIX GM paper,full_cost_net,-1.5224091310530832
path_00,2015-10-30,orig+VIX GM paper,gross,-0.3310517630394677
path_00,2015-11-30,larger E1 capped,full_cost_net,-0.3347178599587306
path_00,2015-11-30,larger E1 capped,gross,-0.0031757906919279016
path_00,2015-11-30,larger Equal premium capped,full_cost_net,-1.7228526334992418
path_00,2015-11-30,larger Equal premium capped,gross,-0.15544419289450556
path_00,2015-11-30,larger Equal risk capped,full_cost_net,-4.884456585048888
path_00,2015-11-30,larger Equal risk capped,gross,-0.13340626087570295
path_00,2015-11-30,larger GM paper,full_cost_net,-4.059565953510128
path_00,2015-11-30,larger GM paper,gross,0.10913966400968379
path_00,2015-11-30,larger+VIX E1 capped,full_cost_net,-0.3592147563149335
path_00,2015-11-30,larger+VIX E1 capped,gross,0.06373829347700366
path_00,2015-11-30,larger+VIX Equal premium capped,full_cost_net,-1.282974120965345
path_00,2015-11-30,larger+VIX Equal premium capped,gross,-0.1695025831029024
path_00,2015-11-30,larger+VIX Equal risk capped,full_cost_net,-3.4758587049195127
path_00,2015-11-30,larger+VIX Equal risk capped,gross,-0.14718773254777345
path_00,2015-11-30,larger+VIX GM paper,full_cost_net,-0.5057702090766808
path_00,2015-11-30,larger+VIX GM paper,gross,0.07008815498464153
path_00,2015-11-30,orig E1 capped,full_cost_net,-0.13338109560356168
path_00,2015-11-30,orig E1 capped,gross,-0.07540852886918183
path_00,2015-11-30,orig Equal premium capped,full_cost_net,-0.3548826827531205
path_00,2015-11-30,orig Equal premium capped,gross,-0.15312086664943167
path_00,2015-11-30,orig Equal risk capped,full_cost_net,-0.3623383263724693
path_00,2015-11-30,orig Equal risk capped,gross,-0.16075820755657064
path_00,2015-11-30,orig GM paper,full_cost_net,-0.2907077824983032
path_00,2015-11-30,orig GM paper,gross,0.11379728660904573
path_00,2015-11-30,orig+VIX E1 capped,full_cost_net,-0.07315470616509633
path_00,2015-11-30,orig+VIX E1 capped,gross,0.019519662080979855
path_00,2015-11-30,orig+VIX Equal premium capped,full_cost_net,-0.43844727780059406
path_00,2015-11-30,orig+VIX Equal premium capped,gross,-0.21913258122785645
path_00,2015-11-30,orig+VIX Equal risk capped,full_cost_net,-0.47437810217314513
path_00,2015-11-30,orig+VIX Equal risk capped,gross,-0.2566144716100698
path_00,2015-11-30,orig+VIX GM paper,full_cost_net,-0.09131921085492892
path_00,2015-11-30,orig+VIX GM paper,gross,0.182329520199041
path_00,2015-12-31,larger E1 capped,full_cost_net,-0.5753704926313379
path_00,2015-12-31,larger E1 capped,gross,-0.07144963315961847
path_00,2015-12-31,larger Equal premium capped,full_cost_net,-1.0187100777350078
path_00,2015-12-31,larger Equal premium capped,gross,-0.11158114930709608
path_00,2015-12-31,larger Equal risk capped,full_cost_net,-1.8399037735491268
path_00,2015-12-31,larger Equal risk capped,gross,-0.024928336583592614
path_00,2015-12-31,larger GM paper,full_cost_net,-6.54868333324001
path_00,2015-12-31,larger GM paper,gross,-0.12597202198774626
path_00,2015-12-31,larger+VIX E1 capped,full_cost_net,-0.8112140376388604
path_00,2015-12-31,larger+VIX E1 capped,gross,-0.0814253577956998
path_00,2015-12-31,larger+VIX Equal premium capped,full_cost_net,-0.8782447597648984
path_00,2015-12-31,larger+VIX Equal premium capped,gross,-0.1172596294360193
path_00,2015-12-31,larger+VIX Equal risk capped,full_cost_net,-1.448857712544074
path_00,2015-12-31,larger+VIX Equal risk capped,gross,-0.038535314958873634
path_00,2015-12-31,larger+VIX GM paper,full_cost_net,-1.5371955051215487
path_00,2015-12-31,larger+VIX GM paper,gross,-0.04726521832743796
path_00,2015-12-31,orig E1 capped,full_cost_net,0.14951030979630012
path_00,2015-12-31,orig E1 capped,gross,0.25995127943277846
path_00,2015-12-31,orig Equal premium capped,full_cost_net,-0.22490195830539128
path_00,2015-12-31,orig Equal premium capped,gross,0.010760194395568412
path_00,2015-12-31,orig Equal risk capped,full_cost_net,-0.22393969627643545
