fold_id,scheme,strategy,basis,is_sharpe,oos_sharpe,status
cpcv_00_04,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.32074384876523737,-0.7417806238174326,ok
cpcv_00_05,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.848531234477049,1.0056717021647021,ok
cpcv_00_05,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.5977618607506716,-0.3337574082291168,ok
cpcv_00_05,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.634340184853715,-0.36986331354628166,ok
cpcv_00_05,cpcv,Equal premium,full_spread_post_cost,-0.04097036472511428,1.1647160897365652,ok
cpcv_00_05,cpcv,Equal risk,full_spread_post_cost,0.10999275244897685,0.9096787636731829,ok
cpcv_00_05,cpcv,VIX hedge sleeve,full_spread_post_cost,-2.2411093706847884,0.551107977809903,ok
cpcv_00_06,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.9254894398091227,0.3088599536469677,ok
cpcv_00_06,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.2449911128274975,-0.5475512728457859,ok
cpcv_00_06,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.1402672655803177,-0.5541992605366126,ok
cpcv_00_06,cpcv,Equal premium,full_spread_post_cost,0.31012942296283813,-2.0175352478952457,ok
cpcv_00_06,cpcv,Equal risk,full_spread_post_cost,0.6322313007895021,-1.6843808665767575,ok
cpcv_00_06,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.27400191609387187,-1.8583109265394975,ok
cpcv_00_07,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,2.256957993849526,-1.4376596426570627,ok
cpcv_00_07,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.4317447695387386,-1.2255164347708052,ok
cpcv_00_07,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.128993610286573,-0.7111204682415111,ok
cpcv_00_07,cpcv,Equal premium,full_spread_post_cost,0.2884320772826192,-0.806074430925591,ok
cpcv_00_07,cpcv,Equal risk,full_spread_post_cost,0.6435554850909486,-0.8413713527064426,ok
cpcv_00_07,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.29073827828201226,-2.0411556827956296,ok
cpcv_00_08,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.953110991907969,0.28404043341493634,ok
cpcv_00_08,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.2993593239267147,-0.021904965328680415,ok
cpcv_00_08,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.126738766160178,0.31749548375714365,ok
cpcv_00_08,cpcv,Equal premium,full_spread_post_cost,0.19646941915960345,-0.2906059362996068,ok
cpcv_00_08,cpcv,Equal risk,full_spread_post_cost,0.4228079623726217,-0.3341449059093593,ok
cpcv_00_08,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.2585951634653419,-2.340814052344721,ok
cpcv_00_09,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.8548534097304383,1.1886032940839164,ok
cpcv_00_09,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.0762626855321924,-0.24925722583794768,ok
cpcv_00_09,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,0.9851622711229718,-0.17638127766478134,ok
cpcv_00_09,cpcv,Equal premium,full_spread_post_cost,0.1495420668007261,0.505062656900078,ok
cpcv_00_09,cpcv,Equal risk,full_spread_post_cost,0.32655343403848786,0.3547016258386944,ok
cpcv_00_09,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.29303718461304457,-1.8682322427027584,ok
cpcv_00_10,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.7919173216242208,0.5833893783978826,ok
cpcv_00_10,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.155962310389294,-0.4071276305635598,ok
cpcv_00_10,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.0085798251634814,-0.5661318155545314,ok
cpcv_00_10,cpcv,Equal premium,full_spread_post_cost,0.282748779756344,-0.22298398085992163,ok
cpcv_00_10,cpcv,Equal risk,full_spread_post_cost,0.49685124719313245,-0.8177076085657308,ok
cpcv_00_10,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.29361747410255307,-2.5412680438344952,ok
cpcv_00_11,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.9931631597770174,-0.6373231063594749,ok
cpcv_00_11,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.57817020320059,-1.1788415800295182,ok
cpcv_00_11,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.3471362194783043,-0.8996401601909069,ok
cpcv_00_11,cpcv,Equal premium,full_spread_post_cost,0.3186188776286603,-0.13871640011297046,ok
cpcv_00_11,cpcv,Equal risk,full_spread_post_cost,0.4186429823383899,-0.30347650669897963,ok
cpcv_00_11,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.30474894677256753,-2.1717703842352427,ok
cpcv_01_02,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.5516907697401974,0.4034144100505252,ok
cpcv_01_02,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.462339637630313,-0.5401222697938267,ok
cpcv_01_02,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.3653705032238406,-0.3296844843749681,ok
cpcv_01_02,cpcv,Equal premium,full_spread_post_cost,0.31885473596050357,0.4866159062569569,ok
cpcv_01_02,cpcv,Equal risk,full_spread_post_cost,0.5008747642981528,0.734727716136935,ok
cpcv_01_02,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.3991377730996575,-1.0702225607693736,ok
cpcv_01_03,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.913474175279182,-1.310228243265332,ok
cpcv_01_03,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.6064629083893236,-1.4821472491364047,ok
cpcv_01_03,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.6087240386905157,-1.697435862031738,ok
cpcv_01_03,cpcv,Equal premium,full_spread_post_cost,0.12387371782188786,0.3576151655971468,ok
cpcv_01_03,cpcv,Equal risk,full_spread_post_cost,0.3715423451245236,0.5265588493522227,ok
cpcv_01_03,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.4689115166401011,-0.006938881076603558,ok
cpcv_01_04,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.6114007819934641,0.6256941636303899,ok
cpcv_01_04,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.6287583683603253,-0.5849319923375861,ok
cpcv_01_04,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.4743043135679417,-0.6773601076055086,ok
cpcv_01_04,cpcv,Equal premium,full_spread_post_cost,0.11755548287610759,0.014921660298009242,ok
cpcv_01_04,cpcv,Equal risk,full_spread_post_cost,0.3816272692506675,0.14706951958084877,ok
cpcv_01_04,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.34838013446965455,-0.13677434554367973,ok
cpcv_01_05,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.5615758996643503,1.2142643766319268,ok
cpcv_01_05,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.5946130715399205,-0.23153228994236336,ok
cpcv_01_05,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.7581336068916027,-0.46296878005455705,ok
cpcv_01_05,cpcv,Equal premium,full_spread_post_cost,-0.024574232392453342,1.4032238125441665,ok
cpcv_01_05,cpcv,Equal risk,full_spread_post_cost,0.18181267448065974,1.6247914645562385,ok
cpcv_01_05,cpcv,VIX hedge sleeve,full_spread_post_cost,-2.366065594565133,0.644042848717932,ok
cpcv_01_06,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.7248384634474558,-0.18436517077498962,ok
cpcv_01_06,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.5880376693915628,-0.19890726501153835,ok
cpcv_01_06,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.4953491115932425,-0.41077491635614266,ok
cpcv_01_06,cpcv,Equal premium,full_spread_post_cost,0.31807860537248667,-1.1453396125832411,ok
cpcv_01_06,cpcv,Equal risk,full_spread_post_cost,0.6377601408539905,-0.8251824833664619,ok
cpcv_01_06,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.3011476942216749,-1.304118521778068,ok
cpcv_01_07,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,2.01744117447747,-1.2544057988911423,ok
cpcv_01_07,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.7812442713521595,-0.6219510877127297,ok
cpcv_01_07,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.4836400755169854,-0.31857967636502094,ok
cpcv_01_07,cpcv,Equal premium,full_spread_post_cost,0.29678986774507365,-0.2322828180374283,ok
cpcv_01_07,cpcv,Equal risk,full_spread_post_cost,0.6229131355740319,0.0588812571765513,ok
cpcv_01_07,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.3179585994046186,-1.5898018246486096,ok
cpcv_01_08,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.6647931969223455,0.650269279462664,ok
cpcv_01_08,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.5305781066240112,0.07748825638350183,ok
cpcv_01_08,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.3833696669537876,0.47763294344259694,ok
cpcv_01_08,cpcv,Equal premium,full_spread_post_cost,0.20659003641926413,0.5242237626329791,ok
cpcv_01_08,cpcv,Equal risk,full_spread_post_cost,0.4424502833655716,0.37119555489788275,ok
cpcv_01_08,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.28565942457430127,-2.0724937788773787,ok
cpcv_01_09,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.56735087117495,1.2849392683274392,ok
cpcv_01_09,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.3238843935815992,-0.07984724330657404,ok
cpcv_01_09,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.2478689416033562,0.056962910890153144,ok
cpcv_01_09,cpcv,Equal premium,full_spread_post_cost,0.1605930919357951,1.0122692661572734,ok
cpcv_01_09,cpcv,Equal risk,full_spread_post_cost,0.3408297935085158,1.0705767386790526,ok
cpcv_01_09,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.3201280147087456,-1.5257763243695632,ok
cpcv_01_10,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.5311782837173575,0.41345762310314416,ok
cpcv_01_10,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.3930885260995434,-0.3732000270095147,ok
cpcv_01_10,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.2604635886572637,-0.3520654188674648,ok
cpcv_01_10,cpcv,Equal premium,full_spread_post_cost,0.291151392133948,0.21813435597367317,ok
cpcv_01_10,cpcv,Equal risk,full_spread_post_cost,0.5048262102247227,-0.05859995242549259,ok
cpcv_01_10,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.32071344047169026,-2.1319382994937235,ok
cpcv_01_11,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.8514569802241367,-0.18690865250683564,ok
cpcv_01_11,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.9553166014578012,-0.8486103623535071,ok
cpcv_01_11,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.5871918865636376,-0.5663233944057001,ok
cpcv_01_11,cpcv,Equal premium,full_spread_post_cost,0.3260795456766648,0.1424283400267123,ok
cpcv_01_11,cpcv,Equal risk,full_spread_post_cost,0.4206450462213154,-0.07093719630169605,ok
cpcv_01_11,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.33161517218243247,-1.689468236769762,ok
cpcv_02_03,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.8085813434024964,-0.03860408198192223,ok
cpcv_02_03,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.2268250881294338,-0.6587144560655923,ok
cpcv_02_03,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.2230543261659956,-0.809795961052746,ok
cpcv_02_03,cpcv,Equal premium,full_spread_post_cost,0.20218432767878883,-0.009032772694601557,ok
cpcv_02_03,cpcv,Equal risk,full_spread_post_cost,0.3656124682089662,0.3355032782061606,ok
cpcv_02_03,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.4567186794847929,0.2607623426593508,ok
cpcv_02_04,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.4711209986640703,0.9866132686197224,ok
cpcv_02_04,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.2514087808396426,0.1155506442095751,ok
cpcv_02_04,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.1829217039068824,0.5361290342590552,ok
cpcv_02_04,cpcv,Equal premium,full_spread_post_cost,0.25308571484884174,-0.3066123436888417,ok
cpcv_02_04,cpcv,Equal risk,full_spread_post_cost,0.47206120030899473,0.18551084397080514,ok
cpcv_02_04,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.3435691516443607,0.16909644205637267,ok
cpcv_02_05,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.3456760001501271,1.4302975335701107,ok
cpcv_02_05,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.245144197721733,0.07941937696394974,ok
cpcv_02_05,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.3199940636798522,-0.20600589043423875,ok
cpcv_02_05,cpcv,Equal premium,full_spread_post_cost,0.1256596757806375,1.2884183390501247,ok
cpcv_02_05,cpcv,Equal risk,full_spread_post_cost,0.2819474605855774,1.4609241435027027,ok
cpcv_02_05,cpcv,VIX hedge sleeve,full_spread_post_cost,-2.2260481131706733,0.6815441739333555,ok
cpcv_02_06,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.5955817626204372,0.6065003835179335,ok
cpcv_02_06,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.2271583391297338,1.0192629194094105,ok
cpcv_02_06,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.2185820151327966,0.6460172576461656,ok
cpcv_02_06,cpcv,Equal premium,full_spread_post_cost,0.4405079319047133,-1.6729629052717174,ok
cpcv_02_06,cpcv,Equal risk,full_spread_post_cost,0.7155614126482679,-0.9276361810780785,ok
cpcv_02_06,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.2965836880838489,-0.9579064671842891,ok
cpcv_02_07,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.8124470551471863,-0.7163611389168795,ok
cpcv_02_07,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.4125359585286719,0.5119049682418224,ok
cpcv_02_07,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.2091893980591184,0.6420897591405325,ok
cpcv_02_07,cpcv,Equal premium,full_spread_post_cost,0.4222019504127783,-0.5506719556493487,ok
cpcv_02_07,cpcv,Equal risk,full_spread_post_cost,0.7044482378862474,-0.15347895087464927,ok
cpcv_02_07,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.3133302912784351,-1.1132686729304062,ok
cpcv_02_08,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.5193263304692222,1.7359786729634226,ok
cpcv_02_08,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.1544985335785711,1.5065319878552,ok
cpcv_02_08,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.1171362430853446,2.210676346765294,ok
cpcv_02_08,cpcv,Equal premium,full_spread_post_cost,0.33276074806409106,0.15804905454236423,ok
cpcv_02_08,cpcv,Equal risk,full_spread_post_cost,0.511697440881015,0.47702968563398973,ok
cpcv_02_08,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.28115772615807794,-1.595424318104356,ok
cpcv_02_09,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.3900662852626577,1.662634810432898,ok
cpcv_02_09,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.0009752478661296,0.9788233949287474,ok
cpcv_02_09,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,0.9858232438323684,1.1010089467808537,ok
cpcv_02_09,cpcv,Equal premium,full_spread_post_cost,0.2900262199363569,0.7953630013458436,ok
cpcv_02_09,cpcv,Equal risk,full_spread_post_cost,0.43007267865707066,1.0760184579633287,ok
cpcv_02_09,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.31550777830987675,-0.9642432503942647,ok
cpcv_02_10,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.3638328574525318,2.0088274823745325,ok
cpcv_02_10,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.0578112971038327,1.5273319013510371,ok
cpcv_02_10,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.009481857174751,1.4279616796519252,ok
cpcv_02_10,cpcv,Equal premium,full_spread_post_cost,0.41321058131248134,-0.010801486549090597,ok
cpcv_02_10,cpcv,Equal risk,full_spread_post_cost,0.5959362808146567,-0.002433963612719984,ok
cpcv_02_10,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.3160903803570734,-1.6538080409936597,ok
cpcv_02_11,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.704811350858184,0.0579175454163098,ok
cpcv_02_11,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.5788508703683375,0.8053402892216301,ok
cpcv_02_11,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.3987234838477778,0.8332082613174594,ok
cpcv_02_11,cpcv,Equal premium,full_spread_post_cost,0.4488335624447439,-0.005924478313125282,ok
cpcv_02_11,cpcv,Equal risk,full_spread_post_cost,0.5873199900033833,-0.24073546755234446,ok
cpcv_02_11,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.3269836093962502,-1.21486877162387,ok
cpcv_03_04,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.7889748030813,-0.7103753703081569,ok
cpcv_03_04,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.4157479795914552,-1.0449428825968856,ok
cpcv_03_04,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.4419197639721935,-1.341001843643373,ok
cpcv_03_04,cpcv,Equal premium,full_spread_post_cost,0.20892742784889334,-0.3151772105518603,ok
cpcv_03_04,cpcv,Equal risk,full_spread_post_cost,0.42249395844208976,-0.18448646144568376,ok
cpcv_03_04,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.38908254606207565,0.308590776814203,ok
cpcv_03_05,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.9944408786687304,0.5503912193264853,ok
cpcv_03_05,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.5013160441755664,-0.41976030216951676,ok
cpcv_03_05,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.6467710866346632,-0.6789755871574764,ok
cpcv_03_05,cpcv,Equal premium,full_spread_post_cost,-0.07445634530817634,1.248666306616575,ok
cpcv_03_05,cpcv,Equal risk,full_spread_post_cost,0.16384614952244728,1.4455367348191492,ok
cpcv_03_05,cpcv,VIX hedge sleeve,full_spread_post_cost,-4.332161220959098,0.7115064533998536,ok
cpcv_03_06,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,2.0578059949416394,-0.5710107691100487,ok
cpcv_03_06,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.4197620785554668,-0.5500938790973029,ok
cpcv_03_06,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.4445002097020736,-0.9770468012541473,ok
cpcv_03_06,cpcv,Equal premium,full_spread_post_cost,0.28647062219050745,-1.5483085319524976,ok
cpcv_03_06,cpcv,Equal risk,full_spread_post_cost,0.6331125706663837,-1.0761908369440674,ok
cpcv_03_06,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.3882137494472041,-0.32498320285695526,ok
cpcv_03_07,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,2.3671405882813326,-0.7246041341716604,ok
cpcv_03_07,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.664771209364001,-0.915073489597234,ok
cpcv_03_07,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.5067458534704063,-1.1928910040926612,ok
cpcv_03_07,cpcv,Equal premium,full_spread_post_cost,0.2638837116105854,-0.5413289026535951,ok
cpcv_03_07,cpcv,Equal risk,full_spread_post_cost,0.6393093279489585,-0.3768675863123333,ok
cpcv_03_07,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.40535335111430637,-0.16519496041045195,ok
cpcv_03_08,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.9498777816152446,0.4968086140260136,ok
cpcv_03_08,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.3283733836317437,0.09598283764851315,ok
cpcv_03_08,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.3214517025315016,0.3891014371226992,ok
cpcv_03_08,cpcv,Equal premium,full_spread_post_cost,0.17102807890961072,0.06860348287291286,ok
cpcv_03_08,cpcv,Equal risk,full_spread_post_cost,0.39720500718157936,0.0017863748727124454,ok
cpcv_03_08,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.37237274237389173,-0.25702471525916853,ok
cpcv_03_09,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.8280619158711295,1.0422526988714218,ok
cpcv_03_09,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.134289891605041,0.3899100025936859,ok
cpcv_03_09,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.153513192353663,0.16005646168659166,ok
cpcv_03_09,cpcv,Equal premium,full_spread_post_cost,0.1229085355509382,0.6824778325171585,ok
cpcv_03_09,cpcv,Equal risk,full_spread_post_cost,0.31639725423264276,0.7948876770374592,ok
cpcv_03_09,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.4071690549144802,0.08302540531379539,ok
cpcv_03_10,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.8875658834494722,-0.14046713396506977,ok
cpcv_03_10,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.2782187969072814,-0.5981643136655127,ok
cpcv_03_10,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.247885962777557,-0.8295564239180766,ok
cpcv_03_10,cpcv,Equal premium,full_spread_post_cost,0.2589307651829161,-0.04099512466530048,ok
cpcv_03_10,cpcv,Equal risk,full_spread_post_cost,0.4961232488987415,-0.19373195301937624,ok
cpcv_03_10,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.40777565424006823,-0.40907091333039824,ok
cpcv_03_11,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,2.1216134565419513,-0.4955608585842763,ok
cpcv_03_11,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.9249042300017127,-0.7516482620081267,ok
cpcv_03_11,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.6851264212569321,-1.311956659003922,ok
cpcv_03_11,cpcv,Equal premium,full_spread_post_cost,0.29485529497561525,-0.02569344035877076,ok
cpcv_03_11,cpcv,Equal risk,full_spread_post_cost,0.4639826682229526,-0.02832055748367138,ok
cpcv_03_11,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.4180971869625399,-0.23209638753113976,ok
cpcv_04_05,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.8200829449345146,1.6962042133969142,ok
cpcv_04_05,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.4957273898103203,0.14577060192650695,ok
cpcv_04_05,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.4725547453197025,-0.16712314756704874,ok
cpcv_04_05,cpcv,Equal premium,full_spread_post_cost,-0.0622374809302893,1.087617188259368,ok
cpcv_04_05,cpcv,Equal risk,full_spread_post_cost,0.18216620530573693,1.1918717456821497,ok
cpcv_04_05,cpcv,VIX hedge sleeve,full_spread_post_cost,-2.5438183638664675,0.697158003011435,ok
cpcv_04_06,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.7442615442504334,0.6746610514508543,ok
cpcv_04_06,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.3967971790514215,0.6204430337763396,ok
cpcv_04_06,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.2995273690201956,0.5593791822750104,ok
cpcv_04_06,cpcv,Equal premium,full_spread_post_cost,0.27413882553718155,-1.5783380832084566,ok
cpcv_04_06,cpcv,Equal risk,full_spread_post_cost,0.6233286713204922,-1.1938813293274448,ok
cpcv_04_06,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.2693578174872803,-0.4641108230144611,ok
cpcv_04_07,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,2.133381000791328,-0.1862340581038112,ok
cpcv_04_07,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.6782140104772718,-0.2842372488288145,ok
cpcv_04_07,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.3368888010112652,0.36168163736902403,ok
cpcv_04_07,cpcv,Equal premium,full_spread_post_cost,0.2519617667365972,-0.6898775552268556,ok
cpcv_04_07,cpcv,Equal risk,full_spread_post_cost,0.6058789689799405,-0.7852665901897736,ok
cpcv_04_07,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.286287959373221,-0.3100191665752883,ok
cpcv_04_08,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.7216787624095407,1.5548264637779727,ok
cpcv_04_08,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.3841903153823576,0.5214896944990486,ok
cpcv_04_08,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.223186339146894,1.1369925202056812,ok
cpcv_04_08,cpcv,Equal premium,full_spread_post_cost,0.16342608226195693,-0.2347699088600789,ok
cpcv_04_08,cpcv,Equal risk,full_spread_post_cost,0.4003168596952165,-0.24398165298906688,ok
cpcv_04_08,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.2537747389761675,-0.4195141362000997,ok
cpcv_04_09,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.5512129458017887,2.248552912635541,ok
cpcv_04_09,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.1535115753858525,0.8762120612547178,ok
cpcv_04_09,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.069297117091317,0.8993595851771914,ok
cpcv_04_09,cpcv,Equal premium,full_spread_post_cost,0.11696732782907583,0.35434953308015144,ok
cpcv_04_09,cpcv,Equal risk,full_spread_post_cost,0.32384589399091396,0.5220362796225977,ok
cpcv_04_09,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.2886374642225752,-0.03787267311102673,ok
cpcv_04_10,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.5383291194907442,1.2138986578081652,ok
cpcv_04_10,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.2390843469709198,0.6869369588529118,ok
cpcv_04_10,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.11027492137845,0.7230006854725686,ok
cpcv_04_10,cpcv,Equal premium,full_spread_post_cost,0.24789130911230167,-0.22918997176879152,ok
cpcv_04_10,cpcv,Equal risk,full_spread_post_cost,0.49508385678740563,-0.44460873632141495,ok
cpcv_04_10,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.2892240443085649,-0.5870313683305961,ok
cpcv_04_11,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.9519039376938572,0.1471266060737215,ok
cpcv_04_11,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.783963168116037,-0.06878759437094806,ok
cpcv_04_11,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.534862310523803,-0.12115943996765663,ok
cpcv_04_11,cpcv,Equal premium,full_spread_post_cost,0.2814566477284037,-0.15622287180903016,ok
cpcv_04_11,cpcv,Equal risk,full_spread_post_cost,0.4418300573195099,-0.13151934250562228,ok
cpcv_04_11,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.3005304665992219,-0.3861786259142173,ok
