return_date,strategy,scenario,asset_id,repair_reason,decision_mark,effective_fill_price,extra_cost_nav,fill_fraction,foregone_gross_return_nav
2024-12-31,Greek Markowitz + VIX,half_spread_repaired,META_call_put_near,capacity_partial_fill,25.8,26.05683257918552,0.0,0.14330679756415254,0.005586474691250513
2024-12-31,Greek Markowitz + VIX,half_spread_repaired,META_put_put_near,capacity_partial_fill,5.95,5.874683544303797,0.0,0.7115916468730373,0.0018568836152835482
2024-12-31,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,17.8,17.996220472440946,0.0,0.3465224652326254,0.01709304612998427
2024-12-31,Greek Markowitz + VIX,half_spread_repaired,NVDA_put_call_near,capacity_partial_fill,8.35,8.398546511627906,0.0,0.2715756150382947,0.004864205828304396
2024-12-31,Greek Markowitz + VIX,half_spread_repaired,VIX_call_vix_call_near,capacity_partial_fill,0.5,0.4625,0.0,0.9437689281250535,0.0014999616879357589
2025-01-31,Greek Markowitz + VIX,half_spread_repaired,AAPL_put_call_near,capacity_partial_fill,9.82,9.904412607449856,0.0,0.7357120280371694,0.00878023972808122
2025-01-31,Greek Markowitz + VIX,half_spread_repaired,JPM_call_atm,capacity_partial_fill,5.13,5.203636363636363,0.0,0.36726383196594636,0.03988285387862102
2025-01-31,Greek Markowitz + VIX,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.85,1.8806629834254145,0.0,0.16217795756206668,-0.004014033329561057
2025-01-31,Greek Markowitz + VIX,half_spread_repaired,META_call_put_near,capacity_partial_fill,37.7,38.030909220982196,0.0,0.5185283240028878,0.009690571675106766
2025-01-31,Greek Markowitz + VIX,half_spread_repaired,META_put_call_near,capacity_partial_fill,22.0,22.171301446051167,0.0,0.25545824987294613,-0.032701071273213304
2025-01-31,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_call_near,capacity_partial_fill,0.48,0.46956521739130436,0.0,0.6022406617490178,0.006578239000791354
2025-01-31,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,25.09,25.295235173824132,0.0,0.241849395269453,0.006299074477548654
2025-02-28,Greek Markowitz + VIX,half_spread_repaired,AAPL_put_call_near,capacity_partial_fill,13.7,13.806408168189906,0.0,0.9500568378080093,-0.0006918030153513667
2025-02-28,Greek Markowitz + VIX,half_spread_repaired,JPM_call_atm,capacity_partial_fill,1.91,1.9394603489294209,0.0,0.3215451362671434,-0.01563666414774883
2025-02-28,Greek Markowitz + VIX,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.84,0.8199043062200957,0.0,0.5909435891566817,0.001011732525843637
2025-02-28,Greek Markowitz + VIX,half_spread_repaired,JPM_put_atm,capacity_partial_fill,3.51,3.563181818181818,0.0,0.649771923849809,-0.012228554311738181
2025-02-28,Greek Markowitz + VIX,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.12,1.1430690254974334,0.0,0.123898115326696,-0.004197433329561056
2025-02-28,Greek Markowitz + VIX,half_spread_repaired,META_call_put_near,capacity_partial_fill,33.9,34.081715306730196,0.0,0.340730558549541,-0.011286107493513877
2025-02-28,Greek Markowitz + VIX,half_spread_repaired,META_call_put_wing,capacity_partial_fill,77.82,78.34500859880158,0.0,0.8649977447383289,-0.0002895301166925757
2025-02-28,Greek Markowitz + VIX,half_spread_repaired,META_put_call_near,capacity_partial_fill,40.35,40.609968503014564,0.0,0.395038178647108,0.0007243606629077683
2025-02-28,Greek Markowitz + VIX,half_spread_repaired,META_put_put_near,capacity_partial_fill,3.7,3.6367963525835867,0.0,0.729841569061749,0.0017393836152835474
2025-02-28,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,19.32,19.454166666666666,0.0,0.18988236580740958,-0.024647971790325074
2025-02-28,Greek Markowitz + VIX,half_spread_repaired,VIX_put_vix_atm,capacity_partial_fill,1.18,1.0915,0.0,0.6184956729354649,0.006172456279201344
2025-04-30,Greek Markowitz + VIX,half_spread_repaired,AMZN_call_call_near,capacity_partial_fill,0.6,0.5896551724137931,0.0,0.3824177085351135,0.003071619049404871
2025-04-30,Greek Markowitz + VIX,half_spread_repaired,AMZN_call_put_near,capacity_partial_fill,9.3,9.351098901098903,0.0,0.11829841836175208,-0.07000789250624269
2025-04-30,Greek Markowitz + VIX,half_spread_repaired,JPM_call_atm,capacity_partial_fill,3.35,3.3833556397139493,0.0,0.34884531974791294,-0.015007464147748832
2025-04-30,Greek Markowitz + VIX,half_spread_repaired,JPM_put_atm,capacity_partial_fill,7.8,7.878524374176548,0.0,0.175022740430925,0.07338984563751948
2025-04-30,Greek Markowitz + VIX,half_spread_repaired,META_call_put_near,capacity_partial_fill,28.7,28.860447318045082,0.0,0.18977967377681698,-0.03063199933354233
2025-04-30,Greek Markowitz + VIX,half_spread_repaired,META_put_call_near,capacity_partial_fill,48.0,48.247809768267956,0.0,0.68850779644901,0.01588999423920087
2025-04-30,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,16.5,16.613013698630137,0.0,0.3212146447381078,-0.022288143422692287
2025-05-30,Greek Markowitz + VIX,half_spread_repaired,AAPL_call_put_near,capacity_partial_fill,12.35,12.415171957671959,0.0,0.27153221712513864,-0.014377697441278764
2025-05-30,Greek Markowitz + VIX,half_spread_repaired,AAPL_put_call_near,capacity_partial_fill,10.8,10.86652977412731,0.0,0.2607950600135125,-0.0022771737514142385
2025-05-30,Greek Markowitz + VIX,half_spread_repaired,AMZN_call_put_near,capacity_partial_fill,13.1,13.15646551724138,0.0,0.564250584418526,0.04619347352895099
2025-05-30,Greek Markowitz + VIX,half_spread_repaired,AMZN_put_put_wing,capacity_partial_fill,1.89,1.9066519823788546,0.0,0.7169455563143294,-0.0011416606569313837
2025-05-30,Greek Markowitz + VIX,half_spread_repaired,JPM_call_atm,capacity_partial_fill,8.65,8.743010752688173,0.0,0.6417842720213003,0.01804858518818126
2025-05-30,Greek Markowitz + VIX,half_spread_repaired,JPM_put_atm,capacity_partial_fill,4.61,4.681658031088084,0.0,0.10447735663082437,-0.039909537475424924
2025-05-30,Greek Markowitz + VIX,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,3.2,3.2516129032258068,0.0,0.2671657473351935,-0.0035110333295610566
2025-05-30,Greek Markowitz + VIX,half_spread_repaired,META_call_put_near,capacity_partial_fill,30.4,30.55302056500992,0.0,0.731716361722908,0.02667209339205182
2025-05-30,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,21.0,21.119829059829062,0.0,0.4326333167434709,0.07614703083968584
2025-05-30,Greek Markowitz + VIX,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,6.85,6.882775119617224,0.0,0.5808823459696182,0.1445999476770006
2025-06-30,Greek Markowitz + VIX,half_spread_repaired,AAPL_call_put_near,capacity_partial_fill,13.55,13.606694560669457,0.0,0.31822836304038377,-0.005135326713743666
2025-06-30,Greek Markowitz + VIX,half_spread_repaired,JPM_call_atm,capacity_partial_fill,5.54,5.594313725490196,0.0,0.17066519660403492,0.015387856696563135
2025-06-30,Greek Markowitz + VIX,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,1.4,1.3802117670562382,0.0,0.34528313159537916,0.001619332525843637
2025-06-30,Greek Markowitz + VIX,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,0.8,0.8129729729729731,0.0,0.36735290258589104,-0.0030310333295610566
2025-06-30,Greek Markowitz + VIX,half_spread_repaired,META_call_put_near,capacity_partial_fill,38.1,38.273519843851666,0.0,0.22170497917732127,0.022590039688250397
2025-06-30,Greek Markowitz + VIX,half_spread_repaired,META_put_call_near,capacity_partial_fill,67.3,67.88782873405567,0.0,0.1532294136938438,-0.021911219435330895
2025-06-30,Greek Markowitz + VIX,half_spread_repaired,META_put_put_near,capacity_partial_fill,3.86,3.816136363636363,0.0,0.5455717164261117,0.002925783615283549
2025-06-30,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_call_near,capacity_partial_fill,2.36,2.330864197530864,0.0,0.1969254404803415,-0.00022507478667847073
2025-06-30,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,18.7,18.802465753424656,0.0,0.25447684476339416,0.028897863512361927
2025-06-30,Greek Markowitz + VIX,half_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,20.7,20.81642294713161,0.0,0.5697863179398489,0.005169034391205054
2025-07-31,Greek Markowitz + VIX,half_spread_repaired,AAPL_call_put_near,capacity_partial_fill,12.15,12.225000000000001,0.0,0.9137229001280831,0.0011453857645172592
2025-07-31,Greek Markowitz + VIX,half_spread_repaired,AMZN_call_put_near,capacity_partial_fill,14.0,14.097560975609756,0.0,0.1710308230972632,0.02176793240678431
2025-07-31,Greek Markowitz + VIX,half_spread_repaired,JPM_call_put_near,capacity_partial_fill,12.87,12.972142857142856,0.0,0.158874729747306,-0.010503898244387896
2025-07-31,Greek Markowitz + VIX,half_spread_repaired,JPM_put_atm,capacity_partial_fill,9.2,9.295336787564766,0.0,0.13005535942790272,-0.02305103163637128
2025-07-31,Greek Markowitz + VIX,half_spread_repaired,META_call_call_near,capacity_partial_fill,5.5,5.43265306122449,0.0,0.8801187564885634,0.001093768742342835
2025-07-31,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,20.49,20.667074343963332,0.0,0.62738068105371,0.009198279006615321
2025-07-31,Greek Markowitz + VIX,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,10.3,10.326753246753249,0.0,0.93913140737658,0.007181782757080753
2025-07-31,Greek Markowitz + VIX,half_spread_repaired,NVDA_put_call_near,capacity_partial_fill,8.4,8.445652173913043,0.0,0.2732018163259492,-0.02078224620618089
2025-07-31,Greek Markowitz + VIX,half_spread_repaired,TSLA_call_put_near,capacity_partial_fill,25.95,26.018590308370044,0.0,0.8760565430979763,0.0008689615556382195
2025-08-29,Greek Markowitz + VIX,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.7,0.67375,0.0,0.3084906667532486,0.0017103325258436373
2025-08-29,Greek Markowitz + VIX,half_spread_repaired,JPM_put_atm,capacity_partial_fill,4.3,4.36231884057971,0.0,0.11288966757794662,0.0019308511512286857
2025-08-29,Greek Markowitz + VIX,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.0,1.0246913580246912,0.0,0.17532752168872073,-0.003951033329561057
2025-08-29,Greek Markowitz + VIX,half_spread_repaired,META_put_call_near,capacity_partial_fill,33.85,34.08027210884354,0.0,0.6011465393400532,-0.004699076662066388
2025-08-29,Greek Markowitz + VIX,half_spread_repaired,META_put_put_near,capacity_partial_fill,2.31,2.27,0.0,0.41977927403770776,0.003735683615283548
2025-08-29,Greek Markowitz + VIX,half_spread_repaired,NVDA_put_call_near,capacity_partial_fill,10.95,11.000694444444443,0.0,0.6050517952195655,-0.004022248926013985
2025-08-29,Greek Markowitz + VIX,half_spread_repaired,VIX_put_vix_atm,capacity_partial_fill,1.52,1.4060000000000001,0.0,0.7497007149576304,-0.028032324660743714
2025-09-30,Greek Markowitz + VIX,half_spread_repaired,AAPL_put_call_near,capacity_partial_fill,9.8,9.877165354330709,0.0,0.6613990577075832,-0.0054686126679767836
2025-09-30,Greek Markowitz + VIX,half_spread_repaired,AMZN_call_call_near,capacity_partial_fill,1.26,1.2501046442301762,0.0,0.9474790797586058,0.0002612190494048721
2025-09-30,Greek Markowitz + VIX,half_spread_repaired,AMZN_call_put_near,capacity_partial_fill,11.45,11.500663716814158,0.0,0.14853107600865778,0.0001771120458724818
2025-09-30,Greek Markowitz + VIX,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,1.26,1.2379717586649552,0.0,0.616415295585849,0.0009487325258436372
2025-09-30,Greek Markowitz + VIX,half_spread_repaired,JPM_put_atm,capacity_partial_fill,5.7,5.764044943820225,0.0,0.17522468974680683,-0.03675663747542492
2025-09-30,Greek Markowitz + VIX,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,2.01,2.0359689922480615,0.0,0.4111430383600501,-0.0028212333295610566
2025-09-30,Greek Markowitz + VIX,half_spread_repaired,META_call_put_near,capacity_partial_fill,45.62,45.86434929345369,0.0,0.44646230321232117,0.015028238850337362
2025-09-30,Greek Markowitz + VIX,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,15.39,15.460921658986177,0.0,0.5643577386922817,0.003636073772885184
2025-10-31,Greek Markowitz + VIX,half_spread_repaired,AAPL_put_call_near,capacity_partial_fill,10.85,10.921854304635762,0.0,0.12092420517720555,0.0024338852427025484
2025-10-31,Greek Markowitz + VIX,half_spread_repaired,AMZN_put_put_wing,capacity_partial_fill,0.55,0.5555555555555557,0.0,0.1363627125818312,-0.003483360656931384
2025-10-31,Greek Markowitz + VIX,half_spread_repaired,JPM_call_atm,capacity_partial_fill,7.75,7.865671641791045,0.0,0.30936158330878355,-0.01591746414774883
2025-10-31,Greek Markowitz + VIX,half_spread_repaired,META_call_put_near,capacity_partial_fill,41.4,41.59255813953489,0.0,0.5803687250189433,-0.009381049633224055
2025-10-31,Greek Markowitz + VIX,half_spread_repaired,META_put_call_near,capacity_partial_fill,40.66,40.87666104979919,0.0,0.15737776423990893,0.011304742097617731
2025-10-31,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_call_near,capacity_partial_fill,2.79,2.763121387283237,0.0,0.2834159066014053,0.011851039000791354
2025-10-31,Greek Markowitz + VIX,half_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,20.5,20.600613648407766,0.0,0.2015289771871446,-0.005681600583133671
2025-10-31,Greek Markowitz + VIX,half_spread_repaired,NVDA_put_put_wing,capacity_partial_fill,0.46,0.4548314606741573,0.0,0.986404543682362,1.2933817357374017e-05
2025-11-28,Greek Markowitz + VIX,half_spread_repaired,AAPL_put_call_near,capacity_partial_fill,11.3,11.37865429234339,0.0,0.825603354753128,-0.0006954267112984201
2025-11-28,Greek Markowitz + VIX,half_spread_repaired,JPM_call_atm,capacity_partial_fill,7.75,7.907101766881249,0.0,0.6388989220507485,-0.00832246414774883
2025-11-28,Greek Markowitz + VIX,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,2.34,2.2499999999999996,0.0,0.6149597695041823,0.000952332525843637
2025-11-28,Greek Markowitz + VIX,half_spread_repaired,JPM_call_put_near,capacity_partial_fill,23.3,24.303854875283445,0.0,0.23195861863750594,-0.05059385511996651
2025-11-28,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,31.05,31.433945593270227,0.0,0.2054015976282075,-0.04204104660084485
2025-11-28,Greek Markowitz + VIX,half_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,24.63,24.72822542166663,0.0,0.25020068284829355,-0.022881403284257546
2025-11-28,Greek Markowitz + VIX,half_spread_repaired,NVDA_put_call_near,capacity_partial_fill,14.0,14.051851851851852,0.0,0.20563577572920905,0.03183238568970455
2025-11-28,Greek Markowitz + VIX,half_spread_repaired,VIX_put_vix_atm,capacity_partial_fill,1.52,1.4060000000000001,0.0,0.655307404599769,0.0548392200788135
2025-12-31,Greek Markowitz + VIX,half_spread_repaired,AAPL_call_call_near,capacity_partial_fill,0.39,0.3833898305084746,0.0,0.9642052686056031,9.193649442137973e-05
2025-12-31,Greek Markowitz + VIX,half_spread_repaired,AAPL_call_put_near,capacity_partial_fill,11.17,11.252334152334152,0.0,0.7563001734385292,-0.006549238359036901
2025-12-31,Greek Markowitz + VIX,half_spread_repaired,AAPL_put_call_near,capacity_partial_fill,18.44,18.542302554632194,0.0,0.799226646404183,0.000508194526546167
2025-12-31,Greek Markowitz + VIX,half_spread_repaired,AMZN_call_put_near,capacity_partial_fill,11.2,11.249999999999998,0.0,0.12554015056211482,-0.054864345972813165
2025-12-31,Greek Markowitz + VIX,half_spread_repaired,JPM_call_atm,capacity_partial_fill,3.65,3.7448051948051946,0.0,0.26289226273042343,-0.01698846414774883
2025-12-31,Greek Markowitz + VIX,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,1.12,1.0637837837837838,0.0,0.3713208759451947,0.001554932525843637
2025-12-31,Greek Markowitz + VIX,half_spread_repaired,META_put_call_near,capacity_partial_fill,37.77,37.95767701863355,0.0,0.7309589467955437,-0.005174644417563029
2025-12-31,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_call_near,capacity_partial_fill,0.55,0.5256637168141594,0.0,0.1366832345264714,0.01427773900079135
2025-12-31,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,21.5,21.623705408515534,0.0,0.16254462752266707,-0.02180389898016485
2025-12-31,Greek Markowitz + VIX,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,11.35,11.397689075630252,0.0,0.1323273969362544,-0.002761772182769963
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,AAPL_call_call_near,capacity_partial_fill,0.48,0.47483870967741937,0.0,0.7494053305116354,0.0006436364944213793
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,AMZN_call_call_near,capacity_partial_fill,1.03,1.0208849557522126,0.0,0.22573099967001675,0.003850919049404871
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,AMZN_call_put_near,capacity_partial_fill,12.67,12.745868263473053,0.0,0.1292516957437616,0.0351966064780138
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,JPM_call_atm,capacity_partial_fill,3.82,3.913170731707317,0.0,0.21546839028210643,-0.018081464147748832
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,1.37,1.3160629921259843,0.0,0.24371975611908026,0.0018705325258436371
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,JPM_put_atm,capacity_partial_fill,6.02,6.169256198347107,0.0,0.8699258486177495,0.0014540228424707665
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.43,1.4768,0.0,0.4238334113584718,-0.002760433329561056
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,META_call_call_near,capacity_partial_fill,1.59,1.569242819843342,0.0,0.29277375122443966,0.006452568742342835
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,META_call_put_near,capacity_partial_fill,30.8,31.21746987951807,0.0,0.6680244516943958,-0.012550999333542324
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,META_put_put_near,capacity_partial_fill,2.64,2.6072727272727274,0.0,0.7995795695956337,-0.001031329328881927
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,42.92,43.91576442593695,0.0,0.17846644080465485,-0.028417071536133234
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,10.5,10.568329718004339,0.0,0.6497539754680874,-0.014293684074400778
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,22.25,22.375564494041363,0.0,0.21873267036165694,-0.00377181561453183
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,NVDA_put_put_wing,capacity_partial_fill,0.62,0.6144144144144144,0.0,0.8537486896619934,0.00013913381735737384
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,TSLA_call_put_near,capacity_partial_fill,24.72,24.80908108108108,0.0,0.3016382442423842,-0.030866639444695046
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,VIX_call_vix_call_near,capacity_partial_fill,0.61,0.56425,0.0,0.7267414374119827,0.007289161687935757
2026-01-30,Greek Markowitz + VIX,half_spread_repaired,VIX_put_vix_atm,capacity_partial_fill,1.16,1.073,0.0,0.8421329454604115,0.025116020078813518
2026-02-27,Greek Markowitz + VIX,half_spread_repaired,AAPL_put_call_near,capacity_partial_fill,14.0,14.082191780821919,0.0,0.719477349799861,-0.002776613989669811
2026-02-27,Greek Markowitz + VIX,half_spread_repaired,AMZN_put_put_wing,capacity_partial_fill,2.38,2.4047401247401243,0.0,0.6490865118895163,0.0014926699096765486
2026-02-27,Greek Markowitz + VIX,half_spread_repaired,JPM_call_atm,capacity_partial_fill,2.99,3.1096000000000004,0.0,0.5331996579415581,-0.01075856414774883
2026-02-27,Greek Markowitz + VIX,half_spread_repaired,JPM_put_atm,capacity_partial_fill,7.0,7.198581560283689,0.0,0.39739137602970276,-0.026855637475424927
2026-02-27,Greek Markowitz + VIX,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,2.43,2.5272,0.0,0.5122694481912231,-0.0023367333295610557
2026-02-27,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,30.8,31.480126182965304,0.0,0.20374780054585476,-0.042128546600844856
2026-02-27,Greek Markowitz + VIX,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,10.95,10.995435684647301,0.0,0.3218875514539973,-0.03809601134399453
2026-02-27,Greek Markowitz + VIX,half_spread_repaired,TSLA_put_put_wing,capacity_partial_fill,3.34,3.2929577464788733,0.0,0.7789397840071306,0.0008151764455416561
2026-03-31,Greek Markowitz + VIX,half_spread_repaired,AAPL_call_put_near,capacity_partial_fill,25.75,25.915823367065315,0.0,0.6755200883806529,-0.008957393901993715
2026-03-31,Greek Markowitz + VIX,half_spread_repaired,AMZN_call_put_near,capacity_partial_fill,12.97,13.024267782426778,0.0,0.1862170503793456,-0.037862376141158505
2026-03-31,Greek Markowitz + VIX,half_spread_repaired,AMZN_put_put_wing,capacity_partial_fill,1.54,1.5554515050167224,0.0,0.9698116118819833,-0.00012176065693138349
2026-03-31,Greek Markowitz + VIX,half_spread_repaired,JPM_call_atm,capacity_partial_fill,8.5,8.789473684210526,0.0,0.8003049655162009,-0.004602464147748826
2026-03-31,Greek Markowitz + VIX,half_spread_repaired,JPM_call_put_near,capacity_partial_fill,12.75,13.223893805309734,0.0,0.14723896865445124,-0.08565895135546632
2026-03-31,Greek Markowitz + VIX,half_spread_repaired,JPM_put_atm,capacity_partial_fill,11.5,11.994392523364484,0.0,0.31223608116619506,0.01849699990522669
2026-03-31,Greek Markowitz + VIX,half_spread_repaired,META_call_call_near,capacity_partial_fill,6.45,6.360829493087557,0.0,0.4453751640088764,0.005060268742342836
2026-03-31,Greek Markowitz + VIX,half_spread_repaired,META_call_put_near,capacity_partial_fill,31.37,31.518438485804417,0.0,0.721874268815263,-0.010515099333542326
2026-03-31,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,23.6,23.69731958762887,0.0,0.15165791758626518,-0.0318185882963966
2026-03-31,Greek Markowitz + VIX,half_spread_repaired,TSLA_call_put_near,capacity_partial_fill,21.3,21.37123745819398,0.0,0.21658894964815212,-0.03852148366664543
2026-04-30,Greek Markowitz + VIX,half_spread_repaired,AAPL_call_put_near,capacity_partial_fill,12.25,12.325153374233128,0.0,0.18057592006550788,0.03475169224185754
2026-04-30,Greek Markowitz + VIX,half_spread_repaired,AMZN_put_put_wing,capacity_partial_fill,1.02,1.0310469314079422,0.0,0.20484158751837983,-0.003207160656931384
2026-04-30,Greek Markowitz + VIX,half_spread_repaired,JPM_call_put_near,capacity_partial_fill,14.2,14.554999999999998,0.0,0.15691552562078837,0.0661393671954581
2026-04-30,Greek Markowitz + VIX,half_spread_repaired,JPM_put_atm,capacity_partial_fill,7.95,8.151776649746193,0.0,0.14627862113707696,-0.03804663747542492
2026-04-30,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_call_near,capacity_partial_fill,2.3,2.2332648640154447,0.0,0.8511184291946963,-0.0326407339885949
2026-04-30,Greek Markowitz + VIX,half_spread_repaired,MSFT_call_put_near,capacity_partial_fill,20.68,21.13010948520897,0.0,0.5589342724362,0.053160834901902834
2026-04-30,Greek Markowitz + VIX,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,11.95,12.01128205128205,0.0,0.5799157615724032,0.08724176101423856
2026-04-30,Greek Markowitz + VIX,half_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,17.88,17.95388443769862,0.0,0.6444994997263024,0.015957540096068097
2026-04-30,Greek Markowitz + VIX,half_spread_repaired,TSLA_put_put_wing,capacity_partial_fill,1.45,1.4394160583941606,0.0,0.3656873341921793,0.0023390764455416555
2021-01-29,Beta/delta-neutral + VIX,half_spread_repaired,AAPL_put_call_near,capacity_partial_fill,8.65,8.700290697674419,0.0,0.45839705204757175,0.009102746577909222
2021-01-29,Beta/delta-neutral + VIX,half_spread_repaired,JPM_call_put_near,capacity_partial_fill,7.35,7.435135135135135,0.0,0.11036515235697249,0.10647792991453528
2021-01-29,Beta/delta-neutral + VIX,half_spread_repaired,JPM_put_atm,capacity_partial_fill,2.5,2.536231884057971,0.0,0.5240472956696492,-0.027473797546451035
2021-01-29,Beta/delta-neutral + VIX,half_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.0,1.0078740157480315,0.0,0.15185823010474264,-0.00592019461486464
2021-01-29,Beta/delta-neutral + VIX,half_spread_repaired,META_call_call_near,capacity_partial_fill,0.84,0.8341258741258741,0.0,0.449952726338032,0.00581204336549303
2021-01-29,Beta/delta-neutral + VIX,half_spread_repaired,META_call_put_near,capacity_partial_fill,12.0,12.08000039506368,0.0,0.7557550067862621,-0.00845439191946817
2021-01-29,Beta/delta-neutral + VIX,half_spread_repaired,META_put_call_near,capacity_partial_fill,15.58,15.676770186335402,0.0,0.11088124836084255,0.06951213561956465
2021-01-29,Beta/delta-neutral + VIX,half_spread_repaired,MSFT_call_call_near,capacity_partial_fill,1.61,1.6029074889867843,0.0,0.9932934331122734,0.0001322936961501047
2021-01-29,Beta/delta-neutral + VIX,half_spread_repaired,NVDA_call_put_near,capacity_partial_fill,43.71,43.98744373918061,0.0,0.1714860722870121,-0.021636846751839495
2021-01-29,Beta/delta-neutral + VIX,half_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,54.28,54.59680963830797,0.0,0.4592560990266174,-0.00396324508155973
2021-01-29,Beta/delta-neutral + VIX,half_spread_repaired,NVDA_put_call_near,capacity_partial_fill,33.2,33.41206529453514,0.0,0.16523065143299906,0.0019561930901071827
2021-01-29,Beta/delta-neutral + VIX,half_spread_repaired,VIX_put_vix_atm,capacity_partial_fill,2.75,2.54375,0.0,0.9481059017642327,0.0032674851792568694
2021-02-26,Beta/delta-neutral + VIX,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,1.75,1.7252822886326455,0.0,0.7131313629667972,-0.010789829224011347
2021-02-26,Beta/delta-neutral + VIX,half_spread_repaired,JPM_call_put_near,capacity_partial_fill,10.45,10.545433789954338,0.0,0.19044229267109886,0.1060582903694381
2021-02-26,Beta/delta-neutral + VIX,half_spread_repaired,JPM_put_atm,capacity_partial_fill,2.63,2.6626302729528537,0.0,0.10524775323576266,-0.05164849754645103
2021-02-26,Beta/delta-neutral + VIX,half_spread_repaired,META_call_put_near,capacity_partial_fill,23.5,23.752087248922813,0.0,0.5295485196633097,-0.0013443302161950837
2021-02-26,Beta/delta-neutral + VIX,half_spread_repaired,NVDA_put_put_near,capacity_partial_fill,13.07,13.42996081051795,0.0,0.8331823236690072,-0.002983200607102586
2021-02-26,Beta/delta-neutral + VIX,half_spread_repaired,NVDA_put_put_wing,capacity_partial_fill,3.0,2.779174147217235,0.0,0.33574968719764475,0.0007715796376614937
2021-02-26,Beta/delta-neutral + VIX,half_spread_repaired,VIX_put_vix_atm,capacity_partial_fill,6.4,5.920000000000001,0.0,0.6181174540207146,-0.04464285401897359
2021-03-31,Beta/delta-neutral + VIX,half_spread_repaired,AMZN_call_put_near,capacity_partial_fill,170.69,171.53625821923822,0.0,0.9434706385559477,-0.001950170428891547
2021-03-31,Beta/delta-neutral + VIX,half_spread_repaired,JPM_call_call_near,capacity_partial_fill,1.6,1.547033289213384,0.0,0.46845796136306306,0.0028328014846214556
