Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
VIX hedge sleeve,Gross before costs,837,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1651573.2859698785,-1.1115104094190258,-1.0664587512629042,-1802026165.640028,618360.3875419326,1884668.190111153,-2.261985440434061e+171,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,838,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,641957896447000.2,8370.33434111662,-1.1473106722754796,-1.0984477020162295,-10565.828528335509,4803.214658914961,10087.12804849538,1.0902666468798457e+74,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,839,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,5480819746693.568,2040.3118336760383,-1.1842061354806959,-1.1406218666538404,-1246046.3579164972,1773.5097917731034,2394.3808520244274,4.945698030427721e+63,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,840,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.0649003136221442e+35,609529.9144541331,-1.1266623694131368,-1.0795857134593543,-652953.5799629609,290247.4226714944,753687.3201321462,1.3694455675891942e+175,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,841,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.4103439682989269e+31,469758.40719712013,-1.2342720225411672,-1.171639096203958,-547953621.9213891,332199.36624821014,575245.3344254465,5.579884732587459e+155,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,842,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,93803.48176496367,-1.3060741294117777,-1.254217567635725,-4044880387.34066,65753.19299564592,106880.11118817708,-4.840790584880607e+155,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,843,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,383231.1238769486,-0.7446713885153676,-0.7516788300094525,-7872900767495170.0,127953.45537685513,429205.3462380413,-9.286875232753838e+161,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,844,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,3512.9598198033564,-1.3969203583303405,-1.3141819033344444,-13240.791035518554,2923.299443487411,4116.645454752114,-1.0399317899259618e+93,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,845,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,3.795790490928986e+33,178691.97155815028,-1.4507231079732144,-1.3477168305274922,-209352.03574671224,96100.13844704155,223852.4490072132,7.879726930817454e+167,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,846,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,4.880305089720944e+34,469769.58331532247,-1.3415832861849302,-1.2626248896364827,-16932882985.035141,297938.0650267575,541254.4495293844,2.768438388322908e+173,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,847,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,7.839849187680935e+22,55661.49593724456,-1.0818581383994064,-1.0433603416702795,-966290593.4781393,33417.659157536786,61573.25249412711,2.9616827919366876e+114,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,848,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,9.849873297682481e+40,6858729.415912169,-1.3100323855079672,-1.2426224461269246,-14085511267299.393,6012468.00662909,7769644.745835493,9.271568691385019e+204,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,849,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,4.292183950861434e+27,229737.8572376425,-0.9790212470236564,-0.9740480619759562,-204330.32431040614,127516.22527030135,256738.46549431645,1.4567721548098227e+138,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,850,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1034527.3006895421,-1.2833870106915923,-1.21333216275535,-2643130949964257.0,650022.5902879686,1179679.9322780182,-1.4584993815951471e+166,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,851,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,647171.6809490526,-1.6472341673686597,-1.5190526601316736,-776660.3446320625,479634.78589240706,618955.1619338634,-3.355994326428804e+193,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,852,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,8.222725071759635e+34,894546.7690149605,-1.181572414213943,-1.1268185522241045,-9923768.693245538,370713.1515439363,1058289.1065886652,3.759056461777539e+174,insufficient_egarch_obs
