return_date,strategy,asset_id,weight,mark,relative_spread,spread_cost_nav,fee_cost_nav,slippage_cost_nav,borrow_cost_nav,margin_drag_nav,capacity_cost_nav,assignment_penalty_nav,total_cost_nav
2023-11-30,Equity-option Greek Markowitz,MSFT_call_atm,0.0015876911301998232,4.15,0.023255813953488292,3.6923049539530646e-05,5.738642639276469e-06,1.5876911301998232e-06,0.0,1.4789451623779174e-06,0.0,0.0,4.572832847138486e-05
2023-11-30,Equity-option Greek Markowitz,MSFT_call_call_near,-0.016681681565462295,0.25,0.06250000000000006,0.0010426050978413943,0.0010009008939277377,1.6681681565462297e-05,3.167552391908285e-05,0.0042031400708183704,6.972471138040329e-05,0.0,0.00636472797945245
2023-11-30,Equity-option Greek Markowitz,MSFT_call_put_near,0.07216992161274342,24.6,0.016824413976116705,0.0012142166378366875,4.400604976386794e-05,7.216992161274343e-05,0.0,6.722677629680209e-05,0.03370928971475369,0.0,0.03510690910026379
2023-11-30,Equity-option Greek Markowitz,MSFT_put_atm,-0.0011097081617168379,11.35,0.009009009009008976,9.997370826277782e-06,1.4665746630619003e-06,1.1097081617168378e-06,0.0,6.158670424374169e-06,0.0,0.0,1.873232407543069e-05
2023-11-30,Equity-option Greek Markowitz,MSFT_put_put_near,-0.005869809240339187,1.45,0.01626016260162603,9.544405268844214e-05,6.072216455523297e-05,5.869809240339187e-06,0.0,0.00025499404044627933,2.530710629478459e-05,0.0,0.0004423371732250782
2023-11-30,Equity-option Greek Markowitz,NVDA_call_atm,0.001573135159605597,20.5,0.008522744468992989,1.3407428980507005e-05,1.1510745070284855e-06,1.573135159605597e-06,0.0,1.4653861760709672e-06,0.0,0.0,1.7597024823212057e-05
2023-11-30,Equity-option Greek Markowitz,NVDA_call_call_near,0.0012714863245074839,2.7,0.018018018018017994,2.2909663504639317e-05,7.063812913930466e-06,1.2714863245074839e-06,0.0,1.184398220089163e-06,0.0,0.0,3.242936096316643e-05
2023-11-30,Equity-option Greek Markowitz,NVDA_call_put_near,0.13471834912902567,23.1,0.008695652173913167,0.001171463905469805,8.74794474863803e-05,0.00013471834912902566,0.0,0.0001254910649421061,0.000641759547804809,0.0,0.002160912314832126
2023-11-30,Equity-option Greek Markowitz,NVDA_put_atm,0.008528551912364,11.5,0.008810572687224637,7.514142654065172e-05,1.112419814656174e-05,8.528551912364001e-06,0.0,7.944404521106193e-06,0.0,0.0,0.00010273858112068366
2023-11-30,Equity-option Greek Markowitz,NVDA_put_call_near,0.011346013631469521,28.0,0.014899093603157061,0.00016904531911796035,6.078221588287244e-06,1.1346013631469522e-05,0.0,1.0568889410135992e-05,0.0,0.0,0.0001970384437478531
2023-11-30,Equity-option Greek Markowitz,NVDA_put_put_near,0.012698673126334301,9.55,0.009630818619582688,0.0001222986175890947,1.994555988429471e-05,1.2698673126334302e-05,0.0,1.1828900994393596e-05,0.0,0.0,0.00016677175159411729
2023-11-30,Equity-option Greek Markowitz,NVDA_put_put_wing,-0.0010029388950633506,1.34,0.018018383621126975,1.807133775980066e-05,1.1226927929813624e-05,1.0029388950633506e-06,0.0,5.686341423665324e-05,0.0,0.0,8.716461882133088e-05
2023-11-30,Equity-option Greek Markowitz,TSLA_call_atm,0.029951037440245933,9.8,0.010152284263959354,0.0003040714460938662,4.584342465343765e-05,2.9951037440245933e-05,0.0,2.7899596519681146e-05,0.0,0.0,0.00040776550470723096
2023-11-30,Equity-option Greek Markowitz,TSLA_call_call_near,-0.0018198828561768767,2.56,0.008438818565400852,1.5357661233560154e-05,1.0663376110411386e-05,1.8198828561768768e-06,0.0,2.6599270226409314e-05,0.0,0.0,5.4440190426557736e-05
2023-11-30,Equity-option Greek Markowitz,TSLA_call_put_near,0.0545919384393931,16.5,0.011545189504373103,0.0006302742746938638,4.9629034944902815e-05,5.45919384393931e-05,0.0,5.085276457368125e-05,4.44379573613142e-07,0.0,0.000785792392225454
2023-11-30,Equity-option Greek Markowitz,TSLA_put_atm,0.025502411799506554,8.5,0.009615384615384583,0.0002452154980721776,4.500425611677627e-05,2.5502411799506554e-05,0.0,2.375567126529378e-05,0.0,0.0,0.0003394778372537542
2023-11-30,Equity-option Greek Markowitz,TSLA_put_call_near,-0.004796918960779737,13.85,0.009273570324574872,4.4484565324077504e-05,5.195219091097188e-06,4.796918960779737e-06,0.0,1.2959219956104826e-05,0.0,0.0,6.743592333205924e-05
2023-11-30,Equity-option Greek Markowitz,TSLA_put_put_near,0.0043598276750343706,4.65,0.010928961748633843,4.7648389891085856e-05,1.4063960242046355e-05,4.359827675034371e-06,0.0,4.061209341127907e-06,0.0,0.0,7.013338714929448e-05
2023-11-30,Equity-option Greek Markowitz,TSLA_put_put_wing,-0.024755053224238804,2.41,0.012320328542094557,0.00030499038879965923,0.00015407709475667304,2.4755053224238804e-05,0.0,0.00038433777789487623,0.0,0.0,0.0008681603146754474
2023-12-29,Equity-option Greek Markowitz,AAPL_call_atm,-0.003992964698882109,2.81,0.008928571428571435,3.5651470525733144e-05,2.1314758179085994e-05,3.99296469888211e-06,1.533420573643702e-06,4.4369734258300315e-05,0.0,0.0,0.00010686234823564527
2023-12-29,Equity-option Greek Markowitz,AAPL_call_put_near,0.031884204035193736,9.95,0.014962593516209514,0.000477070384566491,4.806663924903579e-05,3.188420403519374e-05,0.0,2.6206195097419505e-05,0.0,0.0,0.0005832274229481401
2023-12-29,Equity-option Greek Markowitz,AAPL_put_atm,0.013368695376127039,1.39,0.005633802816901414,7.531659366832142e-05,0.00014426649686468028,1.336869537612704e-05,0.0,1.0987968802296197e-05,4.995700278477785e-07,0.0,0.00024443932473927274
2023-12-29,Equity-option Greek Markowitz,AAPL_put_call_near,0.00928361720583494,10.59,0.021505376344086023,0.00019964768184591272,1.3149599441692551e-05,9.28361720583494e-06,0.0,7.630370306165705e-06,0.00020675998503942776,0.0,0.0004364712538390337
2023-12-29,Equity-option Greek Markowitz,AAPL_put_put_near,0.007380511407037293,0.4,0.021978021978021997,0.00016220904191290768,0.0002767691777638985,7.3805114070372935e-06,0.0,6.066173759208733e-06,0.0,0.0,0.0004524249048430522
2023-12-29,Equity-option Greek Markowitz,AMZN_call_atm,0.001178778035457045,1.44,0.008968609865470859,1.0572000318000412e-05,1.2278937869344218e-05,1.178778035457045e-06,0.0,9.68858659279763e-07,0.0,0.0,2.4998574882081436e-05
2023-12-29,Equity-option Greek Markowitz,AMZN_put_put_near,-0.0015306864303848196,1.02,0.00985221674876848,1.5080654486549959e-05,2.251009456448264e-05,1.5306864303848197e-06,0.0,3.6038352136885924e-05,0.0,0.0,7.515978761830334e-05
2023-12-29,Equity-option Greek Markowitz,GOOGL_call_atm,0.008342557686117743,1.13,0.009302325581395356,7.760518777783953e-05,0.00011074191618740368,8.342557686117744e-06,0.0,6.856896728315953e-06,2.082716957050995e-06,0.0,0.00020562927533672787
2023-12-29,Equity-option Greek Markowitz,GOOGL_call_put_near,-0.028897542663797227,7.65,0.02020202020202025,0.0005837887406827736,5.666184836038672e-05,2.8897542663797228e-05,3.6208227105445245e-05,8.229473637298364e-05,0.0671114748255487,2.8897542663797228e-05,0.06792822346339789
2023-12-29,Equity-option Greek Markowitz,GOOGL_put_atm,-0.008781891173026062,1.22,0.007490636704119857,6.578195635225521e-05,0.00010797407179950076,8.781891173026063e-06,0.0,0.00015681976552091564,6.097801599265862e-07,0.0,0.0003399674650056243
2023-12-29,Equity-option Greek Markowitz,GOOGL_put_put_near,-0.004163777111248383,0.42,0.023529411764705903,9.797122614702087e-05,0.00014870632540172797,4.1637771112483834e-06,0.0,0.00021597862053659983,6.0888135065540204e-05,0.0,0.0005277080842621372
2023-12-29,Equity-option Greek Markowitz,JPM_call_atm,0.008881826750127296,2.58,0.01656321799663936,0.0001471116326707413,5.163852761701916e-05,8.881826750127296e-06,0.0,7.3001315754470924e-06,8.641854281951537e-06,0.0,0.00022357397289528638
2023-12-29,Equity-option Greek Markowitz,JPM_put_atm,0.0696959661652781,1.35,0.016085790884718395,0.001121114737243072,0.0007743996240586455,6.96959661652781e-05,0.0,5.728435575228337e-05,0.4465868070166185,0.0,0.4486093016998378
2023-12-29,Equity-option Greek Markowitz,JPM_put_put_near,0.003910904987481247,0.43,0.042553191489361625,0.0001664214888289889,0.00013642691816795045,3.9109049874812465e-06,0.0,3.214442455464038e-06,0.00038512108998442994,0.0,0.0006950948444243147
2023-12-29,Equity-option Greek Markowitz,META_call_call_near,-0.011571837666030777,1.38,0.019230769230769246,0.00022253533973136128,0.0001257808441959867,1.1571837666030778e-05,0.0,0.00045095016340834744,0.0,0.0,0.0008108381850017262
2023-12-29,Equity-option Greek Markowitz,META_call_put_near,0.05276276109010137,13.75,0.018116001483411717,0.0009558502581771744,5.7559375734656044e-05,5.276276109010137e-05,0.0,4.336665295076825e-05,0.000183754153936311,0.0,0.0012932932018890112
2023-12-29,Equity-option Greek Markowitz,META_put_call_near,0.06588883865708997,20.7,0.02115158636897764,0.0013936534616070713,4.774553525876085e-05,6.588883865708997e-05,0.0,5.415520985514244e-05,0.06734795035618972,0.0,0.06890939340156778
2023-12-29,Equity-option Greek Markowitz,META_put_put_near,-0.03317300546239375,2.42,0.016085790884718395,0.0005336140288856869,0.00020561780245285382,3.317300546239375e-05,0.0,0.0007371820582735305,0.0008249341639108446,0.0,0.0023345210589853097
2023-12-29,Equity-option Greek Markowitz,MSFT_call_atm,0.0015876911301998232,5.45,0.019417475728155442,3.0828953984462746e-05,4.369792101467403e-06,1.5876911301998232e-06,0.0,1.3049516138628681e-06,0.0,0.0,3.8091388829992846e-05
2023-12-29,Equity-option Greek Markowitz,MSFT_call_call_near,-0.016681681565462295,0.47,0.021741699161053958,0.00036268810209678085,0.000532394092514754,1.6681681565462297e-05,2.31343784306429e-05,0.00221073367172001,0.0017051960869198441,0.0,0.004850828013247495
2023-12-29,Equity-option Greek Markowitz,MSFT_call_put_near,0.07216992161274342,27.28,0.012681169824788884,0.000915199032212901,3.968287478706567e-05,7.216992161274343e-05,0.0,5.931774379129596e-05,0.0,0.0,0.0010863695724040061
2023-12-29,Equity-option Greek Markowitz,MSFT_put_atm,-0.0011097081617168379,4.65,0.02040816326530623,2.2647105341160076e-05,3.57970374747367e-06,1.1097081617168378e-06,0.0,1.4864499288378247e-05,0.0,0.0,4.220101653872883e-05
2023-12-29,Equity-option Greek Markowitz,MSFT_put_put_near,-0.005869809240339187,1.46,0.011267695042214192,6.613922047611291e-05,6.0306259318553286e-05,5.869809240339187e-06,0.0,0.00025041802673140986,2.278401089162083e-05,0.0,0.0004055173266580361
2023-12-29,Equity-option Greek Markowitz,NVDA_call_atm,0.001573135159605597,7.6,0.012820512820512775,2.0168399482122967e-05,3.1048720255373625e-06,1.573135159605597e-06,0.0,1.292987802415559e-06,0.0,0.0,2.6139394469681483e-05
2023-12-29,Equity-option Greek Markowitz,NVDA_call_call_near,0.0012714863245074839,3.03,0.016528925619834652,2.1016302884421147e-05,6.294486754987544e-06,1.2714863245074839e-06,0.0,1.0450572530198498e-06,0.0,0.0,2.9627333216936028e-05
2023-12-29,Equity-option Greek Markowitz,NVDA_call_put_near,0.13471834912902567,23.2,0.014285729160484253,0.0019245498486048203,8.710238090238729e-05,0.00013471834912902566,0.0,0.00011072741024303479,0.0,0.0,0.0022570979888792684
2023-12-29,Equity-option Greek Markowitz,NVDA_call_put_wing,0.020216686484564095,48.65,0.011033102072793639,0.00022305276555786326,6.233305185374336e-06,2.0216686484564094e-05,0.0,1.66164546448472e-05,4.5065568520378174e-06,0.0,0.0002706257687246867
2023-12-29,Equity-option Greek Markowitz,NVDA_put_atm,0.008528551912364,20.15,0.009917355371900732,8.458068012261738e-05,6.348797949650622e-06,8.528551912364001e-06,0.0,7.0097686950936995e-06,0.0,0.0,0.0001064677986797257
2023-12-29,Equity-option Greek Markowitz,NVDA_put_call_near,0.011346013631469521,35.7,0.01428571428571426,0.00016208590902099286,4.767232618264504e-06,1.1346013631469522e-05,0.0,9.325490656002345e-06,0.0,0.0,0.0001875246459267292
2023-12-29,Equity-option Greek Markowitz,NVDA_put_put_near,0.012698673126334301,5.75,0.01680672268907557,0.00021342307775351692,3.3126973373046005e-05,1.2698673126334302e-05,0.0,1.0437265583288465e-05,0.0,0.0,0.0002696859898361857
2023-12-29,Equity-option Greek Markowitz,NVDA_put_put_wing,-0.0010029388950633506,0.39,0.04081632653061228,4.09362814311572e-05,3.8574572887051946e-05,1.0029388950633506e-06,0.0,0.0001977131826395022,0.0,0.0,0.0002782269758527747
2023-12-29,Equity-option Greek Markowitz,TSLA_call_atm,0.029951037440245933,6.9,0.011396103896103956,0.00034132513446514216,6.511095095705638e-05,2.9951037440245933e-05,0.0,2.461729104677748e-05,0.0,0.0,0.0004610044139092219
2023-12-29,Equity-option Greek Markowitz,TSLA_call_call_near,-0.0018198828561768767,1.87,0.009523809523809533,1.7332217677875033e-05,1.459799082494821e-05,1.8198828561768768e-06,1.239768359007382e-06,3.840751412584422e-05,0.0,0.0,7.339737384385172e-05
2023-12-29,Equity-option Greek Markowitz,TSLA_call_put_near,0.0545919384393931,13.05,0.014705882352941124,0.0008028226241087192,6.274935452803805e-05,5.45919384393931e-05,0.0,4.487008638854228e-05,0.0019794703340890994,0.0,0.0029445043375537923
2023-12-29,Equity-option Greek Markowitz,TSLA_put_atm,0.025502411799506554,6.15,0.008888888888889016,0.00022668810488450593,6.220100438904037e-05,2.5502411799506554e-05,0.0,2.0960886410553332e-05,0.0,0.0,0.0003353524074836062
2023-12-29,Equity-option Greek Markowitz,TSLA_put_put_near,0.0043598276750343706,5.2,0.009950248756218869,4.3381369900839346e-05,1.257642598567607e-05,4.359827675034371e-06,0.0,3.583420006877565e-06,0.0,0.0,6.390104356842735e-05
2023-12-29,Equity-option Greek Markowitz,TSLA_put_put_wing,-0.024755053224238804,0.67,0.015503875968992262,0.0003837992747944004,0.0005542176094978837,2.4755053224238804e-05,0.0,0.0014581541337321058,0.00015954937125400628,0.0,0.002580475442502635
2024-01-31,Equity-option Greek Markowitz,AAPL_call_atm,-0.003992964698882109,2.13,0.005115089514066501,2.042437186128958e-05,2.8119469710437388e-05,3.99296469888211e-06,0.0,8.30616773329861e-05,0.0,0.0,0.00013559848360359517
2024-01-31,Equity-option Greek Markowitz,AAPL_call_call_near,-0.003932518064634854,0.34,0.02898550724637668,0.00011398603085898077,0.00017349344402800828,3.932518064634854e-06,0.0,0.000512479666780272,2.6856780337124594e-05,0.0,0.0008307484400690206
2024-01-31,Equity-option Greek Markowitz,AAPL_call_put_near,0.031884204035193736,8.85,0.01111111111111127,0.0003542689337243799,5.4041023788463956e-05,3.188420403519374e-05,0.0,3.668867313638731e-05,0.0,0.0,0.00047688283468442485
2024-01-31,Equity-option Greek Markowitz,AAPL_put_atm,0.013368695376127039,1.86,0.005665722379603404,7.574331657862351e-05,0.00010781205948489547,1.336869537612704e-05,0.0,1.5383156323214676e-05,0.0,0.0,0.0002123072277628607
2024-01-31,Equity-option Greek Markowitz,AAPL_put_call_near,0.00928361720583494,10.3,0.019323671497584474,0.00017939356919487745,1.3519830882283895e-05,9.28361720583494e-06,0.0,1.0682518428631988e-05,0.0,0.0,0.00021287953571162826
2024-01-31,Equity-option Greek Markowitz,AAPL_put_put_near,0.007380511407037293,0.69,0.012903225806451623,9.523240525209418e-05,0.00016044590015298462,7.3805114070372935e-06,0.0,8.492643262892227e-06,0.0,0.0,0.0002715514600750084
2024-01-31,Equity-option Greek Markowitz,AMZN_call_atm,0.001178778035457045,2.18,0.008196721311475415,9.662115044729883e-06,8.11085804213563e-06,1.178778035457045e-06,0.0,1.3564021229916682e-06,0.0,0.0,2.030815324531423e-05
2024-01-31,Equity-option Greek Markowitz,AMZN_put_put_near,-0.0015306864303848196,0.95,0.010695187165775291,1.6370977865078117e-05,2.4168733111339257e-05,1.5306864303848197e-06,0.0,5.634056235747525e-05,0.0,0.0,9.841095976427744e-05
2024-01-31,Equity-option Greek Markowitz,GOOGL_call_atm,0.008342557686117743,2.92,0.007751937984496131,6.467098981486628e-05,4.2855604551974706e-05,8.342557686117744e-06,0.0,9.599655419642334e-06,0.0,0.0,0.00012546880747260107
2024-01-31,Equity-option Greek Markowitz,GOOGL_call_put_near,-0.028897542663797227,10.6,0.0182648401826485,0.000527808998425523,4.0892749052543246e-05,2.8897542663797228e-05,2.364682272813372e-05,8.76408931614226e-05,8.198547425067735e-05,2.8897542663797228e-05,0.0008197700229458945
2024-01-31,Equity-option Greek Markowitz,GOOGL_put_atm,-0.008781891173026062,2.77,0.007407407407407414,6.505104572611903e-05,4.755536736295701e-05,8.781891173026063e-06,0.0,0.00010192014395886917,0.0,0.0,0.00022330844822097127
2024-01-31,Equity-option Greek Markowitz,GOOGL_put_put_near,-0.004163777111248383,1.12,0.009302325581395356,3.873281033719429e-05,5.5764872025647984e-05,4.1637771112483834e-06,0.0,0.00011951466469227905,0.0,0.0,0.00021817612416636972
2024-01-31,Equity-option Greek Markowitz,JPM_call_atm,0.008881826750127296,3.05,0.015999999999999945,0.00014210922800203624,4.3681115164560475e-05,8.881826750127296e-06,0.0,1.022018420562593e-05,1.8624301321282765e-05,0.0,0.00022351665544363274
2024-01-31,Equity-option Greek Markowitz,JPM_call_call_near,-0.0011726104265719476,0.72,0.02898550724637668,3.398870801657804e-05,2.4429383886915575e-05,1.1726104265719477e-06,0.0,6.375467054879181e-05,1.6543098092900714e-06,0.0,0.00012499968268814743
2024-01-31,Equity-option Greek Markowitz,JPM_call_put_near,0.09890561473915992,6.2,0.016528925619834652,0.0016348035494075962,0.00023928777759474174,9.890561473915992e-05,0.0,0.00011380920052177306,0.13274895581560278,0.0,0.13483576195786603
2024-01-31,Equity-option Greek Markowitz,JPM_put_atm,0.0696959661652781,3.35,0.028169014084507067,0.0019632666525430465,0.00031207149029229,6.96959661652781e-05,0.0,8.019809805319671e-05,0.010442336887526597,0.0,0.012867569094580408
2024-01-31,Equity-option Greek Markowitz,JPM_put_put_near,0.003910904987481247,0.94,0.02105263157894739,8.233484184171053e-05,6.240805831087096e-05,3.9109049874812465e-06,0.0,4.500219437649654e-06,3.35851537507231e-07,0.0,0.00015348987611521963
2024-01-31,Equity-option Greek Markowitz,META_call_call_near,-0.011571837666030777,0.72,0.0285714285714286,0.0003306239333151654,0.0002410799513756412,1.1571837666030778e-05,0.0,0.0013092133757860568,0.0017097004857146282,0.0,0.0036021895838575222
2024-01-31,Equity-option Greek Markowitz,META_call_put_near,0.05276276109010137,18.4,0.01111111111111127,0.0005862529010011347,4.301312045388699e-05,5.276276109010137e-05,0.0,6.071331413107555e-05,0.0,0.0,0.0007427420966761985
2024-01-31,Equity-option Greek Markowitz,META_call_put_wing,-0.09624981422195138,55.26,0.005555574607594624,0.000534723023877173,2.6126442514101896e-05,9.624981422195138e-05,0.0,0.0001418827563469626,0.00026485049809208707,9.624981422195138e-05,0.0011600823492742274
2024-01-31,Equity-option Greek Markowitz,META_put_call_near,0.06588883865708997,19.55,0.016260162601626053,0.0010713632301965874,5.055409615633502e-05,6.588883865708997e-05,0.0,7.581729379719941e-05,3.566854477265489e-05,0.0,0.0012992920035798665
2024-01-31,Equity-option Greek Markowitz,META_put_put_near,-0.03317300546239375,3.3,0.015999999999999945,0.0005307680873982982,0.00015078638846542612,3.317300546239375e-05,0.0,0.0008188634332259734,0.0006673957275330916,0.0,0.002200986642085183
2024-01-31,Equity-option Greek Markowitz,MSFT_call_atm,0.0015876911301998232,5.07,0.01904761904761898,3.0241735813329857e-05,4.697311036094152e-06,1.5876911301998232e-06,0.0,1.8269322594080156e-06,0.0,0.0,3.8353670239031854e-05
2024-01-31,Equity-option Greek Markowitz,MSFT_call_call_near,-0.016681681565462295,0.69,0.02666666666666669,0.0004448448417456616,0.00036264525142309337,1.6681681565462297e-05,6.960131162897211e-06,0.002092238606262812,4.237435039897021e-05,0.0,0.0029657448625588965
2024-01-31,Equity-option Greek Markowitz,MSFT_call_put_near,0.07216992161274342,27.75,0.012488849241748364,0.0009013192708103495,3.901076843932077e-05,7.216992161274343e-05,0.0,8.304484130781435e-05,0.03263169204646151,0.0,0.03372723684863174
2024-01-31,Equity-option Greek Markowitz,MSFT_put_atm,-0.0011097081617168379,3.55,0.01459854014598548,1.6200119149151006e-05,4.688907725564103e-06,1.1097081617168378e-06,0.0,2.7052094922328398e-05,0.0,0.0,4.905082995876035e-05
2024-01-31,Equity-option Greek Markowitz,MSFT_put_put_near,-0.005869809240339187,0.62,0.02898550724637668,0.0001701393982707003,0.00014201151387917388,5.869809240339187e-06,0.0,0.0008193185232837542,0.000495542901976402,0.0,0.0016328821466503696
2024-01-31,Equity-option Greek Markowitz,NVDA_call_atm,0.001573135159605597,13.53,0.009917355371900732,1.5601340425840483e-05,1.7440522833764934e-06,1.573135159605597e-06,0.0,1.8101829233817828e-06,0.0,0.0,2.0728710792204353e-05
2024-01-31,Equity-option Greek Markowitz,NVDA_call_call_near,0.0012714863245074839,4.1,0.022222222222222143,2.8255251655721764e-05,4.651779236002991e-06,1.2714863245074839e-06,0.0,1.4630801542277896e-06,0.0,0.0,3.5641597370460023e-05
2024-01-31,Equity-option Greek Markowitz,NVDA_call_put_near,0.13471834912902567,34.3,0.010309278350515488,0.0013888489600930513,5.891472993980715e-05,0.00013471834912902566,0.0,0.0001550183743402487,0.0,0.0,0.001737500413502133
2024-01-31,Equity-option Greek Markowitz,NVDA_call_put_wing,0.020216686484564095,79.17,0.005893910258643879,0.00011915533586715938,3.830368792073531e-06,2.0216686484564094e-05,0.0,2.326303650278608e-05,0.0,0.0,0.00016646542764658308
2024-01-31,Equity-option Greek Markowitz,NVDA_put_atm,0.008528551912364,11.6,0.010452993398588628,8.914889683946132e-05,1.1028299886677587e-05,8.528551912364001e-06,0.0,9.81367617313118e-06,0.0,0.0,0.00011851942481163409
2024-01-31,Equity-option Greek Markowitz,NVDA_put_call_near,0.011346013631469521,33.45,0.012511210654893903,0.00014195236663661293,5.087898489448215e-06,1.1346013631469522e-05,0.0,1.3055686918403284e-05,8.162027212072827e-07,0.0,0.00017225816839714123
2024-01-31,Equity-option Greek Markowitz,NVDA_put_put_near,0.012698673126334301,3.35,0.023809523809523725,0.0003023493601508156,5.685973041642225e-05,1.2698673126334302e-05,0.0,1.4612171816603852e-05,1.2169465976285002e-06,0.0,0.00038773688210780457
2024-01-31,Equity-option Greek Markowitz,NVDA_put_put_wing,-0.0010029388950633506,1.55,0.018575851393188732,1.863044387114571e-05,9.70586027480662e-06,1.0029388950633506e-06,0.0,7.374411494052622e-05,0.0,0.0,0.0001030833579815419
2024-01-31,Equity-option Greek Markowitz,TSLA_call_atm,0.029951037440245933,10.17,0.009009009009008976,0.00026982916612834076,4.4175571445790464e-05,2.9951037440245933e-05,0.0,3.4464207465488474e-05,0.0,0.0,0.00037841998247986565
2024-01-31,Equity-option Greek Markowitz,TSLA_call_call_near,-0.0018198828561768767,6.3,0.007874137797411498,1.4330008384683537e-05,4.333054419468754e-06,1.8198828561768768e-06,0.0,1.651888527223569e-05,0.0,0.0,3.7001830932564854e-05
2024-01-31,Equity-option Greek Markowitz,TSLA_call_put_near,0.0545919384393931,23.23,0.0065075998461326875,0.0003552624901882797,3.525092882440364e-05,5.45919384393931e-05,0.0,6.281812094395919e-05,1.1817360278824486e-06,0.0,0.000509105214423918
2024-01-31,Equity-option Greek Markowitz,TSLA_put_atm,0.025502411799506554,10.72,0.00909090909090922,0.00023184010726824472,3.5684344868712525e-05,2.5502411799506554e-05,0.0,2.9345240974774668e-05,0.0,0.0,0.0003223721049112384
2024-01-31,Equity-option Greek Markowitz,TSLA_put_call_near,-0.004796918960779737,17.75,0.009216589861751284,4.421123466156503e-05,4.053734333053299e-06,4.796918960779737e-06,0.0,1.5454034472994268e-05,0.0,0.0,6.851592242839233e-05
2024-01-31,Equity-option Greek Markowitz,TSLA_put_put_near,0.0043598276750343706,6.5,0.008810572687224637,3.841257863466392e-05,1.0061140788540855e-05,4.359827675034371e-06,0.0,5.016788009628591e-06,0.0,0.0,5.785033510786773e-05
2024-01-31,Equity-option Greek Markowitz,TSLA_put_put_wing,-0.024755053224238804,0.87,0.012821039654818175,0.0003173855190451002,0.0004268112624868759,2.4755053224238804e-05,0.0,0.0016271307939823155,0.018146591421978237,0.0,0.020542674050716768
2024-02-29,Equity-option Greek Markowitz,AAPL_call_atm,-0.003992964698882109,2.58,0.007490636704119857,2.990984793170122e-05,2.321491104001226e-05,3.99296469888211e-06,0.0,5.004074612995144e-05,0.0,0.0,0.00010715846980054704
2024-02-29,Equity-option Greek Markowitz,AAPL_call_call_near,-0.003932518064634854,0.79,0.019230769230769246,7.562534739682418e-05,7.466806451838331e-05,3.932518064634854e-06,0.0,0.00016095024676766022,0.0,0.0,0.0003151761767475026
2024-02-29,Equity-option Greek Markowitz,AAPL_call_put_near,0.031884204035193736,9.53,0.009900990099009865,0.00031568518846726356,5.018500110471208e-05,3.188420403519374e-05,0.0,2.7953274770580808e-05,0.003664835137504164,0.0,0.004090542805881914
2024-02-29,Equity-option Greek Markowitz,AAPL_put_atm,0.013368695376127039,2.62,0.008163265306122455,0.00010913220715205754,7.653833230607084e-05,1.336869537612704e-05,0.0,1.172050005578261e-05,0.0,0.0,0.00021075973489003807
2024-02-29,Equity-option Greek Markowitz,AAPL_put_call_near,0.00928361720583494,8.12,0.016901408450704064,0.0001569062062958003,1.714953917334041e-05,9.28361720583494e-06,0.0,8.139061659910086e-06,3.334636036991555e-05,0.0,0.00022482478470480131
2024-02-29,Equity-option Greek Markowitz,AAPL_put_put_near,0.007380511407037293,1.26,0.009951234002524949,7.344519606973277e-05,8.786323103615824e-05,7.3805114070372935e-06,0.0,6.470585343155983e-06,0.0,0.0,0.00017515952385608428
2024-02-29,Equity-option Greek Markowitz,AMZN_call_atm,0.001178778035457045,6.55,0.013157894736842176,1.551023730864541e-05,2.699491684252775e-06,1.178778035457045e-06,0.0,1.0334492365650805e-06,0.0,0.0,2.042195626492031e-05
2024-02-29,Equity-option Greek Markowitz,AMZN_put_put_near,-0.0015306864303848196,3.59,0.01574803149606308,2.4105298116296505e-05,6.395625753697018e-06,1.5306864303848197e-06,0.0,1.1603008262497917e-05,0.0,0.0,4.3634618562876256e-05
2024-02-29,Equity-option Greek Markowitz,AMZN_put_put_wing,-0.0004973591772980035,1.06,0.020833333333333353,1.0361649527041748e-05,7.0381015655377855e-06,4.973591772980035e-07,0.0,1.2768594311514976e-05,0.0,0.0,3.0665704581392516e-05
2024-02-29,Equity-option Greek Markowitz,GOOGL_call_atm,0.008342557686117743,3.2,0.014926204399888624,0.00012452272124085533,3.910573915367692e-05,8.342557686117744e-06,0.0,7.31402317687035e-06,0.0,0.0,0.00017928504125752035
2024-02-29,Equity-option Greek Markowitz,GOOGL_call_put_near,-0.028897542663797227,6.7,0.019801980198019847,0.0005722285675999464,6.4695991038352e-05,2.8897542663797228e-05,0.0,0.00010595254051473076,0.0,0.0,0.0007717746418168264
2024-02-29,Equity-option Greek Markowitz,GOOGL_put_atm,-0.008781891173026062,2.78,0.009592381302907627,8.423924869230472e-05,4.7384304890428394e-05,8.781891173026063e-06,0.0,7.760121458977742e-05,0.0,0.0,0.00021800665934553664
2024-02-29,Equity-option Greek Markowitz,GOOGL_put_put_near,-0.004163777111248383,0.33,0.03921568627450984,0.00016328537691170144,0.00018926259596583562,4.1637771112483834e-06,0.0,0.0003099551076527433,0.0,0.0,0.0006666668576415288
2024-02-29,Equity-option Greek Markowitz,JPM_call_atm,0.008881826750127296,1.43,0.014888704165512214,0.00013223889093197808,9.316601486147514e-05,8.881826750127296e-06,0.0,7.786807013810232e-06,1.5178437580376032e-05,0.0,0.0002572519771377668
