Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
VIX hedge sleeve,Full-spread post-cost,909,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,3.0920044769684166e+40,1127843.8730901289,-1.576880377934369,-1.4451923801786317,-1029019.3402201443,821114.6265141256,1249607.2594987678,2.826184891360722e+202,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,910,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,2619507.0610876353,-1.3586419273818025,-1.3000594493974915,-3938122.790439477,1344809.1627382177,2979389.255161587,-7.824395685675353e+218,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,911,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.930986865749864e+32,1380703.0628949737,-1.0165965937103603,-0.9933524612245214,-873880263266.6025,1118864.3366486896,1607974.4709844713,2.6847051688950083e+161,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,912,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,528208.7237241314,-1.1454381014237842,-1.0957938105785177,-30626033.47298881,273108.92871935124,646835.0246004402,-5.211551457624604e+143,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,913,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,4.869384322521134e+31,522834.70811611443,-1.2595120074799553,-1.192508658753328,-716442.5786389224,491438.3361655894,605796.3801487486,2.737601724615358e+158,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,914,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1957688.7053978262,-1.7442234613319159,-1.5689991977231674,-220897580817.79898,1584832.2555213245,1777430.523276095,-2.4873893160914273e+215,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,915,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.0701566288949938e+28,49984.753520817976,-1.4989817529675007,-1.3859480126502253,-66890.03770757429,32394.541334254805,59493.587640012,1.4035785739320438e+140,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,916,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,14330279.901640072,-1.1771053398326123,-1.1234202633000923,-50088458.75864835,11998744.252155391,17121753.58228013,-3.2422162427747614e+204,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,917,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,135818.1593775661,-0.9088500809736823,-0.8894422683161671,-3817416413.6935143,52842.04099445557,153973.00441085116,-2.7726212093916216e+147,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,918,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,408883.36753300455,-1.5085779252971725,-1.411216105141734,-2351421604362226.5,304246.03635872825,420591.07308797556,-4.2168042955359884e+172,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,919,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,453034.85900751635,-1.4761989995653908,-1.367736516920781,-528758064.8416658,344436.0327519462,510604.4512185263,-3.912659335988665e+174,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,920,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.625266489891597e+30,245676.93467919645,-1.1431598467598714,-1.117516580045088,-158387.3098932232,160092.3465920392,273381.19865280174,1.1340257219955921e+151,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,921,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.585391387001934e+34,1019644.8933544541,-1.2391208173264001,-1.192562523232911,-703212436816.8888,520031.45053870487,1129530.4789204707,1.001572685926418e+171,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,922,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,5.755564900585303e+31,879496.7372159654,-1.0293386780525575,-0.9950152286702052,-20751864460.09363,646889.4819850478,1038309.1540515722,6.315965909690632e+158,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,923,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,7.974278761142445e+25,116771.59141969257,-1.12951256011373,-1.0822449626192676,-201469.74087040877,63678.22378470787,126414.04982249039,3.2244605455494705e+129,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,924,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,7483634.489570462,-1.0308387519976372,-0.9971262314328715,-13515228.204115843,3307394.9389481614,9133554.985119998,-2.018696883963136e+233,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,925,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,314977.6593927958,-1.1073506110251514,-1.0788735037611061,-53760286963.380775,210978.50563002474,369607.41341624147,-5.8501092258601995e+149,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,926,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,367506.91187273484,-0.865712271122708,-0.86016184403737,-11616286464.672186,171425.22820067423,412196.32955522864,-6.430248619306342e+157,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,927,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,169556.80999525715,-1.2701663337270495,-1.2014079561404056,-269988.92535870423,129365.13787424682,203451.5292993105,-1.1098371497017067e+139,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,928,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,2.1913816561834277e+40,3416066.5019631414,-1.1697449515372245,-1.1195314865115977,-8.516934767119779e+17,2158139.9701016992,4034816.53906727,5.053474859608756e+201,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,929,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,2.169897548880494e+31,82659.37073555416,-1.613391030559891,-1.489378877876513,-11597848.948834509,72834.19238908189,84733.40928888145,4.810565653615775e+156,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,930,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1136195.5028586045,-1.7091289141418315,-1.5431032775946216,-1223668.1091784881,1047036.0119844981,1122745.8824943567,-3.2308721215094564e+182,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,931,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,156444.43539099183,-1.0677766692746657,-1.0308772218326443,-3796820510.25819,88472.60026063389,176096.17997261882,-7.606120768104386e+151,insufficient_egarch_obs
