return_date,decision_date,state_snapshot_date,expiry,payoff_date,asset_id,symbol,underlying,underlying_or_forward,kind,right,moneyness_bucket,mark,entry_price,strike,start_spot,payoff_raw_close,terminal_spot_proxy,expiry_spot_proxy,vix_close_proxy_settlement,exact_minus_vix_close_proxy,terminal_forward_proxy,expiry_weight,payoff_proxy,exit_price,option_return,delta,gamma,vega,theta,iv_proxy,expiry_days,settlement_source,greek_model,vx_contract,train_end_date,asset_class
2021-07-30,2021-06-30,2021-06-30,2021-07-21,2021-07-21,VIX_put_vix_put_near,VIX   210721P00016000,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.55,0.55,16.0,17.225,18.9,18.9,18.9,17.90999984741211,0.9900001525878892,20.325,1.0,0.0,0.0,-1.0,-0.29298603253809447,0.12557730778972973,1.4201739156564044,-8.244376740639902,0.6624993738345919,21,vro_soq_exact,black76_vx_forward,VXN21,2020-12-31,vix_option
2021-08-31,2021-07-30,2021-07-30,2021-08-18,2021-08-18,VIX_call_vix_atm,VIX   210818C00020000,VX_FRONT,VX_FRONT,call,call,vix_atm,2.15,2.15,20.0,19.3,18.58,18.58,18.58,21.56999969482422,-2.9899996948242205,20.4,1.0,0.0,0.0,-1.0,0.5183836857136377,0.06474458979625188,1.7528979959818778,-23.789484395397103,1.3962970046312244,19,vro_soq_exact,black76_vx_forward,VXQ21,2020-12-31,vix_option
2021-08-31,2021-07-30,2021-07-30,2021-08-18,2021-08-18,VIX_call_vix_call_near,VIX   210818C00022000,VX_FRONT,VX_FRONT,call,call,vix_call_near,1.61,1.61,22.0,19.3,18.58,18.58,18.58,21.56999969482422,-2.9899996948242205,20.4,1.0,0.0,0.0,-1.0,0.4120474267614216,0.059915165281432106,1.712469125361546,-24.501192259008565,1.4740446335223656,19,vro_soq_exact,black76_vx_forward,VXQ21,2020-12-31,vix_option
2021-08-31,2021-07-30,2021-07-30,2021-08-18,2021-08-18,VIX_call_vix_call_wing,VIX   210818C00026000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,1.1,1.1,26.0,19.3,18.58,18.58,18.58,21.56999969482422,-2.9899996948242205,20.4,1.0,0.0,0.0,-1.0,0.28373276470590875,0.04507010323323448,1.4909653148324276,-24.557285446737488,1.706096660922977,19,vro_soq_exact,black76_vx_forward,VXQ21,2020-12-31,vix_option
2021-08-31,2021-07-30,2021-07-30,2021-08-18,2021-08-18,VIX_put_vix_atm,VIX   210818P00019000,VX_FRONT,VX_FRONT,put,put,vix_atm,1.2,1.2,19.0,19.3,18.58,18.58,18.58,21.56999969482422,-2.9899996948242205,20.4,1.0,0.4200000000000017,0.4200000000000017,-0.6499999999999986,-0.42930302571690676,0.11523403014850664,1.7275945043774463,-12.980357379731576,0.7731890740003936,19,vro_soq_exact,black76_vx_forward,VXQ21,2020-12-31,vix_option
2021-08-31,2021-07-30,2021-07-30,2021-08-18,2021-08-18,VIX_put_vix_put_near,VIX   210818P00018000,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.7,0.7,18.0,19.3,18.58,18.58,18.58,21.56999969482422,-2.9899996948242205,20.4,1.0,0.0,0.0,-1.0,-0.3081819351600102,0.10879691656768657,1.5485935777267967,-11.028203726174558,0.7340835839502632,19,vro_soq_exact,black76_vx_forward,VXQ21,2020-12-31,vix_option
2021-09-30,2021-08-31,2021-08-31,2021-09-15,2021-09-15,VIX_call_vix_atm,VIX   210915C00017000,VX_FRONT,VX_FRONT,call,call,vix_atm,2.05,2.05,17.0,16.85,19.79,19.79,19.79,18.18000030517578,1.609999694824218,20.375,1.0,2.789999999999999,2.789999999999999,0.3609756097560972,0.5512813803818174,0.07419587578600677,1.3501433203501019,-26.031297634250333,1.5595593316946859,15,vro_soq_exact,black76_vx_forward,VXU21,2020-12-31,vix_option
2021-09-30,2021-08-31,2021-08-31,2021-09-15,2021-09-15,VIX_call_vix_call_near,VIX   210915C00020000,VX_FRONT,VX_FRONT,call,call,vix_call_near,1.1,1.1,20.0,16.85,19.79,19.79,19.79,18.18000030517578,1.609999694824218,20.375,1.0,0.0,0.0,-1.0,0.35453820293618304,0.06865442640863172,1.2704332171591246,-24.80261390753264,1.5859339362019262,15,vro_soq_exact,black76_vx_forward,VXU21,2020-12-31,vix_option
2021-09-30,2021-08-31,2021-08-31,2021-09-15,2021-09-15,VIX_call_vix_call_wing,VIX   210915C00025000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.55,0.55,25.0,16.85,19.79,19.79,19.79,18.18000030517578,1.609999694824218,20.375,1.0,0.0,0.0,-1.0,0.18888764440998002,0.04336070548762997,0.9233088316940501,-20.445482513851076,1.824956197730943,15,vro_soq_exact,black76_vx_forward,VXU21,2020-12-31,vix_option
2021-09-30,2021-08-31,2021-08-31,2021-09-15,2021-09-15,VIX_put_vix_atm,VIX   210915P00017000,VX_FRONT,VX_FRONT,put,put,vix_atm,0.54,0.54,17.0,16.85,19.79,19.79,19.79,18.18000030517578,1.609999694824218,20.375,1.0,0.0,0.0,-1.0,-0.5375734757893407,0.34442042375518866,1.3554217658083199,-5.64590927411253,0.3372774872369776,15,vro_soq_exact,black76_vx_forward,VXU21,2020-12-31,vix_option
2021-10-29,2021-09-30,2021-09-30,2021-10-20,2021-10-20,VIX_call_vix_atm,VIX   211020C00023000,VX_FRONT,VX_FRONT,call,call,vix_atm,2.6,2.6,23.0,23.05,15.35,15.35,15.35,15.489999771118164,-0.13999977111816442,18.3,1.0,0.0,0.0,-1.0,0.5584103156554194,0.06073055684994606,2.1265988565584406,-23.595359445220605,1.202816347849536,20,vro_soq_exact,black76_vx_forward,VXV21,2020-12-31,vix_option
2021-10-29,2021-09-30,2021-09-30,2021-10-20,2021-10-20,VIX_call_vix_call_near,VIX   211020C00026000,VX_FRONT,VX_FRONT,call,call,vix_call_near,2.0,2.0,26.0,23.05,15.35,15.35,15.35,15.489999771118164,-0.13999977111816442,18.3,1.0,0.0,0.0,-1.0,0.4239859190118066,0.05053827617152158,2.1115026716548604,-27.93067070528367,1.4351332293099577,20,vro_soq_exact,black76_vx_forward,VXV21,2020-12-31,vix_option
2021-10-29,2021-09-30,2021-09-30,2021-10-20,2021-10-20,VIX_call_vix_call_wing,VIX   211020C00032500,VX_FRONT,VX_FRONT,call,call,vix_call_wing,1.1,1.1,32.5,23.05,15.35,15.35,15.35,15.489999771118164,-0.13999977111816442,18.3,1.0,0.0,0.0,-1.0,0.24657772587697235,0.03502359188040629,1.7011737903962225,-25.96144752387749,1.6684339128794192,20,vro_soq_exact,black76_vx_forward,VXV21,2020-12-31,vix_option
2021-10-29,2021-09-30,2021-09-30,2021-10-20,2021-10-20,VIX_put_vix_atm,VIX   211020P00023000,VX_FRONT,VX_FRONT,put,put,vix_atm,2.85,2.85,23.0,23.05,15.35,15.35,15.35,15.489999771118164,-0.13999977111816442,18.3,1.0,7.65,7.65,1.6842105263157894,-0.43430700821999346,0.05421631827013644,2.121379261165056,-26.3034190128989,1.3440310626530991,20,vro_soq_exact,black76_vx_forward,VXV21,2020-12-31,vix_option
2021-10-29,2021-09-30,2021-09-30,2021-10-20,2021-10-20,VIX_put_vix_put_near,VIX   211020P00020000,VX_FRONT,VX_FRONT,put,put,vix_put_near,1.07,1.07,20.0,23.05,15.35,15.35,15.35,15.489999771118164,-0.13999977111816442,18.3,1.0,4.65,4.65,3.3457943925233646,-0.25253306633360273,0.05196001293185848,1.722864520148219,-18.05213215836244,1.138945351203981,20,vro_soq_exact,black76_vx_forward,VXV21,2020-12-31,vix_option
2021-11-30,2021-10-29,2021-10-29,2021-11-17,2021-11-17,VIX_call_vix_atm,VIX   211117C00018000,VX_FRONT,VX_FRONT,call,call,vix_atm,1.98,1.98,18.0,17.725,16.34,16.34,16.34,17.110000610351562,-0.7700006103515626,19.2,1.0,0.0,0.0,-1.0,0.5382482517945316,0.0750558298932673,1.604032252681707,-20.372320993205697,1.306758822766709,19,vro_soq_exact,black76_vx_forward,VXX21,2020-12-31,vix_option
2021-11-30,2021-10-29,2021-10-29,2021-11-17,2021-11-17,VIX_call_vix_call_near,VIX   211117C00020000,VX_FRONT,VX_FRONT,call,call,vix_call_near,1.4,1.4,20.0,17.725,16.34,16.34,16.34,17.110000610351562,-0.7700006103515626,19.2,1.0,0.0,0.0,-1.0,0.4110639458710814,0.06933784588342662,1.5718362848637972,-21.148339417674983,1.3861292894994837,19,vro_soq_exact,black76_vx_forward,VXX21,2020-12-31,vix_option
2021-11-30,2021-10-29,2021-10-29,2021-11-17,2021-11-17,VIX_call_vix_call_wing,VIX   211117C00025000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.78,0.78,25.0,17.725,16.34,16.34,16.34,17.110000610351562,-0.7700006103515626,19.2,1.0,0.0,0.0,-1.0,0.23600724533502002,0.04585288931699246,1.2450960792098906,-19.89481151441231,1.6603625698834894,19,vro_soq_exact,black76_vx_forward,VXX21,2020-12-31,vix_option
2021-11-30,2021-10-29,2021-10-29,2021-11-17,2021-11-17,VIX_put_vix_atm,VIX   211117P00018000,VX_FRONT,VX_FRONT,put,put,vix_atm,1.12,1.12,18.0,17.725,16.34,16.34,16.34,17.110000610351562,-0.7700006103515626,19.2,1.0,1.6600000000000001,1.6600000000000001,0.4821428571428572,-0.5168110614004818,0.16362112654149277,1.6101398454531786,-9.408875766339461,0.6017152171259597,19,vro_soq_exact,black76_vx_forward,VXX21,2020-12-31,vix_option
2021-11-30,2021-10-29,2021-10-29,2021-11-17,2021-11-17,VIX_put_vix_put_near,VIX   211117P00016000,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.3,0.3,16.0,17.725,16.34,16.34,16.34,17.110000610351562,-0.7700006103515626,19.2,1.0,0.0,0.0,-1.0,-0.20615481795892648,0.11790391203054644,1.1523678801210326,-6.647656652051914,0.5976263054310124,19,vro_soq_exact,black76_vx_forward,VXX21,2020-12-31,vix_option
2021-12-31,2021-11-30,2021-11-30,2021-12-22,2021-12-22,VIX_call_vix_atm,VIX   211222C00026000,VX_FRONT,VX_FRONT,call,call,vix_atm,3.7,3.7,26.0,25.8,20.83,20.83,20.83,18.6299991607666,2.2000008392333967,21.4,1.0,0.0,0.0,-1.0,0.5645535668074643,0.04115698239020101,2.4900761346632936,-31.45175426367376,1.5079948996531345,22,vro_soq_exact,black76_vx_forward,VXF22,2020-12-31,vix_option
2021-12-31,2021-11-30,2021-11-30,2021-12-22,2021-12-22,VIX_call_vix_call_near,VIX   211222C00030000,VX_FRONT,VX_FRONT,call,call,vix_call_near,2.6,2.6,30.0,25.8,20.83,20.83,20.83,18.6299991607666,2.2000008392333967,21.4,1.0,0.0,0.0,-1.0,0.4277878837138282,0.03822533446931387,2.483025728385334,-33.64470650297622,1.6190516261203969,22,vro_soq_exact,black76_vx_forward,VXF22,2020-12-31,vix_option
2021-12-31,2021-11-30,2021-11-30,2021-12-22,2021-12-22,VIX_call_vix_call_wing,VIX   211222C00040000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,1.5,1.5,40.0,25.8,20.83,20.83,20.83,18.6299991607666,2.2000008392333967,21.4,1.0,0.0,0.0,-1.0,0.25164635527295104,0.025619348725299734,2.0186848937062254,-32.94256636853284,1.9639535843636489,22,vro_soq_exact,black76_vx_forward,VXF22,2020-12-31,vix_option
2021-12-31,2021-11-30,2021-11-30,2021-12-22,2021-12-22,VIX_put_vix_atm,VIX   211222P00026000,VX_FRONT,VX_FRONT,put,put,vix_atm,4.3,4.3,26.0,25.8,20.83,20.83,20.83,18.6299991607666,2.2000008392333967,21.4,1.0,5.170000000000002,5.170000000000002,0.20232558139534929,-0.42569536147271425,0.03704438429980258,2.4805953808703824,-34.67656754580212,1.6690306857959656,22,vro_soq_exact,black76_vx_forward,VXF22,2020-12-31,vix_option
2021-12-31,2021-11-30,2021-11-30,2021-12-22,2021-12-22,VIX_put_vix_put_near,VIX   211222P00020000,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.81,0.81,20.0,25.8,20.83,20.83,20.83,18.6299991607666,2.2000008392333967,21.4,1.0,0.0,0.0,-1.0,-0.16437790317937848,0.030919842158787902,1.5678231016772237,-16.486497631750847,1.2638355371268055,22,vro_soq_exact,black76_vx_forward,VXF22,2020-12-31,vix_option
2022-01-31,2021-12-31,2021-12-31,2022-01-19,2022-01-19,VIX_call_vix_atm,VIX   220119C00018000,VX_FRONT,VX_FRONT,call,call,vix_atm,2.45,2.45,18.0,18.5,22.79,22.79,22.79,23.850000381469727,-1.0600003814697274,23.55,1.0,4.789999999999999,4.789999999999999,0.955102040816326,0.5949179788860545,0.06917457212884359,1.6336634806521957,-21.038281624051713,1.325598261905755,19,vro_soq_exact,black76_vx_forward,VXF22,2020-12-31,vix_option
2022-01-31,2021-12-31,2021-12-31,2022-01-19,2022-01-19,VIX_call_vix_call_near,VIX   220119C00020000,VX_FRONT,VX_FRONT,call,call,vix_call_near,1.8,1.8,20.0,18.5,22.79,22.79,22.79,23.850000381469727,-1.0600003814697274,23.55,1.0,2.789999999999999,2.789999999999999,0.5499999999999994,0.46843404793286403,0.06618019895780129,1.677025144832717,-23.176304235819337,1.4223527363050776,19,vro_soq_exact,black76_vx_forward,VXF22,2020-12-31,vix_option
2022-01-31,2021-12-31,2021-12-31,2022-01-19,2022-01-19,VIX_call_vix_call_wing,VIX   220119C00025000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,1.0,1.0,25.0,18.5,22.79,22.79,22.79,23.850000381469727,-1.0600003814697274,23.55,1.0,0.0,0.0,-1.0,0.27538693506866124,0.04715130920655062,1.4086159604718185,-22.79287216336296,1.6768517008152546,19,vro_soq_exact,black76_vx_forward,VXF22,2020-12-31,vix_option
2022-01-31,2021-12-31,2021-12-31,2022-01-19,2022-01-19,VIX_put_vix_atm,VIX   220119P00018000,VX_FRONT,VX_FRONT,put,put,vix_atm,0.8,0.8,18.0,18.5,22.79,22.79,22.79,23.850000381469727,-1.0600003814697274,23.55,1.0,0.0,0.0,-1.0,-0.3954369466480384,0.1466921092425585,1.6244767111746563,-9.810219438543365,0.6215878875449997,19,vro_soq_exact,black76_vx_forward,VXF22,2020-12-31,vix_option
2022-01-31,2021-12-31,2021-12-31,2022-01-19,2022-01-19,VIX_put_vix_put_near,VIX   220119P00017000,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.35,0.35,17.0,18.5,22.79,22.79,22.79,23.850000381469727,-1.0600003814697274,23.55,1.0,0.0,0.0,-1.0,-0.23516202867099484,0.1290107207217149,1.296968250514793,-7.076565665019236,0.5642860968472169,19,vro_soq_exact,black76_vx_forward,VXF22,2020-12-31,vix_option
2022-02-28,2022-01-31,2022-01-31,2022-02-16,2022-02-16,VIX_call_vix_atm,VIX   220216C00026000,VX_FRONT,VX_FRONT,call,call,vix_atm,2.7,2.7,26.0,24.875,26.37,26.37,26.37,24.290000915527344,2.0799990844726572,25.125,1.0,0.370000000000001,0.370000000000001,-0.8629629629629626,0.5082653548197504,0.05005139404348092,2.0754028652303385,-36.72427770868445,1.5287375630306261,16,vro_soq_exact,black76_vx_forward,VXG22,2020-12-31,vix_option
2022-02-28,2022-01-31,2022-01-31,2022-02-16,2022-02-16,VIX_call_vix_call_near,VIX   220216C00030000,VX_FRONT,VX_FRONT,call,call,vix_call_near,1.85,1.85,30.0,24.875,26.37,26.37,26.37,24.290000915527344,2.0799990844726572,25.125,1.0,0.0,0.0,-1.0,0.36514824324898376,0.042165506934849606,1.9567153398890644,-38.61164290326003,1.7108700616194878,16,vro_soq_exact,black76_vx_forward,VXG22,2020-12-31,vix_option
2022-02-28,2022-01-31,2022-01-31,2022-02-16,2022-02-16,VIX_call_vix_call_wing,VIX   220216C00040000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.8,0.8,40.0,24.875,26.37,26.37,26.37,24.290000915527344,2.0799990844726572,25.125,1.0,0.0,0.0,-1.0,0.17295241095229966,0.02486557639384183,1.3320783289389238,-29.848295660264593,1.9750492747961494,16,vro_soq_exact,black76_vx_forward,VXG22,2020-12-31,vix_option
2022-02-28,2022-01-31,2022-01-31,2022-02-16,2022-02-16,VIX_put_vix_atm,VIX   220216P00025000,VX_FRONT,VX_FRONT,put,put,vix_atm,3.1,3.1,25.0,24.875,26.37,26.37,26.37,24.290000915527344,2.0799990844726572,25.125,1.0,0.0,0.0,-1.0,-0.4451115018383918,0.05174926020902661,2.056498018257156,-34.874151329258595,1.4651120917903258,16,vro_soq_exact,black76_vx_forward,VXG22,2020-12-31,vix_option
2022-02-28,2022-01-31,2022-01-31,2022-02-16,2022-02-16,VIX_put_vix_put_near,VIX   220216P00020000,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.45,0.45,20.0,24.875,26.37,26.37,26.37,24.290000915527344,2.0799990844726572,25.125,1.0,0.0,0.0,-1.0,-0.14089842571924804,0.03963919862625473,1.1639117826734515,-14.378572299866725,1.0825348881621977,16,vro_soq_exact,black76_vx_forward,VXG22,2020-12-31,vix_option
2022-04-29,2022-02-28,2022-02-28,2022-03-15,2022-03-15,VIX_call_vix_atm,VIX   220315C00030000,VX_FRONT,VX_FRONT,call,call,vix_atm,2.85,2.85,30.0,29.45,32.28,32.28,32.28,29.829999923706055,2.4500000762939464,29.7,1.0,2.280000000000001,2.280000000000001,-0.19999999999999962,0.5242035884455581,0.0512031850605077,2.3752458190617323,-38.213308225396155,1.3014952656520236,15,vro_soq_exact,black76_vx_forward,VXH22,2020-12-31,vix_option
2022-04-29,2022-02-28,2022-02-28,2022-03-15,2022-03-15,VIX_call_vix_call_near,VIX   220315C00035000,VX_FRONT,VX_FRONT,call,call,vix_call_near,1.85,1.85,35.0,29.45,32.28,32.28,32.28,29.829999923706055,2.4500000762939464,29.7,1.0,0.0,0.0,-1.0,0.34845507474764714,0.03973584976284276,2.2066117894666357,-42.310505989799694,1.5580250513664928,15,vro_soq_exact,black76_vx_forward,VXH22,2020-12-31,vix_option
2022-04-29,2022-02-28,2022-02-28,2022-03-15,2022-03-15,VIX_call_vix_call_wing,VIX   220315C00045000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.87,0.87,45.0,29.45,32.28,32.28,32.28,29.829999923706055,2.4500000762939464,29.7,1.0,0.0,0.0,-1.0,0.172605245379307,0.023135667374199424,1.5250715259201757,-34.14092240451403,1.849435492942893,15,vro_soq_exact,black76_vx_forward,VXH22,2020-12-31,vix_option
2022-04-29,2022-02-28,2022-02-28,2022-03-15,2022-03-15,VIX_put_vix_atm,VIX   220315P00029000,VX_FRONT,VX_FRONT,put,put,vix_atm,3.5,3.5,29.0,29.45,32.28,32.28,32.28,29.829999923706055,2.4500000762939464,29.7,1.0,0.0,0.0,-1.0,-0.41712327351875156,0.04129325191486417,2.3286735989138134,-45.55054138548484,1.5821969425057145,15,vro_soq_exact,black76_vx_forward,VXH22,2020-12-31,vix_option
2022-04-29,2022-02-28,2022-02-28,2022-03-15,2022-03-15,VIX_put_vix_put_near,VIX   220315P00023000,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.4,0.4,23.0,29.45,32.28,32.28,32.28,29.829999923706055,2.4500000762939464,29.7,1.0,0.0,0.0,-1.0,-0.1126904980865119,0.028886020995936387,1.141917231847669,-15.343350915700144,1.1091184025855034,15,vro_soq_exact,black76_vx_forward,VXH22,2020-12-31,vix_option
2022-05-31,2022-04-29,2022-04-29,2022-05-18,2022-05-18,VIX_call_vix_atm,VIX   220518C00032500,VX_FRONT,VX_FRONT,call,call,vix_atm,3.6,3.6,32.5,32.875,27.68,27.68,27.68,30.959999084472656,-3.2799990844726565,31.275,1.0,0.0,0.0,-1.0,0.5688466890730515,0.04548363554955716,2.943797780185986,-32.905646445847246,1.1504309129480266,19,vro_soq_exact,black76_vx_forward,VXK22,2020-12-31,vix_option
2022-05-31,2022-04-29,2022-04-29,2022-05-18,2022-05-18,VIX_call_vix_call_near,VIX   220518C00035000,VX_FRONT,VX_FRONT,call,call,vix_call_near,2.85,2.85,35.0,32.875,27.68,27.68,27.68,30.959999084472656,-3.2799990844726565,31.275,1.0,0.0,0.0,-1.0,0.4678619363985419,0.042652914430835236,2.9797812915074173,-35.95239526719916,1.2417764468754366,19,vro_soq_exact,black76_vx_forward,VXK22,2020-12-31,vix_option
2022-05-31,2022-04-29,2022-04-29,2022-05-18,2022-05-18,VIX_call_vix_call_wing,VIX   220518C00050000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.89,0.89,50.0,32.875,27.68,27.68,27.68,30.959999084472656,-3.2799990844726565,31.275,1.0,0.0,0.0,-1.0,0.16452252294742684,0.0207812673852115,1.857723951790661,-28.21240695108761,1.588974364857941,19,vro_soq_exact,black76_vx_forward,VXK22,2020-12-31,vix_option
2022-05-31,2022-04-29,2022-04-29,2022-05-18,2022-05-18,VIX_put_vix_atm,VIX   220518P00032500,VX_FRONT,VX_FRONT,put,put,vix_atm,4.73,4.73,32.5,32.875,27.68,27.68,27.68,30.959999084472656,-3.2799990844726565,31.275,1.0,4.82,4.82,0.019027484143763207,-0.41250203341811215,0.031173737216697143,2.9177170838752238,-47.184608788915774,1.6636503229296058,19,vro_soq_exact,black76_vx_forward,VXK22,2020-12-31,vix_option
2022-05-31,2022-04-29,2022-04-29,2022-05-18,2022-05-18,VIX_put_vix_put_near,VIX   220518P00026000,VX_FRONT,VX_FRONT,put,put,vix_put_near,1.23,1.23,26.0,32.875,27.68,27.68,27.68,30.959999084472656,-3.2799990844726565,31.275,1.0,0.0,0.0,-1.0,-0.18444012038872257,0.02552190373999604,1.9975763198242342,-26.838901047787083,1.3912271847142255,19,vro_soq_exact,black76_vx_forward,VXK22,2020-12-31,vix_option
2022-06-30,2022-05-31,2022-05-31,2022-06-15,2022-06-15,VIX_call_vix_atm,VIX   220615C00026000,VX_FRONT,VX_FRONT,call,call,vix_atm,2.1,2.1,26.0,26.5,31.0,31.0,31.0,29.6200008392334,1.3799991607666016,29.675,1.0,5.0,5.0,1.380952380952381,0.5773085242230982,0.08382518589599924,2.100569408839258,-22.531460369538795,0.8683051337677147,15,vro_soq_exact,black76_vx_forward,VXM22,2020-12-31,vix_option
2022-06-30,2022-05-31,2022-05-31,2022-06-15,2022-06-15,VIX_call_vix_call_near,VIX   220615C00030000,VX_FRONT,VX_FRONT,call,call,vix_call_near,1.1,1.1,30.0,26.5,31.0,31.0,31.0,29.6200008392334,1.3799991607666016,29.675,1.0,1.0,1.0,-0.09090909090909094,0.324153234437143,0.06177617673509991,1.9304971327272866,-25.71183676576998,1.0828242958923944,15,vro_soq_exact,black76_vx_forward,VXM22,2020-12-31,vix_option
2022-06-30,2022-05-31,2022-05-31,2022-06-15,2022-06-15,VIX_call_vix_call_wing,VIX   220615C00035000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.51,0.51,35.0,26.5,31.0,31.0,31.0,29.6200008392334,1.3799991607666016,29.675,1.0,0.0,0.0,-1.0,0.16217445708566208,0.0369569624374288,1.318284463631815,-19.732494320565173,1.2360121014133405,15,vro_soq_exact,black76_vx_forward,VXM22,2020-12-31,vix_option
2022-06-30,2022-05-31,2022-05-31,2022-06-15,2022-06-15,VIX_put_vix_atm,VIX   220615P00027000,VX_FRONT,VX_FRONT,put,put,vix_atm,2.4,2.4,27.0,26.5,31.0,31.0,31.0,29.6200008392334,1.3799991607666016,29.675,1.0,0.0,0.0,-1.0,-0.49654912814850133,0.07478661419022095,2.1413396171411763,-26.247805245765278,0.9921367520498697,15,vro_soq_exact,black76_vx_forward,VXM22,2020-12-31,vix_option
2022-06-30,2022-05-31,2022-05-31,2022-06-15,2022-06-15,VIX_put_vix_put_near,VIX   220615P00025000,VX_FRONT,VX_FRONT,put,put,vix_put_near,1.18,1.18,25.0,26.5,31.0,31.0,31.0,29.6200008392334,1.3799991607666016,29.675,1.0,0.0,0.0,-1.0,-0.3387058217830705,0.07716195696014207,1.9645239577279696,-21.39012610302086,0.8821937028619545,15,vro_soq_exact,black76_vx_forward,VXM22,2020-12-31,vix_option
2022-07-29,2022-06-30,2022-06-30,2022-07-20,2022-07-20,VIX_call_vix_atm,VIX   220720C00030000,VX_FRONT,VX_FRONT,call,call,vix_atm,2.0,2.0,30.0,29.225,24.37,24.37,24.37,23.8799991607666,0.49000083923339943,25.75,1.0,0.0,0.0,-1.0,0.4875792476330457,0.06783457640145932,2.724986756652298,-21.57627470431386,0.8583553289482603,20,vro_soq_exact,black76_vx_forward,VXN22,2020-12-31,vix_option
2022-07-29,2022-06-30,2022-06-30,2022-07-20,2022-07-20,VIX_call_vix_call_near,VIX   220720C00037500,VX_FRONT,VX_FRONT,call,call,vix_call_near,0.7,0.7,37.5,29.225,24.37,24.37,24.37,23.8799991607666,0.49000083923339943,25.75,1.0,0.0,0.0,-1.0,0.1930099861441032,0.03727861951002266,1.8735882443779586,-18.35060172472205,1.0739106779297414,20,vro_soq_exact,black76_vx_forward,VXN22,2020-12-31,vix_option
2022-07-29,2022-06-30,2022-06-30,2022-07-20,2022-07-20,VIX_call_vix_call_wing,VIX   220720C00045000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.32,0.32,45.0,29.225,24.37,24.37,24.37,23.8799991607666,0.49000083923339943,25.75,1.0,0.0,0.0,-1.0,0.09067821479649936,0.019174723149682892,1.1168186104498445,-12.48385276755783,1.2445357293345347,20,vro_soq_exact,black76_vx_forward,VXN22,2020-12-31,vix_option
2022-07-29,2022-06-30,2022-06-30,2022-07-20,2022-07-20,VIX_put_vix_atm,VIX   220720P00029000,VX_FRONT,VX_FRONT,put,put,vix_atm,2.65,2.65,29.0,29.225,24.37,24.37,24.37,23.8799991607666,0.49000083923339943,25.75,1.0,4.629999999999999,4.629999999999999,0.7471698113207543,-0.43924122577264163,0.056508402546061536,2.695019276336327,-25.334867740982293,1.0190668509305207,20,vro_soq_exact,black76_vx_forward,VXN22,2020-12-31,vix_option
2022-07-29,2022-06-30,2022-06-30,2022-07-20,2022-07-20,VIX_put_vix_put_near,VIX   220720P00025000,VX_FRONT,VX_FRONT,put,put,vix_put_near,0.47,0.47,25.0,29.225,24.37,24.37,24.37,23.8799991607666,0.49000083923339943,25.75,1.0,0.629999999999999,0.629999999999999,0.34042553191489167,-0.16180327805166472,0.04829597415477245,1.6760911305422286,-11.359344526518907,0.7415501491630356,20,vro_soq_exact,black76_vx_forward,VXN22,2020-12-31,vix_option
2022-09-30,2022-08-31,2022-08-31,2022-09-21,2022-09-21,VIX_call_vix_atm,VIX   220921C00028000,VX_FRONT,VX_FRONT,call,call,vix_atm,1.5,1.5,28.0,26.675,26.65,26.65,26.65,27.989999771118164,-1.3399997711181655,28.075,1.0,0.0,0.0,-1.0,0.43782218023688046,0.0765921592121604,2.5191068456791603,-17.76159184617135,0.80339104901005,21,vro_soq_exact,black76_vx_forward,VXU22,2020-12-31,vix_option
2022-09-30,2022-08-31,2022-08-31,2022-09-21,2022-09-21,VIX_call_vix_call_near,VIX   220921C00030000,VX_FRONT,VX_FRONT,call,call,vix_call_near,1.1,1.1,30.0,26.675,26.65,26.65,26.65,27.989999771118164,-1.3399997711181655,28.075,1.0,0.0,0.0,-1.0,0.32843544996855006,0.06339812692218194,2.311139617348874,-18.0169448458858,0.8904601093877854,21,vro_soq_exact,black76_vx_forward,VXU22,2020-12-31,vix_option
2022-09-30,2022-08-31,2022-08-31,2022-09-21,2022-09-21,VIX_call_vix_call_wing,VIX   220921C00040000,VX_FRONT,VX_FRONT,call,call,vix_call_wing,0.37,0.37,40.0,26.675,26.65,26.65,26.65,27.989999771118164,-1.3399997711181655,28.075,1.0,0.0,0.0,-1.0,0.10974499743076314,0.023868445717005353,1.200724072137095,-12.677274414252404,1.2288073256254268,21,vro_soq_exact,black76_vx_forward,VXU22,2020-12-31,vix_option
