return_date,strategy,asset_id,estimated_contracts,capacity_contracts,capacity_ratio,capacity_status
2021-06-30,Equity-option Greek Markowitz,AMZN_call_atm,0.1742208151724867,97.80000000000001,0.0017813989281440356,pass
2021-06-30,Equity-option Greek Markowitz,AMZN_put_put_near,0.3982014647202965,32.2,0.012366505115537158,pass
2021-06-30,Equity-option Greek Markowitz,AMZN_put_put_wing,0.6936669139442169,21.5,0.032263577392754275,pass
2021-06-30,Equity-option Greek Markowitz,GOOGL_call_atm,3.2715912494579387,16.5,0.19827825754290537,pass
2021-06-30,Equity-option Greek Markowitz,GOOGL_put_atm,1.2360156471535626,15.0,0.08240104314357084,pass
2021-06-30,Equity-option Greek Markowitz,GOOGL_put_put_near,6.3087531988611865,17.400000000000002,0.3625720229230566,pass
2021-06-30,Equity-option Greek Markowitz,JPM_call_atm,16.387134225327117,65.7,0.249423656397673,pass
2021-06-30,Equity-option Greek Markowitz,JPM_call_call_near,30.06693401466532,4.4,6.833394094242118,penalized
2021-06-30,Equity-option Greek Markowitz,JPM_put_atm,251.6099861562386,5.800000000000001,43.3810320959032,penalized
2021-06-30,Equity-option Greek Markowitz,JPM_put_put_near,60.16776903817303,7.1000000000000005,8.474333667348313,penalized
2021-06-30,Equity-option Greek Markowitz,META_call_call_near,109.16827986821488,226.10000000000002,0.4828318437338119,pass
2021-06-30,Equity-option Greek Markowitz,META_call_put_near,29.328938905003543,26.200000000000003,1.1194251490459366,penalized
2021-06-30,Equity-option Greek Markowitz,META_put_call_near,25.637680411319057,2.7,9.495437189377428,penalized
2021-06-30,Equity-option Greek Markowitz,META_put_put_near,253.22904933124997,128.5,1.9706540803988324,penalized
2021-06-30,Equity-option Greek Markowitz,MSFT_call_atm,4.885203477537917,84.4,0.05788155779073362,pass
2021-06-30,Equity-option Greek Markowitz,MSFT_call_call_near,183.3151820380472,139.5,1.3140873264376143,penalized
2021-06-30,Equity-option Greek Markowitz,MSFT_call_put_near,40.61334924746394,1.3,31.241037882664564,penalized
2021-06-30,Equity-option Greek Markowitz,MSFT_put_atm,2.61107802756903,21.900000000000002,0.11922730719493288,pass
2021-06-30,Equity-option Greek Markowitz,MSFT_put_put_near,44.13390406270066,17.7,2.4934409074972126,penalized
2021-06-30,Equity-option Greek Markowitz,NVDA_call_atm,1.0629291618956735,15.600000000000001,0.06813648473690215,pass
2021-06-30,Equity-option Greek Markowitz,NVDA_call_call_near,1.1352556468816821,6.1000000000000005,0.1861074830953577,pass
