path_id,strategy,sharpe,sortino,max_drawdown,ann_return,gross_nav,status
27,Greek Markowitz + VIX,0.9454077772426405,2.029750965201892,-0.6820325830817429,0.6460588774957017,0.9999999999999966,ok
28,Greek Markowitz + VIX,1.2829375427741792,3.2335903207404906,-0.6147653506576294,1.2236438636659401,0.999999999999997,ok
29,Greek Markowitz + VIX,1.702339505630474,4.872613705625282,-0.5703497290181696,2.1653416831555687,0.9999999999999974,ok
30,Greek Markowitz + VIX,1.1826462962799027,2.7369490196130624,-0.6183840323250744,1.020637707122741,0.9999999999999983,ok
31,Greek Markowitz + VIX,1.052876402973413,2.317296151428122,-0.7115370528664413,0.8115868753643065,0.9999999999999981,ok
32,Greek Markowitz + VIX,1.458708962495121,4.0587226917359756,-0.5490124057545651,1.3462220644353216,0.999999999999998,ok
33,Greek Markowitz + VIX,1.2432035932739092,2.8833958285093986,-0.6491663005999411,1.1531310251266569,0.9999999999999999,ok
34,Greek Markowitz + VIX,1.3687095543678716,3.1675894227914068,-0.8096468716730871,1.5394995717015294,0.9999999999999982,ok
35,Greek Markowitz + VIX,1.5900188333478709,4.378986220809691,-0.5951919365394438,1.7135746607560907,0.9999999999999969,ok
36,Greek Markowitz + VIX,1.5563503499766975,4.163408627336732,-0.6360720560720696,1.7086392490743627,0.9999999999999958,ok
37,Greek Markowitz + VIX,1.0766889813635603,2.4604399086282887,-0.6183244869271061,0.8525815491600341,0.9999999999999976,ok
38,Greek Markowitz + VIX,1.3139060196493602,3.1189315846276906,-0.9229004166544827,1.5659605240735246,1.0,ok
39,Greek Markowitz + VIX,1.1662480236701447,2.5242107761012704,-0.48465702684804046,0.8589324789827286,0.9999999999999994,ok
40,Greek Markowitz + VIX,1.6157756324233534,4.477160661625684,-0.47751743305655503,1.3414215490241403,0.9999999999999847,ok
41,Greek Markowitz + VIX,1.4240843044358185,3.6719240597801623,-0.4614382241503173,1.6067515912791306,0.9999999999999989,ok
42,Greek Markowitz + VIX,1.5396247724191063,4.075120460594379,-0.46872772311333366,1.466731222574988,0.9999999999999981,ok
43,Greek Markowitz + VIX,1.1888939107827903,2.608838042025117,-0.8085186629189594,1.1522687349235659,0.9999999999999977,ok
44,Greek Markowitz + VIX,1.5078039081649008,3.9807745487625734,-0.5425818207091161,1.6370687634777745,0.9999999999999988,ok
45,Greek Markowitz + VIX,1.2203199792870625,3.0246270478986097,-0.8275189782538707,1.348362179345076,0.9999999999999977,ok
46,Greek Markowitz + VIX,1.8302158301445073,4.923477471791507,-0.6588585698526344,1.9467562697610319,0.9999999999999971,ok
47,Greek Markowitz + VIX,1.3174317520946999,3.486929582709619,-0.6597481638618239,1.4189423896339446,0.9999999999999991,ok
48,Greek Markowitz + VIX,1.650392849624373,4.438571894307115,-0.5226070437238179,1.6721167105077401,0.9999999999999986,ok
49,Greek Markowitz + VIX,0.7140085862084252,1.186887091211378,-0.8708819983490583,0.17576642329691672,0.9999999999999979,ok
50,Greek Markowitz + VIX,1.2285964214437368,2.655274570924371,-0.6460204604323588,1.0078528622093539,0.9999999999999633,ok
51,Greek Markowitz + VIX,1.1732660364618852,2.40635552585797,-0.6573728885691583,1.0548733479407009,1.0000000000000002,ok
52,Greek Markowitz + VIX,1.6173794365168368,4.092835785641929,-0.5453761313732405,1.4854183760011512,0.9999999999999933,ok
53,Greek Markowitz + VIX,1.5399251332497355,4.012435701800204,-0.7104047899190599,2.0230660265829927,0.9999999999999968,ok
54,Greek Markowitz + VIX,1.3612392585643338,3.3412876927321173,-0.5647299242101234,1.2535120901528027,0.9999999999999939,ok
55,Greek Markowitz + VIX,1.1722951586112267,2.138687685180124,-0.8406762157242325,0.7824000525138233,0.9999999999999989,ok
56,Greek Markowitz + VIX,1.3386913166818661,3.2861709142133013,-0.48834172873673054,1.1507314577682775,0.9999999999999984,ok
57,Greek Markowitz + VIX,1.5512542322992957,4.106533421615966,-0.8183073705740609,2.0882669157237475,0.9999999999999986,ok
58,Greek Markowitz + VIX,1.949856813742219,5.219242380617347,-0.6072204734340718,1.8115411922799933,0.999999999999989,ok
59,Greek Markowitz + VIX,1.4361753944634292,3.7204854749897995,-0.6661694533724731,1.5863017641412598,0.9999999999999954,ok
60,Greek Markowitz + VIX,1.2430805012714043,2.8217731600056064,-0.6971165813370035,1.1723335634449206,0.9999999999999983,ok
61,Greek Markowitz + VIX,1.4336339335748338,3.4154410911362643,-0.5546494683189718,1.2598246519189167,0.9999999999999999,ok
62,Greek Markowitz + VIX,1.165115532893331,2.6253542873512066,-0.7603735111115872,1.0158908392165764,0.9999999999999986,ok
63,Greek Markowitz + VIX,1.074558002121741,2.347654792658666,-0.8419228650475823,0.8833174660737804,0.999999999999999,ok
64,Greek Markowitz + VIX,1.4658382169974948,3.7788594799997344,-0.4647510130845086,1.3659193979459787,0.9999999999999888,ok
65,Greek Markowitz + VIX,0.9280557517567732,2.0274149435951285,-0.8819001823268785,0.5842586052730923,0.9999999999999987,ok
66,Greek Markowitz + VIX,0.9015956347181219,1.8864421355533114,-0.7193585813760672,0.5570488552352071,0.9999999999999954,ok
67,Greek Markowitz + VIX,1.4697209273978404,3.6800092841862955,-0.7728883556160029,1.9380399758409887,0.9999999999999967,ok
68,Greek Markowitz + VIX,1.4026302879224275,3.5919066648456193,-0.8082748594284501,1.720094389454737,0.9999999999999994,ok
69,Greek Markowitz + VIX,1.2028331000981354,2.649803841814323,-0.5164940794850347,0.832311383464041,0.9999999999999977,ok
70,Greek Markowitz + VIX,1.3000862031964902,3.0231006329873837,-0.753772824717762,1.3591732126819913,0.9999999999999991,ok
71,Greek Markowitz + VIX,2.078144013735155,7.70116367728985,-0.40278178675260723,2.4035768437257325,0.999999999999985,ok
72,Greek Markowitz + VIX,1.1496425641554184,2.587397278300768,-0.8328456546371523,1.108848091209961,0.9999999999999979,ok
73,Greek Markowitz + VIX,1.6396179287959645,4.947558014790136,-0.527952198706355,1.528007779006054,0.9999999999999862,ok
74,Greek Markowitz + VIX,1.1052479596955704,2.506947756631202,-0.6196013638173516,0.9540551972430438,0.9999999999999956,ok
75,Greek Markowitz + VIX,1.3083594763182045,2.77132847101691,-0.46736909510075586,1.0621722765125257,0.9999999999999989,ok
76,Greek Markowitz + VIX,1.45915632309089,3.4483809768683598,-0.6390360673292026,1.2669974055259647,0.9999999999999958,ok
77,Greek Markowitz + VIX,2.4545798380814365,10.195704795238617,-0.28520447908265334,2.7478967863758297,0.9999999999999823,ok
78,Greek Markowitz + VIX,1.2317891436147093,2.897950706757151,-0.5614979747598307,1.0744613274787618,0.9999999999999993,ok
79,Greek Markowitz + VIX,1.1166702735351386,2.4064929934123946,-0.49012248214149645,0.7880123470288138,0.9999999999999922,ok
80,Greek Markowitz + VIX,1.5152639648602797,3.9947094853334466,-0.5921454916388312,1.8052896287410793,0.9999999999999991,ok
81,Greek Markowitz + VIX,1.0355453390408949,2.2771667477849125,-0.7989807898956424,0.8106632849866964,0.9999999999999978,ok
82,Greek Markowitz + VIX,1.235950242844174,2.5928377328907777,-0.6767993712751701,1.0501244927724311,0.999999999999998,ok
83,Greek Markowitz + VIX,2.2086129702898947,8.49384759171888,-0.4295203635910875,2.900606355265463,0.999999999999991,ok
84,Greek Markowitz + VIX,1.3423223540959774,3.068575319301609,-0.8508093923541604,1.5282417980814835,0.9999999999999983,ok
85,Greek Markowitz + VIX,1.5362309393326663,4.184022359259162,-0.7741077340642384,2.1172950535939257,0.9999999999999963,ok
86,Greek Markowitz + VIX,1.0511180047428517,2.230905985430313,-0.6997105973361268,0.7911390754782559,0.9999999999999974,ok
87,Greek Markowitz + VIX,2.0130086776263747,6.969225057608827,-0.3954627138014677,2.5993431688069313,0.9999999999999947,ok
88,Greek Markowitz + VIX,0.871808148310261,1.901689069245355,-0.7859338495696806,0.5286552494656016,0.9999999999999879,ok
89,Greek Markowitz + VIX,1.433788572394481,4.0966712225832715,-0.6432164548172477,1.7371480489072222,0.9999999999999962,ok
90,Greek Markowitz + VIX,1.8009124798186695,5.095814551542701,-0.35892752472036116,1.6739841461486882,0.9999999999999952,ok
91,Greek Markowitz + VIX,1.3510715646043427,3.6145766434742033,-0.5235861068915573,1.1915556116240151,0.999999999999992,ok
92,Greek Markowitz + VIX,1.9472068566862575,6.621246542527631,-0.5660192288170629,2.6398799775524453,0.9999999999999982,ok
93,Greek Markowitz + VIX,1.1847793149510462,2.834877114955921,-0.710746121617699,1.0674879642708084,0.9999999999999891,ok
94,Greek Markowitz + VIX,1.7154450856265127,5.390937059024563,-0.5220596466110012,2.226986967297817,0.9999999999999976,ok
95,Greek Markowitz + VIX,0.8102092911135416,1.8267620598778815,-0.7856369314293227,0.47569337776626575,0.9999999999999966,ok
96,Greek Markowitz + VIX,1.3539196037477197,3.698869581368766,-0.7060289821072088,1.6539429333004603,0.999999999999999,ok
97,Greek Markowitz + VIX,1.534292218663114,4.152600731011047,-0.547783500031906,1.5584061610607534,0.9999999999999963,ok
98,Greek Markowitz + VIX,1.1403426090484168,2.45885680962204,-0.6341060157303404,0.9389735988799706,1.0000000000000013,ok
99,Greek Markowitz + VIX,1.1558364582384801,2.733840834741712,-0.6359647917693888,0.981300882043616,0.9999999999999987,ok
100,Greek Markowitz + VIX,1.023909118059278,2.197707221897024,-0.8375168643489974,0.7827270098383277,0.9999999999999979,ok
101,Greek Markowitz + VIX,1.453666021733726,3.7144808890810483,-0.6895795368447809,1.7498446412814377,0.9999999999999999,ok
102,Greek Markowitz + VIX,1.5565273399397779,4.107816595212154,-0.6314283582630131,1.7700030529853077,0.9999999999999973,ok
103,Greek Markowitz + VIX,1.5098831343601735,3.442717939773816,-0.3362386838512683,1.1789047348454034,0.9999999999999968,ok
104,Greek Markowitz + VIX,1.2004719144819345,2.693500904306366,-0.6994585367963924,1.0681544695049427,0.9999999999999977,ok
105,Greek Markowitz + VIX,1.6117336926259942,4.3683292767222905,-0.5031827172909555,1.6449061638003486,0.9999999999999994,ok
106,Greek Markowitz + VIX,1.2016053796132165,2.7239187657394495,-0.7029503993278392,1.0704061373908331,0.9999999999999983,ok
107,Greek Markowitz + VIX,1.113312333466779,2.4986471911386015,-0.582882507748194,0.8759757705602202,1.0000000000000029,ok
108,Greek Markowitz + VIX,1.3416051234097375,3.5141132636467827,-0.6425129754835284,1.3779704207075865,0.9999999999999957,ok
109,Greek Markowitz + VIX,2.3522362047201466,7.795226545191326,-0.47565457133247324,2.6573297996403684,0.9999999999999899,ok
110,Greek Markowitz + VIX,1.4967933722581674,4.239555685532849,-0.6819933653437105,1.5987459235565216,0.9999999999999993,ok
111,Greek Markowitz + VIX,1.5105413943162167,4.018492229380024,-0.7436392584959636,2.086083767137453,0.9999999999999987,ok
112,Greek Markowitz + VIX,1.5089502941144752,4.190627772590717,-0.7563015812025794,1.9967923768878109,0.9999999999999977,ok
113,Greek Markowitz + VIX,1.2976978611304508,3.014912298994431,-0.44625167181022196,1.026462925820069,0.9999999999999858,ok
114,Greek Markowitz + VIX,1.5587458321295704,3.710720631244437,-0.465246989854356,1.2905836913285356,0.9999999999999967,ok
115,Greek Markowitz + VIX,1.911537851464215,6.047293273666735,-0.5837378584050241,1.997039957320181,0.9999999999999959,ok
116,Greek Markowitz + VIX,1.4794258692093212,3.718979079211045,-0.6088248651330488,1.5717249448181296,0.9999999999999977,ok
117,Greek Markowitz + VIX,1.4926625976933052,3.354446622112977,-0.33187289413984056,1.1920404141567995,0.9999999999999978,ok
118,Greek Markowitz + VIX,1.1516176788534884,2.5738845722670303,-0.6261423529752258,0.9927237237284603,1.0000000000000016,ok
119,Greek Markowitz + VIX,1.2283677837530194,2.734622067727313,-0.5604469398845964,1.0699621860452102,1.0000000000000013,ok
120,Greek Markowitz + VIX,1.3587372502608954,3.142978953528737,-0.7347416387573864,1.5094682167758573,0.9999999999999968,ok
121,Greek Markowitz + VIX,1.3783361334213962,3.276001447540358,-0.628556895902374,1.242149626470943,0.9999999999999978,ok
122,Greek Markowitz + VIX,1.433594835980802,3.3704241835385047,-0.6335994674163479,1.4713636139712927,0.9999999999999976,ok
123,Greek Markowitz + VIX,1.1957326690752788,2.76291374036618,-0.7074778616454667,1.1702578759636375,0.9999999999999989,ok
124,Greek Markowitz + VIX,1.3206230084567119,3.362573235574955,-0.719139215219794,1.3700483792219136,1.0000000000000064,ok
125,Greek Markowitz + VIX,1.3777320781180882,3.3445457412390165,-0.4674825870774276,1.22927478546695,0.9999999999999988,ok
126,Greek Markowitz + VIX,1.0751036835278331,2.297599143342387,-0.6002010139322105,0.815908844839417,0.9999999999999983,ok
127,Greek Markowitz + VIX,1.4244473953655996,3.505621848300703,-0.6442410512463195,1.4916749580547335,0.9999999999999968,ok
128,Greek Markowitz + VIX,1.5653631372050871,4.204101019294048,-0.6798675262387256,2.059043474295324,1.0,ok
129,Greek Markowitz + VIX,1.3625415724918903,3.3480829363942424,-0.6670350888368619,1.3867852751322665,1.0000000000000007,ok
130,Greek Markowitz + VIX,1.5474651643186996,4.1121296499563575,-0.6111604514143871,1.8073384210744492,0.9999999999999888,ok
131,Greek Markowitz + VIX,1.0004091878994612,2.203657371893192,-0.7606988202743603,0.7481725731243909,0.9999999999999987,ok
132,Greek Markowitz + VIX,1.1711240159662624,2.1405450063617617,-0.9844868164909498,0.3770084460815142,1.0000000000000002,ok
133,Greek Markowitz + VIX,1.3674940395168225,3.4563383681026583,-0.7645835046797286,1.523917753513377,0.9999999999999949,ok
134,Greek Markowitz + VIX,1.6181110729528394,4.344364301022621,-0.6483505224923501,1.8429615147268517,0.9999999999999996,ok
135,Greek Markowitz + VIX,1.250365431339039,2.8234255192848097,-0.4137052961373172,1.0076171162620082,0.9999999999999941,ok
136,Greek Markowitz + VIX,1.6063445687310087,4.587191465172842,-0.5128914984198238,1.7780758822585807,0.9999999999999951,ok
137,Greek Markowitz + VIX,2.4331310413129192,9.92540562462725,-0.3100001732899109,2.909171160814007,0.9999999999999915,ok
138,Greek Markowitz + VIX,1.2842425460460194,3.2444833090288756,-0.4667370670977967,1.139679968984621,0.9999999999999963,ok
139,Greek Markowitz + VIX,1.2580329098827618,3.167363338262099,-0.7464946538639665,1.284622485103402,0.9999999999999961,ok
140,Greek Markowitz + VIX,1.2199287505808745,2.82936615940226,-0.7369369321872081,1.2244901862612703,0.9999999999999992,ok
141,Greek Markowitz + VIX,1.3009067040515974,2.9587457073398777,-0.5614130557198602,1.0987211943456443,0.9999999999999939,ok
142,Greek Markowitz + VIX,1.3671299170015903,3.466963369555801,-0.6914180594133892,1.4385577820160163,0.9999999999999981,ok
143,Greek Markowitz + VIX,1.2659275749062844,3.4741919183903986,-0.738156760792195,1.535283796443475,0.9999999999999993,ok
144,Greek Markowitz + VIX,1.2913606011053074,3.0576112689189574,-0.8008678501323452,1.3213184321809694,0.9999999999999984,ok
145,Greek Markowitz + VIX,2.235049498633874,8.696098611801263,-0.33034409314798696,2.3135774688380795,0.9999999999999934,ok
146,Greek Markowitz + VIX,1.5459473074526797,4.034396217563919,-0.7872589200155374,2.2923525255542283,0.9999999999999966,ok
147,Greek Markowitz + VIX,1.0410805372531504,2.2833673679182254,-0.6579436774134819,0.772136413577948,0.9999999999999952,ok
148,Greek Markowitz + VIX,1.378670418209026,3.3728291294841735,-0.7184783849834887,1.4474180940878787,0.9999999999999959,ok
149,Greek Markowitz + VIX,1.2250495677165818,2.799120893255257,-0.8341547981378012,1.2013780396625409,0.9999999999999984,ok
150,Greek Markowitz + VIX,1.6831977065892652,4.681128669047794,-0.6857152757181809,2.066532772212427,1.0000000000000013,ok
151,Greek Markowitz + VIX,1.00195247380409,2.3010094850773766,-0.6187399751187382,0.7122287046171762,0.9999999999999988,ok
152,Greek Markowitz + VIX,1.539308296666312,4.479043995850904,-0.494023682296886,1.5690323422142862,0.9999999999999997,ok
153,Greek Markowitz + VIX,1.151833134691501,2.713718920461497,-0.743532661165554,1.1042054007680253,0.9999999999999996,ok
154,Greek Markowitz + VIX,1.2691241035739038,3.04390515804317,-0.7722315287832711,1.197434624504785,0.999999999999999,ok
155,Greek Markowitz + VIX,1.7815328658222522,5.183438704797258,-0.5057016378144524,1.9752421900342134,0.9999999999999977,ok
156,Greek Markowitz + VIX,1.9962287250026411,5.203759323568975,-0.6026620606877934,2.447193960556713,0.99999999999999,ok
157,Greek Markowitz + VIX,1.3207913810403482,3.1522787852274803,-0.862368897007415,1.6494548181548492,0.9999999999999973,ok
158,Greek Markowitz + VIX,1.5019637584073797,4.032312183465887,-0.5662923500496602,1.538828736086979,0.9999999999999977,ok
159,Greek Markowitz + VIX,1.5903080608226703,4.546254473537832,-0.30317852004496315,1.5061253426085814,1.0,ok
160,Greek Markowitz + VIX,1.4541536716618098,3.505444823080647,-0.39432540160616836,1.2656845699102561,0.9999999999999982,ok
161,Greek Markowitz + VIX,1.068165472437375,2.3926883938897707,-0.6361374276907372,0.7936568960393706,0.9999999999999991,ok
162,Greek Markowitz + VIX,2.2314086609181105,8.679238436446433,-0.3747018675849003,2.376618017686753,0.9999999999999889,ok
163,Greek Markowitz + VIX,1.553363842915505,4.418556044299126,-0.6484956859668931,1.7360922326878416,0.999999999999999,ok
164,Greek Markowitz + VIX,1.2810138344183286,3.1099865567678533,-0.55665929378414,1.1736795673370648,0.9999999999999977,ok
165,Greek Markowitz + VIX,1.1781065028807327,2.6332571513105862,-0.8073773134658523,1.120645422576862,0.9999999999999989,ok
166,Greek Markowitz + VIX,1.1465146336626415,2.494700119142595,-0.7031727041828568,0.9146830115011455,1.0000000000000027,ok
167,Greek Markowitz + VIX,1.1900909419703207,2.791411160519392,-0.5505511819678517,0.9801328998890351,0.9999999999999986,ok
168,Greek Markowitz + VIX,2.545099080732921,10.194147526692761,-0.29276763698777153,2.971922160753741,0.9999999999999963,ok
169,Greek Markowitz + VIX,1.8821418433984844,5.496370264124633,-0.6870574407136367,2.3226035921663017,0.9999999999999973,ok
170,Greek Markowitz + VIX,1.8126361495657153,5.359885227242565,-0.32283928025634534,1.7008237157918882,0.9999999999999992,ok
171,Greek Markowitz + VIX,1.2568061555903336,3.078258447231796,-0.548269770010372,0.9775400351667163,0.999999999999997,ok
172,Greek Markowitz + VIX,1.4208215657668422,3.82621964042375,-0.6959386136348877,1.8248184461197634,0.9999999999999997,ok
173,Greek Markowitz + VIX,1.1551687090530687,2.701531397408022,-0.6112904829244363,1.0211640911656539,0.9999999999999959,ok
174,Greek Markowitz + VIX,1.743079469642659,5.751678701253828,-0.6124326565798676,2.289738508783661,0.9999999999999977,ok
175,Greek Markowitz + VIX,1.4023003020720555,3.3535773891114196,-0.42209192508648696,1.2539489094874696,0.999999999999995,ok
176,Greek Markowitz + VIX,1.1969326749481735,2.699498728641003,-0.5365006272104682,1.0267945053756167,0.9999999999999959,ok
177,Greek Markowitz + VIX,1.0004854380235189,2.0957720567197837,-0.6316123712332589,0.7012551368002311,0.999999999999999,ok
178,Greek Markowitz + VIX,0.8374400313255518,1.5321557457726864,-0.8252843847923659,0.41844630618368917,1.0000000000000009,ok
179,Greek Markowitz + VIX,1.1388481588814692,2.6235795994653506,-0.5142976147811589,0.8573200207272376,0.9999999999999993,ok
180,Greek Markowitz + VIX,1.2543891185715697,2.824962504028008,-0.6399113879897272,1.1648025675257334,0.9999999999999978,ok
181,Greek Markowitz + VIX,1.491614467491315,3.8252046688555206,-0.6938034126710566,1.7108030567516774,0.9999999999999977,ok
182,Greek Markowitz + VIX,1.4654578946976187,4.037679789720659,-0.6293491148295678,1.5601901874915325,0.9999999999999989,ok
183,Greek Markowitz + VIX,1.6508533372732086,4.468218754897593,-0.5456697872476046,1.9451706050611892,0.9999999999999992,ok
184,Greek Markowitz + VIX,1.2542389347937113,3.1742846770456947,-0.7512868561523804,1.3864634161474867,0.9999999999999983,ok
185,Greek Markowitz + VIX,1.4811704437364943,3.8307172145544,-0.7516060599667438,2.0280196126517014,0.9999999999999972,ok
186,Greek Markowitz + VIX,1.234331004034003,2.816970006728748,-0.6759896697875205,1.1782033709418025,0.9999999999999989,ok
187,Greek Markowitz + VIX,1.3658880371122752,3.462743797810859,-0.8240998093864038,1.6380471511655483,0.9999999999999993,ok
188,Greek Markowitz + VIX,1.2121694548587538,2.6781896630924615,-0.6700101384986256,1.0605814058554075,0.9999999999999972,ok
189,Greek Markowitz + VIX,0.8282585655687814,1.6048695369502861,-0.7298397936791604,0.43999644521426706,0.9999999999999994,ok
190,Greek Markowitz + VIX,1.3584664995019977,3.549050681955604,-0.686535498363525,1.5376215958186625,0.9999999999999978,ok
191,Greek Markowitz + VIX,1.736175480766347,5.145163452973525,-0.46038024062427507,1.7176067635394427,0.999999999999987,ok
192,Greek Markowitz + VIX,1.2591316041230176,2.8358911325011364,-0.7060016274579793,1.1554465114213053,0.9999999999999933,ok
193,Greek Markowitz + VIX,1.5366363138938437,4.041098360673582,-0.7400347021198439,1.8266466933719028,0.9999999999999936,ok
194,Greek Markowitz + VIX,1.4497119764231627,3.7067047384803704,-0.5722135088101326,1.4333131847926612,0.9999999999999992,ok
195,Greek Markowitz + VIX,1.3992939722755462,3.458503906282244,-0.8168378423990396,1.7195023882082792,0.9999999999999979,ok
196,Greek Markowitz + VIX,1.8549568108258028,4.8442664981767765,-0.596414070608742,2.1507793676310145,0.9999999999999969,ok
197,Greek Markowitz + VIX,1.560050499287547,4.60391915801675,-0.4666752988086448,1.6331982143874222,0.9999999999999972,ok
198,Greek Markowitz + VIX,1.598413185922784,4.510442821828485,-0.5775516320510983,1.9480785057659005,0.9999999999999993,ok
199,Greek Markowitz + VIX,1.1388793329866038,2.785545039928267,-0.7283382796959268,1.1123676896152688,0.9999999999999989,ok
