path_id,strategy,basis,sharpe,sortino,max_drawdown,ann_return,terminal_wealth,defaulted,n_months,status
path_02,VIX hedge sleeve,gross,-0.4035245563403542,-1.4821164834614617,-1.0,-1.0,0.0,True,129,complete
path_03,Beta/delta-neutral + VIX,full_spread_post_cost,0.03549475036885187,0.044882754425102485,-1.0,-1.0,0.0,True,129,complete
path_03,Beta/delta-neutral + VIX,gross,0.7731277731936382,1.2922273915624527,-1.0,-1.0,0.0,True,129,complete
path_03,Equal premium,full_spread_post_cost,0.1562901231478451,0.3405089841944616,-0.9963819718771395,-0.24857426755084988,0.0463207071347335,False,129,complete
path_03,Equal premium,gross,0.23596257034981755,0.5037851084717593,-0.999996522611956,-0.6493845033878594,1.2791880778334803e-05,False,129,complete
path_03,Equal risk,full_spread_post_cost,0.17447500001408645,0.3457566132073522,-0.9782379001791379,-0.12695713146977028,0.23234448495917892,False,129,complete
path_03,Equal risk,gross,0.47478948804862514,1.017747028071172,-0.992160523166886,-0.11621838625884184,0.26497710073580316,False,129,complete
path_03,Equity-option Greek Markowitz,full_spread_post_cost,0.5969631258555796,1.135645725732609,-0.6314292397044308,0.19865094923758386,7.013695172130437,False,129,complete
path_03,Equity-option Greek Markowitz,gross,0.939587255271353,1.9100664862343883,-1.0,-1.0,0.0,True,129,complete
path_03,Greek Markowitz + VIX,full_spread_post_cost,0.09524391215391369,0.1300684699483552,-0.9911709730252899,-0.20651599879685256,0.08318315284617349,False,129,complete
path_03,Greek Markowitz + VIX,gross,0.8144175915234458,1.4987454735120043,-0.9597310550735956,0.21610859752413636,8.193186812330406,False,129,complete
path_03,VIX hedge sleeve,full_spread_post_cost,0.06874147359763785,0.3640442674123761,-1.0,-1.0,0.0,True,129,complete
path_03,VIX hedge sleeve,gross,-0.4035245563403542,-1.4821164834614617,-1.0,-1.0,0.0,True,129,complete
path_04,Beta/delta-neutral + VIX,full_spread_post_cost,0.07831840820178246,0.09783889722040699,-1.0,-1.0,0.0,True,129,complete
path_04,Beta/delta-neutral + VIX,gross,0.8592550032948104,1.4870820421506028,-1.0,-1.0,0.0,True,129,complete
path_04,Equal premium,full_spread_post_cost,0.1562901231478451,0.3405089841944616,-0.9963819718771395,-0.24857426755084988,0.0463207071347335,False,129,complete
path_04,Equal premium,gross,0.23596257034981755,0.5037851084717593,-0.999996522611956,-0.6493845033878594,1.2791880778334803e-05,False,129,complete
path_04,Equal risk,full_spread_post_cost,0.1597337267320915,0.3121790794585593,-0.975956378498475,-0.1432360107132341,0.18978327932828318,False,129,complete
path_04,Equal risk,gross,0.4669830927878592,0.9909506343575544,-0.9908928057514301,-0.12357100434066115,0.24221716998509352,False,129,complete
path_04,Equity-option Greek Markowitz,full_spread_post_cost,0.7031459418783844,1.458055636891583,-0.7244092316903099,0.2650161414644365,12.517935840399433,False,129,complete
path_04,Equity-option Greek Markowitz,gross,0.9216058782115762,1.8623346961503817,-1.0,-1.0,0.0,True,129,complete
path_04,Greek Markowitz + VIX,full_spread_post_cost,0.15098079453765073,0.2041474059598821,-1.0,-1.0,0.0,True,129,complete
path_04,Greek Markowitz + VIX,gross,0.858540597389284,1.606659987490135,-1.0,-1.0,0.0,True,129,complete
path_04,VIX hedge sleeve,full_spread_post_cost,0.06874147359763785,0.3640442674123761,-1.0,-1.0,0.0,True,129,complete
path_04,VIX hedge sleeve,gross,-0.4035245563403542,-1.4821164834614617,-1.0,-1.0,0.0,True,129,complete
path_05,Beta/delta-neutral + VIX,full_spread_post_cost,0.1971454871142543,0.253094567620874,-1.0,-1.0,0.0,True,129,complete
path_05,Beta/delta-neutral + VIX,gross,0.8589274925640494,1.4147488115868165,-1.0,-1.0,0.0,True,129,complete
path_05,Equal premium,full_spread_post_cost,0.1562901231478451,0.3405089841944616,-0.9963819718771395,-0.24857426755084988,0.0463207071347335,False,129,complete
path_05,Equal premium,gross,0.23596257034981755,0.5037851084717593,-0.999996522611956,-0.6493845033878594,1.2791880778334803e-05,False,129,complete
path_05,Equal risk,full_spread_post_cost,0.1772494919260461,0.35579857669533405,-0.9832225060666134,-0.12929101438980106,0.2257537812551894,False,129,complete
path_05,Equal risk,gross,0.49374534353728455,1.070854610140994,-0.9934999626512389,-0.09596093142469653,0.33807448184476796,False,129,complete
path_05,Equity-option Greek Markowitz,full_spread_post_cost,0.7052556828142619,1.5385382018355698,-0.6204291683245575,0.27265103068661545,13.35442937948206,False,129,complete
path_05,Equity-option Greek Markowitz,gross,0.947714373093557,2.2680895785421695,-0.9261795125402921,0.6376410701882649,200.8404820657387,False,129,complete
path_05,Greek Markowitz + VIX,full_spread_post_cost,0.176214192288325,0.2376472025456999,-1.0,-1.0,0.0,True,129,complete
path_05,Greek Markowitz + VIX,gross,0.8397598054451406,1.4900412995637358,-1.0,-1.0,0.0,True,129,complete
path_05,VIX hedge sleeve,full_spread_post_cost,0.06874147359763785,0.3640442674123761,-1.0,-1.0,0.0,True,129,complete
path_05,VIX hedge sleeve,gross,-0.4035245563403542,-1.4821164834614617,-1.0,-1.0,0.0,True,129,complete
path_06,Beta/delta-neutral + VIX,full_spread_post_cost,0.02325468890696656,0.0285537208997137,-1.0,-1.0,0.0,True,129,complete
path_06,Beta/delta-neutral + VIX,gross,0.7102410956744647,1.1151588688124932,-1.0,-1.0,0.0,True,129,complete
path_06,Equal premium,full_spread_post_cost,0.1562901231478451,0.3405089841944616,-0.9963819718771395,-0.24857426755084988,0.0463207071347335,False,129,complete
path_06,Equal premium,gross,0.23596257034981755,0.5037851084717593,-0.999996522611956,-0.6493845033878594,1.2791880778334803e-05,False,129,complete
path_06,Equal risk,full_spread_post_cost,0.2433790021001423,0.5056740762083397,-0.9703686496689619,-0.07256992907314974,0.4449104568488851,False,129,complete
path_06,Equal risk,gross,0.5036360322065215,1.0694831727544591,-0.9902466516803461,-0.05648575009580692,0.5352368237628,False,129,complete
path_06,Equity-option Greek Markowitz,full_spread_post_cost,0.6101078883306237,1.252233147380084,-0.6510771730422122,0.21372874570988287,8.022460850468368,False,129,complete
path_06,Equity-option Greek Markowitz,gross,0.9617522948081944,1.9031240125598163,-1.0,-1.0,0.0,True,129,complete
path_06,Greek Markowitz + VIX,full_spread_post_cost,0.058817156447532846,0.07880718581376328,-1.0,-1.0,0.0,True,129,complete
path_06,Greek Markowitz + VIX,gross,0.7922482637565731,1.3814419979621873,-1.0,-1.0,0.0,True,129,complete
path_06,VIX hedge sleeve,full_spread_post_cost,0.06874147359763785,0.3640442674123761,-1.0,-1.0,0.0,True,129,complete
path_06,VIX hedge sleeve,gross,-0.4035245563403542,-1.4821164834614617,-1.0,-1.0,0.0,True,129,complete
path_07,Beta/delta-neutral + VIX,full_spread_post_cost,0.13348859834298654,0.16787735853435956,-1.0,-1.0,0.0,True,129,complete
path_07,Beta/delta-neutral + VIX,gross,0.7567664005857501,1.2272152005748813,-1.0,-1.0,0.0,True,129,complete
path_07,Equal premium,full_spread_post_cost,0.1562901231478451,0.3405089841944616,-0.9963819718771395,-0.24857426755084988,0.0463207071347335,False,129,complete
path_07,Equal premium,gross,0.23596257034981755,0.5037851084717593,-0.999996522611956,-0.6493845033878594,1.2791880778334803e-05,False,129,complete
path_07,Equal risk,full_spread_post_cost,0.23981163370513967,0.4786353942920216,-0.9640618526285281,-0.07601949526126117,0.4274400249104812,False,129,complete
path_07,Equal risk,gross,0.4799069149353292,1.030490863915632,-0.9890664095702482,-0.098579627927317,0.32769454773736795,False,129,complete
path_07,Equity-option Greek Markowitz,full_spread_post_cost,0.7723200253118294,1.7516199657797247,-0.6105063260462023,0.3227054629519075,20.21756429355877,False,129,complete
path_07,Equity-option Greek Markowitz,gross,0.9700227999391359,2.09081751474489,-0.9138154794024858,0.592339748321651,148.55393631926776,False,129,complete
path_07,Greek Markowitz + VIX,full_spread_post_cost,0.08364246708310383,0.11058135882180879,-1.0,-1.0,0.0,True,129,complete
path_07,Greek Markowitz + VIX,gross,0.7660436446510522,1.38544694878336,-1.0,-1.0,0.0,True,129,complete
path_07,VIX hedge sleeve,full_spread_post_cost,0.06874147359763785,0.3640442674123761,-1.0,-1.0,0.0,True,129,complete
path_07,VIX hedge sleeve,gross,-0.4035245563403542,-1.4821164834614617,-1.0,-1.0,0.0,True,129,complete
path_08,Beta/delta-neutral + VIX,full_spread_post_cost,0.0721292934139731,0.09085028111396543,-1.0,-1.0,0.0,True,129,complete
path_08,Beta/delta-neutral + VIX,gross,0.6646687210511664,1.077732707449291,-1.0,-1.0,0.0,True,129,complete
path_08,Equal premium,full_spread_post_cost,0.1562901231478451,0.3405089841944616,-0.9963819718771395,-0.24857426755084988,0.0463207071347335,False,129,complete
path_08,Equal premium,gross,0.23596257034981755,0.5037851084717593,-0.999996522611956,-0.6493845033878594,1.2791880778334803e-05,False,129,complete
path_08,Equal risk,full_spread_post_cost,0.1945031783385656,0.39319729329198333,-0.9778842448002733,-0.10977490427688008,0.28649906232938843,False,129,complete
path_08,Equal risk,gross,0.4603433666120581,0.9822620355216408,-0.9911166179211187,-0.12336909362301918,0.24281771260410287,False,129,complete
path_08,Equity-option Greek Markowitz,full_spread_post_cost,0.6932416929258081,1.4658134451834117,-0.6093144995888009,0.26338313263984814,12.345311405644674,False,129,complete
path_08,Equity-option Greek Markowitz,gross,0.7963718225080435,1.6729465785739381,-0.969702168741967,0.2650476011872216,12.521282816897552,False,129,complete
path_08,Greek Markowitz + VIX,full_spread_post_cost,0.03355326703948964,0.04251985352353922,-1.0,-1.0,0.0,True,129,complete
path_08,Greek Markowitz + VIX,gross,0.7006303974675968,1.219698171013672,-1.0,-1.0,0.0,True,129,complete
path_08,VIX hedge sleeve,full_spread_post_cost,0.06874147359763785,0.3640442674123761,-1.0,-1.0,0.0,True,129,complete
path_08,VIX hedge sleeve,gross,-0.4035245563403542,-1.4821164834614617,-1.0,-1.0,0.0,True,129,complete
path_09,Beta/delta-neutral + VIX,full_spread_post_cost,0.04586644068045387,0.056799185964136946,-1.0,-1.0,0.0,True,129,complete
path_09,Beta/delta-neutral + VIX,gross,0.6868103302787972,1.1514243585547108,-1.0,-1.0,0.0,True,129,complete
path_09,Equal premium,full_spread_post_cost,0.1562901231478451,0.3405089841944616,-0.9963819718771395,-0.24857426755084988,0.0463207071347335,False,129,complete
path_09,Equal premium,gross,0.23596257034981755,0.5037851084717593,-0.999996522611956,-0.6493845033878594,1.2791880778334803e-05,False,129,complete
path_09,Equal risk,full_spread_post_cost,0.2047495325747243,0.40938551721177685,-0.9773794802660183,-0.10302489254122038,0.31073430458283563,False,129,complete
path_09,Equal risk,gross,0.464781250717456,0.9923598117909033,-0.9919378921305222,-0.12294210923400573,0.244092141219008,False,129,complete
path_09,Equity-option Greek Markowitz,full_spread_post_cost,0.6062549832774888,1.2522581305863916,-0.6738702924063049,0.20704510439543644,7.560101281273568,False,129,complete
path_09,Equity-option Greek Markowitz,gross,0.8351536900212524,1.7553387304490036,-0.9628396641683604,0.32689715913340534,20.917057532066348,False,129,complete
path_09,Greek Markowitz + VIX,full_spread_post_cost,0.07447257470335063,0.09822249537436302,-1.0,-1.0,0.0,True,129,complete
path_09,Greek Markowitz + VIX,gross,0.7132633396963968,1.2661133577944734,-1.0,-1.0,0.0,True,129,complete
path_09,VIX hedge sleeve,full_spread_post_cost,0.06874147359763785,0.3640442674123761,-1.0,-1.0,0.0,True,129,complete
path_09,VIX hedge sleeve,gross,-0.4035245563403542,-1.4821164834614617,-1.0,-1.0,0.0,True,129,complete
path_10,Beta/delta-neutral + VIX,full_spread_post_cost,0.01143246409248888,0.015187044111880666,-1.0,-1.0,0.0,True,129,complete
path_10,Beta/delta-neutral + VIX,gross,0.9149471802570988,1.6777374318524985,-1.0,-1.0,0.0,True,129,complete
path_10,Equal premium,full_spread_post_cost,0.1562901231478451,0.3405089841944616,-0.9963819718771395,-0.24857426755084988,0.0463207071347335,False,129,complete
path_10,Equal premium,gross,0.23596257034981755,0.5037851084717593,-0.999996522611956,-0.6493845033878594,1.2791880778334803e-05,False,129,complete
path_10,Equal risk,full_spread_post_cost,0.3014800456846966,0.6315592767522387,-0.9622507705512633,-0.037736374051485444,0.6613193766283141,False,129,complete
path_10,Equal risk,gross,0.3941316204006255,0.8093405038933471,-0.988825116659529,-0.22880118319521747,0.06124044133538977,False,129,complete
path_10,Equity-option Greek Markowitz,full_spread_post_cost,0.7666812763652795,1.8643058136064614,-0.6719385222266128,0.3521099884046641,25.60821022117742,False,129,complete
path_10,Equity-option Greek Markowitz,gross,1.0473679993863414,2.3661994736227787,-0.8508207186436343,0.788724633147009,518.6119198078652,False,129,complete
path_10,Greek Markowitz + VIX,full_spread_post_cost,0.07593711932367214,0.112895062433105,-0.964914216596459,-0.1842323399433241,0.11203138541718391,False,129,complete
path_10,Greek Markowitz + VIX,gross,1.048735599345187,2.1691746985031357,-0.7543289198816864,0.7349815031152853,373.61097690797766,False,129,complete
path_10,VIX hedge sleeve,full_spread_post_cost,0.06874147359763785,0.3640442674123761,-1.0,-1.0,0.0,True,129,complete
path_10,VIX hedge sleeve,gross,-0.4035245563403542,-1.4821164834614617,-1.0,-1.0,0.0,True,129,complete
