Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
Equal premium,Full-spread post-cost,583,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1.802914070293975,-0.7350954854531743,-0.9567065725425484,-1.0031665357406938,0.6993306249153236,0.8370823865403173,-2.5454992340685336e-08,insufficient_egarch_obs
Equal premium,Full-spread post-cost,584,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6240359969146343,1.29017109526978,-0.10516924214030576,-0.16298849809800867,-0.9962603959037913,0.47038562573488596,0.5575453408492388,0.007511580495242578,insufficient_egarch_obs
Equal premium,Full-spread post-cost,585,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.860640299698438,1.211695536826784,-0.812330159109779,-1.0128937028110434,-0.9999250280881028,0.5228784701399674,0.7097088356686575,5.256371095722522e-05,insufficient_egarch_obs
Equal premium,Full-spread post-cost,586,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7499098045347835,1.818466409524677,0.3320497543543459,0.5589270157158037,-0.9999668651495425,0.7407760781656212,0.8571821485355398,0.0009783254017671262,insufficient_egarch_obs
Equal premium,Full-spread post-cost,587,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9692619235108717,1.3290589846491392,-1.5155398936969153,-1.6741552244420508,-0.9999999805034515,0.667707575662826,0.7420380764822485,2.7439957522017755e-08,insufficient_egarch_obs
Equal premium,Full-spread post-cost,588,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8798854197929058,1.8857631016690386,-0.004060480913369984,-0.006290878261949957,-0.9999811261841234,0.660938740392847,0.8138760253989502,2.5002223838012255e-05,insufficient_egarch_obs
Equal premium,Full-spread post-cost,589,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9790983646069131,1.575594584782105,-1.2356512894817422,-1.461775551913467,-0.9999999928510903,0.6562591989116796,0.7747849836404924,3.98934263841113e-09,insufficient_egarch_obs
Equal premium,Full-spread post-cost,590,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1.7755935631865492,-0.4411646315179054,-0.6070155712744625,-1.0726902065095152,0.7371939425322784,0.9117679629151585,-3.744530321820709e-07,insufficient_egarch_obs
Equal premium,Full-spread post-cost,591,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8910134999097455,1.5695743232725807,-0.45155034146793255,-0.6397067041732127,-0.9999935475579301,0.6021788597904705,0.7329355977256026,1.5376713796726014e-05,insufficient_egarch_obs
Equal premium,Full-spread post-cost,592,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1.592254009641884,-0.26933427668337345,-0.380487672915233,-1.0256170657522292,0.670669071436486,0.8309676357057773,-1.1471383921080625e-05,insufficient_egarch_obs
Equal premium,Full-spread post-cost,593,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1.27382428658123,-0.8603374629267055,-1.0910178790559566,-1.005918498506021,0.5710663505074023,0.7828903086049376,-3.327176873107606e-06,insufficient_egarch_obs
Equal premium,Full-spread post-cost,594,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8898512548636115,2.2136871619463223,0.13635261040773738,0.23220210034544833,-0.9999973575065552,0.7153864206870582,0.7693788716578872,1.6214283760834658e-05,insufficient_egarch_obs
Equal premium,Full-spread post-cost,595,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9675209784586656,2.0406754029765417,0.03836102206942051,0.0569296763057296,-1.0704682095984284,0.7800882827624761,1.010987980180199,3.6142208496417165e-08,insufficient_egarch_obs
Equal premium,Full-spread post-cost,596,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9126252609744532,1.5936598811707685,-0.5390401186464652,-0.7416844931098704,-0.99998419585943,0.6443692005712662,0.7484820908205997,5.092481476209829e-06,insufficient_egarch_obs
Equal premium,Full-spread post-cost,597,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1.4661700420996628,-1.307103484776026,-1.4581674922852497,-1.0130272472110684,0.7930751204954686,0.9204466168323485,-2.343586623049779e-09,insufficient_egarch_obs
Equal premium,Full-spread post-cost,598,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.3249073928075319,1.1941348943629833,0.22588657787585906,0.3829882216775286,-0.9768654017091224,0.41899241342722016,0.44163623661565216,0.14022219485367765,insufficient_egarch_obs
Equal premium,Full-spread post-cost,599,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9157976656732136,1.9078080911998536,-0.19900181201966216,-0.3069384903730745,-0.9999969982285382,0.7161779938458236,0.8021615987588863,4.232730890600147e-06,insufficient_egarch_obs
