config,strategy,return_date,decision_date,train_start,train_end,gross_return,predicted_cost,net_return,gross_nav,predicted_annual_vol,scenario_cvar_loss,short_margin_used,collateral_used,integer_repair_failed,information_set_valid,evidence_status,segment,window,march_2020_in_training_window,march_2020_observation_policy,risk_aversion,stage1_gross_nav,deployment_target,deployment_target_feasible,deployment_target_applied,deployment_target_met_after_integer_repair,deployment_shortfall_after_integer_repair,positive_edge_contracts,integer_execution_abstained,integer_conversion_feasible,integer_abstention_reason,integer_repair_method,pre_repair_feasible,pre_repair_max_breach,best_failed_method,failed_max_breach,failed_breach_base,failed_breach_cap,failed_breach_cvar,failed_breach_stress,failed_breach_margin,failed_breach_collateral,failed_breach_assignment,failed_breach_volatility,failed_scenario_cvar_loss,failed_worst_stress_return,failed_short_margin_used,failed_collateral_used,failed_predicted_annual_vol,continuous_predicted_annual_vol,direct_truncation_max_breach,direct_truncation_scenario_cvar_loss,direct_truncation_worst_stress_return,direct_truncation_short_margin_used,direct_truncation_collateral_used,direct_truncation_predicted_annual_vol,direct_truncation_breach_base,direct_truncation_breach_cap,direct_truncation_breach_cvar,direct_truncation_breach_stress,direct_truncation_breach_margin,direct_truncation_breach_collateral,direct_truncation_breach_assignment,direct_truncation_breach_volatility,direct_truncation_breach_positive_edge
orig+VIX,R1.1 25pct positive-edge deployment,2024-07-31,2024-06-28,2021-04-30,2024-06-28,0.0497289981079101,0.0057755636336315,0.0439534344742785,0.087158,0.2495570788824378,0.0681466259371169,0.4715928001098633,0.4829268001098633,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,2.79312709816888,0.0897887047290016,0.5,False,False,False,0.412842,14.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499859870861855,0.0,0.0681466259371169,-0.0157572293834998,0.4715928001098633,0.4829268001098633,0.2495570788824378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031609999999999
orig+VIX,R1.1 25pct positive-edge deployment,2024-08-30,2024-07-31,2021-06-30,2024-07-31,0.0996250017700195,0.0060209356886505,0.0936040660813689,0.108737,0.2494533293284877,0.0412025843240524,0.4987159996643066,0.5044429996643066,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,2.6634561837247643,0.1160097357010758,0.5,False,False,False,0.391263,16.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499970938565187,0.0,0.0412025843240524,-0.0178686931761066,0.4987159996643066,0.5044429996643066,0.2494533293284877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001475
orig+VIX,R1.1 25pct positive-edge deployment,2024-09-30,2024-08-30,2021-07-30,2024-08-30,0.0670409992065429,0.0054707117614143,0.0615702874451285,0.106179,0.2499206466122198,0.0564237029305219,0.3818454002380371,0.3924754002380372,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,3.189167782758579,0.1123499773464085,0.5,False,False,False,0.393821,19.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499931073606169,0.0,0.0564237029305219,-0.0328936338080053,0.3818454002380371,0.3924754002380372,0.2499206466122198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008449999999999
orig+VIX,R1.1 25pct positive-edge deployment,2024-10-31,2024-09-30,2021-08-31,2024-09-30,0.032904,0.0055605186560563,0.0273434813439436,0.080297,0.2496174406254812,0.0190049757251623,0.5106593000488281,0.5127333000488281,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,3.75636743098015,0.085057288573159,0.5,False,False,False,0.419703,20.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499943627105523,0.0,0.0190049757251623,-0.0075844556754978,0.5106593000488281,0.5127333000488281,0.2496174406254812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000288
orig+VIX,R1.1 25pct positive-edge deployment,2024-11-29,2024-10-31,2021-09-30,2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,4.503015252209478,0.142377929401606,0.5,False,False,False,0.5,14.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.000556155851963,truncate_toward_cash,0.000556155851963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000556155851963,0.0459752496910089,-0.0206233529435273,0.4507351018901367,0.4682341018901367,0.250556155851963,0.2499875968795729,0.000556155851963,0.0459752496910089,-0.0206233529435273,0.4507351018901367,0.4682341018901367,0.250556155851963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000556155851963,0.0036299999999999
orig+VIX,R1.1 25pct positive-edge deployment,2024-12-31,2024-11-29,2021-10-29,2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,3.085669197648162,0.0982701373309817,0.5,False,False,False,0.5,21.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.0007047235390456,truncate_toward_cash,0.0007047235390456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007047235390456,0.0301944678543181,-0.0188621320488243,0.447721932,0.455156932,0.2507047235390456,0.2499770871046716,0.0007047235390456,0.0301944678543181,-0.0188621320488243,0.447721932,0.455156932,0.2507047235390456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007047235390456,0.002804
orig+VIX,R1.1 25pct positive-edge deployment,2025-01-31,2024-12-31,2021-11-30,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,3.641747363243214,0.1193969275750275,0.5,False,False,False,0.5,20.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.0003174863410028,truncate_toward_cash,0.0003174863410028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003174863410028,0.0301263204718782,-0.0154100864029476,0.368922762,0.377800762,0.2503174863410028,0.2499831247138677,0.0003174863410028,0.0301263204718782,-0.0154100864029476,0.368922762,0.377800762,0.2503174863410028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003174863410028,0.001539
orig+VIX,R1.1 25pct positive-edge deployment,2025-02-28,2025-01-31,2021-12-31,2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,4.594589376712479,0.1320075013886041,0.5,False,False,False,0.5,17.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.0007434859650924,truncate_toward_cash,0.0007434859650924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007434859650924,0.0350952313272122,-0.0190767211324114,0.485346456,0.495313456,0.2507434859650925,0.2499774596316727,0.0007434859650924,0.0350952313272122,-0.0190767211324114,0.485346456,0.495313456,0.2507434859650925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007434859650924,0.001725
orig+VIX,R1.1 25pct positive-edge deployment,2025-04-30,2025-02-28,2022-01-31,2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,5.333035655684169,0.1496662719110708,0.5,False,False,False,0.5,19.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.001632792580096,truncate_toward_cash,0.001632792580096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001632792580096,0.0489861153619577,-0.0207621309522542,0.511791299975586,0.521196299975586,0.2516327925800961,0.2499828135589787,0.001632792580096,0.0489861153619577,-0.0207621309522542,0.511791299975586,0.521196299975586,0.2516327925800961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001632792580096,0.002055
orig+VIX,R1.1 25pct positive-edge deployment,2025-05-30,2025-04-30,2022-02-28,2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,4.485960743331021,0.1470579730349085,0.5,False,False,False,0.5,17.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.0002859569540984,truncate_toward_cash,0.0002859569540984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002859569540984,0.0446912888104014,-0.0242683643742623,0.7418173940732421,0.7543533940732421,0.2502859569540985,0.249989403691139,0.0002859569540984,0.0446912888104014,-0.0242683643742623,0.7418173940732421,0.7543533940732421,0.2502859569540985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002859569540984,0.0039299999999999
orig+VIX,R1.1 25pct positive-edge deployment,2025-06-30,2025-05-30,2022-04-29,2025-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,5.066189103507857,0.1411329609504871,0.5,False,False,False,0.5,25.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.0005603527558141,truncate_toward_cash,0.0005603527558141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005603527558141,0.0468237732648671,-0.026316038285891,0.6450184926469726,0.6573314926469727,0.2505603527558142,0.2499858003583579,0.0005603527558141,0.0468237732648671,-0.026316038285891,0.6450184926469726,0.6573314926469727,0.2505603527558142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005603527558141,0.004065
orig+VIX,R1.1 25pct positive-edge deployment,2025-07-31,2025-06-30,2022-05-31,2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,4.399796776427918,0.1300500743002364,0.5,False,False,False,0.5,25.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.0004117273417701,truncate_toward_cash,0.0004117273417701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004117273417701,0.0431408080434668,-0.030870382053034,0.6316060506591796,0.6395850506591796,0.2504117273417702,0.2499769675425834,0.0004117273417701,0.0431408080434668,-0.030870382053034,0.6316060506591796,0.6395850506591796,0.2504117273417702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004117273417701,0.001974
orig+VIX,R1.1 25pct positive-edge deployment,2025-08-29,2025-07-31,2022-06-30,2025-07-31,0.0614389910888672,0.0076459641842516,0.0537930269046155,0.146981,0.2489863404411745,0.0294506511530054,0.5647150187548828,0.5771480187548829,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,4.865228828853402,0.1537624628556705,0.5,False,False,False,0.3530189999999999,28.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499920859297962,0.0,0.0294506511530054,-0.0262500750995726,0.5647150187548828,0.5771480187548829,0.2489863404411745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00275
orig+VIX,R1.1 25pct positive-edge deployment,2025-09-30,2025-08-29,2022-07-29,2025-08-29,0.1079999969482421,0.0075160588034604,0.1004839381447816,0.156191,0.2490440837516111,0.0447228236647397,0.6514176789990234,0.6698306789990234,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,4.582498114299528,0.1671561472756615,0.5,False,False,False,0.343809,30.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499796896338442,0.0,0.0447228236647397,-0.040283016967605,0.6514176789990234,0.6698306789990234,0.2490440837516111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018649999999999
orig+VIX,R1.1 25pct positive-edge deployment,2025-10-31,2025-09-30,2022-08-31,2025-09-30,0.1204939992065429,0.0077255837054498,0.1127684155010931,0.146196,0.2488409063897661,0.0228621403165276,0.6817037207080079,0.6909057207080079,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,4.277700033630597,0.1604736648409637,0.5,False,False,False,0.353804,34.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499868700915659,0.0,0.0228621403165276,-0.0279494411009366,0.6817037207080079,0.6909057207080079,0.2488409063897661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001505
orig+VIX,R1.1 25pct positive-edge deployment,2025-11-28,2025-10-31,2022-09-30,2025-10-31,0.0138389991455078,0.007411910462953,0.0064270886825548,0.147423,0.2493843987806888,0.0417220574336819,0.6081488800610352,0.6204888800610352,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,5.430602590699115,0.157615327857991,0.5,False,False,False,0.352577,31.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499736917441622,0.0,0.0417220574336819,-0.0247544532091345,0.6081488800610352,0.6204888800610352,0.2493843987806888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002151
orig+VIX,R1.1 25pct positive-edge deployment,2025-12-31,2025-11-28,2022-10-31,2025-11-28,0.0355440083618164,0.0068674632230903,0.0286765451387261,0.121451,0.2490690726814354,0.0393649198959607,0.5849787775849609,0.5961847775849609,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,4.388680696237245,0.1341870454906316,0.5,False,False,False,0.378549,35.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499898628116054,0.0,0.0393649198959607,-0.0308567679010352,0.5849787775849609,0.5961847775849609,0.2490690726814354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000535
orig+VIX,R1.1 25pct positive-edge deployment,2026-01-30,2025-12-31,2022-11-30,2025-12-31,0.0944199950561523,0.0077820677291415,0.0866379273270107,0.1390559999999999,0.2470076351719808,0.0457267122224464,0.731077950024414,0.744710950024414,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,3.6256611001056016,0.1493170564176143,0.5,False,False,False,0.360944,29.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499925778414178,0.0,0.0457267122224464,-0.0418173109398938,0.731077950024414,0.744710950024414,0.2470076351719808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00237
orig+VIX,R1.1 25pct positive-edge deployment,2026-02-27,2026-01-30,2022-12-30,2026-01-30,0.1306179981689453,0.0080048533063433,0.1226131448626019,0.1667539999999999,0.2492059898543731,0.0449041915536158,0.6135635600732421,0.6310845600732421,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,5.435183778974746,0.1808633185286806,0.5,False,False,False,0.333246,33.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499827023575632,0.0,0.0449041915536158,-0.0220621474196136,0.6135635600732421,0.6310845600732421,0.2492059898543731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001545
orig+VIX,R1.1 25pct positive-edge deployment,2026-03-31,2026-02-27,2023-01-31,2026-02-27,0.1172769987182617,0.0077119416404037,0.1095650570778579,0.151666,0.2495216105451065,0.0413814645643239,0.5888723364394531,0.6020923364394531,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,6.010777666173748,0.1630556458229496,0.5,False,False,False,0.348334,31.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.249993090389508,0.0,0.0413814645643239,-0.0217201405221689,0.5888723364394531,0.6020923364394531,0.2495216105451065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00085
orig+VIX,R1.1 25pct positive-edge deployment,2026-04-30,2026-03-31,2023-02-28,2026-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,6.4717226565304,0.169859110237091,0.5,False,False,False,0.5,24.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.0002398993450599,truncate_toward_cash,0.0002398993450599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002398993450599,0.0436266951629218,-0.0215066484372755,0.6187618236093752,0.6307408236093751,0.2502398993450599,0.2499833492667042,0.0002398993450599,0.0436266951629218,-0.0215066484372755,0.6187618236093752,0.6307408236093751,0.2502398993450599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002398993450599,0.005031
larger+VIX,R1.1 25pct positive-edge deployment,2018-02-28,2018-01-31,2015-02-27,2018-01-31,-0.1035569983215332,0.0017304811615624,-0.1052874794830956,0.047011,0.2438392235118653,0.0490886179816853,0.0948753997650146,0.1111673997650146,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,1.3539638080837797,0.0620919839910517,0.5,False,False,False,0.452989,29.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499742750482292,0.0,0.0490886179816853,-0.0219754464114493,0.0948753997650146,0.1111673997650146,0.2438392235118653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
larger+VIX,R1.1 25pct positive-edge deployment,2018-04-30,2018-02-28,2015-03-31,2018-02-28,0.0372699985961914,0.0025542138439463,0.0347157847522451,0.054479,0.2415345479348154,0.0985203145399983,0.1498650001831054,0.1585540001831054,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,1.4533451792700949,0.0653251976777914,0.5,False,False,False,0.445521,29.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499927271378009,0.0,0.0985203145399983,-0.0423660970611764,0.1498650001831054,0.1585540001831054,0.2415345479348154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000483
larger+VIX,R1.1 25pct positive-edge deployment,2018-05-31,2018-04-30,2015-04-30,2018-04-30,0.0263949927978515,0.0018407018603723,0.0245542909374792,0.052884,0.2332789537491571,0.0907548798807038,0.116426999923706,0.142053999923706,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.7711084788644549,0.0658307311344302,0.5,False,False,False,0.447116,24.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499967323033012,0.0,0.0907548798807038,-0.041469899904834,0.116426999923706,0.142053999923706,0.2332789537491571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000627
larger+VIX,R1.1 25pct positive-edge deployment,2018-06-29,2018-05-31,2015-05-29,2018-05-31,0.021599003463745,0.0022304053669394,0.0193685980968056,0.049781,0.2317079436777923,0.0606168950849077,0.2161303991241455,0.2314923991241455,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,1.018187494761423,0.0634765173707362,0.5,False,False,False,0.450219,42.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499747223392364,0.0,0.0606168950849077,-0.0637550408914062,0.2161303991241455,0.2314923991241455,0.2317079436777923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
larger+VIX,R1.1 25pct positive-edge deployment,2018-07-31,2018-06-29,2015-06-30,2018-06-29,0.0156130044555664,0.0020843993882877,0.0135286050672786,0.050574,0.2414640001831436,0.0684112266655495,0.1225902004852295,0.1411512004852295,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,1.254880281017724,0.0607068825032045,0.5,False,False,False,0.449426,27.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499972833186713,0.0,0.0684112266655495,-0.0345978055347623,0.1225902004852295,0.1411512004852295,0.2414640001831436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
larger+VIX,R1.1 25pct positive-edge deployment,2018-08-31,2018-07-31,2015-07-31,2018-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,1.1483085374986184,0.0809448386983318,0.5,False,False,False,0.5,35.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.0052443705947962,truncate_toward_cash,0.0052443705947962,0.0,0.0,0.0052443705947962,0.0,0.0,0.0,0.0,0.0,0.1052443705947962,-0.0426439151813761,0.1292755993423462,0.1543965993423462,0.239787792127106,0.2499997298157903,0.0052443705947962,0.1052443705947962,-0.0426439151813761,0.1292755993423462,0.1543965993423462,0.239787792127106,0.0,0.0,0.0052443705947962,0.0,0.0,0.0,0.0,0.0,0.0
larger+VIX,R1.1 25pct positive-edge deployment,2018-09-28,2018-08-31,2015-08-31,2018-08-31,-0.0003229978332519,0.0025071270443545,-0.0028301248776065,0.057799,0.2383685618497366,0.0934815656802622,0.1382289967258042,0.1737659967258041,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.9168119670016104,0.0651865845320585,0.5,False,False,False,0.442201,32.0,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2499944349457979,0.0,0.0934815656802622,-0.0589099523302642,0.1382289967258042,0.1737659967258041,0.2383685618497366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
larger+VIX,R1.1 25pct positive-edge deployment,2018-10-31,2018-09-28,2015-09-30,2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,1.154498009502968,0.1459764010574609,0.5,False,False,False,0.5,25.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.0018036196523456,truncate_toward_cash,0.0018036196523456,0.0,0.0,0.0018036196523456,0.0,0.0,0.0,0.0,0.0,0.1018036196523456,-0.0307801478137567,0.4942607582186006,0.5380547582186006,0.2399590237560604,0.2499911316889179,0.0018036196523456,0.1018036196523456,-0.0307801478137567,0.4942607582186006,0.5380547582186006,0.2399590237560604,0.0,0.0,0.0018036196523456,0.0,0.0,0.0,0.0,0.0,0.00836
larger+VIX,R1.1 25pct positive-edge deployment,2018-11-30,2018-10-31,2015-10-30,2018-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,2.076670309233612,0.0961625383326913,0.5,False,False,False,0.5,25.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.014733873731112,truncate_toward_cash,0.014733873731112,0.0,0.0,0.014733873731112,0.0,0.0,0.0,0.0,0.0,0.114733873731112,-0.0181830845343189,0.3747287989959716,0.3890757989959716,0.2473050474311247,0.2499994039356095,0.014733873731112,0.114733873731112,-0.0181830845343189,0.3747287989959716,0.3890757989959716,0.2473050474311247,0.0,0.0,0.014733873731112,0.0,0.0,0.0,0.0,0.0,0.00288
larger+VIX,R1.1 25pct positive-edge deployment,2018-12-31,2018-11-30,2015-11-30,2018-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,1.7784043729151398,0.1017931088646711,0.5,False,False,False,0.5,17.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.0059457801495835,truncate_toward_cash,0.0059457801495835,0.0,0.0,0.0059457801495835,0.0,0.0,0.0,0.0,0.0,0.1059457801495835,-0.0157208345194778,0.315135000366211,0.335831000366211,0.2461837152581135,0.249983615571277,0.0059457801495835,0.1059457801495835,-0.0157208345194778,0.315135000366211,0.335831000366211,0.2461837152581135,0.0,0.0,0.0059457801495835,0.0,0.0,0.0,0.0,0.0,0.002835
larger+VIX,R1.1 25pct positive-edge deployment,2019-01-31,2018-12-31,2015-12-31,2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,0.9592202421089088,0.0586079744651193,0.5,False,False,False,0.5,12.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.0050776627953794,truncate_toward_cash,0.0050776627953794,0.0,0.0,0.0050776627953794,0.0,0.0,0.0,0.0,0.0,0.1050776627953794,-0.0137654583977346,0.2037046000823974,0.2117856000823974,0.2482943105331791,0.249998842045847,0.0050776627953794,0.1050776627953794,-0.0137654583977346,0.2037046000823974,0.2117856000823974,0.2482943105331791,0.0,0.0,0.0050776627953794,0.0,0.0,0.0,0.0,0.0,0.0012
larger+VIX,R1.1 25pct positive-edge deployment,2019-02-28,2019-01-31,2016-01-29,2019-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,2.012242975156106,0.063440290426755,0.5,False,False,False,0.5,23.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.0019728557833198,truncate_toward_cash,0.0019728557833198,0.0,0.0,0.0019728557833198,0.0,0.0,0.0,0.0,0.0,0.1019728557833198,-0.0164406085882978,0.1779299001464844,0.1874869001464844,0.2483222678946701,0.2499849776551895,0.0019728557833198,0.1019728557833198,-0.0164406085882978,0.1779299001464844,0.1874869001464844,0.2483222678946701,0.0,0.0,0.0019728557833198,0.0,0.0,0.0,0.0,0.0,0.0026999999999999
larger+VIX,R1.1 25pct positive-edge deployment,2019-04-30,2019-02-28,2016-02-29,2019-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,1.3556774497043127,0.0695533993819356,0.5,False,False,False,0.5,29.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.0016834587731451,truncate_toward_cash,0.0016834587731451,0.0,0.0,0.0016834587731451,0.0,0.0,0.0,0.0,0.0,0.1016834587731451,-0.0179404288911978,0.2961552000808716,0.3084342000808716,0.2458454138208502,0.2499826167733543,0.0016834587731451,0.1016834587731451,-0.0179404288911978,0.2961552000808716,0.3084342000808716,0.2458454138208502,0.0,0.0,0.0016834587731451,0.0,0.0,0.0,0.0,0.0,0.001067
larger+VIX,R1.1 25pct positive-edge deployment,2019-05-31,2019-04-30,2016-03-31,2019-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,retrospective_development_sample,,aligned_2018_2026,False,retained_if_in_window,1.8440707866076216,0.0979738957270361,0.5,False,False,False,0.5,48.0,True,False,direct_integer_conversion_infeasible,cash_abstention,False,0.0059871130687043,truncate_toward_cash,0.0059871130687043,0.0,0.0,0.0059871130687043,0.0,0.0,0.0,0.0,0.0,0.1059871130687044,-0.024992144840285,0.3364274004516602,0.3580054004516602,0.2437724678242108,0.2499852041955292,0.0059871130687043,0.1059871130687044,-0.024992144840285,0.3364274004516602,0.3580054004516602,0.2437724678242108,0.0,0.0,0.0059871130687043,0.0,0.0,0.0,0.0,0.0,0.001762
