config,strategy,evidence_status,return_date,decision_date,train_start,train_end,train_observations,recent_observations,gross_return,predicted_cost,net_return,gross_nav,selected_scale,expected_net_log_growth,robust_sortino,recent_covariance_weight,predicted_annual_vol,worst_annual_downside,scenario_cvar_loss,worst_three_month_loss,worst_six_month_loss,short_margin_used,collateral_used,integer_execution_abstained,integer_conversion_feasible,integer_contracts,selected_feasible,selected_max_breach,rejected_max_breach,rejected_breach_volatility,rejected_breach_downside,rejected_breach_three_month_loss,rejected_breach_six_month_loss,rejected_breach_assignment,information_set_valid
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2020-06-30,2020-05-29,2015-02-27,2020-05-29,62,36,0.0018639993896484405,0.00017815628961804461,0.0016858431000303959,0.005423,0.017847006576266585,0.005811671685761832,99.43465037234907,0.5,0.02199962960362579,0.010415433877461288,0.00797976442091514,0.017256696372049518,0.016785028429892712,0.017277399765014648,0.019064399765014648,False,True,29,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2020-07-31,2020-06-30,2015-02-27,2020-06-30,63,36,0.00031899979400634764,0.00017169781613597055,0.00014730197787037708,0.004459,0.014190247324065928,0.004151649923143786,118.95675097885074,0.5,0.014733061230944278,0.009413419199130715,0.007278192165954819,0.01092742520623835,0.01654218608635294,0.020099199707031255,0.021887199707031256,False,True,32,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2020-08-31,2020-07-31,2015-02-27,2020-07-31,64,36,-0.00015199978637695362,5.433887883664706e-05,-0.00020633866521360068,0.00138,0.005199787250767642,0.0015199358892710219,94.61232850069513,0.5,0.00904263779214956,0.0024590421331546035,0.0020371041256978008,0.0019312066178054366,0.0027550646464126194,0.00206,0.0026850000000000003,False,True,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2020-09-30,2020-08-31,2015-02-27,2020-08-31,65,36,-0.0010989989929199217,0.00010305910777225846,-0.0012020581006921803,0.002474,0.00824528262110732,0.0028690541413114216,79.94855366878045,0.5,0.012405377032473682,0.004503165022997409,0.0029398694322628404,0.005790153587145408,0.007245546619458643,0.010194599975585939,0.011129599975585939,False,True,21,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2020-10-30,2020-09-30,2015-02-27,2020-09-30,66,36,0.00025400030517578134,8.636683189646832e-05,0.00016763347327931302,0.002505,0.008890641388536166,0.0029710515712021088,80.61442708247907,0.5,0.011164759888078355,0.005084543644027854,0.0033581432689142165,0.006261995392734421,0.007989845009003682,0.008261600036621094,0.009337600036621095,False,True,15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2020-11-30,2020-10-30,2015-02-27,2020-10-30,67,36,-0.0035359994659423834,0.000636491749210477,-0.00417249121515286,0.020253,0.04232241101764179,0.01272904954493804,124.33481575719567,0.5,0.04323783488142758,0.019399333126226676,0.017069112684294323,0.02236770009732314,0.028825381736081734,0.05804500030517579,0.06774300030517579,False,True,80,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2020-12-31,2020-11-30,2015-02-27,2020-11-30,68,36,0.000521,0.00010093372456236374,0.0004200662754376362,0.002683,0.010992906902208983,0.003663704880970562,129.41183863191128,0.5,0.01792448681499134,0.0077519837352529675,0.006278761159111557,0.01233795211999178,0.01596738779557294,0.007917999877929686,0.008998999877929686,False,True,22,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2021-01-29,2020-12-31,2015-02-27,2020-12-31,69,36,-0.00028500015258789066,0.00011129461188920752,-0.0003962947644770982,0.0034999999999999996,0.012935261875509411,0.004484994826381178,107.759170003038,0.5,0.01666718224910473,0.005940041890124208,0.004811019695068564,0.009907645547085564,0.01111431898105042,0.01470279998779297,0.01608079998779297,False,True,23,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2021-02-26,2021-01-29,2015-02-27,2021-01-29,70,36,-0.003061999206542972,0.00019431301735573306,-0.003256312223898705,0.0060420000000000005,0.020263396113923603,0.005925215766394905,134.55349511188606,0.5,0.019552063946554555,0.012076690010269023,0.009779635700631232,0.014650853439999056,0.020357639764713165,0.013625000000000002,0.016241000000000002,False,True,30,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2021-03-31,2021-02-26,2015-02-27,2021-02-26,71,36,-0.004703000610351561,0.00036216840719792995,-0.005065169017549491,0.011439000000000001,0.021611008174126405,0.006531813831887124,85.43106274986033,0.5,0.028759324842270586,0.007531219840731606,0.006025446291750326,0.009789492764452845,0.005600267126604219,0.04153730038452149,0.04607830038452149,False,True,48,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2021-04-30,2021-03-31,2015-02-27,2021-03-31,72,36,0.00022000000000000058,0.00011600136226449317,0.0001039986377355074,0.00322,0.012116769816218408,0.004343444414561371,102.80803081062066,0.5,0.01762280591376696,0.00788774287409578,0.006793678001542935,0.011172259894097203,0.015944724634414653,0.010678400177001952,0.011748400177001952,False,True,26,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2021-06-30,2021-04-30,2015-02-27,2021-04-30,73,36,-0.00012699984741210943,7.81320499759152e-05,-0.00020513189738802462,0.00201,0.00790699653301606,0.0026597571978358146,86.93307306470014,0.5,0.01462494615654474,0.004459551584358957,0.0036508494689667507,0.007478558658594037,0.009188405607964967,0.004483199996948243,0.005461199996948243,False,True,21,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2021-07-30,2021-06-30,2015-02-27,2021-06-30,74,36,0.000795999542236328,9.999927936189965e-05,0.0006960002628744284,0.002459,0.007595833473553532,0.0029417759581048457,78.67108438999068,0.5,0.011330868454952056,0.00360376318255472,0.0020311650730870227,0.0033498276264779525,0.0038900977392785085,0.0154142004372406,0.0162942004372406,False,True,20,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2021-08-31,2021-07-30,2015-02-27,2021-07-30,75,36,0.0036799929046630814,0.0004973044085737118,0.0031826884960893696,0.011978,0.02147692266690826,0.007451047161655679,111.74691616956254,0.5,0.0644960765314352,0.008435133943904377,0.007697603919014651,0.014284447594110405,0.007964961396557557,0.0924952003479004,0.0967692003479004,False,True,76,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2021-09-30,2021-08-31,2015-02-27,2021-08-31,76,36,5.4e-05,2.7235482848409378e-06,5.127645171515906e-05,5.4e-05,0.0014890230567557454,0.003425137724356072,152.78758238059524,0.5,0.0031533054583701755,0.0005566462525554034,0.00038008671275281317,0.0007635595291896058,0.0009761587341861055,0.000337,0.000337,False,True,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2021-10-29,2021-09-30,2015-02-27,2021-09-30,77,36,0.0,0.0,0.0,0.0,0.0014996852895447345,0.002244942302924435,166.24305806280415,0.5,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,False,True,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2021-11-30,2021-10-29,2015-02-27,2021-10-29,78,36,0.0,0.0,0.0,0.0,0.0010431383104910603,0.00213108965134823,129.07371332832207,0.5,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,False,True,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2021-12-31,2021-11-30,2015-02-27,2021-11-30,79,36,0.0005349999084472653,9.191547742156827e-05,0.00044308443102569707,0.002683,0.01192578619227722,0.0038356976189344036,125.42540884152068,0.5,0.012808847689141374,0.00852279116206187,0.007161538016948386,0.011791328573759752,0.017367401729863063,0.010120799865722657,0.010900799865722656,False,True,17,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2022-01-31,2021-12-31,2015-02-27,2021-12-31,80,36,-0.004653998657226563,0.00015889042383820004,-0.004812889081064762,0.004712000000000001,0.011900387159798343,0.003805768181200929,70.62858973154782,0.5,0.0287850050760178,0.005530894547384119,0.004125267050810543,0.008469426300458438,0.00623989021367366,0.015592800292968752,0.01809480029296875,False,True,36,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2022-02-28,2022-01-31,2015-02-27,2022-01-31,81,36,4.5e-05,3.078888613815993e-06,4.192111138618401e-05,4.5e-05,0.002748970951051231,0.002393682605083829,142.75165261261452,0.5,0.0006815164159444302,0.0006343448409700342,0.000456602520343417,0.0014295708996260315,0.001581303523759292,0.0004975000000000001,0.0004975000000000001,False,True,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2022-04-29,2022-02-28,2015-02-27,2022-02-28,82,36,0.0,0.0,0.0,0.0,0.0019546940353114416,0.0022257784355146594,148.73405527458297,0.5,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,False,True,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2022-05-31,2022-04-29,2015-02-27,2022-04-29,83,36,0.0011470002288818362,6.702460830749815e-05,0.0010799756205743382,0.00146,0.008299272559971453,0.001906704810837994,141.67687614327394,0.5,0.010142408725742149,0.00365809501951967,0.002867128510063572,0.004684068085289539,0.0075337443482089705,0.005718800048828125,0.006151800048828125,False,True,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2022-06-30,2022-05-31,2015-02-27,2022-05-31,84,36,0.004809999656677246,0.0005446954605177162,0.00426530419615953,0.01625,0.03549429982356085,0.008111255669213157,119.88969467439783,0.5,0.06711935677589105,0.014372531330956504,0.011199226146195935,0.020944666220930608,0.03056367363083823,0.05511499938964845,0.06313999938964845,False,True,85,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2022-07-29,2022-06-30,2015-02-27,2022-06-30,85,36,-0.0019129999823486303,0.00014789765451832387,-0.002060897636866954,0.004096000000000001,0.013639742912198712,0.0030700120232283615,96.20018303664048,0.5,0.030606321523161294,0.0062635801135764455,0.004051484389126872,0.00809104380279968,0.013809841103973208,0.014538900050135575,0.016185900050135576,False,True,27,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2022-08-31,2022-07-29,2015-02-27,2022-07-29,86,36,0.0006259989013671875,0.00020781297584440288,0.0004181859255227846,0.005401,0.016111514040046807,0.0043777298293645175,77.44634716339361,0.5,0.20524635100345748,0.005470349890056659,0.0031465310802908423,0.003872569529581149,0.00021093457287835182,0.021058199837823942,0.023786199837823943,False,True,44,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2022-09-30,2022-08-31,2015-02-27,2022-08-31,87,36,0.0006610000228881837,2.6413252618458313e-05,0.0006345867702697253,0.0006490000000000001,0.005886733473106715,0.0026654670991889486,73.31321341137954,0.5,0.005358341821680286,0.0021911759573976426,0.0017262027971143932,0.003422985637496323,0.004741302728800689,0.0027553999938964846,0.002812399993896485,False,True,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2022-10-31,2022-09-30,2015-02-27,2022-09-30,88,36,0.002066999379269407,0.0002491926232243701,0.0018178067560450368,0.0072050000000000005,0.018353700123302823,0.005333751321689914,115.52293870880399,0.5,0.037656690778732224,0.006539390215900452,0.005170264998723853,0.007313114466584558,0.00988567585123068,0.0375353002243042,0.0399793002243042,False,True,38,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2022-11-30,2022-10-31,2015-02-27,2022-10-31,89,36,-0.00028999952697753934,0.00013365662051260883,-0.00042365614749014814,0.0035859999999999998,0.011593836488574476,0.002367985309401737,125.96515090101128,0.5,0.02531233330264872,0.0066507669624951745,0.005151377979398906,0.005981904382824754,0.007856600832246374,0.02316639983622185,0.02406439983622185,False,True,30,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2022-12-30,2022-11-30,2015-02-27,2022-11-30,90,36,-0.0007589990539550779,0.0001325973652170035,-0.0008915964191720814,0.0035859999999999998,0.010166063747476665,0.00217319332912763,20.784986208227778,0.5,0.018456814875142,0.004459296213888508,0.003726393440296717,0.005217778366059744,0.006640079254633835,0.01684340008544922,0.01845740008544922,False,True,31,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2023-01-31,2022-12-30,2015-02-27,2022-12-30,91,36,-0.004204000000000001,0.00011162564481130948,-0.00431562564481131,0.003267,0.012800370353765501,0.0025894973419669357,48.982137981240754,0.5,0.01691155589956084,0.006553388868649918,0.0047885251405622034,0.007983706868359142,0.008225169434574187,0.009824799957275391,0.010992799957275392,False,True,25,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2023-02-28,2023-01-31,2015-02-27,2023-01-31,92,36,0.0006709997558593758,0.000123535672166383,0.0005474640836929928,0.0034499999999999995,0.011276110013118118,0.0026757093745695773,90.19561089024035,0.5,0.04386653564378897,0.005218634457644583,0.003634927157253387,0.0072330660779698075,0.010038939558937643,0.010362600036621095,0.011807600036621095,False,True,33,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2023-03-31,2023-02-28,2015-02-27,2023-02-28,93,36,0.000263,1.1559410873200865e-05,0.0002514405891267991,0.000263,0.0033433814118141924,0.0019317069288310458,25.013110706383824,0.5,0.003159726556070607,0.001349529667678548,0.001007508303104045,0.0018868853834249633,0.0021946551054943253,0.0012465420000000002,0.0012465420000000002,False,True,3,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2023-04-28,2023-03-31,2015-02-27,2023-03-31,94,36,-0.0007130000000000001,1.4319732213171149e-05,-0.0007273197322131712,0.000527,0.004175580697606758,0.002581995609442098,0.33970980669148165,0.5,0.003111073552727995,0.001544667258945137,0.0012196085524795498,0.0024362388176593086,0.002888435109822396,0.0008010000000000001,0.0009960000000000001,False,True,3,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2023-05-31,2023-04-28,2015-02-27,2023-04-28,95,36,-5.1e-05,2.725139792100716e-06,-5.372513979210072e-05,5.1e-05,0.0019552211623672425,0.0016405563762839953,10.484531953545536,0.5,0.0022319568707862237,0.000601459087103559,0.00020084154234179446,0.0004831877195150547,0.0007882589571968079,0.0,5.1e-05,False,True,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2023-06-30,2023-05-31,2015-02-27,2023-05-31,96,36,-0.000591001037597651,0.0003403680403673919,-0.0009313690779650429,0.011906,0.018716832952007424,0.004502185117750091,11.29678128377746,0.5,0.029854030862973013,0.0029100488029668876,0.0021051857794968203,0.002021400384812133,0.0,0.050107600311279296,0.05521060031127929,False,True,60,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2023-07-31,2023-06-30,2015-02-27,2023-06-30,97,36,-9.1e-05,8.174028421680723e-06,-9.917402842168072e-05,0.00013900000000000002,0.0036826846468354223,0.0023319565266510856,2.7820174910531,0.5,0.0016299810705928325,0.000782589557752708,0.0006313834976157088,0.0017553359276814007,0.0022181880827648603,0.00036200000000000007,0.00045300000000000006,False,True,3,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2023-08-31,2023-07-31,2015-02-27,2023-07-31,98,36,0.0007490003051757813,3.547440344029183e-05,0.0007135259017354895,0.000571,0.003962796818561448,0.0023551992055400126,62.55216216669196,0.5,0.005495318278510526,0.0015441995206707023,0.0011424649135485438,0.0023321749769383837,0.0024270673923540986,0.004712199996948242,0.004888199996948242,False,True,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2023-09-29,2023-08-31,2015-02-27,2023-08-31,99,36,0.0006579997901916504,0.0001024535374570552,0.0005555462527345953,0.001595,0.006033364958536566,0.002687030935930431,40.80009433565292,0.5,0.01125893880418489,0.002484430463227383,0.001047080912584528,0.0019834580529219936,0.003420853436056581,0.012080399932861328,0.013044399932861328,False,True,30,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2023-10-31,2023-09-29,2015-02-27,2023-09-29,100,36,0.001357999923706055,5.178442515784906e-05,0.0013062154985482059,0.001049,0.006715416137994601,0.0019477331795538261,51.020721863718684,0.5,0.006250163575669663,0.0024605536877786998,0.0016096748197439957,0.0028827949152644416,0.003167541405936669,0.0068512001342773445,0.007286200134277344,False,True,13,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2023-11-30,2023-10-31,2015-02-27,2023-10-31,101,36,-0.00053,6.24699851298876e-05,-0.0005924699851298876,0.0013130000000000001,0.008184924533878183,0.0022648037094540746,75.89041095477106,0.5,0.01147060937248245,0.002709868114744143,0.0021099159193461703,0.003859808754716254,0.004568157881460477,0.013661100189208984,0.013987100189208984,False,True,15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2023-12-29,2023-11-30,2015-02-27,2023-11-30,102,36,7.1e-05,1.4622611969587728e-05,5.637738803041228e-05,0.00023500000000000002,0.0026028432311358367,0.0016516368275407169,46.13354097153598,0.5,0.0029267815856863313,0.001591599045736246,0.001064572748914324,0.0037701902945456167,0.003122764763553776,0.002715600067138672,0.0027786000671386722,False,True,4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2024-01-31,2023-12-29,2015-02-27,2023-12-29,103,36,0.0009310001144409179,6.474253057437646e-05,0.0008662575838665414,0.0013319999999999999,0.007448622500187271,0.0020955971275014966,0.47179075328728326,0.5,0.16036826451402852,0.0022723602676951314,0.0015233956841843189,0.0033635412768738826,0.0027926884856877,0.011930899940338136,0.012641899940338135,False,True,15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2024-02-29,2024-01-31,2015-02-27,2024-01-31,104,36,0.00025000000000000006,1.763294612243926e-05,0.0002323670538775608,0.00034700000000000003,0.002644726283548993,0.0017129106695063568,134.23153133624353,0.5,0.0023839279826337392,0.001305517169242015,0.0010821195033071545,0.00329944920150671,0.0034316491370348645,0.001164,0.0012250000000000002,False,True,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2024-04-30,2024-02-29,2015-02-27,2024-02-29,105,36,0.000222,1.5294273146259957e-05,0.00020670572685374005,0.00036199999999999996,0.00427006056291848,0.0021867580376562132,32.43968494106593,0.5,0.0029218595802375617,0.0010994738620346853,0.0009459402241975694,0.0018132313376105769,0.002256685086196031,0.001118,0.001188,False,True,5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2024-05-31,2024-04-30,2015-02-27,2024-04-30,106,36,-0.00043599999999999997,3.774302401588391e-05,-0.0004737430240158839,0.0006640000000000001,0.004949704388257128,0.0012563937201981194,29.546476251574788,0.5,0.03716162162008368,0.001447949989916414,0.0013590027439563301,0.002248838925757002,0.0025767457217076295,0.012022600036621096,0.012022600036621096,False,True,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2024-06-28,2024-05-31,2015-02-27,2024-05-31,107,36,-0.00038299999999999966,6.082431271653232e-05,-0.000443824312716532,0.001205,0.006770792283747412,0.0017840722245307489,37.410963419467286,0.5,0.00731042095249512,0.002328767222670653,0.0018209001304126473,0.003241846564669304,0.004599994402601504,0.009940800018310547,0.010211800018310548,False,True,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2024-07-31,2024-06-28,2015-02-27,2024-06-28,108,36,-0.0010949983367919897,0.00013515192484841798,-0.0012301502616404076,0.004288,0.013119795515815033,0.0022023813417822867,2.2641245461344592,0.5,0.03213416812603734,0.004021743331092592,0.0027236237125275397,0.00606487818821444,0.009439507061762553,0.011234199882507324,0.014375199882507324,False,True,32,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2024-08-30,2024-07-31,2015-02-27,2024-07-31,109,36,0.0005369996643066405,1.4655810888989683e-05,0.0005223438534176509,0.00037999999999999997,0.00368628844606671,0.0020207444846919425,30.892292054365488,0.5,0.0019483647028316646,0.0009686368672616515,0.0005793780108737688,0.0012003190560506694,0.001502061537784538,0.0006280000000000001,0.0007630000000000001,False,True,4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2024-09-30,2024-08-30,2015-02-27,2024-08-30,110,36,-2.699999999999998e-05,2.9192488494832923e-05,-5.61924884948329e-05,0.000573,0.004148002044035459,0.001695980205372506,32.00289643819906,0.5,0.00660292711528406,0.0010501164404794012,0.0007688294525141976,0.0021139539413014274,0.002338044094428393,0.0033289999389648443,0.003628999938964844,False,True,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2024-10-31,2024-09-30,2015-02-27,2024-09-30,111,36,-0.0005610001068115202,0.00013368202372057714,-0.0006946821305320974,0.0037229999999999997,0.010435876469897899,0.0023520090525705447,16.004180494726622,0.5,0.05071136749565444,0.002883728327857609,0.001758813982843101,0.003961741737518953,0.005295038380410566,0.02570899987792969,0.02776099987792969,False,True,27,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2024-11-29,2024-10-31,2015-02-27,2024-10-31,112,36,0.0001569993286132807,9.055649005954003e-05,6.644283855374066e-05,0.002243,0.011223747650315941,0.0021747102296317098,69.92761751392366,0.5,0.02754661231293354,0.0037648299315813753,0.003126132896234759,0.005696688692954477,0.008935709380577195,0.014778137902343749,0.01583313790234375,False,True,21,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2024-12-31,2024-11-29,2015-02-27,2024-11-29,113,36,-0.006560999420166016,0.0001516024497371682,-0.0067126018699031845,0.003994999999999999,0.014378030169667776,0.004591203082714396,56.25324259663706,0.5,0.015188788116015279,0.004602758697143452,0.004373303638814787,0.006575500283078184,0.0048352767778367944,0.018738748244140627,0.02051274824414063,False,True,34,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2025-01-31,2024-12-31,2015-02-27,2024-12-31,114,36,-0.00013000000000000012,4.4092118312234315e-05,-0.00017409211831223445,0.000912,0.006086775110242352,0.0011910027926439854,31.31071120841646,0.5,0.004353163751897999,0.0019963323406094052,0.0013617009962509704,0.0026989720268850714,0.003385328344635008,0.005730970134277345,0.0060049701342773446,False,True,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2025-02-28,2025-01-31,2015-02-27,2025-01-31,115,36,-0.0011310005340576176,8.675053973774409e-05,-0.0012177510737953617,0.002284,0.011284951086415774,0.0023144594925487857,52.97068742969824,0.5,0.029302689534075783,0.004047209761975354,0.00286754939566212,0.007100198313787831,0.008916853705357108,0.009212948115966797,0.010194948115966797,False,True,21,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2025-04-30,2025-02-28,2015-02-27,2025-02-28,116,36,0.0004990000000000001,6.131076336024323e-05,0.00043768923663975684,0.001502,0.00813162125474138,0.003372726760441883,97.25549998159512,0.5,0.007834714323918596,0.0036025731261312855,0.002340500987658528,0.0050121203406976456,0.007324716834526512,0.005610820000000001,0.0060408200000000006,False,True,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2025-05-30,2025-04-30,2015-02-27,2025-04-30,117,36,-0.00033200050354003816,0.00012573754946246265,-0.0004577380530025008,0.0037380000000000004,0.012819197398272893,0.002525362632433005,27.377789495984903,0.5,0.03107350550458283,0.004044812628523681,0.0032798300225672854,0.0042700871001453145,0.006292879918131988,0.01777798017089844,0.01942998017089844,False,True,25,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2025-06-30,2025-05-30,2015-02-27,2025-05-30,118,36,0.0009600009155273438,0.00010039540401460877,0.0008596055115127351,0.002183,0.009393152673498554,0.0018270775152352309,75.05252710971652,0.5,0.09992565415767272,0.0029363952338684884,0.002748208186107128,0.004486194921860309,0.003957807270882463,0.015192618216674806,0.016011618216674805,False,True,23,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2025-07-31,2025-06-30,2015-02-27,2025-06-30,119,36,1.7999999999999516e-05,5.2370916359995204e-05,-3.437091635999569e-05,0.0012599999999999998,0.007138104347279762,0.003223585691272159,66.88270994375497,0.5,0.008802507007202622,0.0032749150625912995,0.003000796106308144,0.007894052494348935,0.007814779514255243,0.007366600097656252,0.007648600097656252,False,True,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2025-08-29,2025-07-31,2015-02-27,2025-07-31,120,36,-0.001027,0.0001377566540190749,-0.0011647566540190749,0.003918,0.016318105420437698,0.004739101558819377,56.58597522307131,0.5,0.012120445556894911,0.00592488904654874,0.004492949408493595,0.007611864184856154,0.011364040494919792,0.012838716152587892,0.014522716152587892,False,True,34,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2025-09-30,2025-08-29,2015-02-27,2025-08-29,121,36,0.0015600001983642575,7.445342462452226e-05,0.0014855467737397352,0.0023320000000000003,0.01111109182748329,0.003959112340582352,27.60041868084658,0.5,0.008080425877071628,0.0032149469825018956,0.00293923276631186,0.006068992170055187,0.009194731799874956,0.006668620079345704,0.007258620079345704,False,True,16,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
