config,return_date,family,observations,annual_downside
larger+VIX,2021-02-26,expanding_bootstrap,500,0.000586779647391782
larger+VIX,2021-02-26,imputation_1,70,0.000587067516458845
larger+VIX,2021-02-26,imputation_2,70,0.0005870436375246742
larger+VIX,2021-02-26,imputation_3,70,0.0005870597216238532
larger+VIX,2021-02-26,imputation_4,70,0.0005870593547154263
larger+VIX,2021-02-26,imputation_5,70,0.0005870952928844436
larger+VIX,2021-03-31,recent,36,0.0007089908953775301
larger+VIX,2021-03-31,expanding_bootstrap,500,0.0006309620646795413
larger+VIX,2021-03-31,imputation_1,71,0.0007091081307474285
larger+VIX,2021-03-31,imputation_2,71,0.0007091077085889845
larger+VIX,2021-03-31,imputation_3,71,0.000709108320180869
larger+VIX,2021-03-31,imputation_4,71,0.0007090692232200183
larger+VIX,2021-03-31,imputation_5,71,0.0007091086954209402
larger+VIX,2021-04-30,recent,36,2.6593692440068393e-05
larger+VIX,2021-04-30,expanding_bootstrap,500,0.0006586538105375195
larger+VIX,2021-04-30,imputation_1,72,0.0006589154967445908
larger+VIX,2021-04-30,imputation_2,72,0.0006589432336738801
larger+VIX,2021-04-30,imputation_3,72,0.00065895575761274
larger+VIX,2021-04-30,imputation_4,72,0.0006589621775683643
larger+VIX,2021-04-30,imputation_5,72,0.0006589309430819727
larger+VIX,2021-06-30,recent,36,0.0006302520388719549
larger+VIX,2021-06-30,expanding_bootstrap,500,0.0005540012418049833
larger+VIX,2021-06-30,imputation_1,73,0.0006304744443204957
larger+VIX,2021-06-30,imputation_2,73,0.0006304502827211749
larger+VIX,2021-06-30,imputation_3,73,0.0006304114552957876
larger+VIX,2021-06-30,imputation_4,73,0.0006304730474099365
larger+VIX,2021-06-30,imputation_5,73,0.0006304767083741156
larger+VIX,2021-07-30,recent,36,0.00026914108929255217
larger+VIX,2021-07-30,expanding_bootstrap,500,0.0006264963717411708
larger+VIX,2021-07-30,imputation_1,74,0.0006301468631944449
larger+VIX,2021-07-30,imputation_2,74,0.0006301086942170972
larger+VIX,2021-07-30,imputation_3,74,0.0006301373455859158
larger+VIX,2021-07-30,imputation_4,74,0.0006301313587263675
larger+VIX,2021-07-30,imputation_5,74,0.000630096562076324
larger+VIX,2021-08-31,recent,36,0.00029021708140341065
larger+VIX,2021-08-31,expanding_bootstrap,500,0.00067726024183395
larger+VIX,2021-08-31,imputation_1,75,0.000677416226243728
larger+VIX,2021-08-31,imputation_2,75,0.0006774229883103548
larger+VIX,2021-08-31,imputation_3,75,0.0006774159092507723
larger+VIX,2021-08-31,imputation_4,75,0.0006774091954537125
larger+VIX,2021-08-31,imputation_5,75,0.0006774208306658608
larger+VIX,2021-09-30,recent,36,0.00035402577505178317
larger+VIX,2021-09-30,expanding_bootstrap,500,0.000650543299426953
larger+VIX,2021-09-30,imputation_1,76,0.0007009374791911718
larger+VIX,2021-09-30,imputation_2,76,0.000701587756312534
larger+VIX,2021-09-30,imputation_3,76,0.0006993865303807762
larger+VIX,2021-09-30,imputation_4,76,0.0007004774894025892
larger+VIX,2021-09-30,imputation_5,76,0.0007008976484814791
larger+VIX,2021-10-29,recent,36,8.061240264006827e-05
larger+VIX,2021-10-29,expanding_bootstrap,500,0.0006095940296138392
larger+VIX,2021-10-29,imputation_1,77,0.0006106222041670285
larger+VIX,2021-10-29,imputation_2,77,0.0006108130541335412
larger+VIX,2021-10-29,imputation_3,77,0.0006108673241404399
larger+VIX,2021-10-29,imputation_4,77,0.0006109817719863585
larger+VIX,2021-10-29,imputation_5,77,0.0006107330332829073
larger+VIX,2021-11-30,recent,36,0.000611168933907254
larger+VIX,2021-11-30,expanding_bootstrap,500,0.0006819761002185242
larger+VIX,2021-11-30,imputation_1,78,0.0006928256886377152
larger+VIX,2021-11-30,imputation_2,78,0.0006926272727753351
larger+VIX,2021-11-30,imputation_3,78,0.0006923281435294806
larger+VIX,2021-11-30,imputation_4,78,0.0006926376497381159
larger+VIX,2021-11-30,imputation_5,78,0.0006913048086311963
larger+VIX,2021-12-31,recent,36,0.00042459697819340953
larger+VIX,2021-12-31,expanding_bootstrap,500,0.0006273788518670761
larger+VIX,2021-12-31,imputation_1,79,0.0006274642535315618
larger+VIX,2021-12-31,imputation_2,79,0.0006274539716529541
larger+VIX,2021-12-31,imputation_3,79,0.0006271796720779369
larger+VIX,2021-12-31,imputation_4,79,0.0006274584969723264
larger+VIX,2021-12-31,imputation_5,79,0.0006274444257209246
larger+VIX,2022-01-31,recent,36,9.47253969185984e-05
larger+VIX,2022-01-31,expanding_bootstrap,500,0.0006637966713249424
larger+VIX,2022-01-31,imputation_1,80,0.0006639336505584276
larger+VIX,2022-01-31,imputation_2,80,0.0006639376554969448
larger+VIX,2022-01-31,imputation_3,80,0.000663937368972059
larger+VIX,2022-01-31,imputation_4,80,0.0006639319470925616
larger+VIX,2022-01-31,imputation_5,80,0.0006639300395294554
larger+VIX,2022-02-28,recent,36,0.0
larger+VIX,2022-02-28,expanding_bootstrap,500,0.0005510467961063141
larger+VIX,2022-02-28,imputation_1,81,0.0005530862518573075
larger+VIX,2022-02-28,imputation_2,81,0.0005531342581268647
larger+VIX,2022-02-28,imputation_3,81,0.0005531638014351467
larger+VIX,2022-02-28,imputation_4,81,0.0005531186923540627
larger+VIX,2022-02-28,imputation_5,81,0.0005530801929578957
larger+VIX,2022-04-29,recent,36,0.0
larger+VIX,2022-04-29,expanding_bootstrap,500,0.0
larger+VIX,2022-04-29,imputation_1,82,0.000670073423278803
larger+VIX,2022-04-29,imputation_2,82,0.0006701154270557875
larger+VIX,2022-04-29,imputation_3,82,0.0006700857102154369
larger+VIX,2022-04-29,imputation_4,82,0.0006700465552789738
larger+VIX,2022-04-29,imputation_5,82,0.0006700583804619271
larger+VIX,2022-05-31,recent,36,0.0006134530354028785
larger+VIX,2022-05-31,expanding_bootstrap,500,0.0006142683075500928
larger+VIX,2022-05-31,imputation_1,83,0.0006148213969588111
larger+VIX,2022-05-31,imputation_2,83,0.0006147812528974642
larger+VIX,2022-05-31,imputation_3,83,0.0006148030827255393
larger+VIX,2022-05-31,imputation_4,83,0.0006148083948935808
larger+VIX,2022-05-31,imputation_5,83,0.0006147121896679671
larger+VIX,2022-06-30,recent,36,0.00015739022954980032
larger+VIX,2022-06-30,expanding_bootstrap,500,0.0005853798601393298
larger+VIX,2022-06-30,imputation_1,84,0.000585434083966121
larger+VIX,2022-06-30,imputation_2,84,0.0005854551701578723
larger+VIX,2022-06-30,imputation_3,84,0.0005854597552526881
larger+VIX,2022-06-30,imputation_4,84,0.0005854578475827875
larger+VIX,2022-06-30,imputation_5,84,0.0005854553996460993
larger+VIX,2022-07-29,recent,36,0.0005537339486964117
larger+VIX,2022-07-29,expanding_bootstrap,500,0.0006164349358527984
larger+VIX,2022-07-29,imputation_1,85,0.0006164894561298218
larger+VIX,2022-07-29,imputation_2,85,0.0006164925671335731
larger+VIX,2022-07-29,imputation_3,85,0.0006164850175744512
larger+VIX,2022-07-29,imputation_4,85,0.0006164895874267247
larger+VIX,2022-07-29,imputation_5,85,0.000616472318246308
larger+VIX,2022-08-31,recent,36,0.00041917869172572187
larger+VIX,2022-08-31,expanding_bootstrap,500,0.0005301881318222771
larger+VIX,2022-08-31,imputation_1,86,0.0005303848557129546
larger+VIX,2022-08-31,imputation_2,86,0.0005303855224382129
larger+VIX,2022-08-31,imputation_3,86,0.0005303815278206747
larger+VIX,2022-08-31,imputation_4,86,0.0005303868749865013
larger+VIX,2022-08-31,imputation_5,86,0.0005303635800343556
larger+VIX,2022-09-30,recent,36,0.0005831281784632003
larger+VIX,2022-09-30,expanding_bootstrap,500,0.0005820010248104789
larger+VIX,2022-09-30,imputation_1,87,0.0005831556894716732
larger+VIX,2022-09-30,imputation_2,87,0.0005831539772865783
larger+VIX,2022-09-30,imputation_3,87,0.0005831686568976625
larger+VIX,2022-09-30,imputation_4,87,0.0005831837890823035
larger+VIX,2022-09-30,imputation_5,87,0.0005831665868110952
larger+VIX,2022-10-31,recent,36,0.0005275667568918278
larger+VIX,2022-10-31,expanding_bootstrap,500,0.0005274134247133413
larger+VIX,2022-10-31,imputation_1,88,0.0005275558385351485
larger+VIX,2022-10-31,imputation_2,88,0.000527553380142763
larger+VIX,2022-10-31,imputation_3,88,0.000527571798766008
larger+VIX,2022-10-31,imputation_4,88,0.0005275721016496814
larger+VIX,2022-10-31,imputation_5,88,0.0005275626679280134
larger+VIX,2022-11-30,recent,36,0.0005430930610149053
larger+VIX,2022-11-30,expanding_bootstrap,500,0.0005923967303119221
larger+VIX,2022-11-30,imputation_1,89,0.0005927981958501896
larger+VIX,2022-11-30,imputation_2,89,0.0005927454945636808
larger+VIX,2022-11-30,imputation_3,89,0.0005927949726536765
larger+VIX,2022-11-30,imputation_4,89,0.0005928015782286515
larger+VIX,2022-11-30,imputation_5,89,0.0005927918148963913
larger+VIX,2022-12-30,recent,36,0.0007112688133221954
larger+VIX,2022-12-30,expanding_bootstrap,500,0.0007111002848206472
larger+VIX,2022-12-30,imputation_1,90,0.0007112754145361443
larger+VIX,2022-12-30,imputation_2,90,0.0007112790468407593
larger+VIX,2022-12-30,imputation_3,90,0.0007112781081594371
larger+VIX,2022-12-30,imputation_4,90,0.0007112769815023929
larger+VIX,2022-12-30,imputation_5,90,0.0007112798596821932
larger+VIX,2023-01-31,recent,36,0.00021450326923446372
larger+VIX,2023-01-31,expanding_bootstrap,500,0.000619192357589162
larger+VIX,2023-01-31,imputation_1,91,0.0006193078564133578
larger+VIX,2023-01-31,imputation_2,91,0.0006193228708802382
larger+VIX,2023-01-31,imputation_3,91,0.0006193190876633241
larger+VIX,2023-01-31,imputation_4,91,0.0006193022277439186
larger+VIX,2023-01-31,imputation_5,91,0.000619312567051101
larger+VIX,2023-02-28,recent,36,0.0005877723416131735
larger+VIX,2023-02-28,expanding_bootstrap,500,0.0005882819465298616
larger+VIX,2023-02-28,imputation_1,92,0.0005884151680091348
larger+VIX,2023-02-28,imputation_2,92,0.0005884176559118838
larger+VIX,2023-02-28,imputation_3,92,0.0005883981073010888
larger+VIX,2023-02-28,imputation_4,92,0.0005884060634983889
larger+VIX,2023-02-28,imputation_5,92,0.0005884203660542808
larger+VIX,2023-03-31,recent,36,0.00020662553286755818
larger+VIX,2023-03-31,expanding_bootstrap,500,0.0005966207525516993
larger+VIX,2023-03-31,imputation_1,93,0.0005988384918934349
larger+VIX,2023-03-31,imputation_2,93,0.0005988285498678263
larger+VIX,2023-03-31,imputation_3,93,0.000598843023551343
larger+VIX,2023-03-31,imputation_4,93,0.0005988314404844346
larger+VIX,2023-03-31,imputation_5,93,0.0005988337384957991
larger+VIX,2023-04-28,recent,36,0.03068537177925794
larger+VIX,2023-04-28,expanding_bootstrap,500,0.03425307559518037
larger+VIX,2023-04-28,imputation_1,94,0.05300153431956322
larger+VIX,2023-04-28,imputation_2,94,0.05300153422408044
larger+VIX,2023-04-28,imputation_3,94,0.05300153494555161
larger+VIX,2023-04-28,imputation_4,94,0.05300153450802994
larger+VIX,2023-04-28,imputation_5,94,0.0530015331493883
larger+VIX,2023-05-31,recent,36,7.400205570077128e-05
larger+VIX,2023-05-31,expanding_bootstrap,500,0.0005976453529616133
larger+VIX,2023-05-31,imputation_1,95,0.000598089547145764
larger+VIX,2023-05-31,imputation_2,95,0.0005980924054464256
larger+VIX,2023-05-31,imputation_3,95,0.0005980860078113561
larger+VIX,2023-05-31,imputation_4,95,0.0005980826590436259
larger+VIX,2023-05-31,imputation_5,95,0.0005980833832075716
larger+VIX,2023-06-30,recent,36,0.00020576738730194882
larger+VIX,2023-06-30,expanding_bootstrap,500,0.0006755848097912757
larger+VIX,2023-06-30,imputation_1,96,0.0006755933193749633
larger+VIX,2023-06-30,imputation_2,96,0.0006755928343250344
larger+VIX,2023-06-30,imputation_3,96,0.0006755932212293245
larger+VIX,2023-06-30,imputation_4,96,0.0006755905159721284
larger+VIX,2023-06-30,imputation_5,96,0.0006755918373073558
larger+VIX,2023-07-31,recent,36,0.0006001840231330874
larger+VIX,2023-07-31,expanding_bootstrap,500,0.0003209481311275595
larger+VIX,2023-07-31,imputation_1,97,0.0006001860097717907
larger+VIX,2023-07-31,imputation_2,97,0.0006001853799141755
larger+VIX,2023-07-31,imputation_3,97,0.0006001853079408033
larger+VIX,2023-07-31,imputation_4,97,0.0006001861316238447
larger+VIX,2023-07-31,imputation_5,97,0.0006001865857697049
larger+VIX,2023-08-31,recent,36,0.0005458892439345892
larger+VIX,2023-08-31,expanding_bootstrap,500,0.00032311276313321164
larger+VIX,2023-08-31,imputation_1,98,0.0005458846488678625
larger+VIX,2023-08-31,imputation_2,98,0.0005458860238396981
larger+VIX,2023-08-31,imputation_3,98,0.0005458875383711788
larger+VIX,2023-08-31,imputation_4,98,0.0005458768847563382
larger+VIX,2023-08-31,imputation_5,98,0.0005458469302680151
larger+VIX,2023-09-29,recent,36,0.0005489577071020342
larger+VIX,2023-09-29,expanding_bootstrap,500,0.0005702294987747354
larger+VIX,2023-09-29,imputation_1,99,0.0005702747904455306
larger+VIX,2023-09-29,imputation_2,99,0.0005702986479855729
larger+VIX,2023-09-29,imputation_3,99,0.0005702958665806527
larger+VIX,2023-09-29,imputation_4,99,0.0005702944299479547
larger+VIX,2023-09-29,imputation_5,99,0.0005702901866322755
larger+VIX,2023-10-31,recent,36,4.282107164988218e-05
larger+VIX,2023-10-31,expanding_bootstrap,500,0.0004745087508055315
larger+VIX,2023-10-31,imputation_1,100,0.000474953287440946
larger+VIX,2023-10-31,imputation_2,100,0.00047495927843596277
larger+VIX,2023-10-31,imputation_3,100,0.00047495507009808835
larger+VIX,2023-10-31,imputation_4,100,0.00047495391425369696
larger+VIX,2023-10-31,imputation_5,100,0.0004749505084460255
larger+VIX,2023-11-30,recent,36,6.720839468609727e-05
larger+VIX,2023-11-30,expanding_bootstrap,500,0.000516720749439192
larger+VIX,2023-11-30,imputation_1,101,0.0005169286219239593
larger+VIX,2023-11-30,imputation_2,101,0.000516927959596061
larger+VIX,2023-11-30,imputation_3,101,0.0005169247803393066
larger+VIX,2023-11-30,imputation_4,101,0.0005169269486324398
larger+VIX,2023-11-30,imputation_5,101,0.0005169240660362973
larger+VIX,2023-12-29,recent,36,0.000569639697768227
larger+VIX,2023-12-29,expanding_bootstrap,500,0.0004896393062749242
larger+VIX,2023-12-29,imputation_1,102,0.0005698755731406425
larger+VIX,2023-12-29,imputation_2,102,0.0005698662333958574
larger+VIX,2023-12-29,imputation_3,102,0.0005698698367109143
larger+VIX,2023-12-29,imputation_4,102,0.0005698700760594953
larger+VIX,2023-12-29,imputation_5,102,0.0005698673010066411
larger+VIX,2024-01-31,recent,36,0.026773557750176383
larger+VIX,2024-01-31,expanding_bootstrap,500,0.045779398520454144
larger+VIX,2024-01-31,imputation_1,103,0.04577940194529226
larger+VIX,2024-01-31,imputation_2,103,0.04577940204304434
larger+VIX,2024-01-31,imputation_3,103,0.04577940204018632
larger+VIX,2024-01-31,imputation_4,103,0.045779402005205624
larger+VIX,2024-01-31,imputation_5,103,0.045779402056245734
larger+VIX,2024-02-29,recent,36,0.0
larger+VIX,2024-02-29,expanding_bootstrap,500,0.0005321700514093309
larger+VIX,2024-02-29,imputation_1,104,0.0005321432397313816
larger+VIX,2024-02-29,imputation_2,104,0.0005321545812238235
larger+VIX,2024-02-29,imputation_3,104,0.0005321954462969896
larger+VIX,2024-02-29,imputation_4,104,0.0005321916360369627
larger+VIX,2024-02-29,imputation_5,104,0.0005321550446568448
larger+VIX,2024-04-30,recent,36,0.0005832271799679333
larger+VIX,2024-04-30,expanding_bootstrap,500,0.0005829575005724663
larger+VIX,2024-04-30,imputation_1,105,0.0005832310173927488
larger+VIX,2024-04-30,imputation_2,105,0.0005832321246262899
larger+VIX,2024-04-30,imputation_3,105,0.0005832298177314159
larger+VIX,2024-04-30,imputation_4,105,0.0005832297080442299
larger+VIX,2024-04-30,imputation_5,105,0.000583233516155448
larger+VIX,2024-05-31,recent,36,0.00047003758987634246
larger+VIX,2024-05-31,expanding_bootstrap,500,0.0005445603485276754
larger+VIX,2024-05-31,imputation_1,106,0.0005445972482596333
larger+VIX,2024-05-31,imputation_2,106,0.0005445946250203811
larger+VIX,2024-05-31,imputation_3,106,0.0005445977602334457
larger+VIX,2024-05-31,imputation_4,106,0.0005446020866000757
larger+VIX,2024-05-31,imputation_5,106,0.0005445997895785986
larger+VIX,2024-06-28,recent,36,0.000338447137988667
larger+VIX,2024-06-28,expanding_bootstrap,500,0.0005780739147438171
larger+VIX,2024-06-28,imputation_1,107,0.000578075632019384
larger+VIX,2024-06-28,imputation_2,107,0.0005780782561641459
larger+VIX,2024-06-28,imputation_3,107,0.000578081506732307
larger+VIX,2024-06-28,imputation_4,107,0.000578078409605272
larger+VIX,2024-06-28,imputation_5,107,0.0005780710656767464
larger+VIX,2024-07-31,recent,36,0.0005892326756887301
larger+VIX,2024-07-31,expanding_bootstrap,500,0.000589225950029971
larger+VIX,2024-07-31,imputation_1,108,0.0005892334942611668
larger+VIX,2024-07-31,imputation_2,108,0.0005892335633119134
larger+VIX,2024-07-31,imputation_3,108,0.0005892334843834657
larger+VIX,2024-07-31,imputation_4,108,0.0005892336464526899
larger+VIX,2024-07-31,imputation_5,108,0.0005892329804280334
larger+VIX,2024-08-30,recent,36,0.00023207044646512194
larger+VIX,2024-08-30,expanding_bootstrap,500,0.0005602366844151267
larger+VIX,2024-08-30,imputation_1,109,0.0005602691513211818
larger+VIX,2024-08-30,imputation_2,109,0.0005602752587238838
larger+VIX,2024-08-30,imputation_3,109,0.0005602686005442148
larger+VIX,2024-08-30,imputation_4,109,0.0005602696062875942
larger+VIX,2024-08-30,imputation_5,109,0.0005602599770219038
larger+VIX,2024-09-30,recent,36,0.0005206718475836585
larger+VIX,2024-09-30,expanding_bootstrap,500,0.0005774450033036591
larger+VIX,2024-09-30,imputation_1,110,0.000577501235499702
larger+VIX,2024-09-30,imputation_2,110,0.0005775025241026185
larger+VIX,2024-09-30,imputation_3,110,0.0005775020492906361
larger+VIX,2024-09-30,imputation_4,110,0.0005775015224843869
larger+VIX,2024-09-30,imputation_5,110,0.0005775011783058089
larger+VIX,2024-10-31,recent,36,0.00012329935877423962
larger+VIX,2024-10-31,expanding_bootstrap,500,0.0005625822144090182
larger+VIX,2024-10-31,imputation_1,111,0.0005625857589042739
larger+VIX,2024-10-31,imputation_2,111,0.0005625848949517584
larger+VIX,2024-10-31,imputation_3,111,0.0005625822083009615
larger+VIX,2024-10-31,imputation_4,111,0.0005625831976672254
larger+VIX,2024-10-31,imputation_5,111,0.0005625836999966124
larger+VIX,2024-11-29,recent,36,0.0
larger+VIX,2024-11-29,expanding_bootstrap,500,0.00048651558656969546
larger+VIX,2024-11-29,imputation_1,112,0.00048685879877660487
larger+VIX,2024-11-29,imputation_2,112,0.00048686077346630417
larger+VIX,2024-11-29,imputation_3,112,0.0004868585356527379
larger+VIX,2024-11-29,imputation_4,112,0.00048686168536609314
larger+VIX,2024-11-29,imputation_5,112,0.0004868618104776181
larger+VIX,2024-12-31,recent,36,0.0005246999865376311
larger+VIX,2024-12-31,expanding_bootstrap,500,0.0005245834375878462
larger+VIX,2024-12-31,imputation_1,113,0.0005246917728405321
larger+VIX,2024-12-31,imputation_2,113,0.0005246948092292544
larger+VIX,2024-12-31,imputation_3,113,0.0005246999813042571
larger+VIX,2024-12-31,imputation_4,113,0.0005246991420122106
larger+VIX,2024-12-31,imputation_5,113,0.0005246962267107826
larger+VIX,2025-01-31,recent,36,0.00044275700736371777
larger+VIX,2025-01-31,expanding_bootstrap,500,0.0005307854558068784
larger+VIX,2025-01-31,imputation_1,114,0.0005307968707628811
larger+VIX,2025-01-31,imputation_2,114,0.0005307978077735897
larger+VIX,2025-01-31,imputation_3,114,0.0005308021540219647
larger+VIX,2025-01-31,imputation_4,114,0.0005308030833869739
larger+VIX,2025-01-31,imputation_5,114,0.0005307985830706021
larger+VIX,2025-02-28,recent,36,0.0005339649430924592
larger+VIX,2025-02-28,expanding_bootstrap,500,0.0005339002043065887
larger+VIX,2025-02-28,imputation_1,115,0.0005339735742269985
larger+VIX,2025-02-28,imputation_2,115,0.0005339716188940917
larger+VIX,2025-02-28,imputation_3,115,0.0005339712465315586
larger+VIX,2025-02-28,imputation_4,115,0.000533973976565519
larger+VIX,2025-02-28,imputation_5,115,0.0005339536171888831
larger+VIX,2025-04-30,recent,36,0.0005234402881632349
larger+VIX,2025-04-30,expanding_bootstrap,500,0.0005269153165501875
larger+VIX,2025-04-30,imputation_1,116,0.0005272305666243865
larger+VIX,2025-04-30,imputation_2,116,0.0005272319330720083
larger+VIX,2025-04-30,imputation_3,116,0.0005272278226582936
larger+VIX,2025-04-30,imputation_4,116,0.0005272340858593576
larger+VIX,2025-04-30,imputation_5,116,0.0005272351968136008
larger+VIX,2025-05-30,recent,36,0.0
larger+VIX,2025-05-30,expanding_bootstrap,500,0.0005340910305019341
larger+VIX,2025-05-30,imputation_1,117,0.0005340975519292152
larger+VIX,2025-05-30,imputation_2,117,0.0005340979773547014
larger+VIX,2025-05-30,imputation_3,117,0.0005340987093176264
larger+VIX,2025-05-30,imputation_4,117,0.0005340994010417239
larger+VIX,2025-05-30,imputation_5,117,0.0005340914644112971
larger+VIX,2025-06-30,recent,36,0.0002478031516097495
larger+VIX,2025-06-30,expanding_bootstrap,500,0.0005544654149543613
larger+VIX,2025-06-30,imputation_1,118,0.0005545291797939609
larger+VIX,2025-06-30,imputation_2,118,0.0005545348179308668
larger+VIX,2025-06-30,imputation_3,118,0.0005545218279371119
larger+VIX,2025-06-30,imputation_4,118,0.0005545202745654866
larger+VIX,2025-06-30,imputation_5,118,0.0005545289313659756
larger+VIX,2025-07-31,recent,36,3.153521573460367e-05
larger+VIX,2025-07-31,expanding_bootstrap,500,0.000533115235787639
larger+VIX,2025-07-31,imputation_1,119,0.0005334315402229511
larger+VIX,2025-07-31,imputation_2,119,0.000533429619160904
larger+VIX,2025-07-31,imputation_3,119,0.0005334234922073479
larger+VIX,2025-07-31,imputation_4,119,0.0005334272254369952
larger+VIX,2025-07-31,imputation_5,119,0.0005333760896275242
larger+VIX,2025-08-29,recent,36,0.00034747302611242445
larger+VIX,2025-08-29,expanding_bootstrap,500,0.0004966720123320523
larger+VIX,2025-08-29,imputation_1,120,0.0004967051613763478
larger+VIX,2025-08-29,imputation_2,120,0.0004967072519329028
larger+VIX,2025-08-29,imputation_3,120,0.0004967067751228867
larger+VIX,2025-08-29,imputation_4,120,0.0004967047738994259
larger+VIX,2025-08-29,imputation_5,120,0.0004967041824067551
larger+VIX,2025-09-30,recent,36,0.0
larger+VIX,2025-09-30,expanding_bootstrap,500,0.000561881328863879
larger+VIX,2025-09-30,imputation_1,121,0.0005620136463347666
larger+VIX,2025-09-30,imputation_2,121,0.0005620135901897105
larger+VIX,2025-09-30,imputation_3,121,0.0005620135841329479
larger+VIX,2025-09-30,imputation_4,121,0.000562012888237805
larger+VIX,2025-09-30,imputation_5,121,0.0005620128247258235
larger+VIX,2025-10-31,recent,36,2.6346363383511803e-05
larger+VIX,2025-10-31,expanding_bootstrap,500,0.0005667368846882019
larger+VIX,2025-10-31,imputation_1,122,0.0005667848232362135
larger+VIX,2025-10-31,imputation_2,122,0.0005667854124566261
larger+VIX,2025-10-31,imputation_3,122,0.000566781918370401
larger+VIX,2025-10-31,imputation_4,122,0.0005667818099491966
larger+VIX,2025-10-31,imputation_5,122,0.0005667817100319381
larger+VIX,2025-11-28,recent,36,0.00029448979736624594
larger+VIX,2025-11-28,expanding_bootstrap,500,0.0005033244863946228
larger+VIX,2025-11-28,imputation_1,123,0.0005036737273689803
larger+VIX,2025-11-28,imputation_2,123,0.0005036768658434551
larger+VIX,2025-11-28,imputation_3,123,0.0005036764286736394
larger+VIX,2025-11-28,imputation_4,123,0.0005036762708010064
larger+VIX,2025-11-28,imputation_5,123,0.0005036721019015726
larger+VIX,2025-12-31,recent,36,1.0687544103243536e-05
larger+VIX,2025-12-31,expanding_bootstrap,500,0.0005832789468748867
larger+VIX,2025-12-31,imputation_1,124,0.0005832874309549225
larger+VIX,2025-12-31,imputation_2,124,0.0005832871345652547
larger+VIX,2025-12-31,imputation_3,124,0.0005832879732247481
larger+VIX,2025-12-31,imputation_4,124,0.0005832863906894835
larger+VIX,2025-12-31,imputation_5,124,0.0005832875175366915
larger+VIX,2026-01-30,recent,36,0.0002466394680822057
larger+VIX,2026-01-30,expanding_bootstrap,500,0.0005329885108910429
larger+VIX,2026-01-30,imputation_1,125,0.0005330182267887414
larger+VIX,2026-01-30,imputation_2,125,0.0005330293938906429
larger+VIX,2026-01-30,imputation_3,125,0.0005330153784805266
larger+VIX,2026-01-30,imputation_4,125,0.0005330234745036136
larger+VIX,2026-01-30,imputation_5,125,0.0005330147465932464
larger+VIX,2026-02-27,recent,36,0.0
larger+VIX,2026-02-27,expanding_bootstrap,500,0.0005442503319854369
larger+VIX,2026-02-27,imputation_1,126,0.0005445620534880054
larger+VIX,2026-02-27,imputation_2,126,0.0005445666027208414
larger+VIX,2026-02-27,imputation_3,126,0.0005445572718255358
larger+VIX,2026-02-27,imputation_4,126,0.0005445695130948465
larger+VIX,2026-02-27,imputation_5,126,0.0005445612742235086
larger+VIX,2026-03-31,recent,36,0.0003765400007301059
larger+VIX,2026-03-31,expanding_bootstrap,500,0.0005128941927753414
larger+VIX,2026-03-31,imputation_1,127,0.0005129187537429756
larger+VIX,2026-03-31,imputation_2,127,0.0005129151820904899
larger+VIX,2026-03-31,imputation_3,127,0.0005129121370951034
larger+VIX,2026-03-31,imputation_4,127,0.0005129221311616331
larger+VIX,2026-03-31,imputation_5,127,0.0005129169938627375
larger+VIX,2026-04-30,recent,36,0.0
larger+VIX,2026-04-30,expanding_bootstrap,500,0.0005191145162878818
larger+VIX,2026-04-30,imputation_1,128,0.0005191574189199592
larger+VIX,2026-04-30,imputation_2,128,0.0005191486050848549
larger+VIX,2026-04-30,imputation_3,128,0.0005191567757033946
larger+VIX,2026-04-30,imputation_4,128,0.0005191596398254597
larger+VIX,2026-04-30,imputation_5,128,0.0005191589021318246
orig,2018-02-28,recent,36,0.0010824503791299798
orig,2018-02-28,expanding_bootstrap,500,0.001045938560936077
orig,2018-02-28,imputation_1,36,0.0014326941462151207
orig,2018-02-28,imputation_2,36,0.0014326917602464702
orig,2018-02-28,imputation_3,36,0.0014322406956700903
orig,2018-02-28,imputation_4,36,0.001432583721305415
orig,2018-02-28,imputation_5,36,0.0014326888662700248
orig,2018-04-30,recent,36,0.04606817088586754
orig,2018-04-30,expanding_bootstrap,500,0.047370670204209576
orig,2018-04-30,imputation_1,37,0.04344354375042126
orig,2018-04-30,imputation_2,37,0.07600470470708413
orig,2018-04-30,imputation_3,37,0.07600471071250309
orig,2018-04-30,imputation_4,37,0.07600471058820273
orig,2018-04-30,imputation_5,37,0.07600471064475846
orig,2018-05-31,recent,36,0.0013024421013656863
orig,2018-05-31,expanding_bootstrap,500,0.0013083092770886783
orig,2018-05-31,imputation_1,38,0.00130815014203113
orig,2018-05-31,imputation_2,38,0.00016821201774817288
orig,2018-05-31,imputation_3,38,0.001308319310222737
orig,2018-05-31,imputation_4,38,0.0013083172742882135
orig,2018-05-31,imputation_5,38,0.0013083185095863366
orig,2018-06-29,recent,36,0.0013585209995547473
orig,2018-06-29,expanding_bootstrap,500,0.001201437554962629
orig,2018-06-29,imputation_1,39,0.0013584527126160163
orig,2018-06-29,imputation_2,39,0.0013578952732853488
orig,2018-06-29,imputation_3,39,0.0013585175604909063
orig,2018-06-29,imputation_4,39,0.001358520855137968
orig,2018-06-29,imputation_5,39,0.001358360840016714
orig,2018-07-31,recent,36,0.15382854864537257
orig,2018-07-31,expanding_bootstrap,500,0.1719276389567222
