config,strategy,evidence_status,return_date,decision_date,train_start,train_end,march_2020_in_training_window,march_2020_observation_policy,gross_return,predicted_cost,net_return,gross_nav,predicted_annual_vol,risk_aversion,stage1_gross_nav,deployment_target,deployment_target_feasible,deployment_target_applied,deployment_target_met_after_integer_repair,deployment_shortfall_after_integer_repair,positive_edge_contracts,scenario_cvar_loss,short_margin_used,collateral_used,integer_repair_failed,integer_execution_abstained,integer_conversion_feasible,integer_abstention_reason,integer_repair_method,pre_repair_feasible,pre_repair_max_breach,best_failed_method,failed_max_breach,failed_breach_base,failed_breach_cap,failed_breach_cvar,failed_breach_stress,failed_breach_margin,failed_breach_collateral,failed_breach_assignment,failed_breach_volatility,failed_scenario_cvar_loss,failed_worst_stress_return,failed_short_margin_used,failed_collateral_used,failed_predicted_annual_vol,information_set_valid,continuous_predicted_annual_vol,direct_truncation_max_breach,direct_truncation_scenario_cvar_loss,direct_truncation_worst_stress_return,direct_truncation_short_margin_used,direct_truncation_collateral_used,direct_truncation_predicted_annual_vol,direct_truncation_breach_base,direct_truncation_breach_cap,direct_truncation_breach_cvar,direct_truncation_breach_stress,direct_truncation_breach_margin,direct_truncation_breach_collateral,direct_truncation_breach_assignment,direct_truncation_breach_volatility,direct_truncation_breach_positive_edge
orig,R1.1 25pct EGARCH diagnostic,retrospective_development_sample,2021-07-30,2021-06-30,2018-05-31,2021-06-30,True,retained_if_in_window,0.0672560028686523,0.0015817921850481,0.0656742106836041,0.061433,0.2166784701334393,0.4099509843896391,0.078697824275329,0.5,False,False,False,0.438567,25,0.0786460754187346,0.2641468026733399,0.3114938026733399,False,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.2499926947438259,0.0,0.0786460754187346,-0.1143417561422809,0.2641468026733399,0.3114938026733399,0.2166784701334393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000656
orig,R1.1 25pct positive-edge deployment,retrospective_development_sample,2021-08-31,2021-07-30,2018-06-29,2021-07-30,True,retained_if_in_window,0.0357109447021484,0.0012578814206563,0.034453063281492,0.055523,0.2285997552898329,0.3533727304443867,0.0669642871138308,0.5,False,False,False,0.444477,19,0.0880884843357775,0.2649688021850586,0.2888168021850586,False,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.2499929891718431,0.0,0.0880884843357775,-0.0858393193502583,0.2649688021850586,0.2888168021850586,0.2285997552898329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct EGARCH diagnostic,retrospective_development_sample,2021-08-31,2021-07-30,2018-06-29,2021-07-30,True,retained_if_in_window,0.0341599340820312,0.0013559115478531,0.0328040225341781,0.061856,0.2296081588208666,0.3665753078862652,0.0772617645149045,0.5,False,False,False,0.438144,22,0.0874399149104616,0.2031292016601563,0.2437372016601563,False,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.2499953086038757,0.0,0.0874399149104616,-0.0729798894783689,0.2031292016601563,0.2437372016601563,0.2296081588208666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,retrospective_development_sample,2021-09-30,2021-08-31,2018-07-31,2021-08-31,True,retained_if_in_window,-0.0140150104522705,0.0012229118635847,-0.0152379223158553,0.048246,0.2042726857479227,0.4383749235235835,0.062223820900042,0.5,False,False,False,0.451754,34,0.0714116430221694,0.2739634014892578,0.3005864014892578,False,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.2499954414376145,0.0,0.0714116430221694,-0.1376068969290589,0.2739634014892578,0.3005864014892578,0.2042726857479227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct EGARCH diagnostic,retrospective_development_sample,2021-09-30,2021-08-31,2018-07-31,2021-08-31,True,retained_if_in_window,-0.0131910189971923,0.0012801788755591,-0.0144711978727515,0.056838,0.2031298816686541,0.4419472983735369,0.0770049693937313,0.5,False,False,False,0.443162,27,0.0742249663386248,0.2144882036590576,0.2537502036590576,False,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.2499897429291959,0.0,0.0742249663386248,-0.1122998751192047,0.2144882036590576,0.2537502036590576,0.2031298816686541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,retrospective_development_sample,2021-10-29,2021-09-30,2018-08-31,2021-09-30,True,retained_if_in_window,0.0286600089111328,0.0011003737271257,0.027559635184007,0.062011,0.2022560018459425,0.340753390330345,0.0809112580748462,0.5,False,False,False,0.437989,25,0.0806757589546507,0.2414664074707031,0.2753034074707031,False,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.2499927980618145,0.0,0.0806757589546507,-0.0757268949566546,0.2414664074707031,0.2753034074707031,0.2022560018459425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct EGARCH diagnostic,retrospective_development_sample,2021-10-29,2021-09-30,2018-08-31,2021-09-30,True,retained_if_in_window,0.0268390264892578,0.0011273883107915,0.0257116381784663,0.067095,0.2044783191283738,0.293942050039673,0.0884190695694131,0.5,False,False,False,0.432905,23,0.0799798178552009,0.1821472058105468,0.2266482058105469,False,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.2499882056198732,0.0,0.0799798178552009,-0.0769086790520351,0.1821472058105468,0.2266482058105469,0.2044783191283738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,retrospective_development_sample,2021-11-30,2021-10-29,2018-09-28,2021-10-29,True,retained_if_in_window,0.0864839827880859,0.0009388123738988,0.085545170414187,0.0587189999999999,0.1956384594429666,0.2374959061946205,0.0810349069322378,0.5,False,False,False,0.441281,18,0.0784498021521495,0.1042516003417968,0.1341556003417968,False,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.2499896971777152,0.0,0.0784498021521495,-0.0657142234372668,0.1042516003417968,0.1341556003417968,0.1956384594429666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct EGARCH diagnostic,retrospective_development_sample,2021-11-30,2021-10-29,2018-09-28,2021-10-29,True,retained_if_in_window,0.1090399881591796,0.001092194185435,0.1079477939737446,0.061891,0.2044959338120887,0.236446843406874,0.0903633339945194,0.5,False,False,False,0.4381089999999999,21,0.0710945045886752,0.0687067999267578,0.1152777999267578,False,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.2499914784250691,0.0,0.0710945045886752,-0.065811895302527,0.0687067999267578,0.1152777999267578,0.2044959338120887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct positive-edge deployment,retrospective_development_sample,2021-12-31,2021-11-30,2018-10-31,2021-11-30,True,retained_if_in_window,-0.0473060121459961,0.0007927980393272,-0.0480988101853233,0.043712,0.1758755137167469,0.2201854901395872,0.063009053968688,0.5,False,False,False,0.456288,19,0.066933486429722,0.0951332006835937,0.1224602006835937,False,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.2499881081795378,0.0,0.066933486429722,-0.0652229777907038,0.0951332006835937,0.1224602006835937,0.1758755137167469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orig,R1.1 25pct EGARCH diagnostic,retrospective_development_sample,2021-12-31,2021-11-30,2018-10-31,2021-11-30,True,retained_if_in_window,-0.0479370132446289,0.0008131386255404,-0.0487501518701694,0.04579,0.1805901514053526,0.226064718491545,0.065268924260375,0.5,False,False,False,0.45421,20,0.0691771810568926,0.0885214007568359,0.1191914007568359,False,False,True,,truncate_toward_cash,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.249988818088672,0.0,0.0691771810568926,-0.0682923310800554,0.0885214007568359,0.1191914007568359,0.1805901514053526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
