arm,config,return_date,decision_date,gross_return,gross_nav,predicted_cost,net_return,observed_cost_mid,observed_cost_touch,observed_cost_worst,net_return_mid,net_return_touch,net_return_worst,coverage_weight_fraction,uncovered_cost_source,cost_reconstruction,cost_reconstruction_gap,size_exceeds_displayed
R1,larger,2021-09-30,2021-08-31,-0.025731005371093602,0.0394829999999999,0.0010413897986532,-0.026772395169746901,0.00070061193544870002,0.0061563499278790004,0.0066288844353845,-0.0264316173065424,-0.0318873552989727,-0.0323598898064782,0.56806726945774255,modeled,exact,6.7654215563095489e-17,True
R1,larger,2021-10-29,2021-09-30,0.021496012054443101,0.037595000000000003,0.00087514565117140003,0.0206208664032719,0.00050518110988530002,0.0073409785186706001,0.0076611777112420001,0.020990830944557701,0.0141550335357724,0.0138348343432011,0.67391940417608642,modeled,exact,2.4069288229178202e-17,True
R1,larger,2021-11-30,2021-10-29,0.079958987319946301,0.049156999999999902,0.00078902478546210002,0.079169962534483801,0.0002884785891961,0.0022308634347073001,0.0025332587085530002,0.0796705087307501,0.077728123885238906,0.077425728611393102,0.9453180625343286,modeled,exact,4.4560709289154226e-17,True
R1,larger,2021-12-31,2021-11-30,-0.0153580169677734,0.040506,0.00082030129354670003,-0.016178318261320102,0.00039006112778600002,0.0038784261905947001,0.0044059582253885001,-0.0157480780955595,-0.019236443158368002,-0.0197639751931621,0.85046659754110665,modeled,exact,3.3935527998796289e-17,True
R1,larger,2022-01-31,2021-12-31,-0.046823002807617101,0.040445000000000002,0.0010026978801739,-0.047825700687791101,0.00075385300529930003,0.0010876508068905001,0.0012075219796374001,-0.047576855812916402,-0.047910653614507602,-0.048030524787254503,0.34698973915193471,modeled,exact,5.6595353403743331e-17,True
R1,larger,2022-02-28,2022-01-31,-0.022744995819091701,0.0450609999999999,0.00088625708291920004,-0.023631252902010801,0.00054090498205930002,0.0024249221379347,0.0025922485016107001,-0.023285900801151001,-0.0251699179570265,-0.025337244320702602,0.61909411686380822,modeled,exact,2.0166160408230386e-17,True
R1,larger,2022-04-29,2022-02-28,0.0158429953002929,0.032902000000000001,0.0007663128643144,0.0150766824359784,0.00057123367354060001,0.0027860961477338001,0.0029168564210076001,0.0152717616267521,0.0130568991525589,0.0129261388792851,0.42410795696310072,modeled,exact,4.5211230592645547e-17,False
R1,larger,2022-05-31,2022-04-29,-0.069230011356262,0.034165000000000001,0.00067238601019190003,-0.069902397366454205,0.00041843535638200002,0.0013372291658894,0.0015364766807096,-0.069648446712644002,-0.070567240522151603,-0.070766488036971803,0.80166837406702762,modeled,exact,9.833713704443524e-17,True
R1,larger,2022-06-30,2022-05-31,-0.055315009732057802,0.035577999999999901,0.00066527234564400003,-0.0559802820777019,0.00043367771175520001,0.00075975834918070001,0.00086288887033830004,-0.0557486874438132,-0.056074768081238603,-0.056177898602396102,0.63142953510596433,modeled,exact,3.5561831257524545e-17,True
R1,larger,2022-07-29,2022-06-30,0.038006996174829,0.029218999999999901,0.00062864036618950003,0.0373783558086394,0.0004262662932062,0.0012696759005832001,0.0014161723296629001,0.037580729881622803,0.036737320274245602,0.036590823845166001,0.66908518429788733,modeled,exact,7.9797279894933126e-17,True
R1,larger,2022-08-31,2022-07-29,0.0103230039353992,0.036049999999999902,0.00065747455120980004,0.0096655293841892004,0.0002894772507019,0.0051517648934353002,0.0052449656898769003,0.0100335266846971,0.0051712390419637001,0.0050780382455221,0.89345353675451011,modeled,exact,9.7361355089198298e-17,True
R1,larger,2022-09-30,2022-08-31,0.0001219962158203,0.030896,0.00062472670341700003,-0.00050273048759680002,0.0005295845800519,0.00100509792668,0.0010760703439813,-0.00040758836423150001,-0.00088310171085950002,-0.000954074128161,0.38490419471776072,modeled,exact,2.6346112791397761e-17,True
R1,larger,2022-10-31,2022-09-30,-0.0271789986270187,0.037478999999999901,0.00051656424773850003,-0.027695562874757301,0.00021508269789170001,0.0008621363657991,0.00092472047258630003,-0.027394081324910401,-0.0280411349928179,-0.028103719099605001,0.91995517489794276,modeled,exact,7.882149793969616e-17,True
R1,larger,2022-11-30,2022-10-31,-0.056394993621343502,0.037301000000000001,0.00066961008042390002,-0.057064603701767601,0.00043987936315320001,0.0034560110871336,0.0035317236311210001,-0.056834872984496902,-0.0598510047084772,-0.059926717252464602,0.61051982520576031,modeled,exact,2.1141942363467336e-17,False
R1,larger,2022-12-30,2022-11-30,-0.0406430029234741,0.039824999999999902,0.00075602546851020005,-0.041399028391984102,0.00038933750716660002,0.0035600648733410001,0.0038152768570817001,-0.0410323404306406,-0.044203067796815203,-0.0444582797805557,0.67894538606403021,modeled,exact,2.0816681711721685e-17,True
R1,larger,2023-01-31,2022-12-30,0.029726009310531602,0.030894999999999902,0.00046917772766780002,0.029256831582863602,0.00027651127069970002,0.00088581305418220001,0.0011838603960625,0.029449498039831701,0.028840196256349301,0.028542148914468601,0.62055348761935425,modeled,exact,1.713039432527097e-17,False
R1,larger,2023-02-28,2023-01-31,0.0189929973144531,0.035615000000000001,0.00066404313137570004,0.018328954183077301,0.00048668497163250002,0.0018155858112136,0.0018898275392476001,0.018506312342820502,0.017177411503239301,0.017103169775205401,0.3815807946090124,modeled,exact,4.9222778630841907e-17,False
R1,larger,2023-03-31,2023-02-28,0.0056820045013427,0.042197999999999902,0.0006297929375817,0.0050522115637608002,0.00035902466548260001,0.0029008442374978002,0.0030393488790127002,0.0053229798358598,0.0027811602638447,0.0026426556223297002,0.70752168349210864,modeled,exact,7.6110992508482436e-17,True
R1,larger,2023-04-28,2023-03-31,-0.0328420034477232,0.039815000000000003,0.00063336928676920002,-0.033475372734492602,0.0003717624821664,0.0028142071911800002,0.0031231832164517002,-0.033213765929889602,-0.035656210638903202,-0.035965186664175003,0.77880195906065475,modeled,exact,7.155734338404328e-17,True
R1,larger,2023-05-31,2023-04-28,0.037063994934082002,0.040893999999999903,0.00081670835247140002,0.036247286581610402,0.00052200797607680001,0.0018872640026235,0.0025352898625271001,0.036541986958005,0.035176730931458101,0.034528705071554602,0.58260380495916275,modeled,exact,4.9656459499836115e-17,True
R1,larger,2023-06-30,2023-05-31,0.0435619909973144,0.037933000000000001,0.00081782745207010002,0.042744163545244102,0.00055031772234330001,0.003618180894965,0.0042692510330425001,0.0430116732749709,0.039943810102349202,0.0392927399642716,0.49724514275169363,modeled,exact,6.1257422745431001e-17,True
R1,larger,2023-07-31,2023-06-30,-0.0049280111694334,0.040316999999999902,0.00073570705971770002,-0.0056637182291513002,0.00054335675128130002,0.0044971540982236,0.0047577894770573,-0.0054713679207148,-0.0094251652676571006,-0.0096858006464909004,0.47781332936478271,modeled,exact,7.7954136201707781e-17,True
R1,larger,2023-08-31,2023-07-31,-0.0218220008544921,0.0366379999999999,0.0006134552900391,-0.0224354561445313,0.00050342719088390003,0.0012034925240365,0.0013492225329665001,-0.022325428045375802,-0.023025493378528501,-0.023171223387458601,0.30105355095801972,modeled,exact,2.211772431870429e-17,True
R1,larger,2023-09-29,2023-08-31,-0.013699997314453,0.0509309999999999,0.00062886548274660001,-0.0143288627971997,0.00041099268724910002,0.0048894841521474001,0.0059179117353627001,-0.014110990001702101,-0.0185894814666006,-0.019617909049815901,0.65657458129626345,modeled,exact,4.7704895589362195e-18,True
R1,larger,2023-10-31,2023-09-29,-0.016449991210937501,0.051189999999999902,0.00077467003959230001,-0.017224661250529801,0.00046672629521450003,0.0077780993771875001,0.0082145112274641004,-0.016916717506152101,-0.024228090588125101,-0.024664502438401702,0.6270756007032624,modeled,exact,3.8489177123235407e-17,True
R1,larger,2023-11-30,2023-10-31,0.078418023406982201,0.051288,0.00078990148422580005,0.077628121922756602,0.0003591206548208,0.0041347109032026002,0.0053567499767559002,0.078058902752161402,0.0742833125037793,0.073061273430226101,0.6750116986429574,modeled,exact,1.2576745200831853e-17,True
R1,larger,2023-12-29,2023-11-30,0.038656000930786,0.038693999999999902,0.00074380525510550004,0.0379121956756805,0.00046601068408750002,0.0037574349394614002,0.0051203936290625,0.038189990246698502,0.034898565991324501,0.033535607301723301,0.69876466635654022,modeled,exact,-1.1926223897340549e-18,True
R1,larger,2024-01-31,2023-12-29,0.030039008209228502,0.032839,0.00068009164189760003,0.029358916567330601,0.00047507071525910001,0.001488967593125,0.0018231464261855,0.0295639374939691,0.028550040616103101,0.028215861783042601,0.40473217820274432,modeled,exact,7.7520455332713567e-17,True
R1,larger,2024-02-29,2024-01-31,0.0291219933441162,0.023310999999999901,0.0005445623802549,0.028577430963860902,0.00037724117538240001,0.0020860072617587002,0.0023453280016662,0.028744752168733501,0.027035986082357001,0.0267766653424499,0.52357256230963711,modeled,exact,9.1181402706030935e-17,True
R1,larger,2024-04-30,2024-02-29,0.015462992279052601,0.0336339999999999,0.00073000136223970002,0.0147329909168129,0.00040038413828150001,0.0072152458455021001,0.0074867854997956,0.015062608140771001,0.0082477464335504007,0.0079762067792570005,0.7586073615983826,modeled,exact,9.3891908137244696e-17,True
R1,larger,2024-05-31,2024-04-30,0.026295000793457,0.022586999999999802,0.0005317428398312,0.0257632579536256,0.00027198727387730003,0.0080012940307475008,0.0085068669462136006,0.026023013519579401,0.018293706762709201,0.017788133847243301,0.8349935803780929,modeled,exact,9.042246118529107e-17,True
R1,larger,2024-06-28,2024-05-31,0.034890001281738102,0.022883000000000001,0.00048001871812830001,0.034409982563609803,0.00036770078370860002,0.0013724183343186,0.0016732823416625001,0.034522300498029401,0.033517582947419501,0.0332167189400756,0.30039767513000892,modeled,exact,1.6967763999398144e-17,True
R1,larger,2024-07-31,2024-06-28,-0.0171260055541992,0.0262169999999999,0.00059506677906050003,-0.0177210723332599,0.00032792902586940002,0.0058283000583869001,0.0063601017860661002,-0.017453934580068602,-0.022954305612586101,-0.023486107340265301,0.74314376168134955,modeled,exact,6.8955258170078082e-17,True
R1,larger,2024-08-30,2024-07-31,0.0317640042724609,0.036368999999999901,0.00081128274951890005,0.030952721522941901,0.00048880777021230004,0.0046915465814875001,0.0059284039970501001,0.031275196502248401,0.027072457690973301,0.025835600275410701,0.61634908850944514,modeled,exact,4.5536491244391186e-17,True
R1,larger,2024-09-30,2024-08-30,-0.021091011688232401,0.031829000000000003,0.00069252062521150005,-0.021783532313443901,0.00042705889734990002,0.0049538670042049001,0.0052431118835152002,-0.021518070585582302,-0.026044878692437101,-0.026334123571747602,0.58330453360143253,modeled,exact,2.6454533008646308e-17,True
R1,larger,2024-10-31,2024-09-30,0.0032769952697753002,0.037238,0.00070458601700740004,0.0025724092527678001,0.00043031095817360002,0.0081788854932475005,0.0087300930250727004,0.0028466843116017001,-0.0049018902234721001,-0.0054530977552973,0.6562651055373544,modeled,exact,9.2157184661267892e-18,True
R1,larger,2024-11-29,2024-10-31,0.019762997741699002,0.0342999999999999,0.00067305812290320002,0.0190899396187958,0.00041387172925370002,0.0018819303318339,0.0023565016538478001,0.0193491260124454,0.017881067409865101,0.0174064960878513,0.6305830903790105,modeled,exact,7.1232082732297641e-17,True
R1,larger,2024-12-31,2024-11-29,-0.0098870001220703,0.0394759999999999,0.00070570015557790003,-0.0105927002776482,0.00058231382423730004,0.0019330730568891,0.0019920821850765002,-0.0104693139463075,-0.0118200731789595,-0.011879082307146901,0.29635728037288622,modeled,exact,7.524363077049402e-17,True
R1,larger,2025-01-31,2024-12-31,0.0028330116882324002,0.037992999999999902,0.00069387068533310003,0.0021391410028991,0.0003664823493872,0.003875214967979,0.0050361516906639002,0.0024665293388450001,-0.0010422032797466,-0.0022031400024316002,0.73174005737899084,modeled,exact,9.8445557261683815e-17,True
R1,larger,2025-02-28,2025-01-31,-0.0059669865722656,0.036129000000000001,0.00064004884251660005,-0.0066070354147823003,0.00030220668406470003,0.0093025435208811003,0.0105827358297488,-0.0062691932563303,-0.0152695300931469,-0.0165497224020144,0.67530238866284675,modeled,exact,6.114900252818245e-17,True
R1,larger,2025-04-30,2025-02-28,-0.034038000488281102,0.040972999999999801,0.00077351291135260001,-0.034811513399633801,0.0005728930539638,0.0075581843439590001,0.0083022404688200008,-0.0346108935422451,-0.041596184832240403,-0.042340240957101101,0.36533814951309312,modeled,exact,8.120674271916427e-17,True
R1,larger,2025-05-30,2025-04-30,0.0425279870605468,0.0351119999999999,0.00067661153294500001,0.041851375527601702,0.000394312284757,0.001811605373461,0.0019116436837746001,0.042133674775789602,0.0407163816870856,0.040616343376772203,0.66322055137844904,modeled,exact,6.2450045135165055e-17,True
R1,larger,2025-06-30,2025-05-30,-0.0053530026855467001,0.038991999999999902,0.0007571944102962,-0.0061101970958432001,0.00057690723933180002,0.0024201832150393,0.0026828510420709001,-0.0059299099248784001,-0.007773185900586,-0.0080358537276176006,0.39343967993434542,modeled,exact,5.4860629927766531e-17,True
R1,larger,2025-07-31,2025-06-30,0.0097919991455077005,0.036320999999999902,0.00076387292880340004,0.0090281262167042006,0.0004061791027096,0.0047312704751277003,0.0052774768982336,0.0093858200427980008,0.0050607286703800002,0.0045145222472739001,0.63899672365849125,modeled,exact,5.1608023410310011e-17,True
R1,larger,2025-08-29,2025-07-31,0.0095779806976317005,0.032432000000000002,0.00070582250201270001,0.0088721581956188005,0.0002226549865113,0.0083649205484012008,0.0097233757751968002,0.0093553257111202003,0.0012130601492303,-0.00014539507756500001,0.96340034533793784,modeled,exact,9.8011876392689601e-17,True
R1,larger,2025-09-30,2025-08-29,0.0260810001525878,0.0425569999999999,0.00094419879529620003,0.025136801357291402,0.00053493051083650003,0.0037013114962128001,0.0047438115199624001,0.025546069641751101,0.0223796886563748,0.021337188632625102,0.67937119627793285,modeled,exact,1.4094628242311561e-18,True
R1,larger,2025-10-31,2025-09-30,-0.0026599936447143,0.032750000000000001,0.00070548983750030002,-0.0033654834822146001,0.00037669901469400001,0.0072048163510585001,0.0081881041111121003,-0.0030366926594084,-0.0098648099957729003,-0.010848097755826401,0.80406106870228955,modeled,exact,8.6736173798840355e-19,True
R1,larger,2025-11-28,2025-10-31,-0.0261400000534057,0.045179999999999901,0.00079318323398800002,-0.0269331832873939,0.00055302646252150002,0.0035081338609690002,0.0047087262192681001,-0.026693026515927101,-0.029648133914374701,-0.030848726272674001,0.43455068614431253,modeled,exact,8.6519333364343254e-17,True
R1,larger,2025-12-31,2025-11-28,-0.0049319870300292001,0.0478369999999999,0.00096891527117130003,-0.0059009023012004001,0.00058501332127460003,0.0039377096845073,0.0044884681373581004,-0.005517000351304,-0.0088696967145364004,-0.0094204551673872008,0.65808892698120713,modeled,exact,5.0306980803327412e-17,True
R1,larger,2026-01-30,2025-12-31,0.020986993164062401,0.043983999999999801,0.00093235026215480001,0.020054642901907602,0.00055181603035280003,0.0043976656254966001,0.0064358218969462,0.0204351771337094,0.0165893275385657,0.0145511712671159,0.66603765005456683,modeled,exact,7.817097663620487e-17,True
R1,larger,2026-02-27,2026-01-30,0.0090709959716795008,0.044517000000000001,0.00087942143181020003,0.0081915745398693004,0.00050795209440490001,0.004339440193489,0.0049902317108060004,0.0085630438772745007,0.0047315557781904003,0.0040807642608733001,0.6474605206999573,modeled,exact,6.5594231435373018e-17,True
R1,larger,2026-03-31,2026-02-27,-0.047723002746581901,0.0560649999999999,0.0010109449926943,-0.0487339477392763,0.00059007995452680002,0.0071118915571613001,0.0082229448584642002,-0.048313082701108803,-0.054834894303743401,-0.055945947605046203,0.59546954427896315,modeled,exact,-5.2041704279304228e-18,True
R1,larger,2026-04-30,2026-03-31,0.095593989746093705,0.051161999999999902,0.0010733795072337001,0.094520610238860006,0.00060544256816570002,0.0084960051402252004,0.0101097016216978,0.094988547177927901,0.087097984605868206,0.085484288124395805,0.64325085024041284,modeled,exact,3.7730235602495554e-17,True
R1.1,orig,2018-02-28,2018-01-31,-0.046776986190795802,0.0875299999999999,0.0017136034799191001,-0.048490589670714901,0.00093865846488600001,0.0065548104404454001,0.0065816578791098,-0.047715644655681802,-0.053331796631241303,-0.053358644069905703,0.63607905860847724,modeled,exact,7.1340502949546192e-17,True
R1.1,orig,2018-04-30,2018-02-28,0.027293988647461,0.0572999999999999,0.0014841804564186001,0.025809808191042401,0.00076362666156320005,0.0024147669513156001,0.0026269501142263002,0.026530361985897501,0.0248792216961452,0.024667038533234601,0.70357766143106404,modeled,exact,1.1058862159352145e-17,True
R1.1,orig,2018-05-31,2018-04-30,0.0087679739685058,0.063786999999999802,0.0011647212634844,0.0076032527050211001,0.00058481278025170004,0.0013957928901468001,0.0015850084065345,0.0081831611882540005,0.0073721810783589003,0.0071829655619712,0.75814821201812355,modeled,exact,5.2909066017292616e-17,True
R1.1,orig,2018-06-29,2018-05-31,0.0363860042266844,0.0518609999999999,0.0014358295028893001,0.034950174723795101,0.00083196943203760003,0.0027414433458545001,0.0028910651405402001,0.035554034794646701,0.033644560880829802,0.0334949390861441,0.68565974431653853,modeled,exact,4.401860820291148e-17,True
R1.1,orig,2018-07-31,2018-06-29,0.068179003540039002,0.074292999999999901,0.0013921048450754,0.066786898694963501,0.00072789940731410004,0.0018595291017808001,0.0020866089851306001,0.067451104132724801,0.0663194744382581,0.066092394554908201,0.78255017296380525,modeled,exact,6.114900252818245e-17,True
R1.1,orig,2018-08-31,2018-07-31,0.024364010040283102,0.067183999999999702,0.0018135991894693,0.022550410850813701,0.0010189034571422,0.0028195136236006,0.0029551856227530001,0.0233451065831408,0.0215444964166824,0.02140882441753,0.65083948559180715,modeled,exact,7.8062556418956319e-17,True
R1.1,orig,2018-09-28,2018-08-31,-0.056359006408691403,0.066469,0.0011956891173018,-0.057554695525993203,0.00067808962142310004,0.0142177878627165,0.0143417282325136,-0.057037096030114302,-0.0705767942714077,-0.070700734641204702,0.70551685748243642,modeled,exact,5.6378512969246269e-18,True
R1.1,orig,2018-10-31,2018-09-28,-0.1185019991455078,0.058439999999999902,0.0013308575602427001,-0.1198328567057505,0.00090864181853570001,0.0021242461648716001,0.0024069106745929002,-0.1194106409640435,-0.1206262453103794,-0.1209089098201007,0.49361738535249822,modeled,exact,7.0473141211557801e-17,True
R1.1,orig,2018-11-30,2018-10-31,-0.063040989013671805,0.066810999999999801,0.0012043885743154,-0.064245377587987401,0.00067334743961180001,0.0026271329018912001,0.0027576743226905001,-0.063714336453283602,-0.065668121915562802,-0.065798663336362306,0.56363473080780124,modeled,exact,2.6671373443143409e-17,True
R1.1,orig,2018-12-31,2018-11-30,-0.081477001106262201,0.073315999999999701,0.0015027840992914,-0.082979785205553602,0.0014415973124901,0.0014959874749953001,0.0015542059270502,-0.082918598418752404,-0.082972988581257401,-0.083031207033312404,0.048106825249604503,modeled,exact,2.7538735181131813e-17,True
R1.1,orig,2019-01-31,2018-12-31,0.0752979475326538,0.035567000000000001,0.00091010866616340002,0.0743878388664901,0.0002229559242949,0.0010934636509569,0.0014573060275265,0.075074991608358704,0.074204483881696703,0.073840641505127202,0.92509910872437917,modeled,exact,3.8706017557732514e-17,True
R1.1,orig,2019-02-28,2019-01-31,-0.011601998695373501,0.042671000000000001,0.0008152232602193,-0.0124172219555928,0.00049338894809450003,0.0018720526390483001,0.0020088058898114001,-0.0120953876434682,-0.0134740513344218,-0.013610804585184801,0.54137470413161115,modeled,exact,4.8680677544599155e-17,True
R1.1,orig,2019-04-30,2019-02-28,0.064645958480834903,0.036014999999999901,0.00080675697966760003,0.063839201501167106,0.00028886095394620002,0.0013995406252338,0.0014593853753158,0.064357097526888202,0.063246417855601006,0.063186573105519103,0.85006247396917956,modeled,exact,7.4809949901499806e-17,True
R1.1,orig,2019-05-31,2019-04-30,-0.046533011474609101,0.056652999999999801,0.0011649491067530001,-0.047697960581362303,0.00082221846636610003,0.0015693893023389,0.0020340394374824002,-0.047355229940975303,-0.0481024007769481,-0.0485670509120915,0.50112085856000654,modeled,exact,6.9605779473569385e-17,True
R1.1,orig,2019-06-28,2019-05-31,0.085905037483215305,0.042915999999999802,0.00094926427104270001,0.0849557732121725,0.0004783651294767,0.0011248905462213001,0.0017578951970338001,0.085426672353738506,0.0847801469369939,0.084147142286181406,0.73786000559231935,modeled,exact,3.762181538524701e-17,True
R1.1,orig,2019-07-31,2019-06-28,-0.0023670473785399001,0.061744,0.0011187072152282001,-0.0034857545937682002,0.00047011959762220001,0.0022254980257763002,0.0028809709177933002,-0.0028371669761622,-0.0045925454043163,-0.0052480182963333,0.84277014770666026,modeled,exact,4.0766001685454979e-17,True
R1.1,orig,2019-08-30,2019-07-31,-0.040738992462158202,0.052514999999999902,0.00093571715483620004,-0.041674709616994501,0.00071153351322020004,0.0013524837774938001,0.0016174359460884001,-0.041450525975378301,-0.042091476239652002,-0.042356428408246501,0.39449681043511531,modeled,exact,9.4000328354493259e-17,True
R1.1,orig,2019-09-30,2019-08-30,0.0072559819183349002,0.0650369999999999,0.0011317217708114,0.0061242601475230002,0.00050754950997490003,0.0086424793565795001,0.0096364048008661003,0.0067484324083599001,-0.0013864974382446001,-0.0023804228825312001,0.91995325737657163,modeled,exact,7.3942588163511415e-17,True
R1.1,orig,2019-10-31,2019-09-30,5.2052124023392599e-05,0.068331000000000003,0.0010531988777126001,-0.0010011467536892001,0.00038586939080590001,0.0024139019343644001,0.0053040921441041,-0.00033381726678270002,-0.0023618498103410001,-0.0052520400200808002,0.9004112335543164,modeled,exact,5.5511151231257827e-17,True
R1.1,orig,2019-11-29,2019-10-31,0.068602054595947204,0.055879999999999902,0.0012290298914931,0.067373024704453902,0.00067830337848890005,0.0022374203034314002,0.0025844866183906,0.067923751217458,0.066364634292515601,0.066017567977556604,0.71744810307802565,modeled,exact,8.4567769453869361e-18,True
R1.1,orig,2019-12-31,2019-11-29,0.068438029586791904,0.065456,0.0014068219436664,0.067031207643125201,0.00071718581580200002,0.003045601602981,0.0031524820060694,0.067720843770989705,0.0653924279838108,0.0652855475807224,0.74112380835981573,modeled,exact,2.8622937353617317e-17,True
R1.1,orig,2020-01-31,2019-12-31,0.1070640507965088,0.073485999999999801,0.0012754260236975,0.1057886247728112,0.00086860914416060002,0.0012988087479013,0.0014955812284778,0.106195441652348,0.1057652420486072,0.1055684695680309,0.61574993876384665,modeled,exact,8.3266726846886741e-17,True
R1.1,orig,2020-02-28,2020-01-31,0.0305439685058593,0.055017000000000003,0.001125567001107,0.029418401504752101,0.0004534159493705,0.0039592198620359001,0.0042451742420638004,0.030090552556488601,0.026584748643823201,0.026298794263795201,0.91028227638729842,modeled,exact,4.2934406030425976e-17,True
R1.1,orig,2020-03-31,2020-02-28,-0.028407000000000002,0.028407000000000002,0.00050532582875230001,-0.028912325828752201,0.00050532582875220005,0.00050532582875220005,0.00050532582875220005,-0.028912325828752201,-0.028912325828752201,-0.028912325828752201,0,modeled,exact,-1.1926223897340549e-18,False
R1.1,orig,2020-04-30,2020-03-31,0.033770902343749902,0.030629,0.00058234437152300002,0.0331885579722268,0.00019716012328760001,0.0012438490136102,0.0026405663959870001,0.033573742220462201,0.032527053330139701,0.031130335947762901,1,modeled,exact,6.5052130349130266e-17,True
R1.1,orig,2020-05-29,2020-04-30,0.0106910108947751,0.060361999999999902,0.0013930701633836,0.0092979407313915005,0.0004942300210016,0.010045284525359801,0.0107237757617102,0.010196780873773501,0.0006457263694153,-3.2764866935016193e-05,0.87250256784069635,modeled,exact,6.4835289914633177e-17,True
R1.1,orig,2020-06-30,2020-05-29,0.1377610153808593,0.062321000000000001,0.0015108265145361,0.1362501888663232,0.0007003240233565,0.0017330528619381,0.0023255157843384,0.13706069135750271,0.13602796251892121,0.1354354995965209,0.57991688194990454,modeled,exact,5.2475385148298427e-17,True
R1.1,orig,2020-07-31,2020-06-30,0.070529977783202802,0.072971999999999801,0.0014088399802398,0.069121137802963001,0.00064674169353730001,0.0031684075630057,0.0044917629681979002,0.069883236089665401,0.067361570220197203,0.0660382148150047,0.71961848380200655,modeled,exact,1.9949319973733282e-17,True
R1.1,orig,2020-08-31,2020-07-31,0.0854380161743164,0.069552000000000003,0.0013654445352734,0.084072571639042901,0.00040912346329550001,0.0018366420500223,0.0020604214145525002,0.085028892711020904,0.083601374124293901,0.083377594759763904,0.90379859673337914,modeled,exact,9.1289822923279498e-17,True
R1.1,orig,2020-09-30,2020-08-31,-0.02358,0.046784999999999903,0.00091086273809010002,-0.024490862738090102,0.00091086273809010002,0.00091086273809010002,0.00091086273809010002,-0.024490862738090102,-0.024490862738090102,-0.024490862738090102,0,modeled,exact,5.8113236445223038e-17,False
R1.1,orig,2020-10-30,2020-09-30,0.015268987731933401,0.060049999999999902,0.0010043822545657,0.014264605477367701,0.00030909242445190002,0.004923587675834,0.0052042968253002003,0.014959895307481401,0.010345400056099401,0.0100646909066332,0.91243963363863601,modeled,exact,9.3675067702747571e-17,True
R1.1,orig,2020-11-30,2020-10-30,-0.0087530003051756004,0.044434000000000001,0.00072579000158000005,-0.0094787903067558004,0.00027636951669520002,0.0024161710679119,0.0026202808276966001,-0.0090293698218709001,-0.0111691713730875,-0.0113732811328724,0.89096187604087085,modeled,exact,3.2092384305570931e-17,True
R1.1,orig,2020-12-31,2020-11-30,0.0134420247802734,0.049711999999999902,0.00088518391141940002,0.0125568408688537,0.00042175650121620002,0.0032142703502874002,0.0034018775906864002,0.0130202682790571,0.0102277544299859,0.0100401471895868,0.83659880914065021,modeled,exact,1.7564075194265172e-17,True
R1.1,orig,2021-01-29,2020-12-31,-0.021773021423339801,0.047577000000000001,0.0010883747180718,-0.022861396141411701,0.0008078397490807,0.0040897581097730003,0.0042659974010333,-0.022580861172420402,-0.025862779533112602,-0.026039018824373102,0.44033881917733442,modeled,exact,4.488596994089989e-17,True
R1.1,orig,2021-02-26,2021-01-29,-0.0070650268554685001,0.058603000000000002,0.00070144285974360003,-0.0077664697152125001,0.00036195030155740002,0.0012455432454273,0.0013086017561973,-0.0074269771570261,-0.0083105701008959008,-0.0083736286116660001,0.76335682473593491,modeled,exact,2.5045070184415152e-17,True
R1.1,orig,2021-03-31,2021-02-26,0.0098590001831054003,0.050201999999999802,0.00074815794981300001,0.0091108422332922007,0.00026758701164070003,0.0067758627215671,0.0070475459013638001,0.0095914131714645006,0.0030831374615381,0.0028114542817415,0.94263176765865875,modeled,exact,5.876375774871434e-17,True
R1.1,orig,2021-04-30,2021-03-31,0.13170597167968751,0.055753999999999901,0.0010445467680321001,0.13066142491165531,0.00062500256573940003,0.0010542485383478,0.0013229448026955001,0.13108096911394801,0.1306517231413396,0.13038302687699191,0.45442479463356772,modeled,exact,6.7220534694101263e-17,True
R1.1,orig,2021-06-30,2021-04-30,-0.083439004455566401,0.060233000000000002,0.00091381147490920002,-0.0843528159304755,0.00048611826720260001,0.0078330503091634009,0.0078872851068139006,-0.083925122722769002,-0.091272054764729701,-0.0913262895623803,0.88664021383626923,modeled,exact,4.4994390158148434e-17,True
R1.1,orig,2021-07-30,2021-06-30,0.041170008483886703,0.051762000000000002,0.0013902577375031,0.039779750746383402,0.00085624579034160005,0.0018372659307127001,0.0020176574970717002,0.040313762693545002,0.039332742553173802,0.039152350986814903,0.61825277230400844,modeled,exact,2.190088388420719e-17,True
R1.1,orig,2021-08-31,2021-07-30,0.035710944702148403,0.055523000000000003,0.0012578814206562,0.034453063281492002,0.00089863396249980005,0.0015378466358829,0.0016044628676835,0.034812310739648501,0.034173098066265402,0.0341064818344647,0.5595518974118846,modeled,exact,7.63278329429795e-17,True
R1.1,orig,2021-09-30,2021-08-31,-0.0140150104522705,0.0482459999999999,0.0012229118635847,-0.015237922315855201,0.0007874997656817,0.0078683504662490009,0.0080315257685559006,-0.0148025102179523,-0.021883360918519501,-0.022046536220826401,0.71326120300128715,modeled,exact,5.5511151231257827e-17,True
R1.1,orig,2021-10-29,2021-09-30,0.028660008911132701,0.0620109999999999,0.0011003737271255,0.027559635184007,0.00064056922461380001,0.0090189489302898006,0.0091498161444627003,0.0280194396865188,0.019641059980842802,0.0195101927666699,0.51516666397897071,modeled,exact,6.3317406873153459e-17,True
